delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.867347	-45.000000	100784501	30761961189006801122	1,1,3,2	-16,0,1,-16	ok
-0.867347	-44.489796	1033010329	13830	1,-1,-1,3	-16,1,1,-1	ok
-0.867347	-43.979592	4706682751	124221	1,-1,-14,-1	15,-15,0	ok
-0.867347	-43.469388	6806013100792669079	7847727091	1,0,3,14	15,0,-15,-1	ok
-0.867347	-42.959184	494	3541	1,0,0,-1	-15,-1,1,0	ok
-0.867347	-42.448980	9590	338224	-1,0,0,1	-15,14,2	ok
-0.867347	-41.938776	1652	270106875	-1,0,-1,-1	14,-4,-2,-3	ok
-0.867347	-41.428571	45752	18813360678975543	-1,0,-3,0	-14,0,3,-10	ok
-0.867347	-40.918367	3356526775495775777	3357086403884242159	-1,0,13,13	-14,-2,13,13	ok
-0.867347	-40.408163	3356526775495775777	2592900051	-1,0,13,13	-14,13,13	ok
-0.867347	-39.897959	1032160936664304335	1061426209790188525	-1,-1,-13,12	13,-13,-1,-13	ok
-0.867347	-39.387755	32384	1085698897610077102	-1,-1,-1,1	13,-2,1,-13	ok
-0.867347	-38.877551	1032237956415090830	1032315014961424301	-1,1,-13,12	-13,-2,-13,12	ok
-0.867347	-38.367347	1818313823676171600	1420631531	-1,2,12,-13	-13,12,12	ok
-0.867347	-37.857143	1008264279454528010	1420578229	-1,7,12,12	12,12,12	ok
-0.867347	-37.346939	1008869826527664264	1046737111	-1,11,12,12	12,12,-12	ok
-0.867347	-36.836735	282782932485941277	1033010307	-1,-12,-12,11	12,-12,-12	ok
-0.867347	-36.326531	533508198414997652	1019374105	-1,-12,-12,-12	-12,11,-12	ok
-0.867347	-35.816327	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.867347	-35.306122	274761540684197919	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.867347	-34.795918	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.867347	-34.285714	274761541425496159	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.867347	-33.775510	137520058893913799	137520069382767449	1,-11,-11,-11	11,-11,-11,-11	ok
-0.867347	-33.265306	137520058893913799	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.755102	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.244898	137503074817916327	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.867347	-31.734694	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.204082	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-0.867347	-29.693878	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.163265	31282544843925584	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.867347	-27.653061	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-25.612245	6127216826882384	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-0.867347	-25.102041	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.061224	2537568978100002	5848782350016823	-1,8,8,8	-9,8,8,-9	ok
-0.867347	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.000000	998766650140877	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
