delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.091837	-45.000000	16695529	7592	1,-2,1,2	17,-2,-1,-1	ok
-1.091837	-44.489796	276394	17358	1,-1,0,-2	-17,-1,0,1	ok
-1.091837	-43.979592	463	17173	1,-1,-1,0	16,-1,0,1	ok
-1.091837	-43.469388	17343103	1400	1,0,-7,0	-16,0,-1,0	ok
-1.091837	-42.959184	5884	5534	1,0,1,-1	-16,-3,0,-1	ok
-1.091837	-42.448980	1709	9150	1,0,-1,-1	15,-1,-2,0	ok
-1.091837	-41.938776	5003864	13832	1,0,0,2	-15,0,0,1	ok
-1.091837	-41.428571	77	608482022600295682	-1,0,0,0	-15,-2,2,12	ok
-1.091837	-40.918367	77	1988	-1,0,0,0	14,1,-1,0	ok
-1.091837	-40.408163	464	566552	-1,0,0,-1	14,0,-1,-2	ok
-1.091837	-39.897959	741336764	2674	-1,0,0,3	-14,0,1,0	ok
-1.091837	-39.387755	275	158739	-1,0,-1,0	-14,13,0,-1	ok
-1.091837	-38.877551	18527	5067310	-1,0,-2,-1	13,2,2,-2	ok
-1.091837	-38.367347	1060692710	1975846927	-1,0,-12,0	13,0,-13,0	ok
-1.091837	-37.857143					error: T SSCS does not start with ±1: [-2, 0, 2, -2]
-1.091837	-37.346939	1007205229491105968	3815560857551	1,0,12,12	-13,-2,0,-6	ok
-1.091837	-36.836735	18001571791909094	578580883094419429	1,0,12,9	12,12,1,12	ok
-1.091837	-36.326531	3654483777	283395935701805931	-1,-1,12,1	12,-11,0,-12	ok
-1.091837	-35.816327	518549947383786635	4618880439372	-1,-1,11,-12	12,1,-12,-5	ok
-1.091837	-35.306122	199395	518549969788169218	-1,-1,-2,1	-12,-1,11,-12	ok
-1.091837	-34.795918	2277	518779803114534928	-1,-1,-1,-1	-12,3,11,-12	ok
-1.091837	-34.285714	1546319465	741298238	-1,1,-11,1	11,11,11	ok
-1.091837	-33.775510	3834296234	12603559506	-1,-2,-11,-2	11,11,-11,2	ok
-1.091837	-33.265306	128882205089963402	8087036442198434	-1,-3,-10,-11	11,-11,-3,9	ok
-1.091837	-32.755102	15981963648634235	516313023	-1,7,-11,9	11,10,-11	ok
-1.091837	-32.244898	66711046087671104	250197244	-1,-10,10,10	-11,-10,-10	ok
-1.091837	-31.734694	133256391358893179	133256401683868569	-1,10,10,-11	-11,10,10,-11	ok
-1.091837	-31.224490	66720918967500902	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-1.091837	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.091837	-30.204082	66711046087671104	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-1.091837	-29.693878	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.091837	-29.183673	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.091837	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.091837	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.091837	-27.653061	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.091837	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-25.102041	6127216826882384	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.091837	-24.591837	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.091837	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.091837	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.091837	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.091837	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
