delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.255102	-45.000000					error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.255102	-44.489796	95264	7715	1,1,1,1	-18,-2,-1,-1	ok
-1.255102	-43.979592	463	3972	1,-1,-1,0	-17,0,-1,-1	ok
-1.255102	-43.469388	298	34420	1,0,-1,0	-17,-2,2,0	ok
-1.255102	-42.959184	494	14333	1,0,0,-1	16,0,0,1	ok
-1.255102	-42.448980	89	3797	1,0,0,0	-16,0,-1,-1	ok
-1.255102	-41.938776	89	2181	1,0,0,0	15,-1,0,-1	ok
-1.255102	-41.428571	89	831	1,0,0,0	15,0,0,0	ok
-1.255102	-40.918367	77	791	-1,0,0,0	-15,0,0,0	ok
-1.255102	-40.408163	77	1148	-1,0,0,0	14,1,0,0	ok
-1.255102	-39.897959	77	13667	-1,0,0,0	14,0,0,1	ok
-1.255102	-39.387755	77	752	-1,0,0,0	14,0,0,0	ok
-1.255102	-38.877551					error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.255102	-38.367347					error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.255102	-37.857143	89	2602	1,0,0,0	13,0,1,0	ok
-1.255102	-37.346939	89	677	1,0,0,0	13,0,0,0	ok
-1.255102	-36.836735	89	37999593335	1,0,0,0	-13,0,0,4	ok
-1.255102	-36.326531	77	72747	-1,0,0,0	12,11,1	ok
-1.255102	-35.816327	77	7085706	-1,0,0,0	12,1,4,1	ok
-1.255102	-35.306122	464	274134158983845282	-1,0,0,-1	12,0,11,11	ok
-1.255102	-34.795918	71251952	282782966327793230	-1,0,0,-3	-12,0,0,-12	ok
-1.255102	-34.285714	141902631386436965	19087	-1,0,0,11	-12,0,2,0	ok
-1.255102	-33.775510	1127	384518024	-1,0,1,0	11,11,-10,0	ok
-1.255102	-33.265306	39725240	694409	-1,0,2,2	11,-11,1,1	ok
-1.255102	-32.755102	124790211846080627	79179864189875609	-1,0,9,-11	11,-6,2,-11	ok
-1.255102	-32.244898	132924944025837614	137197650807587453	-1,0,10,-11	11,1,-11,-11	ok
-1.255102	-31.734694	110891064452	32382096902537130	-1,0,-11,3	-11,-1,10,-10	ok
-1.255102	-31.224490	17359781305027590	1909403685	-1,-1,2,-10	-11,1,-2,3	ok
-1.255102	-30.714286	17363378441604194	32491316139266307	-1,1,2,-10	-11,10,10,-10	ok
-1.255102	-30.204082	66543374715025460	10185893030296	-1,1,10,10	10,10,10,5	ok
-1.255102	-29.693878	1286183120	4663993051	-1,-3,-7,2	10,10,-9,2	ok
-1.255102	-29.183673	925362445490	23934931015227556	-1,7,-10,4	10,-10,6,-10	ok
-1.255102	-28.673469	30124135089904064	2958605464552325	-1,9,9,-10	10,9,-10,8	ok
-1.255102	-28.163265	14732314666963759	30124139508098357	1,9,-10,9	-10,9,9,-10	ok
-1.255102	-27.653061	30124135335359294	30124139508098357	1,9,9,-10	-10,9,9,-10	ok
-1.255102	-27.142857	14134174371883889	14134177230126971	1,9,9,9	-10,9,9,9	ok
-1.255102	-26.632653	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.255102	-26.122449	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.255102	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.255102	-25.102041	6127216826882384	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.255102	-24.591837	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.255102	-24.081633	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.255102	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.255102	-23.061224	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.255102	-22.551020	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.255102	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
