delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.166667	-45.000000	-46.043624	0.821587	full	5364510721919	2380	1,-3,-2,-6	-18,-2,1	ok
-1.166667	-42.222222	-45.752013	0.818794	continued[1]:5	1072553675270	40156	-1,0,-1,5	15,-1,-1,1	ok
-1.166667	-39.444444	-45.403084	0.816000	continued[1]:5	4370	1198	-1,0,-2,0	-14,0,-1,0	ok
-1.166667	-36.666667	-44.986802	0.813207	continued[1]:5	89345027	108787	-1,-1,5,-2	12,12,-1,0	ok
-1.166667	-33.888889	-48.516482	0.788334	full	141520454936285777	752041131	-1,0,11,-11	11,11,-11,0	ok
-1.166667	-31.111111	-48.144974	0.785541	continued[1]:5	15355801857366479	66720926273439432	-1,-10,10,9	-11,10,10,10	ok
-1.166667	-28.333333	-47.695213	0.782747	continued[1]:5	31288139504878815	14732317585058792	-1,-10,-10,-10	-10,9,-10,9	ok
-1.166667	-25.555556	-47.157281	0.779954	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.166667	-22.777778	-46.519130	0.777161	continued[1]:5	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.166667	-20.000000	-50.865362	0.745585	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
