delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.277778	-45.000000								error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.277778	-42.222222	-46.393988	0.826173	full	89	139625	1,0,0,0	-16,0,3,0	ok
-1.277778	-39.444444	-46.060686	0.823380	continued[1]:5	77	752	-1,0,0,0	14,0,0,0	ok
-1.277778	-36.666667	-45.670084	0.820586	continued[1]:5	1127	1103	-1,0,1,0	-13,0,-1,0	ok
-1.277778	-33.888889	-45.213309	0.817793	continued[1]:5	2041956464	2089326380	-1,0,11,1	-12,1,11,1	ok
-1.277778	-31.111111	-44.675822	0.815000	continued[1]:5	32497072163139285	32497077261929295	-1,-1,0,10	-11,-1,0,10	ok
-1.277778	-28.333333	-48.970869	0.790073	continued[2]:5	30124135089904064	30124139753553605	-1,9,9,-10	10,9,9,-10	ok
-1.277778	-25.555556	-49.905477	0.773125	full	14131091504650400	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.277778	-22.777778	-49.474743	0.770331	continued[1]:5	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.277778	-20.000000	-48.944341	0.767538	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
