delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.833333	-45.000000	-46.342612	0.792555	continued[1]:5	4510505	39665473622	-1,1,2,-2	-16,0,-16,-2	ok
-0.833333	-42.222222	-46.121251	0.789761	continued[1]:5	3438017675023332830	1570850	-1,-14,0,-14	14,-14,-3,-1	ok
-0.833333	-39.444444	-45.546351	0.786968	continued[2]:5	1141209934876648350	1777327259257775915	-1,-13,2,-13	-13,-2,-12,-13	ok
-0.833333	-36.666667	-45.157522	0.784175	continued[1]:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.833333	-33.888889	-44.799225	0.786148	continued[2]:5	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.833333	-31.111111	-49.641684	0.736811	full	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.833333	-28.333333	-49.334991	0.734352	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.833333	-25.555556	-48.939232	0.731559	continued[1]:5	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.833333	-22.777778	-48.437371	0.728765	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.833333	-20.000000	-47.809415	0.725972	continued[1]:5	998766650140877	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
