time	time_seconds	lambda1_nats_per_second	binary_sign_lz76_nats_per_second	n_symbols	binary_lz76_phrase_count	mean_event_interval_seconds
10000	10	0.290268101222	NaN	1	0	NaN
20000	20	0.381030847014	0.0844338066081	2	2	8.20935604357
30000	30	0.260432318114	0.143336144397	3	3	7.66458657929
40000	40	0.294034648124	0.133488474081	4	3	7.78884302929
50000	50	0.375119521801	0.152800295215	5	4	8.42636022487
60000	60	0.247663442438	0.124645041253	6	4	9.58326380903
70000	70	0.242782418448	0.14919273221	7	5	9.31637754844
80000	80	0.219911012957	0.140578152429	8	5	9.245042285
90000	90	0.236794356697	0.134235445093	9	5	9.09357673673
100000	100	0.302346258089	0.149956948876	10	6	9.21298456757
110000	110	0.233175711642	0.135919806584	12	6	9.14107631639
120000	120	0.244264414586	0.152369669374	13	7	9.06431432694
130000	130	0.23760944661	0.147842590414	14	7	8.92522689917
140000	140	0.247438294598	0.16272849482	15	8	8.87547962752
150000	150	0.227375474625	0.150499972461	16	8	9.21125989895
160000	160	0.221803283224	0.147262866963	17	8	9.05372070564
170000	170	0.285225693575	0.139890761503	18	8	9.18294858343
180000	180	0.239009230954	0.149278301828	19	9	9.34318140152
190000	190	0.237040911271	0.149278301828	19	9	9.34318140152
200000	200	0.234535064395	0.137632568848	21	9	9.48028029536
210000	210	0.229777811625	0.134132015448	22	9	9.42740898254
220000	220	0.213589292673	0.134132015448	22	9	9.42740898254
230000	230	0.214712956932	0.138178458491	24	10	9.58318040623
240000	240	0.22287486963	0.135632470468	25	10	9.49293576609
250000	250	0.21453508175	0.143269458077	26	11	9.62120941125
260000	260	0.213143687939	0.140378819615	27	11	9.5651776849
270000	270	0.222420189559	0.140378819615	27	11	9.5651776849
280000	280	0.221815549964	0.134153402853	28	11	9.75808526242
290000	290	0.216329703636	0.140280077994	30	12	9.69830479225
300000	300	0.217689347986	0.137347671861	31	12	9.67825192424
310000	310	0.222251902248	0.13564481526	32	12	9.58128005894
320000	320	0.211240050632	0.130764823736	33	12	9.72323640832
330000	330	0.219470852469	0.129190090659	34	12	9.6338490504
340000	340	0.212900548945	0.129190090659	34	12	9.6338490504
350000	350	0.217526672865	0.132686280727	36	13	9.75269258026
360000	360	0.214578036458	0.132686280727	36	13	9.75269258026
370000	370	0.212691461909	0.129003346954	37	13	9.83463544304
380000	380	0.222507358552	0.127103815385	38	13	9.79071609033
390000	390	0.209633661586	0.123254114872	39	13	9.90788191248
400000	400	0.213180997303	0.130140400559	41	14	9.74369982681
410000	410	0.210593485781	0.137610276319	42	15	9.70045291845
420000	420	0.212730364712	0.135817108438	43	15	9.6603923252
430000	430	0.219063292388	0.134522063446	44	15	9.58998557468
440000	440	0.212160203337	0.130720075395	45	15	9.70690609503
450000	450	0.216716883853	0.1290974683	46	15	9.67075525987
460000	460	0.214429921041	0.134966077871	47	16	9.7112442322
470000	470	0.220170479142	0.132341160864	49	16	9.60244308267
480000	480	0.225332266366	0.132341160864	49	16	9.60244308267
490000	490	0.221651290443	0.136900465724	50	17	9.71572897731
500000	500	0.215382920018	0.13376364293	51	17	9.79794296515
510000	510	0.223734507797	0.13376364293	51	17	9.79794296515
520000	520	0.223853568626	0.129554147309	53	17	9.82978843606
530000	530	0.222299259182	0.135877067189	54	18	9.78576721125
540000	540	0.223040602833	0.134361809824	55	18	9.7608901096
550000	550	0.216430889008	0.131458950584	56	18	9.8423350993
560000	560	0.215782231532	0.129885332116	57	18	9.82984769061
570000	570	0.211761736297	0.128333610387	58	18	9.81923193957
580000	580	0.220448816241	0.13329855486	59	19	9.85085907287
590000	590	0.219679995933	0.131895073793	60	19	9.83010515417
600000	600	0.218106191941	0.130664852531	61	19	9.7993920846
610000	610	0.21905561922	0.129220634857	62	19	9.78765496986
620000	620	0.218949933259	0.133861814679	64	20	9.70889993283
630000	630	0.219701376123	0.132447569818	65	20	9.69762490952
640000	640	0.216748161691	0.131281455745	66	20	9.67076681823
650000	650	0.218476344836	0.129971695089	67	20	9.65696511332
660000	660	0.215340260792	0.127688148184	68	20	9.71923937847
670000	670	0.227580469527	0.127688148184	68	20	9.71923937847
680000	680	0.21754805203	0.125778708712	69	20	9.75743240075
690000	690	0.216695901067	0.129727019791	71	21	9.71881294832
700000	700	0.217290974648	0.128351868372	72	21	9.71829212307
710000	710	0.216159940057	0.127315754565	73	21	9.69433642571
720000	720	0.217671828358	0.12608442386	74	21	9.68734947909
