time	time_seconds	lambda1_bits_per_second	lz76_measurement_window_bits_per_second	n_symbols	lz76_phrase_count	alphabet_size	lz76_elapsed_seconds	lz76_mean_event_interval_seconds
10000	10	0.418768350161	NaN	1	0	0	NaN	NaN
20000	20	0.549711313413	0.121622146535	2	2	2	16.4443734713	8.22218673565
30000	30	0.37572441383	0.201784461246	3	3	3	23.5641905863	7.85473019543
40000	40	0.424202328698	0.253152167602	4	4	4	31.6015465156	7.9003866289
50000	50	0.541183073843	0.276812436904	5	5	5	41.9404583272	8.38809166544
60000	60	0.357302820215	0.27621381749	6	6	6	56.1513364729	9.35855607882
70000	70	0.350260991111	0.306416319599	7	7	6	64.1332827184	9.1618975312
80000	80	0.317264527829	0.287867166222	8	7	6	72.9503134227	9.11878917784
90000	90	0.341622044117	0.31314229305	9	8	6	80.9836313216	8.99818125796
100000	100	0.436193447176	0.291551037521	10	8	6	91.1518785359	9.11518785359
110000	110	0.336401442841	0.32954003844	12	10	7	108.786856908	9.065571409
120000	120	0.352399059589	0.316258546933	13	10	7	117.006789351	9.00052225777
130000	130	0.342797970292	0.33703447708	14	11	7	124.262967117	8.87592622264
140000	140	0.356978000543	0.324365874262	15	11	7	132.491732213	8.83278214753
150000	150	0.328033469661	0.327860082847	16	12	7	146.403915912	9.1502447445
160000	160	0.31999449676	0.320387332572	17	12	7	153.094548718	9.00556168929
170000	170	0.411493693654	0.329848658227	18	13	8	164.345143346	9.13028574144
180000	180	0.344817432223	0.337113631167	19	14	9	176.412282655	9.28485698184
190000	190	0.341977747178	0.337113631167	19	14	9	176.412282655	9.28485698184
200000	200	0.338362574317	0.333019378078	21	15	9	197.840623335	9.42098206357
210000	210	0.331499309338	0.324384257228	22	15	9	206.210606061	9.37320936641
220000	220	0.308144213327	0.324384257228	22	15	9	206.210606061	9.37320936641
230000	230	0.30976531818	0.320839659672	24	16	9	228.648166771	9.52700694879
240000	240	0.321540469154	0.334422282436	25	17	9	236.065475814	9.44261903256
250000	250	0.309508698537	0.321216385079	26	17	9	248.765252709	9.56789433496
260000	260	0.307501341586	0.333118343061	27	18	9	256.929637235	9.51591249019
270000	270	0.320884504471	0.333118343061	27	18	9	256.929637235	9.51591249019
280000	280	0.320012193926	0.31848116082	28	18	9	271.703319513	9.70368998261
290000	290	0.312097790633	0.32205691316	30	19	9	289.485856403	9.64952854677
300000	300	0.314059342793	0.331847651044	31	20	9	298.582575155	9.63169597274
310000	310	0.320641717201	0.327595284345	32	20	9	305.254699255	9.53920935172
320000	320	0.304754973484	0.331682468121	33	21	9	319.378582494	9.67813886345
330000	330	0.316629510477	0.327567231978	34	21	9	326.152036091	9.59270694385
340000	340	0.307150566165	0.327567231978	34	21	9	326.152036091	9.59270694385
350000	350	0.313824652204	0.32535783378	36	22	9	349.579257737	9.71053493714
360000	360	0.309570669082	0.32535783378	36	22	9	349.579257737	9.71053493714
370000	370	0.306848917336	0.316350267952	37	22	9	362.281893377	9.7914025237
380000	380	0.321010262744	0.311624966609	38	22	9	370.49151277	9.74977665184
390000	390	0.302437443973	0.315969172306	39	23	9	384.734530102	9.86498795133
400000	400	0.307555167621	0.323082254062	41	24	9	397.9830105	9.70690269512
410000	410	0.30382217758	0.31879412392	42	24	9	405.953587084	9.66556159724
420000	420	0.306905042217	0.327695555075	43	25	9	413.971495086	9.62724407177
430000	430	0.316041525569	0.324499200185	44	25	9	420.604397139	9.55919084407
440000	440	0.306082473228	0.315378046728	45	25	9	435.338885609	9.67419745798
450000	450	0.312656373612	0.323875633481	46	26	9	443.419004122	9.63954356787
460000	460	0.309356983704	0.317438389357	47	26	10	454.952252109	9.67983515126
470000	470	0.317638858409	0.323129974019	49	27	10	469.152285396	9.57453643665
480000	480	0.325085743238	0.323129974019	49	27	10	469.152285396	9.57453643665
490000	490	0.319775217529	0.326297958371	50	28	11	484.305737316	9.68611474632
500000	500	0.310731870602	0.330234315808	51	29	11	498.132165685	9.76729736637
