time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
2110	0.303330544312	0.345785568661	230	17	93	9.17420255267
2120	0.30274295092	0.344700824585	231	17	93	9.17054310422
2130	0.302404494673	0.34618627128	233	17	94	9.16464983901
2140	0.303451303983	0.34618627128	233	17	94	9.16464983901
2150	0.303200697252	0.347248991115	235	17	95	9.16956982881
2160	0.30407799357	0.346172345145	236	17	95	9.16623722886
2170	0.303849673043	0.345142818815	237	17	95	9.16187240318
2180	0.305652130885	0.347750559149	238	17	96	9.15732332878
2190	0.304862396375	0.346089894602	239	18	96	9.16978502042
2200	0.306038936127	0.348681021912	240	18	97	9.16511486113
2210	0.304346657087	0.34723012024	241	18	97	9.17217628388
2220	0.308231171975	0.349722108047	242	18	98	9.16960155378
2230	0.308738996541	0.348394454564	243	18	98	9.17355278558
2240	0.307755416301	0.349740162713	245	18	99	9.1698064966
2250	0.309184198598	0.352498264921	246	18	100	9.15937680939
2260	0.310090281049	0.350673760726	247	19	100	9.17651333614
2270	0.310287022399	0.353332621341	248	19	101	9.16816166551
2280	0.311134188068	0.352346173639	249	19	101	9.16358980267
2290	0.311917291322	0.351033620461	250	19	101	9.16771688928
2300	0.312298291786	0.352740668821	251	20	102	9.18360803892
2310	0.311871334468	0.355223446391	252	20	103	9.17888422765
2320	0.312845804243	0.354059485366	253	20	103	9.17922994842
2330	0.313857584008	0.352123130661	254	21	103	9.19992387024
2340	0.31439811767	0.352123130661	254	21	103	9.19992387024
2350	0.312862251435	0.353687018821	255	21	104	9.21843893756
2360	0.313315766418	0.351786219363	257	21	104	9.20908776254
2370	0.313787321162	0.351786219363	257	21	104	9.20908776254
2380	0.316235296202	0.353254631816	258	21	105	9.22955537366
2390	0.313342638917	0.352403848189	259	21	105	9.22253667384
2400	0.314351818813	0.35463760643	260	21	106	9.22253474406
2410	0.313827336147	0.353246309538	261	21	106	9.22975138716
2420	0.313824305036	0.354731509547	263	21	107	9.21989370867
2430	0.312780854121	0.353954558781	264	21	107	9.21140082149
2440	0.314212026464	0.352274390095	266	21	107	9.19817867921
2450	0.315269344434	0.352274390095	266	21	107	9.19817867921
2460	0.312294779396	0.350468710266	267	21	107	9.21713195083
2470	0.311597083245	0.352670365331	268	21	108	9.21686048476
2480	0.314552768366	0.351589361588	269	21	108	9.21696579471
2490	0.314524118698	0.349990040889	270	21	108	9.23090905848
2500	0.314686204974	0.351527834942	271	21	109	9.24750005641
2510	0.314296187202	0.353980898492	272	21	110	9.23966556827
2520	0.314819368681	0.353040253299	273	21	110	9.23639121923
2530	0.314706001451	0.354753038002	275	21	111	9.21988333887
2540	0.316092676053	0.354753038002	275	21	111	9.21988333887
2550	0.315479764401	0.352931764801	276	22	111	9.23985125462
2560	0.314737699847	0.35443309353	277	22	112	9.25603932551
2570	0.314147553421	0.353643942078	278	22	112	9.24924733354
2580	0.313657915894	0.3526636563	279	22	112	9.24761015835
2590	0.313349630416	0.351008293451	280	22	112	9.26392130172
2600	0.314714175062	0.352607683341	281	22	113	9.27699413386
2610	0.314876519029	0.354691676128	282	22	114	9.27694995726
2620	0.316967813506	0.354691676128	282	22	114	9.27694995726
2630	0.316145955078	0.352975932781	283	22	114	9.29493135741
2640	0.317205489534	0.354917678545	284	22	115	9.29813829244
2650	0.316176927677	0.353230963088	285	22	115	9.31554983666
2660	0.31694687097	0.355437928704	286	22	116	9.31132526186
2670	0.31854961073	0.355437928704	286	22	116	9.31132526186
2680	0.318551772928	0.353759435269	287	23	116	9.32866073756
2690	0.317409179382	0.355155463727	288	23	117	9.34529345826
2700	0.317269916539	0.354196483851	289	23	117	9.34388719257
2710	0.316899765042	0.355662148011	291	23	118	9.33175741852
2720	0.317085220407	0.35504971055	292	23	118	9.32147397523
2730	0.32046492605	0.354403490621	293	23	118	9.31220372216
2740	0.318051880708	0.352892534214	294	23	118	9.32585599198
2750	0.318228047118	0.354617682751	296	23	119	9.30698690627
2760	0.317756693584	0.353788732066	297	23	119	9.30289429267
2770	0.317900905693	0.352980463536	298	23	119	9.29839332984
2780	0.318896287606	0.352085968901	299	23	119	9.29630245279
2790	0.318837254164	0.353610279883	300	23	120	9.30834781525
2800	0.320295632134	0.355513098533	301	23	121	9.3100941014
2810	0.319351727577	0.354075846434	302	23	121	9.32234668406
2820	0.319484060178	0.356180982791	303	23	122	9.31839123782
2830	0.319931937178	0.356180982791	303	23	122	9.31839123782
2840	0.320396212635	0.353725846637	305	23	122	9.33227301415
2850	0.322206471958	0.353725846637	305	23	122	9.33227301415
2860	0.319134267561	0.355110441444	306	23	123	9.34679949184
2870	0.31888367585	0.353619447757	308	23	123	9.33587390062
2880	0.319342081028	0.352908835801	309	23	123	9.32967322971
2890	0.32024191063	0.354821027208	310	23	124	9.32991426172
2900	0.318950048743	0.353305260893	311	23	124	9.34505699313
2910	0.317835576052	0.35537983153	312	23	125	9.34063148299
2920	0.316482625354	0.354591286777	313	23	125	9.33669417606
2930	0.319000190462	0.353387388529	315	23	125	9.31933799035
2940	0.317467769452	0.355446293188	316	23	126	9.31505335083
2950	0.318485126564	0.354670839309	317	23	126	9.31107897503
2960	0.320993950547	0.354024631506	318	23	126	9.30382668139
2970	0.318060331668	0.352546786174	319	23	126	9.31861456211
2980	0.318969502377	0.354287869215	320	23	127	9.32226446245
2990	0.317772834436	0.354287869215	320	23	127	9.32226446245
3000	0.317717153169	0.354682299937	322	23	128	9.33700052611
3010	0.317420718205	0.35380151133	323	23	128	9.33627653243
3020	0.316938833758	0.353060178129	324	23	128	9.33199426273
3030	0.317251792334	0.355075402762	325	23	129	9.32771907253
3040	0.317291868292	0.354250476971	326	23	129	9.32571172846
3050	0.315910831818	0.352821547888	327	23	129	9.3397869977
3060	0.316679108219	0.35172074747	328	23	129	9.345380033
3070	0.319271040419	0.35172074747	328	23	129	9.345380033
3080	0.315948474368	0.352972328717	329	23	130	9.3608230808
3090	0.317106179155	0.352226685258	330	23	130	9.35711018082
3100	0.316798899849	0.350756096629	331	23	130	9.37284109485
3110	0.318082442682	0.352783732527	332	23	131	9.36723728324
3120	0.319029388464	0.351370636191	333	23	131	9.38152409684
3130	0.317891931676	0.352853549042	334	23	132	9.39007208033
3140	0.31819462628	0.352291382374	335	23	132	9.38180541554
3150	0.319002133189	0.351303289949	336	23	132	9.38500133359
3160	0.317978737954	0.351303289949	336	23	132	9.38500133359
3170	0.317887936244	0.351779119086	338	23	133	9.39700884677
3180	0.316350795232	0.351076348874	339	23	133	9.39280696071
3190	0.317236691352	0.353021061675	340	23	134	9.38836157033
3200	0.316862160757	0.352352678149	341	23	134	9.38331174133
3210	0.317652139988	0.351610983305	342	23	134	9.3803182261
3220	0.314471839519	0.350215391729	343	23	134	9.39494032869
3230	0.314609171993	0.35161355637	345	23	135	9.38209769744
3240	0.314578682774	0.350964610064	346	23	135	9.37692168015
3250	0.314632726305	0.350233700816	347	23	135	9.37403639584
3260	0.31301721337	0.350233700816	347	23	135	9.37403639584
3270	0.312942732102	0.350765630207	349	23	136	9.3843289373
3280	0.313166278328	0.350229352214	350	23	136	9.37642477459
3290	0.313800872555	0.349298877872	351	23	136	9.37918324326
3300	0.314364808935	0.350711828844	353	23	137	9.36583919421
3310	0.314358870523	0.350711828844	353	23	137	9.36583919421
3320	0.312868470325	0.351982834125	354	23	138	9.37810216046
3330	0.313879797495	0.350568424728	356	23	138	9.37202806854
3340	0.311996118994	0.350568424728	356	23	138	9.37202806854
3350	0.312847977028	0.349275494064	357	23	138	9.38485038037
3360	0.312683410951	0.348305389991	358	23	138	9.38916765524
3370	0.311826069366	0.350056023021	359	23	139	9.3881492062
3380	0.314037092677	0.349322194012	360	23	139	9.38617382641
3390	0.314082683616	0.350663074448	361	23	140	9.39588928306
3400	0.314789806962	0.349689864069	362	23	140	9.40042464413
3410	0.315044182665	0.35158295401	363	23	141	9.39504855213
3420	0.314350755903	0.350708861175	364	23	141	9.39697320144
3430	0.314972953388	0.349958739395	365	23	141	9.3956839477
3440	0.315586978792	0.351770607799	366	23	142	9.39221563282
3450	0.315416897	0.350436190898	367	23	142	9.40663693336
3460	0.315229734355	0.349680203592	368	23	142	9.40568871872
3470	0.315721307609	0.351009633875	370	23	143	9.39365569301
3480	0.314989049492	0.350407832687	371	23	143	9.38870859916
3490	0.314698736395	0.349724843756	372	23	143	9.38602492995
3500	0.31290796838	0.348452110595	373	23	143	9.39931339492
3510	0.313580321598	0.350260167072	374	23	144	9.39525302335
3520	0.313371181946	0.349690193982	375	23	144	9.38970214805
3530	0.314100609877	0.348949851273	376	23	144	9.38881477011
3540	0.31312857443	0.347854415945	377	23	144	9.39760642178
3550	0.313790629702	0.34959297454	378	23	145	9.39509175523
3560	0.314425361093	0.350776930394	380	23	146	9.38667411802
3570	0.313751443605	0.350140001073	381	23	146	9.38321698345
3580	0.314840265111	0.349155757957	382	23	146	9.38917443509
3590	0.314683070148	0.350865228139	383	23	147	9.38698845948
3600	0.314233296798	0.350242006357	384	23	147	9.38331467287
3610	0.314366665631	0.349567494342	385	23	147	9.38109938537
3620	0.313795149283	0.348949344414	386	23	147	9.37745551608
3630	0.313866074268	0.347710297558	388	23	147	9.37048578783
3640	0.314234271369	0.349392052333	389	23	148	9.36872805688
3650	0.314792780184	0.349392052333	389	23	148	9.36872805688
3660	0.314758090501	0.348220827405	390	23	148	9.38017271401
3670	0.314293515404	0.349525336597	391	23	149	9.38827253293
3680	0.315529283963	0.348796058895	392	23	149	9.38791798039
3690	0.315183377706	0.347678215992	393	23	149	9.39814527044
3700	0.315564137376	0.3493458935	394	23	150	9.39615177662
3710	0.314501964924	0.348177767583	395	23	150	9.40779665325
3720	0.314916461241	0.347378844888	396	23	150	9.40959916681
3730	0.314946918014	0.349253468934	397	23	151	9.40171780144
3740	0.315488574516	0.348779062495	398	23	151	9.39479943985
3750	0.315246514481	0.347534391173	400	23	151	9.38915915812
3760	0.315029170761	0.349203676517	401	23	152	9.38661252293
3770	0.313935011937	0.349203676517	401	23	152	9.38661252293
3780	0.31314824446	0.347422366814	403	23	152	9.39570938918
3790	0.314092027434	0.349192485676	404	23	153	9.39016807449
3800	0.313531203159	0.349192485676	404	23	153	9.39016807449
3810	0.314852249313	0.348065697646	405	23	153	9.40117714416
3820	0.313686830189	0.34884906206	407	23	154	9.40268729212
3830	0.313792777615	0.348213453721	408	23	154	9.40060015696
3840	0.314747145913	0.347456339379	409	23	154	9.4018770063
3850	0.314934483057	0.346935104934	410	23	154	9.39685075643
3860	0.316514449252	0.348593134783	411	23	155	9.39378414605
3870	0.315142329407	0.347708438808	413	23	155	9.37963828294
3880	0.317328522643	0.347708438808	413	23	155	9.37963828294
3890	0.315643782245	0.348411556202	415	24	156	9.38321783459
3900	0.315541313518	0.347799118435	416	24	156	9.38088891364
3910	0.315177727663	0.347228607808	417	24	156	9.37750091844
3920	0.31474739721	0.346212247624	419	24	156	9.36756059747
3930	0.31552752595	0.34538641206	420	24	156	9.3713002327
3940	0.314895393769	0.346928733525	421	24	157	9.37082939043
3950	0.315746054656	0.34627951369	422	24	157	9.36982821022
3960	0.31553117775	0.347925938504	423	24	158	9.36636652837
3970	0.315109534357	0.347317369377	424	24	158	9.36430406069
3980	0.314200987405	0.346217460593	425	24	158	9.37559950319
3990	0.315374379899	0.345516860899	426	24	158	9.37619679708
4000	0.315170556903	0.347053505651	427	24	159	9.37539208951
4010	0.315451851103	0.346498338357	428	24	159	9.37209151672
4020	0.316219840364	0.345901516626	429	24	159	9.3699856915
4030	0.315786231753	0.346942549459	431	24	160	9.36418166768
4040	0.315999981517	0.346347528409	432	24	160	9.36213098337
4050	0.31612033438	0.34786542462	433	24	161	9.36144142331
4060	0.316507097731	0.347273604792	434	24	161	9.35934327199
4070	0.315490202496	0.348342412195	435	24	162	9.37054737205
4080	0.315240376412	0.347690218641	436	24	162	9.37013230561
4090	0.315861590706	0.346952816281	437	24	162	9.37209121585
4100	0.318718501266	0.346952816281	437	24	162	9.37209121585
4110	0.315889405457	0.34758825049	439	24	163	9.37685907585
4120	0.315896184803	0.349176876941	440	24	164	9.37362257643
4130	0.315514128638	0.348635474202	441	24	164	9.37038418155
4140	0.315461797612	0.348032501131	442	24	164	9.36886560111
4150	0.314268540853	0.346997077709	443	24	164	9.37908845021
4160	0.315478750476	0.346246890507	444	24	164	9.38170979027
4170	0.314837932108	0.347865464654	445	24	165	9.37734441928
4180	0.313929721391	0.347284926146	446	24	165	9.37540923506
4190	0.313684903138	0.346242434432	447	24	165	9.38604485778
4200	0.314485158303	0.345622336799	448	24	165	9.38533169665
4210	0.314993134613	0.345205928284	449	24	165	9.37914919931
4220	0.313925712029	0.346277353454	450	24	166	9.38931153916
4230	0.315427496057	0.347736987046	451	24	167	9.3887781372
4240	0.316420351405	0.347284574207	452	24	167	9.38360980377
4250	0.315527055889	0.346403097733	453	24	167	9.39011384328
4260	0.316037713382	0.34795140147	454	24	168	9.38697692044
4270	0.3159374881	0.346988822288	456	24	168	9.37846532156
4280	0.316511655207	0.346417672803	457	24	168	9.37672596658
4290	0.317370330454	0.346417672803	457	24	168	9.37672596658
4300	0.316086616123	0.347441351783	458	24	169	9.38756305755
4310	0.31589416062	0.346294925583	460	24	169	9.38435965222
4320	0.316139054672	0.347892579657	461	24	170	9.37947477224
4330	0.316595271025	0.347369254856	462	24	170	9.37658427631
4340	0.316610138517	0.346702793133	463	24	170	9.3776215102
4350	0.31663117258	0.348323350991	464	24	171	9.37195693322
4360	0.316676973404	0.347117436275	466	24	171	9.37071288927
4370	0.316792258963	0.348599772423	467	24	172	9.36860282309
4380	0.316969772323	0.348072051041	468	24	172	9.36601649688
4390	0.317481776415	0.34754962746	469	24	172	9.36334434449
4400	0.317453400549	0.348581426579	470	24	173	9.37317204951
4410	0.317051336142	0.350083218991	471	24	174	9.37021661549
4420	0.31723307795	0.349493396001	472	24	174	9.36937207962
4430	0.31632760329	0.348962535624	473	24	174	9.36700544829
4440	0.316706389513	0.35000668142	474	24	175	9.37613245575
4450	0.316258743123	0.349532941543	475	24	175	9.37227918277
4460	0.316485515797	0.348993802635	476	24	175	9.37023398341
4470	0.315342453068	0.347994877102	477	24	175	9.38062289151
4480	0.315194429654	0.34749130039	478	24	175	9.37774713554
4490	0.315069525823	0.348975578565	479	24	176	9.37478910749
4500	0.315836210823	0.348388796577	480	24	176	9.37418171063
4510	0.31481946553	0.347526917792	481	24	176	9.3810539909
4520	0.315487817929	0.348995181446	482	24	177	9.37832570878
4530	0.316943183346	0.348542914261	483	24	177	9.3741966937
4540	0.314210683826	0.347687413545	484	24	177	9.38098496435
4550	0.314931790652	0.349150584033	485	24	178	9.3782102949
4560	0.316075464881	0.348468182086	486	24	178	9.38036428293
4570	0.31462649727	0.349440792574	487	24	179	9.3906109593
4580	0.31472758617	0.348945971096	488	24	179	9.38776775739
4590	0.315040288234	0.348558415241	489	24	179	9.38208816277
4600	0.315628261722	0.347586780663	490	24	179	9.39221148456
4610	0.314725872309	0.348581831208	491	24	180	9.40163405672
4620	0.315523410278	0.347914341935	492	24	180	9.40361248145
4630	0.315886963506	0.347914341935	492	24	180	9.40361248145
4640	0.314204269168	0.34694674195	493	24	180	9.413793461
4650	0.315100905938	0.348375654869	494	24	181	9.41125685812
