time	time_seconds	lambda1_nat_per_timeunit	lambda1_nats_per_second	lambda1_bits_per_second	lz76_nats_per_second	lz76_bits_per_second	lz76_alphabet_units_per_second	lz76_alphabet_size	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
10000	10	0.000638034949443	0.638034949443	0.920489857475	NaN	NaN	NaN	1	2	9231.88205346	9.23188205346	0
20000	20	0.000409144659514	0.409144659514	0.590270971287	NaN	NaN	NaN	1	2	9231.88205346	9.23188205346	0
30000	30	0.000163670309269	0.163670309269	0.236126343524	0.0645858788797	0.0931777271712	0.0931777271712	2	3	23466.1471817	23.4661471817	2
40000	40	0.000261516150006	0.261516150006	0.377288052727	0.0979674651634	0.14133717616	0.0891738297249	3	4	32624.7701738	32.6247701738	3
50000	50	0.000293554283744	0.293554283744	0.423509309389	0.124308609496	0.17933941446	0.0896697072301	4	5	42216.7825039	42.2167825039	4
60000	60	0.000309110983796	0.309110983796	0.445952883407	0.147514558314	0.212818521739	0.0916559484367	5	6	51395.6922967	51.3956922967	5
70000	70	0.000278613417049	0.278613417049	0.401954195102	0.161892341473	0.233561278201	0.100589367395	5	8	68220.1363837	68.2201363837	6
80000	80	0.000303296604872	0.303296604872	0.437564507768	0.175486682046	0.253173765929	0.0979409820679	6	9	78692.8915843	78.6928915843	7
90000	90	0.000309418216045	0.309418216045	0.446396125849	0.192956690509	0.278377660504	0.107691179437	6	10	86704.8410473	86.7048410473	8
100000	100	0.000298995575393	0.298995575393	0.431359433867	0.186560780037	0.269150312184	0.104121553836	6	11	94263.5294725	94.2635294725	8
110000	110	0.000303738217048	0.303738217048	0.438201619464	0.20123525847	0.290321109446	0.112311536189	6	12	102659.213856	102.659213856	9
120000	120	0.000257956117503	0.257956117503	0.372152011488	0.183383898365	0.264567040749	0.102348502416	6	13	116983.837767	116.983837767	9
130000	130	0.000252385836706	0.252385836706	0.364115795006	0.177747059232	0.256434800887	0.0913439191005	7	14	124866.710855	124.866710855	9
140000	140	0.000244047887128	0.244047887128	0.352086676499	0.191993356847	0.276987863807	0.0986650678296	7	15	132431.897358	132.431897358	10
150000	150	0.00024865348161	0.24865348161	0.358731144818	0.185614110975	0.267784557423	0.0953867839506	7	16	140823.961492	140.823961492	10
160000	160	0.000219619042581	0.219619042581	0.316843303616	0.190012732329	0.274130426636	0.0976472281728	7	17	155155.095399	155.155095399	11
170000	170	0.000216056930521	0.216056930521	0.311704262212	0.201887218582	0.291261689067	0.103749506975	7	18	163042.677213	163.042677213	12
180000	180	0.000209798113035	0.209798113035	0.302674697263	0.207680924216	0.299620239454	0.106726882697	7	20	178930.894453	178.930894453	13
190000	190	0.000228261820635	0.228261820635	0.329312196655	0.207680924216	0.299620239454	0.106726882697	7	20	178930.894453	178.930894453	13
200000	200	0.00024051667383	0.24051667383	0.346992212586	0.212417627262	0.306453857448	0.102151285816	8	21	191888.950517	191.888950517	14
210000	210	0.000248291481943	0.248291481943	0.358208889695	0.217254897711	0.313432563537	0.0988769650367	9	22	204501.13459	204.50113459	15
220000	220	0.000238477428317	0.238477428317	0.344050203197	0.219648104483	0.316885231078	0.0953919597373	10	23	219256.799484	219.256799484	16
230000	230	0.00024300097046	0.24300097046	0.350576295014	0.226796826424	0.327198656771	0.098496610229	10	24	229077.539471	229.077539471	17
240000	240	0.000239430630649	0.239430630649	0.345425383475	0.223320509512	0.322183391602	0.096986864977	10	25	236017.670075	236.017670075	17
250000	250	0.000238639890315	0.238639890315	0.344284586316	0.21898427776	0.315927531558	0.0951036634549	10	26	243987.706973	243.987706973	17
260000	260	0.00024064078888	0.24064078888	0.347171272752	0.228662076148	0.329889643297	0.0993066778914	10	27	250621.228459	250.621228459	18
270000	270	0.000244687143442	0.244687143442	0.353008928413	0.22244150378	0.320915254391	0.0927653122732	11	28	260798.415268	260.798415268	18
280000	280	0.000241863317289	0.241863317289	0.348935008426	0.236528002224	0.34123777584	0.0951858703601	12	30	278793.192473	278.793192473	20
290000	290	0.00024825931936	0.24825931936	0.358162488895	0.230034243718	0.331869262646	0.0925725896936	12	31	289718.075683	289.718075683	20
300000	300	0.000245737817624	0.245737817624	0.354524730846	0.236662439265	0.341431727492	0.0952399718053	12	32	298704.28446	298.70428446	21
310000	310	0.000243583602335	0.243583602335	0.351416855131	0.232492934081	0.33541640304	0.0935620394838	12	33	307038.79809	307.03879809	21
320000	320	0.000248971743726	0.248971743726	0.359190299995	0.232492934081	0.33541640304	0.0935620394838	12	33	307038.79809	307.03879809	21
330000	330	0.000242556716295	0.242556716295	0.349935371733	0.23088324851	0.33309411765	0.0929142543562	12	35	329882.505207	329.882505207	22
340000	340	0.000252161105939	0.252161105939	0.363791577043	0.23088324851	0.33309411765	0.0929142543562	12	35	329882.505207	329.882505207	22
350000	350	0.000231583836704	0.231583836704	0.334104852763	0.233376605306	0.336691271135	0.0939176549453	12	36	344142.902172	344.142902172	23
360000	360	0.000228837982748	0.228837982748	0.330143422877	0.229280454496	0.330781774675	0.0922692425954	12	37	353221.145645	353.221145645	23
370000	370	0.000228329193369	0.228329193369	0.329409394964	0.233406253607	0.336734044592	0.0939295862994	12	39	367832.648471	367.832648471	24
380000	380	0.000236341800096	0.236341800096	0.340969142953	0.233406253607	0.336734044592	0.0939295862994	12	39	367832.648471	367.832648471	24
390000	390	0.000233865767521	0.233865767521	0.337396983036	0.243158670643	0.350803808285	0.0948005737171	13	41	388178.843367	388.178843367	26
400000	400	0.000227972324339	0.227972324339	0.328894541783	0.239977528307	0.346214390013	0.0935603377933	13	42	396096.421104	396.096421104	26
410000	410	0.000232963457621	0.232963457621	0.336095225018	0.237512774234	0.342658501535	0.0925994010537	13	43	402941.178529	402.941178529	26
420000	420	0.000229854207841	0.229854207841	0.33160952578	0.240274723967	0.346643152718	0.0936762058352	13	45	419040.118651	419.040118651	27
430000	430	0.000231064430625	0.231064430625	0.333355508189	0.236929770166	0.341817404458	0.0923721045319	13	46	427604.777268	427.604777268	27
440000	440	0.000230877306068	0.230877306068	0.333085544519	0.241322913579	0.348155370673	0.0914428462281	14	47	438002.796033	438.002796033	28
450000	450	0.000233056412976	0.233056412976	0.336229331248	0.246849058574	0.356127912653	0.0935368306721	14	48	446102.593891	446.102593891	29
460000	460	0.000237250370775	0.237250370775	0.342279933366	0.24154757467	0.348479488115	0.0891961214647	15	49	458499.018948	458.499018948	29
470000	470	0.000233143154243	0.233143154243	0.336354472444	0.247281059858	0.356751158763	0.0913133219455	15	50	465898.369282	465.898369282	30
480000	480	0.000228820097056	0.228820097056	0.330117619278	0.244098490244	0.352159681363	0.0901380964594	15	51	474537.121878	474.537121878	30
490000	490	0.000225447718976	0.225447718976	0.325252306146	0.23837643156	0.343904495677	0.0880251154367	15	52	488492.566729	488.492566729	30
500000	500	0.000231396899424	0.231396899424	0.333835159277	0.242433590438	0.34975773867	0.089523299952	15	53	498888.618922	498.888618922	31
510000	510	0.000225260515931	0.225260515931	0.324982229241	0.239820671784	0.345988093885	0.0885584291186	15	54	506866.378262	506.866378262	31
520000	520	0.00022858783789	0.22858783789	0.329782540131	0.237275438972	0.342316099129	0.0876185525937	15	55	514824.25741	514.82425741	31
530000	530	0.000225623325655	0.225623325655	0.325505653031	0.234790006784	0.338730378438	0.086700758608	15	56	522774.084203	522.774084203	31
540000	540	0.000231270017064	0.231270017064	0.333652106725	0.239507018508	0.345535587859	0.08844260657	15	57	531492.203774	531.492203774	32
550000	550	0.00022413995307	0.22413995307	0.323365598759	0.234483299046	0.338287892705	0.0865875008339	15	58	545361.820699	545.361820699	32
560000	560	0.000224553398808	0.224553398808	0.323962074875	0.230599434587	0.33268466071	0.0831711651775	16	59	557030.449392	557.030449392	32
570000	570	0.000226035792506	0.226035792506	0.326100716912	0.234959184473	0.33897445025	0.0847436125625	16	60	566252.229588	566.252229588	33
580000	580	0.000226182653569	0.226182653569	0.326312592639	0.231506624917	0.3339934597	0.0817116809796	17	61	577162.271122	577.162271122	33
590000	590	0.000226633220988	0.226633220988	0.326962624019	0.236263942217	0.340856817778	0.083390805254	17	62	585129.525619	585.129525619	34
600000	600	0.000227372079533	0.227372079533	0.328028571579	0.233947749202	0.337515257601	0.0825732907452	17	63	593356.806054	593.356806054	34
610000	610	0.000225692676596	0.225692676596	0.32560570529	0.23641713259	0.341077824769	0.0834448747343	17	65	609269.018995	609.269018995	35
620000	620	0.000233551123856	0.233551123856	0.33694304818	0.23641713259	0.341077824769	0.0834448747343	17	65	609269.018995	609.269018995	35
