time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
1940	0.324666640466	0.350136757195	205	21	88	9.41505638373
1950	0.324884531149	0.351682428104	207	21	89	9.40572363403
1960	0.325657828258	0.35004867558	208	21	89	9.41269005411
1970	0.325305489385	0.352688316201	209	21	90	9.41045769159
1980	0.326644758153	0.352688316201	209	21	90	9.41045769159
1990	0.324994051319	0.349690527762	211	21	90	9.41792694414
2000	0.324498862407	0.352489599078	212	21	91	9.41069867408
2010	0.323547386052	0.351545915634	213	21	91	9.39991109901
2020	0.323345938274	0.349422900267	215	21	91	9.38538278033
2030	0.325025344265	0.352406575168	216	21	92	9.37271853749
2040	0.325012390198	0.352406575168	216	21	92	9.37271853749
2050	0.324470391436	0.353033239503	218	21	93	9.38707697401
2060	0.323771279519	0.351783632227	219	21	93	9.38537669055
2070	0.326603480509	0.350559112592	220	21	93	9.38327617699
2080	0.325116555822	0.352570838587	221	21	94	9.39527941214
2090	0.321345306412	0.351518374585	222	21	94	9.38880720991
2100	0.322244664817	0.350301729626	223	21	94	9.38696965671
2110	0.322925583256	0.352192367422	224	21	95	9.40155237749
2120	0.32337059883	0.351144901938	225	21	95	9.3954149421
2130	0.323693820014	0.353450230347	226	21	96	9.39834139498
2140	0.324263416234	0.352399208742	227	21	96	9.39248978456
2150	0.325856665424	0.355175718421	228	21	97	9.38243680877
2160	0.32456591328	0.353375898463	229	21	97	9.3966117011
2170	0.32380262294	0.354968967084	231	21	98	9.38404580896
2180	0.324038162503	0.354146947689	232	21	98	9.37271824576
2190	0.323984703736	0.352952120749	233	21	98	9.37147915642
2200	0.323967041422	0.355540707223	234	21	99	9.365368357
2210	0.325651783048	0.354737540953	235	21	99	9.3539359738
2220	0.323651288535	0.353332619745	236	21	99	9.35860934532
2230	0.324360953939	0.355179897565	237	21	100	9.37154290585
2240	0.324529365177	0.353838688392	238	21	100	9.37475304295
2250	0.322573889319	0.355329129855	240	21	101	9.36450981941
2260	0.324774421959	0.354223955542	241	21	101	9.36184604367
2270	0.323952117485	0.354223955542	241	21	101	9.36184604367
2280	0.323796855951	0.352323717602	242	21	101	9.3805212261
2290	0.325126305727	0.35424965157	243	21	102	9.39017016091
2300	0.324567453834	0.352621728881	244	21	102	9.40188298037
2310	0.32456513197	0.355111204495	245	21	103	9.39600704287
2320	0.324781071052	0.353422916062	247	21	103	9.37828636618
2330	0.324692990068	0.35266838265	248	21	103	9.3673192753
2340	0.325125602716	0.354953700262	249	21	104	9.36645945387
2350	0.32854253911	0.354156163268	250	21	104	9.35679399687
2360	0.328393914013	0.352814984305	251	21	104	9.36170645836
2370	0.326184950792	0.354729816956	252	21	105	9.37013601876
2380	0.327773132505	0.353774819483	253	21	105	9.36499693508
2390	0.329325302698	0.355641344001	254	21	106	9.37422095269
2400	0.330046274615	0.354258120072	255	21	106	9.38056972866
2410	0.331005916279	0.356040803256	256	21	107	9.39147976698
2420	0.329479884254	0.356040803256	256	21	107	9.39147976698
2430	0.331255599478	0.354229892846	257	21	107	9.40937257219
2440	0.32949384258	0.355605010321	259	21	108	9.40064425461
2450	0.329774192645	0.354406793622	260	21	108	9.40266447614
2460	0.329467196212	0.354406793622	260	21	108	9.40266447614
2470	0.329773596894	0.355925397794	261	21	109	9.41953122146
2480	0.331113481432	0.354299631312	262	21	109	9.43311527483
2490	0.332697429432	0.356702217895	263	21	110	9.42602916424
2500	0.331406232579	0.354833354392	264	21	110	9.44621141608
2510	0.330935609298	0.354833354392	264	21	110	9.44621141608
2520	0.330379993185	0.355361531947	266	21	111	9.45914104008
2530	0.329669369387	0.357670772625	267	21	112	9.45357006489
2540	0.333523771699	0.356974927404	268	21	112	9.44296836135
2550	0.330802359082	0.358299407583	270	21	113	9.43427989688
2560	0.332888135381	0.358299407583	270	21	113	9.43427989688
2570	0.331914514275	0.359065002485	272	21	114	9.44006899376
2580	0.332961935524	0.359065002485	272	21	114	9.44006899376
2590	0.331085787915	0.357345781764	273	21	114	9.45692733555
2600	0.331632812281	0.35666670044	274	21	114	9.44650627641
2610	0.333812646774	0.358229188526	275	21	115	9.45944031785
2620	0.332192188753	0.359853041366	276	21	116	9.47033976942
2630	0.333675039764	0.359148791728	277	21	116	9.46073795065
2640	0.335171415846	0.358158340792	278	21	116	9.4588320261
2650	0.33555359509	0.359712270326	279	21	117	9.47115198291
2660	0.335474273402	0.358268163037	280	21	117	9.48138664108
2670	0.335836801782	0.360309674128	281	21	118	9.48040071371
2680	0.335831679409	0.35910587975	282	21	118	9.48442158947
2690	0.336158318907	0.361295007814	283	21	119	9.47919441862
2700	0.335869209329	0.360277413988	284	21	119	9.47841495375
2710	0.335959677061	0.361910240123	286	21	120	9.46014193477
2720	0.335958281977	0.361013579462	287	21	120	9.45642646364
2730	0.334123252117	0.361013579462	287	21	120	9.45642646364
2740	0.333883760732	0.358520877039	289	21	120	9.46788046872
2750	0.332063025003	0.360708692574	290	21	121	9.46191933163
2760	0.332071248439	0.359831098656	291	21	121	9.45814038607
2770	0.330925389512	0.358175692039	292	21	121	9.47503905313
2780	0.331035461443	0.357342940177	293	21	121	9.47040639202
2790	0.33052887691	0.359048441378	295	21	122	9.45019247813
2800	0.330516698427	0.358466952395	296	21	122	9.43915757573
2810	0.331105736758	0.35770265613	297	21	122	9.43306413564
2820	0.33173550602	0.359773470213	298	21	123	9.42947681875
2830	0.328870579854	0.358150968615	299	21	123	9.44606616215
2840	0.328888845118	0.357336593445	300	21	123	9.44156217134
2850	0.329447167634	0.35880004904	302	21	124	9.42769171754
2860	0.331036643356	0.35880004904	302	21	124	9.42769171754
2870	0.331873309854	0.359555014373	304	21	125	9.43226329079
2880	0.330915902388	0.358765136474	305	21	125	9.42744873309
2890	0.33013863012	0.357960396226	306	21	125	9.4231540259
2900	0.331769894748	0.359642022776	308	21	126	9.40342620446
2910	0.331714811101	0.359021256853	309	21	126	9.39451221847
2920	0.331635089972	0.35812155773	310	21	126	9.39302323612
2930	0.329930624358	0.359471266217	312	21	127	9.38206725392
2940	0.331472978216	0.358751559455	313	21	127	9.37607567106
2950	0.332202054802	0.360192586017	314	21	128	9.38733001725
2960	0.332614871265	0.362302143618	315	21	129	9.38090856924
2970	0.332783202537	0.36153325912	316	21	129	9.37627302724
2980	0.332492875188	0.36090166557	317	21	129	9.36819175873
2990	0.332114871281	0.362071521025	319	21	130	9.3615238806
3000	0.331274767764	0.363947152855	320	21	131	9.36067032567
3010	0.331660379959	0.36318404753	321	21	131	9.35617437744
3020	0.331431072676	0.362558131175	322	21	131	9.34825554215
3030	0.331484110508	0.363692858254	324	21	132	9.34226941972
3040	0.331795737145	0.362779066575	325	21	132	9.34196095833
3050	0.331838821086	0.362229633907	326	21	132	9.33238558683
3060	0.331311300046	0.363588233727	328	21	133	9.32066855346
3070	0.331192254019	0.362971817064	329	21	133	9.31301023948
3080	0.331006088948	0.362119820778	330	21	133	9.31150736243
3090	0.331282456887	0.361364405358	331	21	133	9.30763618206
3100	0.332331551371	0.363070327813	332	21	134	9.31028161888
3110	0.333063372904	0.361789833606	333	21	134	9.32000203527
3120	0.333549840916	0.363693716257	334	21	135	9.31724371634
3130	0.334151189731	0.362573130469	335	21	135	9.32293512024
3140	0.332750597123	0.36377147009	336	21	136	9.33797910146
3150	0.332779927552	0.363029674311	337	21	136	9.33406011048
3160	0.33332546217	0.362450285082	338	21	136	9.32606664128
3170	0.33234275534	0.360942092229	339	21	136	9.34214720006
3180	0.333981237629	0.362559454833	340	21	137	9.34602540917
3190	0.3334518688	0.362559454833	340	21	137	9.34602540917
3200	0.33280444815	0.361151959559	341	21	137	9.35964798074
3210	0.332996750803	0.362836702523	342	21	138	9.36144912284
3220	0.333870241448	0.362266367928	343	21	138	9.35352962959
3230	0.333019994034	0.360709568152	344	21	138	9.37126204184
3240	0.332030663463	0.362076428674	345	21	139	9.38093961945
3250	0.333345796041	0.361272728582	346	21	139	9.37927926997
3260	0.336323489943	0.361272728582	346	21	139	9.37927926997
3270	0.33319114805	0.361908510525	348	21	140	9.38520749049
3280	0.332862884342	0.361202553292	349	21	140	9.38120378813
3290	0.333185821926	0.362944736381	350	21	141	9.38057621705
3300	0.333550183101	0.362095729313	351	21	141	9.38034934951
3310	0.333593140768	0.363325184903	353	21	142	9.37064283611
3320	0.336100743	0.363325184903	353	21	142	9.37064283611
3330	0.333545325656	0.361914817483	354	21	142	9.38510934569
3340	0.333054558649	0.363760824302	355	21	143	9.38125749562
3350	0.333415133045	0.362201534625	357	21	143	9.37782521079
3360	0.333254000265	0.361467879374	358	21	143	9.37507021339
3370	0.332346094895	0.363305923483	359	21	144	9.37114700545
3380	0.332826260012	0.362613826084	360	21	144	9.36737927292
3390	0.333774838999	0.36207322765	361	21	144	9.35978708775
3400	0.332634216479	0.360661049147	362	21	144	9.37488030111
3410	0.332333883281	0.362400170958	363	21	145	9.37318816044
3420	0.332838322228	0.361190781994	364	21	145	9.38311326788
3430	0.333634283149	0.361190781994	364	21	145	9.38311326788
3440	0.333941283518	0.364339393574	366	21	147	9.38751109353
3450	0.333375051119	0.363784026964	367	21	147	9.38055852303
3460	0.332645806258	0.363088757668	368	21	147	9.37730056327
3470	0.332584902843	0.364164311174	370	21	148	9.37091439084
3480	0.332786817423	0.363431215567	371	21	148	9.36878163341
3490	0.333453961123	0.363431215567	371	21	148	9.36878163341
3500	0.332793662028	0.362105695726	372	21	148	9.38206656827
3510	0.333005543149	0.363085142737	374	21	149	9.37809287072
3520	0.333649111345	0.363085142737	374	21	149	9.37809287072
3530	0.333103377903	0.361752808361	375	21	149	9.39176322671
3540	0.333337733481	0.362935705963	377	21	150	9.3823978308
3550	0.332893016171	0.362331043869	378	21	150	9.37737824345
3560	0.332966289146	0.361630598683	379	21	150	9.37492254942
3570	0.331454516204	0.362749073376	380	21	151	9.38772898863
3580	0.331259295408	0.361978846707	381	21	151	9.38716361611
3590	0.331803425594	0.363630286774	382	21	152	9.38592975782
3600	0.331092813837	0.363012067583	383	21	152	9.38148967691
3610	0.331030604242	0.362328274018	384	21	152	9.37882734217
3620	0.329525145404	0.361043531506	385	21	152	9.39185682315
3630	0.328882130917	0.3603848857	386	21	152	9.38873506029
3640	0.327294817776	0.36226297846	387	21	153	9.38128880562
3650	0.327361122746	0.360952547502	389	21	153	9.37504279673
3660	0.326846355362	0.360387484883	390	21	153	9.36969798884
3670	0.327361562939	0.359758350931	391	21	153	9.36609653036
3680	0.32869245483	0.361380770909	392	21	154	9.36505361752
3690	0.32688988052	0.360306108497	393	21	154	9.3730829762
3700	0.326671476215	0.362015564469	394	21	155	9.36955278181
3710	0.326571913892	0.361284625669	395	21	155	9.36871259944
3720	0.32751947301	0.359949160705	397	21	155	9.36400259652
3730	0.32820321911	0.359949160705	397	21	155	9.36400259652
3740	0.327406291829	0.361007765511	398	21	156	9.37711033854
3750	0.328869879558	0.360377743408	399	21	156	9.37388875731
3760	0.328408763854	0.361588767189	400	21	157	9.38279576787
3770	0.328919525622	0.363142397495	401	21	158	9.38262244215
3780	0.32966713354	0.362588696777	402	21	158	9.37746991362
3790	0.32968637133	0.361917661935	403	21	158	9.37542732127
3800	0.329790563377	0.365229172894	405	22	160	9.36928723181
3810	0.330170887908	0.365229172894	405	22	160	9.36928723181
3820	0.33036201809	0.363972440102	406	22	160	9.38233319348
3830	0.331461397654	0.365378040317	407	22	161	9.38538873781
3840	0.330012610625	0.364189342408	408	22	161	9.39677980781
3850	0.330332996469	0.363370274744	409	22	161	9.39876007328
3860	0.33093397058	0.363370274744	409	22	161	9.39876007328
3870	0.331096714592	0.364413807078	410	23	162	9.41087589403
3880	0.331550392805	0.365144623863	412	23	163	9.41174881355
3890	0.331902592748	0.365144623863	412	23	163	9.41174881355
3900	0.331846871699	0.365902837342	414	23	164	9.41177934228
3910	0.331618577372	0.367645149039	415	23	165	9.40534771444
3920	0.331671069499	0.366932726555	416	23	165	9.40470912388
3930	0.332087706669	0.366217978176	417	23	165	9.40420959053
3940	0.332213730815	0.367622481899	418	23	166	9.40624314302
3950	0.332374790863	0.367072567765	419	23	166	9.4015724788
3960	0.332558181346	0.367846827494	421	23	167	9.40087126738
3970	0.332046465938	0.367251848086	422	23	167	9.39747666945
3980	0.331098037626	0.366658736452	423	23	167	9.3941026809
3990	0.33179652275	0.366191731931	424	23	167	9.38756289433
4000	0.33359721016	0.365321248863	425	23	167	9.39144597493
4010	0.332227836016	0.366485267872	426	23	168	9.39921606242
4020	0.332745583231	0.365885426693	427	23	168	9.39621446333
4030	0.333156404216	0.364697730492	428	23	168	9.40842167407
4040	0.33301671388	0.364697730492	428	23	168	9.40842167407
4050	0.332032275834	0.365720617021	429	23	169	9.41957981507
4060	0.332808502664	0.365014649329	430	23	169	9.41946643117
4070	0.331356383328	0.36391233115	431	23	169	9.42968849184
4080	0.331528210196	0.365585597552	432	23	170	9.4238131445
4090	0.331123176219	0.364533817094	434	23	170	9.41461085423
4100	0.330839483673	0.363959495894	435	23	170	9.41135525947
4110	0.332122399283	0.365648714935	436	23	171	9.40492292228
4120	0.331576426361	0.364675611351	437	23	171	9.41198659711
4130	0.331578690416	0.366344160725	438	23	172	9.40592797689
4140	0.331584739047	0.365113598545	440	23	172	9.40176798738
4150	0.331143462324	0.364617678287	441	23	172	9.39671055977
4160	0.334691700904	0.366124695784	442	23	173	9.39463783764
4170	0.330934131411	0.3654587869	443	23	173	9.39399437156
4180	0.331966032519	0.366476652731	445	23	174	9.38664027054
4190	0.332507402614	0.365795036029	446	23	174	9.38649954306
4200	0.331969419026	0.365795036029	446	23	174	9.38649954306
4210	0.332087338895	0.366942987074	447	23	175	9.39330514056
4220	0.332106134406	0.365646404538	449	23	175	9.39148970971
4230	0.331501083552	0.367193229352	450	23	176	9.38788484982
4240	0.330966588676	0.366600275741	451	23	176	9.38562877489
4250	0.330356866756	0.365491841662	452	23	176	9.39666929922
4260	0.330351153452	0.364933739002	453	23	176	9.39365929726
4270	0.330378369961	0.364492306363	454	23	176	9.38770341472
4280	0.329873436247	0.365517664351	455	23	177	9.39724535604
4290	0.328661983089	0.36502592233	456	23	177	9.39263702275
4300	0.330224766939	0.364396378719	457	23	177	9.39163479248
4310	0.328923369111	0.363490092781	458	23	177	9.39784670676
4320	0.329012836532	0.364998499604	459	23	178	9.39472248247
4330	0.329268514708	0.36393283226	461	23	178	9.38800968278
4340	0.329312021793	0.3653439696	462	23	179	9.38724612466
4350	0.329413979064	0.364916048815	463	23	179	9.38126030091
4360	0.329267864173	0.364219789903	464	23	179	9.38223388546
4370	0.330058238814	0.365806370233	465	23	180	9.37681362677
4380	0.329059590141	0.364769991594	467	23	180	9.36972580552
4390	0.329030493516	0.364198726317	468	23	180	9.36762951591
4400	0.327945544381	0.364198726317	468	23	180	9.36762951591
4410	0.327799217387	0.364626885127	470	23	181	9.37507209198
4420	0.327276154216	0.364163880072	471	23	181	9.37029757943
4430	0.327652515108	0.363600353101	472	23	181	9.36816411335
4440	0.32752253856	0.36466980785	474	23	182	9.35908948903
4450	0.327972960156	0.364071332176	475	23	182	9.35793846722
4460	0.327541591574	0.36315040982	476	23	182	9.36515460554
4470	0.327452427986	0.364646729646	477	23	183	9.3614957854
4480	0.327788752455	0.364646729646	477	23	183	9.3614957854
4490	0.326871258433	0.365203171291	479	23	184	9.3654178286
4500	0.327774402472	0.364583789572	480	23	184	9.36494753553
4510	0.328240917367	0.364112561307	481	23	184	9.36072695985
4520	0.326613172692	0.36324558613	482	23	184	9.36675052326
4530	0.327507912437	0.364698889709	483	23	185	9.36384768807
4540	0.327609653726	0.363739485329	485	23	185	9.35608196849
4550	0.327129589268	0.363222560343	486	23	185	9.3532328166
4560	0.326831751654	0.362712618463	487	23	185	9.35025560562
4570	0.327311365731	0.364239156341	488	23	186	9.34531204602
4580	0.326710353211	0.363317273573	490	23	186	9.33694887706
4590	0.327542782467	0.36260459961	491	23	186	9.3393192291
4600	0.327754053082	0.363944941537	492	23	187	9.33900202426
4610	0.327151369377	0.363355928315	493	23	187	9.33822492437
4620	0.328072768825	0.364872609057	494	23	188	9.33326156172
4630	0.327533275006	0.363931097475	496	23	188	9.32574674224
4640	0.327607951526	0.363406714109	497	23	188	9.32343689169
4650	0.326988302509	0.364481619298	499	23	189	9.31395175701
