time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
540000	540	0.231270017064	NaN	NaN	57	105	0	0	0	NaN
550000	550	0.22413995307	NaN	NaN	58	105	0	0	0	NaN
560000	560	0.224553398808	NaN	NaN	59	105	0	0	0	NaN
570000	570	0.226035792506	NaN	NaN	60	105	0	0	0	NaN
580000	580	0.226182653569	NaN	NaN	61	105	0	0	0	NaN
590000	590	0.226633220988	NaN	NaN	62	105	0	0	0	NaN
600000	600	0.227372079533	NaN	NaN	63	105	0	0	0	NaN
610000	610	0.225692676596	NaN	NaN	65	105	0	0	0	NaN
620000	620	0.233551123856	NaN	NaN	65	105	0	0	0	NaN
630000	630	0.231398282738	NaN	NaN	66	105	0	0	0	NaN
640000	640	0.232130759751	NaN	NaN	67	105	0	0	0	NaN
650000	650	0.23150542736	NaN	NaN	68	105	0	0	0	NaN
660000	660	0.234117041601	NaN	NaN	69	105	0	0	0	NaN
670000	670	0.234601271864	NaN	NaN	71	105	0	0	0	NaN
680000	680	0.233523105308	NaN	NaN	72	105	0	0	0	NaN
690000	690	0.231138421266	NaN	NaN	73	105	0	0	0	NaN
700000	700	0.232899285637	NaN	NaN	74	105	0	0	0	NaN
710000	710	0.231516568261	NaN	NaN	75	105	0	0	0	NaN
720000	720	0.231681163816	NaN	NaN	76	105	0	0	0	NaN
730000	730	0.230808171694	NaN	NaN	78	105	0	0	0	NaN
740000	740	0.230120648379	NaN	NaN	79	105	0	0	0	NaN
750000	750	0.231283538948	NaN	NaN	80	105	0	0	0	NaN
760000	760	0.232117098376	NaN	NaN	81	105	0	0	0	NaN
770000	770	0.234111476315	NaN	NaN	82	105	0	0	0	NaN
780000	780	0.230102470035	NaN	NaN	83	105	0	0	0	NaN
790000	790	0.230999494767	NaN	NaN	84	105	0	0	0	NaN
800000	800	0.228297196463	NaN	NaN	85	105	0	0	0	NaN
810000	810	0.225949968996	NaN	NaN	86	105	0	0	0	NaN
820000	820	0.223838104994	NaN	NaN	87	105	0	0	0	NaN
830000	830	0.22403354893	NaN	NaN	88	105	0	0	0	NaN
840000	840	0.226843271334	NaN	NaN	89	105	0	0	0	NaN
850000	850	0.225066751719	NaN	NaN	90	105	0	0	0	NaN
860000	860	0.226978055231	NaN	NaN	91	105	0	0	0	NaN
870000	870	0.226192785511	NaN	NaN	92	105	0	0	0	NaN
880000	880	0.227925895312	NaN	NaN	93	105	0	0	0	NaN
890000	890	0.22698701053	NaN	NaN	94	105	0	0	0	NaN
900000	900	0.227026957521	NaN	NaN	95	105	0	0	0	NaN
910000	910	0.224950449577	NaN	NaN	97	105	0	0	0	NaN
920000	920	0.225832446134	NaN	NaN	98	105	0	0	0	NaN
930000	930	0.225447726392	NaN	NaN	99	105	0	0	0	NaN
940000	940	0.223093948091	NaN	NaN	100	105	0	0	0	NaN
950000	950	0.225818736742	NaN	NaN	102	105	0	0	0	NaN
960000	960	0.225015177345	NaN	NaN	103	105	0	0	0	NaN
970000	970	0.2260748269	NaN	NaN	105	105	0	0	0	NaN
980000	980	0.225664257998	NaN	NaN	106	105	1	0	0	NaN
990000	990	0.225000343067	NaN	NaN	106	105	1	0	0	NaN
1000000	1000	0.225333657855	0.0551734773725	0.0795985021939	107	105	2	2	2	12.563050465
1010000	1010	0.225022527707	0.133687629415	0.192870479986	109	105	4	4	4	10.369653252
1020000	1020	0.225880040125	0.166375441007	0.240029023667	110	105	5	4	5	9.6735305565
1030000	1030	0.229888390539	0.166375441007	0.240029023667	110	105	5	4	5	9.6735305565
1040000	1040	0.228687675908	0.13911504436	0.200700584611	111	105	6	5	5	10.7330799332
1050000	1050	0.22495345545	0.147712957475	0.213104751224	112	105	7	5	6	11.2916497877
1060000	1060	0.224894127347	0.141558454971	0.204225680982	113	105	8	5	6	11.017223638
1070000	1070	0.224437644194	0.160673145128	0.23180234968	114	105	9	6	7	10.6362046233
1080000	1080	0.224692913314	0.174431366766	0.251651267808	116	105	11	6	8	9.9977651216
1090000	1090	0.22584958968	0.189144483194	0.272877807916	117	105	12	7	9	9.85320827691
1100000	1100	0.227249646653	0.197660876808	0.285164366748	118	105	13	8	10	9.98193471133
1110000	1110	0.226517318343	0.210912178122	0.304281953439	119	105	14	8	11	9.83131966662
1120000	1120	0.2270514909	0.201884537364	0.291257820887	120	105	15	8	11	9.836828054
1130000	1130	0.228320303433	0.213910337757	0.308607383477	121	105	16	8	12	9.72108951573
1140000	1140	0.227047482642	0.2011875789	0.290252322368	122	105	17	9	12	9.94055056788
1150000	1150	0.228215356383	0.212403908994	0.306434066171	123	105	18	9	13	9.82792983388
1160000	1160	0.228478424481	0.204757376161	0.295402451174	124	105	19	9	13	9.83904063144
1170000	1170	0.227663103279	0.199421384204	0.287704242038	125	105	20	9	13	9.76437900874
1180000	1180	0.232266652427	0.209309875232	0.301970319006	126	105	21	9	14	9.6970179878
1190000	1190	0.231174161192	0.200323819553	0.28900618104	127	105	22	10	14	9.81923677457
1200000	1200	0.237934537122	0.20940255402	0.302104026234	128	105	23	10	15	9.76534188755
1210000	1210	0.236093660077	0.200942920246	0.289899354541	129	105	24	11	15	9.88481525765
1220000	1220	0.235909199946	0.207278724613	0.299039988081	130	105	25	12	16	9.9386974315
1230000	1230	0.237643989377	0.213014894148	0.307315531423	131	105	26	13	17	10.000680463
1240000	1240	0.239170402875	0.221810415725	0.320004786784	132	105	27	13	18	9.90586745062
1250000	1250	0.237093960731	0.214072565038	0.30884142797	133	105	28	13	18	10.0065670276
1260000	1260	0.23649028793	0.221829852847	0.320032828624	134	105	29	13	19	9.94527701557
1270000	1270	0.236678075054	0.218089993108	0.314637351524	135	105	30	13	19	9.87707709262
1280000	1280	0.236823706089	0.225577432347	0.325439442984	136	105	31	13	20	9.82135310587
1290000	1290	0.23597650118	0.229910698686	0.331691024842	138	105	33	13	21	9.67788919394
1300000	1300	0.23711140791	0.225276653014	0.325005510132	139	105	34	13	21	9.66831749867
1310000	1310	0.237745512934	0.232698672101	0.335713220262	140	105	35	13	22	9.60379442606
1320000	1320	0.237714914438	0.227309731781	0.327938622786	141	105	36	14	22	9.6341156316
1330000	1330	0.238144653729	0.23406948145	0.337690880111	142	105	37	14	23	9.58956560461
1340000	1340	0.238021798702	0.229249082359	0.330736514248	143	105	38	14	23	9.60395070503
1350000	1350	0.240343925387	0.224861592789	0.324406704803	144	105	39	14	23	9.60840830858
1360000	1360	0.239181159182	0.228657511136	0.329883057377	145	105	40	15	24	9.67966309733
1370000	1370	0.239057424445	0.234967491691	0.338986435033	146	105	41	15	25	9.63696379915
1380000	1380	0.237636392232	0.238745187117	0.34443649749	148	105	43	15	26	9.52569578848
1390000	1390	0.238905432505	0.234342244129	0.338084393476	149	105	44	16	26	9.54207835944
1400000	1400	0.239556762639	0.240588458397	0.347095775825	150	105	45	16	27	9.49337931286
1410000	1410	0.239546747806	0.237003209235	0.341923354637	151	105	46	16	27	9.48192239391
1420000	1420	0.237931079701	0.242571719627	0.349957016966	152	105	47	16	28	9.45578057383
1430000	1430	0.237635690071	0.236315747283	0.340931556689	153	105	48	17	28	9.55586166247
1440000	1440	0.23741140309	0.241870437619	0.34894528089	154	105	49	17	29	9.52295882012
1450000	1450	0.237153873053	0.239103693694	0.34495371315	155	105	50	17	29	9.48949515624
1460000	1460	0.234320875013	0.241722865313	0.348732379056	157	105	52	17	30	9.43048428973
1470000	1470	0.236274377985	0.241722865313	0.348732379056	157	105	52	17	30	9.43048428973
1480000	1480	0.232682340581	0.235938951591	0.340387955414	158	105	53	17	30	9.52507006685
1490000	1490	0.231746948529	0.239179984146	0.345063777008	160	105	55	17	31	9.44342693419
1500000	1500	0.233743865707	0.235923594315	0.340365799546	161	105	56	17	31	9.44509044302
1510000	1510	0.233392255	0.235923594315	0.340365799546	161	105	56	17	31	9.44509044302
1520000	1520	0.234540982015	0.238128962822	0.343547473755	162	105	57	17	32	9.53173919296
1530000	1530	0.232129368837	0.240302600206	0.34668336963	164	105	59	17	33	9.490769282
1540000	1540	0.231480874612	0.237377186818	0.342462890242	165	105	60	17	33	9.48654560875
1550000	1550	0.235229054363	0.237377186818	0.342462890242	165	105	60	17	33	9.48654560875
1560000	1560	0.232698099091	0.245429084014	0.354079322397	167	105	62	18	35	9.49290071469
1570000	1570	0.232709003723	0.242914371572	0.350451359228	168	105	63	18	35	9.47552629252
1580000	1580	0.230659296278	0.242914371572	0.350451359228	168	105	63	18	35	9.47552629252
1590000	1590	0.230375696382	0.242317611796	0.349590416858	170	105	65	18	36	9.54106602884
1600000	1600	0.228577597692	0.240094098001	0.346382564532	171	105	66	18	36	9.51821074302
1610000	1610	0.22950083614	0.243407555611	0.351162873394	172	105	67	18	37	9.53953309206
1620000	1620	0.229702677452	0.247384285168	0.356900081406	173	105	68	18	38	9.53156821009
1630000	1630	0.231376913117	0.244957659794	0.353399201013	174	105	69	18	38	9.51930538774
1640000	1640	0.229773426103	0.247010731521	0.356361157412	175	105	70	18	39	9.58265563255
1650000	1650	0.231358948101	0.247010731521	0.356361157412	175	105	70	18	39	9.58265563255
1660000	1660	0.229920684584	0.248561686	0.358598711747	177	105	72	19	40	9.55869611248
1670000	1670	0.229531834296	0.246547911775	0.35569344966	178	105	73	19	40	9.53541509703
1680000	1680	0.229209118383	0.2446954727	0.353020944992	179	105	74	19	40	9.50782475186
1690000	1690	0.231938391187	0.242560820168	0.34994129237	180	105	75	19	40	9.49312558238
1700000	1700	0.227286206472	0.244462452778	0.352684768307	181	105	76	19	41	9.55695504101
1710000	1710	0.226923350256	0.242218043798	0.349446770601	182	105	77	19	41	9.54898040718
1720000	1720	0.227284480268	0.240270955301	0.346637715683	183	105	78	19	41	9.53117655527
1730000	1730	0.226706620416	0.236261572779	0.340853399401	184	105	79	19	41	9.598209727
1740000	1740	0.226706232215	0.236261572779	0.340853399401	184	105	79	19	41	9.598209727
1750000	1750	0.225508438567	0.242545574968	0.349919298196	186	105	81	19	43	9.61821597607
1760000	1760	0.225758936271	0.240721172375	0.347287241622	187	105	82	19	43	9.59965655736
1770000	1770	0.226231605899	0.243748925037	0.351655365373	189	105	84	19	44	9.5216995814
1780000	1780	0.225582266858	0.242218706687	0.349447726948	190	105	85	19	44	9.49441679281
1790000	1790	0.227190637615	0.240286135733	0.346659616416	191	105	86	19	44	9.48439400042
1800000	1800	0.226094151721	0.242669481285	0.350098057225	192	105	87	20	45	9.51892451798
1810000	1810	0.226987102772	0.246298721564	0.355333944178	193	105	88	20	46	9.50238818639
1820000	1820	0.227802955119	0.243563606025	0.351388006553	194	105	89	20	46	9.52510679859
1830000	1830	0.228943846629	0.247420757349	0.35695269964	195	105	90	20	47	9.49758876658
1840000	1840	0.229000786161	0.244328258909	0.352491167478	196	105	91	21	47	9.5354691704
1850000	1850	0.228893233278	0.244328258909	0.352491167478	196	105	91	21	47	9.5354691704
1860000	1860	0.230179728333	0.245938988104	0.354814958498	197	105	92	21	48	9.59259879204
1870000	1870	0.228622707451	0.247518015891	0.357093014057	198	105	93	21	49	9.64836361659
1880000	1880	0.229229287663	0.245896357878	0.354753456084	199	105	94	21	49	9.63134736114
1890000	1890	0.228486157742	0.248526676091	0.358548203125	200	105	95	21	50	9.64394385772
1900000	1900	0.230828247917	0.252171861423	0.363807093926	201	105	96	21	51	9.61570400059
1910000	1910	0.231784008091	0.249868825298	0.36048451513	202	105	97	21	51	9.62609244475
1920000	1920	0.230945572415	0.251384661479	0.362671404472	203	105	98	21	52	9.67775787243
1930000	1930	0.23116746791	0.254381736401	0.366995269599	204	105	99	21	53	9.67055926241
1940000	1940	0.231436655778	0.254381736401	0.366995269599	204	105	99	21	53	9.67055926241
1950000	1950	0.232474419894	0.251340710134	0.362607996084	205	105	100	21	53	9.71088287794
1960000	1960	0.231544151566	0.248248773273	0.358147274107	206	105	101	22	53	9.75552016976
1970000	1970	0.232491556761	0.251781631868	0.363244111683	207	105	102	22	54	9.72475633204
1980000	1980	0.231939423204	0.248595012363	0.358646791525	208	105	103	22	54	9.77436310192
1990000	1990	0.230544201535	0.250163931408	0.360910263252	209	105	104	22	55	9.81823498753
2000000	2000	0.229496565008	0.248735513618	0.35884949199	210	105	105	22	55	9.80072656044
2010000	2010	0.229802600583	0.251513731581	0.362857613267	211	105	106	22	56	9.79550363663
2020000	2020	0.23147696804	0.251513731581	0.362857613267	211	105	106	22	56	9.79550363663
2030000	2030	0.233053387158	0.248691297636	0.358785701812	212	105	107	22	56	9.83384896968
2040000	2040	0.230708052384	0.250290470441	0.361092820486	213	105	108	22	57	9.87302796613
2050000	2050	0.231177097456	0.2484112957	0.358381744408	214	105	109	22	57	9.87585389894
2060000	2060	0.230776109924	0.250646650573	0.361606679797	215	105	110	22	58	9.88816366106
2070000	2070	0.231056499215	0.249361823292	0.35975306585	216	105	111	22	58	9.8685338766
2080000	2080	0.231387629692	0.25222155708	0.363878789604	217	105	112	22	59	9.85497761195
2090000	2090	0.227656539816	0.249438035749	0.359863017184	218	105	113	22	59	9.89537192282
2100000	2100	0.228198085921	0.248096543428	0.357927652866	219	105	114	22	59	9.87998619881
2110000	2110	0.228263149649	0.250345134485	0.361171684032	221	105	116	22	60	9.82145529683
2120000	2120	0.228147842848	0.248822778547	0.35897538867	222	105	117	22	60	9.81477858919
2130000	2130	0.22902788628	0.247479355516	0.357037238926	223	105	118	22	60	9.8019159533
2140000	2140	0.229324028405	0.250337954672	0.361161325752	224	105	119	22	61	9.78598232217
2150000	2150	0.228174957467	0.247773039162	0.357460934866	225	105	120	22	61	9.82205991476
2160000	2160	0.227194877734	0.250223065558	0.360995575797	226	105	121	22	62	9.82062631288
2170000	2170	0.228334915016	0.248981799882	0.359204807961	227	105	122	22	62	9.80548676732
2180000	2180	0.22820533177	0.251512796866	0.362856264759	228	105	123	22	63	9.79980893005
2190000	2190	0.227418121007	0.250133984596	0.360867059135	229	105	124	22	63	9.79080881468
2200000	2200	0.228140583737	0.248914098869	0.359107136045	230	105	125	22	63	9.7763450711
2210000	2210	0.23009871902	0.251380286906	0.362665093296	231	105	126	22	64	9.77214312805
2220000	2220	0.22953458519	0.249060088351	0.359317754347	232	105	127	22	64	9.80151080044
2230000	2230	0.2296976595	0.247283824203	0.35675514687	233	105	128	22	64	9.81065033178
2240000	2240	0.230219470256	0.249526083704	0.359990043532	234	105	129	22	65	9.81357398802
2250000	2250	0.23019238666	0.24759938744	0.357210408387	235	105	130	22	65	9.82945576074
2260000	2260	0.229975557501	0.250414685088	0.361272024342	236	105	131	22	66	9.80855529343
2270000	2270	0.231999111161	0.249193831201	0.359510704494	237	105	132	22	66	9.79719662211
2280000	2280	0.231923385601	0.248050935712	0.35786185484	238	105	133	22	66	9.78343333391
2290000	2290	0.231840021286	0.25282784869	0.364753483504	240	105	135	23	68	9.77267767922
2300000	2300	0.233404555042	0.25282784869	0.364753483504	240	105	135	23	68	9.77267767922
2310000	2310	0.231068556501	0.250474336018	0.361358082443	241	105	136	23	68	9.80670308153
2320000	2320	0.2314225081	0.249348568717	0.359733943541	242	105	137	23	68	9.79365689049
2330000	2330	0.232034097681	0.251486088447	0.362817732655	243	105	138	23	69	9.79627484683
2340000	2340	0.231442516751	0.252774342762	0.364676290767	245	105	140	23	70	9.77481015004
2350000	2350	0.232324105655	0.252774342762	0.364676290767	245	105	140	23	70	9.77481015004
2360000	2360	0.231928076645	0.250431248772	0.361295920687	246	105	141	23	70	9.81040171026
2370000	2370	0.230953446548	0.251646658659	0.363049386503	248	105	143	23	71	9.79178394286
2380000	2380	0.23409371863	0.25017133894	0.360920950062	249	105	144	23	71	9.79486326375
2390000	2390	0.234422472585	0.25017133894	0.360920950062	249	105	144	23	71	9.79486326375
2400000	2400	0.231731097224	0.251507605348	0.362848774981	250	105	145	23	72	9.82557055067
2410000	2410	0.234455233236	0.250239003668	0.361018569629	251	105	146	23	72	9.82128678142
2420000	2420	0.231821536829	0.248791606084	0.358930416313	252	105	147	23	72	9.82466229614
2430000	2430	0.232646263153	0.250176997243	0.360929113267	254	105	149	23	73	9.79945351335
2440000	2440	0.23249585923	0.249371246541	0.359766660726	255	105	150	23	73	9.77863009581
2450000	2450	0.233104068202	0.248098885294	0.357931031464	256	105	151	23	73	9.77663550791
2460000	2460	0.231883185246	0.249391421626	0.359795767221	257	105	152	23	74	9.80722012574
2470000	2470	0.232101620031	0.248320967005	0.358251427647	258	105	153	23	74	9.797892993
2480000	2480	0.232261089907	0.250632836232	0.361586749916	259	105	154	23	75	9.78746986716
2490000	2490	0.232626677476	0.249595346936	0.360089969254	260	105	155	23	75	9.77729361549
2500000	2500	0.231854000003	0.247615731827	0.357233988354	261	105	156	23	75	9.80477036004
2510000	2510	0.232234050739	0.250156414864	0.360899419171	262	105	157	23	76	9.78431608786
2520000	2520	0.231927851454	0.248290219675	0.358207068627	263	105	158	23	76	9.8077656766
2530000	2530	0.232633860604	0.247168446746	0.356588692385	264	105	159	23	76	9.80251517035
2540000	2540	0.232093145764	0.249460437734	0.359895336417	265	105	160	23	77	9.79084066702
2550000	2550	0.231931470952	0.248393088551	0.358355477044	266	105	161	23	77	9.78383450354
2560000	2560	0.230524271232	0.246513277462	0.355643482908	267	105	162	23	77	9.8095264073
2570000	2570	0.231789713657	0.248293029016	0.358211121649	268	105	163	23	78	9.81702992528
2580000	2580	0.23316434584	0.248293029016	0.358211121649	268	105	163	23	78	9.81702992528
2590000	2590	0.233507677445	0.246293593678	0.355326546203	269	105	164	23	78	9.84819049347
2600000	2600	0.233060511182	0.248129454132	0.357975132974	270	105	165	23	79	9.85237649924
2610000	2610	0.232370120271	0.24959163449	0.360084613326	272	105	167	23	80	9.82297971582
2620000	2620	0.232705934806	0.248682233502	0.35877262503	273	105	168	23	80	9.81164923998
2630000	2630	0.232094393641	0.247955753352	0.357724535721	274	105	169	23	80	9.79349899504
2640000	2640	0.232179441389	0.249969887505	0.360630317075	275	105	170	23	81	9.78940674329
2650000	2650	0.232143203182	0.251268756186	0.36250418848	277	105	172	23	82	9.76658658951
2660000	2660	0.231768682669	0.250304909909	0.361113652235	278	105	173	23	82	9.75850070643
2670000	2670	0.230139177566	0.250304909909	0.361113652235	278	105	173	23	82	9.75850070643
2680000	2680	0.230247155587	0.247581434843	0.357184508264	280	105	175	23	82	9.77484900515
2690000	2690	0.230548942682	0.249913626924	0.360549150214	281	105	176	23	83	9.75678388438
2700000	2700	0.231182857092	0.248352408125	0.358296787595	282	105	177	24	83	9.77334616447
2710000	2710	0.229915502044	0.250466246808	0.36134641218	283	105	178	24	84	9.76313610557
2720000	2720	0.231184479812	0.249530842694	0.359996909303	284	105	179	24	84	9.75552331447
2730000	2730	0.231012473746	0.248610023989	0.358668448725	285	105	180	24	84	9.74771581959
2740000	2740	0.231680861908	0.250475397449	0.361359613764	286	105	181	24	85	9.74659851264
2750000	2750	0.230500536049	0.248724647662	0.358833815729	287	105	182	24	85	9.77161976655
2760000	2760	0.230500313752	0.247734451124	0.357405264094	288	105	183	24	85	9.76734027921
2770000	2770	0.230704943083	0.249739144312	0.360297425015	289	105	184	24	86	9.75984614889
2780000	2780	0.229690286148	0.248016985	0.357812874315	290	105	185	24	86	9.78465247117
2790000	2790	0.229637391174	0.247197958973	0.356631269528	291	105	186	24	86	9.77437459971
2800000	2800	0.229393828373	0.246424708516	0.355515704929	292	105	187	24	86	9.76261877869
2810000	2810	0.229645896191	0.248404786376	0.358372353438	293	105	188	24	87	9.7552350496
2820000	2820	0.228095650508	0.246722785589	0.355945739244	294	105	189	24	87	9.77967100945
2830000	2830	0.227802101317	0.24591510015	0.354780495466	295	105	190	24	87	9.76997632622
2840000	2840	0.228063976072	0.245279135607	0.353862992574	296	105	191	24	87	9.75377213045
2850000	2850	0.228665286718	0.244220753989	0.352336070662	297	105	192	24	87	9.75470983338
2860000	2860	0.227976233214	0.245463173838	0.354128503618	298	105	193	24	88	9.77567651399
2870000	2870	0.228395408897	0.244021149697	0.35204810254	299	105	194	24	88	9.79236394127
2880000	2880	0.227722658134	0.246002999434	0.354907307328	300	105	195	24	89	9.78301519132
2890000	2890	0.227982857321	0.245183321481	0.35372476201	301	105	196	24	89	9.77511401393
2900000	2900	0.227057305117	0.244404635759	0.35260135598	302	105	197	24	89	9.76588710391
2910000	2910	0.22818147978	0.245582513897	0.354300674928	304	105	199	24	90	9.74807578079
2920000	2920	0.228013778437	0.245582513897	0.354300674928	304	105	199	24	90	9.74807578079
2930000	2930	0.227067152385	0.244000362566	0.352018113049	305	105	200	24	90	9.77147242681
2940000	2940	0.228308060035	0.243223127562	0.350896799964	306	105	201	24	90	9.76310995478
2950000	2950	0.228058300249	0.244586628067	0.352863915379	307	105	202	24	91	9.77710162665
2960000	2960	0.228557960511	0.246680477417	0.355884701454	308	105	203	24	92	9.76143489052
2970000	2970	0.228001733456	0.245465100532	0.354131283249	309	105	204	24	92	9.77070807688
2980000	2980	0.22812541892	0.246735655059	0.355964305964	311	105	206	24	93	9.74850318388
2990000	2990	0.228263297481	0.245946685182	0.354826063034	312	105	207	24	93	9.74137612882
3000000	3000	0.229184314463	0.245257780778	0.353832184068	313	105	208	24	93	9.73055934795
3010000	3010	0.228913954109	0.24661479261	0.355789938309	314	105	209	24	94	9.74301791695
3020000	3020	0.228795655537	0.245738330343	0.354525470543	315	105	210	24	94	9.73990169572
3030000	3030	0.227916779754	0.247003888372	0.356351284835	317	105	212	24	95	9.71789178245
3040000	3040	0.228523010907	0.246271581116	0.355294788788	318	105	213	24	95	9.70955169022
3050000	3050	0.228340797648	0.245694471441	0.354462195521	319	105	214	24	95	9.69534292829
3060000	3060	0.228735152365	0.244772348131	0.353131852796	320	105	215	24	95	9.69501920947
3070000	3070	0.227911396081	0.245893891018	0.354749897157	322	105	217	24	96	9.67916179466
3080000	3080	0.229185634455	0.247667532271	0.357308720597	323	105	218	24	97	9.67366729818
3090000	3090	0.229399225682	0.246806758638	0.356066886745	324	105	219	24	97	9.6712928759
3100000	3100	0.229499087713	0.248510269673	0.358524533667	325	105	220	24	98	9.66807492574
3110000	3110	0.229687907843	0.247761591254	0.357444419025	326	105	221	24	98	9.66152741425
3120000	3120	0.229166037587	0.246359623481	0.355421807071	327	105	222	24	98	9.68083023265
3130000	3130	0.229143233527	0.248311381128	0.35823759815	328	105	223	24	99	9.66727053241
3140000	3140	0.229655805821	0.24746300526	0.357013650492	329	105	224	24	99	9.665098342
3150000	3150	0.228798859752	0.248775664022	0.358907416779	331	105	226	24	100	9.64108295425
3160000	3160	0.229873806481	0.248037079916	0.357841865151	332	105	227	24	100	9.63503450166
3170000	3170	0.230332307555	0.247393153856	0.356912876218	333	105	228	24	100	9.62553694558
3180000	3180	0.230385186233	0.248825650157	0.358979531528	334	105	229	24	101	9.63137204919
3190000	3190	0.230190686764	0.247922762306	0.357676939703	335	105	230	24	101	9.63213748142
3200000	3200	0.229623605095	0.249673438056	0.360202630925	336	105	231	24	102	9.62515476729
3210000	3210	0.230379017087	0.248749025636	0.358868985711	337	105	232	24	102	9.62691713912
3220000	3220	0.230763842727	0.247408608323	0.3569351723	339	105	234	24	102	9.6114702811
3230000	3230	0.231018139269	0.249298023725	0.359661022532	340	105	235	24	103	9.59865095981
3240000	3240	0.23046082747	0.248256249938	0.358158060655	341	105	236	24	103	9.60555256062
3250000	3250	0.230856304527	0.247635227564	0.357262114756	342	105	237	24	103	9.59643079185
3260000	3260	0.231626670233	0.249300823543	0.359665061815	343	105	238	24	104	9.59180276264
3270000	3270	0.229972542156	0.247953433217	0.357721188473	344	105	239	24	104	9.6109322091
3280000	3280	0.230451814936	0.247129490815	0.356532490856	345	105	240	24	104	9.61011786015
3290000	3290	0.230908263904	0.248848189996	0.359012049641	346	105	241	24	105	9.60280971919
3300000	3300	0.230946924331	0.248043572802	0.357851232405	347	105	242	24	105	9.6013932655
