time	time_seconds	lambda1_nat_per_timeunit	lambda1_nats_per_second	lambda1_bits_per_second	lz76_nats_per_second	lz76_bits_per_second	lz76_alphabet_units_per_second	lz76_alphabet_size	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
10000	10	0.000290268101222	0.290268101222	0.418768350161	NaN	NaN	NaN	0	1	8235.01742773	8.23501742773	0
20000	20	0.000381030847014	0.381030847014	0.549711313413	0.0844338066082	0.121812234077	0.121812234077	2	2	16444.3734713	16.4443734713	2
30000	30	0.000260432318114	0.260432318114	0.37572441383	0.143336144396	0.206790344701	0.130470181223	3	3	23564.1905863	23.5641905863	3
40000	40	0.000294034648124	0.294034648124	0.424202328698	0.177984632109	0.256777546098	0.128388773049	4	4	31601.5465156	31.6015465156	4
50000	50	0.000375119521801	0.375119521801	0.541183073843	0.191000369019	0.275555285191	0.118675201785	5	5	41940.4583272	41.9404583272	5
60000	60	0.000247663442438	0.247663442438	0.357302820215	0.18696756188	0.269737174331	0.104348583106	6	6	56151.3364729	56.1513364729	6
70000	70	0.000242782418448	0.242782418448	0.350260991111	0.208869825094	0.301335460855	0.116572468951	6	7	64133.2827184	64.1332827184	7
80000	80	0.000219911012957	0.219911012957	0.317264527829	0.1968094134	0.283935964713	0.109841425024	6	8	72950.3134227	72.9503134227	7
90000	90	0.000236794356697	0.236794356697	0.341622044117	0.214776712149	0.309857297516	0.119869165386	6	9	80983.6313216	80.9836313216	8
100000	100	0.000302346258089	0.302346258089	0.436193447176	0.199942598502	0.288456195321	0.111590088924	6	10	91151.8785359	91.1518785359	8
110000	110	0.000233175711642	0.233175711642	0.336401442841	0.226533010974	0.326818051529	0.116414938831	7	12	108786.856908	108.786856908	10
120000	120	0.000244264414586	0.244264414586	0.352399059589	0.217670956249	0.314032809126	0.111860743598	7	13	117006.789351	117.006789351	10
130000	130	0.00023760944661	0.23760944661	0.342797970292	0.23232407065	0.335172784606	0.1193909548	7	14	124262.967117	124.262967117	11
140000	140	0.000247438294598	0.247438294598	0.356978000543	0.223751680377	0.322805439671	0.114985617648	7	15	132491.732213	132.491732213	11
150000	150	0.000227375474625	0.227375474625	0.328033469661	0.22574995869	0.325688345883	0.116012529561	7	16	146403.915912	146.403915912	12
160000	160	0.000221803283224	0.221803283224	0.31999449676	0.220894300444	0.318683111811	0.113517214837	7	17	153094.548718	153.094548718	12
170000	170	0.000285225693575	0.285225693575	0.411493693654	0.227322487443	0.327957025316	0.109319008439	8	18	164345.143346	164.345143346	13
180000	180	0.000239009230954	0.239009230954	0.344817432223	0.232210691733	0.335009213404	0.105683640229	9	19	176412.282655	176.412282655	14
190000	190	0.000237040911271	0.237040911271	0.341977747178	0.232210691733	0.335009213404	0.105683640229	9	19	176412.282655	176.412282655	14
200000	200	0.000234535064395	0.234535064395	0.338362574317	0.229387614747	0.330936374237	0.104398802523	9	21	197840.623335	197.840623335	15
210000	210	0.000229777811625	0.229777811625	0.331499309338	0.22355335908	0.322519322519	0.101743518339	9	22	206210.606061	206.210606061	15
220000	220	0.000213589292673	0.213589292673	0.308144213327	0.22355335908	0.322519322519	0.101743518339	9	22	206210.606061	206.210606061	15
230000	230	0.000214712956932	0.214712956932	0.30976531818	0.221085533587	0.318959002918	0.100620362555	9	24	228648.166771	228.648166771	16
240000	240	0.00022287486963	0.22287486963	0.321540469154	0.230575199795	0.332649697296	0.10493929577	9	25	236065.475814	236.065475814	17
250000	250	0.00021453508175	0.21453508175	0.309508698537	0.22141643521	0.319436393049	0.100770962374	9	26	248765.252709	248.765252709	17
260000	260	0.000213143687939	0.213143687939	0.307501341586	0.229710795735	0.331402625845	0.104545888529	9	27	256929.637235	256.929637235	18
270000	270	0.000222420189559	0.222420189559	0.320884504471	0.229710795735	0.331402625845	0.104545888529	9	27	256929.637235	256.929637235	18
280000	280	0.000221815549964	0.221815549964	0.320012193926	0.219523750123	0.31670582566	0.0999095642692	9	28	271703.319513	271.703319513	18
290000	290	0.000216329703636	0.216329703636	0.312097790633	0.22211012349	0.320437173691	0.101086673516	9	30	289485.856403	289.485856403	19
300000	300	0.000217689347986	0.217689347986	0.314059342793	0.228912786435	0.330251341786	0.104182698845	9	31	298582.575155	298.582575155	20
310000	310	0.000222251902248	0.222251902248	0.320641717201	0.2260746921	0.326156837163	0.102891026448	9	32	305254.699255	305.254699255	20
320000	320	0.000211240050632	0.211240050632	0.304754973484	0.228838441538	0.330144084772	0.104148863024	9	33	319378.582494	319.378582494	21
330000	330	0.000219470852469	0.219470852469	0.316629510477	0.226082658654	0.326168330471	0.102894652183	9	34	326152.036091	326.152036091	21
340000	340	0.000212900548945	0.212900548945	0.307150566165	0.226082658654	0.326168330471	0.102894652183	9	34	326152.036091	326.152036091	21
350000	350	0.000217526672865	0.217526672865	0.313824652204	0.224546013539	0.323951420184	0.102195294853	9	36	349579.257737	349.579257737	22
360000	360	0.000214578036458	0.214578036458	0.309570669082	0.224546013539	0.323951420184	0.102195294853	9	36	349579.257737	349.579257737	22
370000	370	0.000212691461909	0.212691461909	0.306848917336	0.218313356384	0.314959596616	0.0993586903388	9	37	362281.893377	362.281893377	22
380000	380	0.000222507358552	0.222507358552	0.321010262744	0.215098764497	0.310321920842	0.0978956665223	9	38	370491.51277	370.49151277	22
390000	390	0.000209633661586	0.209633661586	0.302437443973	0.218064972465	0.314601254367	0.0992456459456	9	39	384734.530102	384.734530102	23
400000	400	0.000213180997303	0.213180997303	0.307555167621	0.22309782953	0.321862132296	0.101536197907	9	41	397983.0105	397.9830105	24
410000	410	0.000210593485781	0.210593485781	0.30382217758	0.220176442111	0.317647461154	0.100206617194	9	42	405953.587084	405.953587084	24
420000	420	0.000212730364712	0.212730364712	0.306905042217	0.226361847397	0.326571114686	0.103021716456	9	43	413971.495086	413.971495086	25
430000	430	0.000219063292388	0.219063292388	0.316041525569	0.224203439077	0.323457189707	0.102039382496	9	44	420604.397139	420.604397139	25
440000	440	0.000212160203337	0.212160203337	0.306082473228	0.217866792324	0.314315340861	0.0991554502765	9	45	435338.885609	435.338885609	25
450000	450	0.000216716883853	0.216716883853	0.312656373612	0.223768945053	0.322830347333	0.101841635744	9	46	443419.004122	443.419004122	26
460000	460	0.000214429921041	0.214429921041	0.309356983704	0.21931987654	0.316411698252	0.0952494121529	10	47	454952.252109	454.952252109	26
470000	470	0.000220170479142	0.220170479142	0.317638858409	0.223325708958	0.322190892816	0.0969891230674	10	49	469152.285396	469.152285396	27
480000	480	0.000225332266366	0.225332266366	0.325085743238	0.223325708958	0.322190892816	0.0969891230674	10	49	469152.285396	469.152285396	27
490000	490	0.000221651290443	0.221651290443	0.319775217529	0.225483120017	0.325303379052	0.0940337647664	11	50	484305.737316	484.305737316	28
500000	500	0.000215382920018	0.215382920018	0.310731870602	0.22818503794	0.329201422641	0.0951605520593	11	51	498132.165685	498.132165685	29
510000	510	0.000223734507797	0.223734507797	0.322780664874	0.22818503794	0.329201422641	0.0951605520593	11	51	498132.165685	498.132165685	29
520000	520	0.000223853568626	0.223853568626	0.322952433343	0.22862496584	0.329836104441	0.0920054545548	12	53	519384.016103	519.384016103	30
530000	530	0.000222299259182	0.222299259182	0.320710038815	0.226461778648	0.326715285006	0.0911349239888	12	54	526880.679624	526.880679624	30
540000	540	0.000223040602833	0.223040602833	0.321779571624	0.223936349707	0.323071861197	0.0901186166193	12	55	535323.083346	535.323083346	30
550000	550	0.000216430889008	0.216430889008	0.312243770267	0.226401526006	0.326628358819	0.0911106765421	12	56	549563.447889	549.563447889	31
560000	560	0.000215782231532	0.215782231532	0.311307955344	0.223691405312	0.322718481132	0.0900200437431	12	57	558706.488102	558.706488102	31
570000	570	0.000211761736297	0.211761736297	0.305507606806	0.228148640688	0.329148912506	0.0918137672122	12	58	567931.237983	567.931237983	32
580000	580	0.000220448816241	0.220448816241	0.318040413961	0.224502829238	0.323889118408	0.0875271975976	13	59	579584.843654	579.584843654	32
590000	590	0.000219679995933	0.219679995933	0.316931240715	0.22908091764	0.330493903842	0.0893120626238	13	60	588211.221524	588.211221524	33
600000	600	0.000218106191941	0.218106191941	0.314660721501	0.226944217554	0.327411297223	0.0884790247002	13	61	596198.542504	596.198542504	33
610000	610	0.00021905561922	0.21905561922	0.316030455528	0.224435839488	0.323792472628	0.0875010802204	13	62	605281.970589	605.281970589	33
620000	620	0.000218949933259	0.218949933259	0.315877982916	0.227565084955	0.328307019544	0.0887210830472	13	64	619895.713196	619.895713196	34
630000	630	0.000219701376123	0.219701376123	0.316962085809	0.225160868691	0.324838468663	0.0877837482585	13	65	628883.011637	628.883011637	34
640000	640	0.000216748161691	0.216748161691	0.312701497993	0.229742547554	0.331448434037	0.089570013102	13	66	636834.860613	636.834860613	35
650000	650	0.000218476344836	0.218476344836	0.315194739246	0.227450466405	0.328141659931	0.0886763965704	13	67	645594.714907	645.594714907	35
660000	660	0.000215340260792	0.215340260792	0.310670326348	0.229838666731	0.331587104698	0.0896074872054	13	68	659424.055785	659.424055785	36
670000	670	0.000227580469527	0.227580469527	0.32832921479	0.229838666731	0.331587104698	0.0896074872054	13	68	659424.055785	659.424055785	36
680000	680	0.00021754805203	0.21754805203	0.313855495818	0.226401675681	0.326628574754	0.0882675032248	13	69	671740.420679	671.740420679	36
690000	690	0.000216695901067	0.216695901067	0.312626101851	0.228566653917	0.329751978118	0.0891115659855	13	71	688551.92381	688.55192381	37
700000	700	0.000217290974648	0.217290974648	0.313484611554	0.226143768084	0.326256492742	0.0881669524686	13	72	698233.758166	698.233758166	37
710000	710	0.000216159940057	0.216159940057	0.311852873559	0.224318234233	0.323622804109	0.087455229313	13	73	706227.240079	706.227240079	37
720000	720	0.000217671828358	0.217671828358	0.314034067313	0.228152766985	0.329154865494	0.0889502033718	13	74	715411.529401	715.411529401	38
730000	730	0.000218358518364	0.218358518364	0.31502475158	0.225678730638	0.325585585525	0.0879856477404	13	75	725524.682015	725.524682015	38
740000	740	0.000220364389941	0.220364389941	0.317918612556	0.229410449187	0.330969317371	0.0894405374984	13	76	734776.68481	734.77668481	39
750000	750	0.000220688176668	0.220688176668	0.318385738062	0.225915965573	0.32592784319	0.0856047964696	14	77	748369.968883	748.369968883	39
760000	760	0.000222366622865	0.222366622865	0.320807224067	0.225915965573	0.32592784319	0.0856047964696	14	77	748369.968883	748.369968883	39
770000	770	0.000218308678623	0.218308678623	0.314952848032	0.228082262885	0.329053149579	0.0864256567394	14	78	762498.594248	762.498594248	40
780000	780	0.00021877791647	0.21877791647	0.315629815147	0.224749315345	0.324244722692	0.0851627256532	14	80	778382.200318	778.382200318	40
790000	790	0.000217350337597	0.217350337597	0.313570254186	0.229002121102	0.330380224467	0.0867742123418	14	81	785293.603953	785.293603953	41
800000	800	0.000217179891688	0.217179891688	0.31332435272	0.227358030213	0.328008302694	0.086151228191	14	82	793217.757414	793.217757414	41
810000	810	0.000216785564111	0.216785564111	0.312755458279	0.229652134039	0.331317994908	0.087020517312	14	84	808919.487099	808.919487099	42
820000	820	0.00021521188526	0.21521188526	0.310485119604	0.227993474196	0.328925054578	0.086392012647	14	85	817013.255652	817.013255652	42
830000	830	0.000219034520685	0.219034520685	0.316000016776	0.225043998697	0.324669860902	0.0831018563119	15	86	829884.155378	829.884155378	42
840000	840	0.000219212001477	0.219212001477	0.316256067434	0.228660356923	0.32988716298	0.0844372666465	15	87	838404.110734	838.404110734	43
850000	850	0.000221881247488	0.221881247488	0.320106975417	0.22684639933	0.327270175357	0.0837674276635	15	88	847294.812976	847.294812976	43
860000	860	0.000222068785757	0.222068785757	0.320377535947	0.230907193512	0.333128662986	0.0852669545854	15	89	853946.648023	853.946648023	44
870000	870	0.000220573807869	0.220573807869	0.318220738763	0.228991977084	0.330365589742	0.0845597238154	15	90	863250.643033	863.250643033	44
880000	880	0.000220026324823	0.220026324823	0.317430887688	0.231024283438	0.33329758804	0.0853101923087	15	92	879436.687485	879.436687485	45
890000	890	0.000220821270542	0.220821270542	0.318577751934	0.22969406992	0.331378495595	0.084818985197	15	93	886680.786442	886.680786442	45
900000	900	0.000222669972457	0.222669972457	0.321244865019	0.233206151783	0.336445358682	0.0861158894646	15	94	894867.912555	894.867912555	46
910000	910	0.000226062074525	0.226062074525	0.326138633851	0.233206151783	0.336445358682	0.0861158894646	15	94	894867.912555	894.867912555	46
920000	920	0.000222452361554	0.222452361554	0.320930918847	0.229781409518	0.3315045	0.0848512370354	15	95	910280.584658	910.280584658	46
930000	930	0.000220071400659	0.220071400659	0.317495918373	0.232074155513	0.334812233277	0.0856978779118	15	96	922984.59705	922.98459705	47
940000	940	0.000222842693897	0.222842693897	0.321494049384	0.230543567333	0.3326040613	0.0851326785741	15	97	931248.424028	931.248424028	47
950000	950	0.00021881421429	0.21881421429	0.315682181832	0.232538090874	0.335481550522	0.0858691950317	15	98	944996.559592	944.996559592	48
960000	960	0.000217334109509	0.217334109509	0.313546842004	0.231112347155	0.333424637129	0.0853427115424	15	99	952960.899005	952.960899005	48
970000	970	0.000219995168095	0.219995168095	0.31738593803	0.229446661235	0.331021560312	0.084727624747	15	100	961997.805085	961.997805085	48
980000	980	0.000217036555269	0.217036555269	0.313117561978	0.226942689252	0.327409092349	0.0838029845825	15	101	974701.31308	974.70131308	48
990000	990	0.000217973487262	0.217973487262	0.314469269119	0.230148499782	0.332034099303	0.0849867922272	15	102	983265.779733	983.265779733	49
1000000	1000	0.000215502969727	0.215502969727	0.310905065722	0.227379827816	0.328039749988	0.083964406466	15	103	997315.058132	997.315058132	49
1010000	1010	0.000215513395546	0.215513395546	0.310920107	0.230176728166	0.332074824254	0.0849972161051	15	104	1007409.28908	1007.40928908	50
1020000	1020	0.000216205796994	0.216205796994	0.311919031135	0.228625330107	0.329836629968	0.0844243323164	15	105	1016355.35914	1016.35535914	50
1030000	1030	0.000217721729499	0.217721729499	0.314106059442	0.231816186249	0.3344400623	0.0856026177635	15	106	1024521.53081	1024.52153081	51
1040000	1040	0.000216072410962	0.216072410962	0.311726595768	0.228978002427	0.330345428575	0.0845545634029	15	107	1039281.80743	1039.28180743	51
1050000	1050	0.000218134692376	0.218134692376	0.314701838937	0.227102834838	0.327640133593	0.0819100333983	16	108	1049955.5505	1049.9555505	51
1060000	1060	0.000220559196591	0.220559196591	0.318199659144	0.227102834838	0.327640133593	0.0819100333983	16	108	1049955.5505	1049.9555505	51
1070000	1070	0.000220891554218	0.220891554218	0.318679149845	0.232612972214	0.335589581459	0.0821021730333	17	110	1069485.72986	1069.48572986	53
1080000	1080	0.000217828147827	0.217828147827	0.314259588637	0.231330035696	0.333738695308	0.0816493527329	17	111	1077514.26309	1077.51426309	53
1090000	1090	0.000219347625468	0.219347625468	0.316451731494	0.229621685559	0.331274067036	0.0810463800901	17	112	1087608.5901	1087.6085901	53
1100000	1100	0.000220297181332	0.220297181332	0.31782165103	0.232486019716	0.335406427721	0.0820573643718	17	113	1096557.81996	1096.55781996	54
1110000	1110	0.000221751904052	0.221751904052	0.319920372284	0.231201118876	0.333552707651	0.0816038507517	17	114	1104731.67377	1104.73167377	54
1120000	1120	0.000220550662641	0.220550662641	0.318187347257	0.228573926854	0.329762470748	0.0806765672388	17	115	1119465.34602	1119.46534602	54
1130000	1130	0.000221781559602	0.221781559602	0.319963156198	0.228573926854	0.329762470748	0.0806765672388	17	115	1119465.34602	1119.46534602	54
1140000	1140	0.00022027939438	0.22027939438	0.317795989883	0.230366379617	0.332348433461	0.0797012975884	18	116	1133371.43501	1133.37143501	55
1150000	1150	0.000220420353969	0.220420353969	0.317999351583	0.232117053277	0.334874121669	0.0803069891072	18	118	1149444.94367	1149.44494367	56
1160000	1160	0.000221666422613	0.221666422613	0.319797048636	0.232117053277	0.334874121669	0.0803069891072	18	118	1149444.94367	1149.44494367	56
1170000	1170	0.000222133335602	0.222133335602	0.320470661689	0.229905576272	0.33168363476	0.0795418705721	18	119	1162543.32359	1162.54332359	56
1180000	1180	0.000222687153971	0.222687153971	0.321269652704	0.23245857547	0.335366834043	0.080425147677	18	120	1172369.1872	1172.3691872	57
1190000	1190	0.000224713129006	0.224713129006	0.32419251684	0.235210231542	0.339336634612	0.0813771553433	18	121	1181045.57564	1181.04557564	58
1200000	1200	0.000224643566533	0.224643566533	0.324092159404	0.233067897831	0.336245900392	0.0806359587463	18	122	1193938.17221	1193.93817221	58
1210000	1210	0.000223559094331	0.223559094331	0.322527596737	0.235700499099	0.340043941185	0.0815467762772	18	123	1203016.50703	1203.01650703	59
1220000	1220	0.000224120540274	0.224120540274	0.323337592014	0.233243569577	0.336499341149	0.0806967369994	18	125	1219807.73915	1219.80773915	59
1230000	1230	0.000224699442318	0.224699442318	0.324172771123	0.233243569577	0.336499341149	0.0806967369994	18	125	1219807.73915	1219.80773915	59
1240000	1240	0.000224454621539	0.224454621539	0.323819569399	0.234370536757	0.338125211109	0.0810866408849	18	127	1238605.68114	1238.60568114	60
1250000	1250	0.000223361348604	0.223361348604	0.322242309957	0.2334129092	0.336743646582	0.080755324488	18	128	1245730.52545	1245.73052545	60
