time	time_seconds	lambda1_nat_per_timeunit	lambda1_nats_per_second	lambda1_bits_per_second	lz76_nats_per_second	lz76_bits_per_second	lz76_alphabet_units_per_second	lz76_alphabet_size	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
10000	10	0.000678026556778	0.678026556778	0.978185551055	NaN	NaN	NaN	0	1	2149.16675352	2.14916675352	0
20000	20	0.000578465662449	0.578465662449	0.834549542539	0.0741535896585	0.106981016064	0.106981016064	2	2	11496.6195707	11.4966195707	2
30000	30	0.000323281532968	0.323281532968	0.466396664424	0.095478872372	0.137746895681	0.0869086149471	3	3	25161.8450849	25.1618450849	3
40000	40	0.000277836433277	0.277836433277	0.400833244466	0.135050024622	0.194836000794	0.0974180003968	4	4	32944.2968915	32.9442968915	4
50000	50	0.000284880600648	0.284880600648	0.410995829801	0.164349657847	0.237106436348	0.118553218174	4	5	41320.2349143	41.3202349143	5
60000	60	0.000199655525232	0.199655525232	0.288042036139	0.139465743532	0.201206536567	0.0866549386305	5	6	55679.6199391	55.6796199391	5
70000	70	0.000208746438183	0.208746438183	0.30115745117	0.162641644612	0.234642294124	0.101054935612	5	7	63680.3811809	63.6803811809	6
80000	80	0.000227851978972	0.227851978972	0.32872092012	0.160205653554	0.231127901904	0.0995413692669	5	8	70293.2543787	70.2932543787	6
90000	90	0.000233399643022	0.233399643022	0.336724507534	0.168191861048	0.242649563851	0.0938696649501	6	9	83435.0239119	83.4350239119	7
100000	100	0.000202724130872	0.202724130872	0.292469098278	0.173304423951	0.250025432998	0.0967230406354	6	10	97810.964021	97.810964021	8
110000	110	0.000214822022762	0.214822022762	0.309922666913	0.189033127416	0.272717155487	0.105501397181	6	11	105935.965445	105.935965445	9
120000	120	0.000214662848054	0.214662848054	0.309693026351	0.202407258088	0.292011947483	0.11296564163	6	13	119123.507649	119.123507649	10
130000	130	0.00020767556438	0.20767556438	0.299612506845	0.19735265173	0.284719691958	0.101419200587	7	14	126320.451667	126.320451667	10
