time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
10	-0.018258213357	NaN	1	0	0	NaN
20	0.233588026083	0.217118395815	3	2	3	7.2999917615
30	0.337307451287	0.217118395815	3	2	3	7.2999917615
40	0.376747329885	0.21239164657	5	4	4	8.74583584575
50	0.408300671829	0.21239164657	5	4	4	8.74583584575
60	0.259092816123	0.218094084196	6	5	5	9.8770923806
70	0.361336442169	0.251191629942	7	5	6	9.57955573383
80	0.325205669906	0.227188850287	8	6	6	9.90365503043
90	0.327587132319	0.245209706542	10	6	7	9.48310611033
100	0.366427032439	0.245209706542	10	6	7	9.48310611033
110	0.355717195813	0.255879237595	11	7	8	9.8325690343
120	0.346325900199	0.26455116862	12	8	9	10.1633339575
130	0.337967332267	0.27938722101	13	8	10	10.1883403277
140	0.347961919597	0.29858880538	14	8	11	10.0187719672
150	0.331528163534	0.28813573328	15	8	11	9.94341476093
160	0.395297686616	0.305239744761	16	8	12	9.82834002287
170	0.32895476464	0.285823614757	17	9	12	10.0945749021
180	0.335357859455	0.304429673294	18	9	13	9.89263782488
190	0.333825878712	0.286382655192	19	9	13	10.1489272029
200	0.342168085212	0.280672200624	20	9	13	10.009018547
210	0.340989161126	0.29035935577	21	10	14	10.0847847916
220	0.349901348749	0.304281563521	22	10	15	9.99246067681
230	0.342380164659	0.290059353079	23	11	15	10.1708463129
240	0.331699842119	0.304414660538	24	11	16	10.0410461893
250	0.343648151366	0.297887876594	25	11	16	9.97713634887
260	0.354276022505	0.28965411584	26	12	16	9.98631861212
270	0.343122639833	0.296807300228	27	12	17	10.0867399643
280	0.343163655631	0.290534583035	28	12	17	10.0461403671
290	0.337759520811	0.301941281146	29	12	18	9.98637396404
300	0.326193929592	0.290424281114	30	12	18	10.1373560987
310	0.333306519112	0.30161428952	31	12	19	10.0673045191
320	0.331630143034	0.298112660318	32	12	19	9.9584834701
330	0.326494367335	0.303396156684	33	12	20	10.0766225604
340	0.320808016708	0.314561717093	34	12	21	9.98931621373
350	0.329884340003	0.309410195947	35	12	21	9.94656882832
360	0.337546781264	0.303254296872	36	12	21	9.94475466723
370	0.330114075411	0.308311090693	38	12	22	9.85457194143
380	0.32562683245	0.303435411453	39	12	22	9.82584375929
390	0.325137633054	0.312914551327	40	12	23	9.77937472572
400	0.325711476809	0.307882718941	41	13	23	9.76169111707
410	0.346180025915	0.318152497313	42	13	24	9.68505439251
420	0.335283215485	0.309275859763	43	14	24	9.79259386317
430	0.330220682137	0.318753407446	44	14	25	9.73150313333
440	0.35319059599	0.314744563979	45	14	25	9.69366860348
450	0.331387186949	0.330718102615	47	14	27	9.64850123398
460	0.33930975038	0.324759578363	48	14	27	9.6734372624
