time	time_seconds	lambda1_nats_per_second	binary_sign_lz76_nats_per_second	n_symbols	binary_lz76_phrase_count	mean_event_interval_seconds
700000	700	0.252883098609	0.133323828672	72	22	9.80139188121
710000	710	0.257284086732	0.133323828672	72	22	9.80139188121
720000	720	0.256922421183	0.130410922644	74	22	9.81196125033
730000	730	0.257268558422	0.129224662052	75	22	9.80047585237
740000	740	0.255128898273	0.134267780044	76	23	9.76121500138
750000	750	0.252998791633	0.133256971894	77	23	9.73682879306
760000	760	0.254030489503	0.131199107156	79	23	9.69608526137
770000	770	0.243702868019	0.131199107156	79	23	9.69608526137
780000	780	0.245556242035	0.12916178872	80	23	9.75391150862
790000	790	0.249627154336	0.133609716044	81	24	9.74524194303
800000	800	0.24805325204	0.131954646608	83	24	9.68315308379
810000	810	0.246657319776	0.131200537589	84	24	9.64895175029
820000	820	0.246077018213	0.134721860329	86	25	9.61142012817
830000	830	0.246101272079	0.13369213489	87	25	9.59897103671
840000	840	0.242666163895	0.132460021935	88	25	9.60267609312
850000	850	0.249238039042	0.131205601662	89	25	9.60974910271
860000	860	0.249563080431	0.135626489301	90	26	9.58474279305
870000	870	0.248830649946	0.134718749994	91	26	9.56672328033
880000	880	0.248118094536	0.133825404815	92	26	9.54898491463
890000	890	0.248172301091	0.13281999389	93	26	9.54056927587
900000	900	0.246806627299	0.131085485011	94	26	9.58653815484
910000	910	0.248969646825	0.12957286352	95	26	9.61871311674
920000	920	0.248942740635	0.133533794566	96	27	9.61346850824
930000	930	0.249793905258	0.132676539587	97	27	9.59757590101
940000	940	0.251382359909	0.131083090438	99	27	9.56045894553
950000	950	0.248869458179	0.130272981294	100	27	9.54454206747
960000	960	0.249136789049	0.134125943691	101	28	9.53908927678
970000	970	0.250275941334	0.133239505707	102	28	9.52870827144
980000	980	0.247024622145	0.13159733036	103	28	9.57410247952
990000	990	0.247299875999	0.130570741626	104	28	9.57651705745
1000000	1000	0.249551912859	0.130570741626	104	28	9.57651705745
1010000	1010	0.248037262909	0.133071908551	106	29	9.58764744949
1020000	1020	0.248114121784	0.132238936471	107	29	9.57711595261
1030000	1030	0.24768023405	0.131430341031	108	29	9.56581966352
1040000	1040	0.247839996666	0.130683160967	109	29	9.55101458191
1050000	1050	0.248438870692	0.133695952315	111	30	9.52045277597
1060000	1060	0.24701274919	0.132699686448	112	30	9.52439044934
1070000	1070	0.248731730989	0.132132454314	113	30	9.49848937149
1080000	1080	0.24948540031	0.132132454314	113	30	9.49848937149
1090000	1090	0.255332991508	0.130590854355	114	30	9.54406814236
1100000	1100	0.250007012044	0.133761162856	115	31	9.56233209532
1110000	1110	0.251097475305	0.132468939539	117	31	9.52504477963
1120000	1120	0.252205140553	0.131801806719	118	31	9.50909159279
1130000	1130	0.254792698838	0.135250641231	119	32	9.50193241404
1140000	1140	0.25207292531	0.134008745729	120	32	9.52672497451
1150000	1150	0.251863953227	0.133202178842	121	32	9.52167790714
1160000	1160	0.251131496409	0.132539464799	122	32	9.50713884055
1170000	1170	0.251420488141	0.131814530281	123	32	9.49781787128
1180000	1180	0.247124915292	0.130427639733	124	32	9.53742345087
1190000	1190	0.247850628729	0.133816042551	125	33	9.52557557634
1200000	1200	0.249977219176	0.133209143562	126	33	9.50869608101
1210000	1210	0.245816685724	0.132024757216	127	33	9.53401320259
1220000	1220	0.247244237537	0.135335653335	128	34	9.52314122029
1230000	1230	0.245741548508	0.133925601798	129	34	9.56412195693
1240000	1240	0.246803079211	0.133258734893	130	34	9.5532009416
1250000	1250	0.245855824589	0.131891164009	131	34	9.59365548659
1260000	1260	0.245750641177	0.13120865861	132	34	9.58542993753
1270000	1270	0.247640339176	0.134314585547	133	35	9.58149091452
1280000	1280	0.24760285386	0.133818465296	134	35	9.5598653899
1290000	1290	0.248983367905	0.136475624141	136	36	9.52850484775
1300000	1300	0.249721998297	0.135790169642	137	36	9.52087847409
1310000	1310	0.250009498572	0.135040449204	138	36	9.51841121779
1320000	1320	0.248311093207	0.134318797711	139	36	9.5146269223
1330000	1330	0.249705173646	0.133837725215	140	36	9.49439367329
1340000	1340	0.254741918012	0.133092551474	141	36	9.49349268241
1350000	1350	0.247246084251	0.131914919892	142	36	9.5243726843
1360000	1360	0.250892175093	0.131441641253	143	36	9.50526368554
1370000	1370	0.248031419811	0.133816661362	145	37	9.49003770484
1380000	1380	0.248108218339	0.133043672749	146	37	9.49288887846
1390000	1390	0.246332856196	0.132453244373	147	37	9.48331075539
1400000	1400	0.248939361935	0.132453244373	147	37	9.48331075539
1410000	1410	0.248597164064	0.134282463187	149	38	9.50365517126
1420000	1420	0.248799037531	0.133690989581	150	38	9.49473816562
1430000	1430	0.248381718679	0.133290548622	151	38	9.47274001758
1440000	1440	0.247984484867	0.132167574065	153	38	9.45307364064
1450000	1450	0.248093579744	0.132167574065	153	38	9.45307364064
1460000	1460	0.245194993791	0.13105561218	154	38	9.48364123985
1470000	1470	0.245146660177	0.133413694283	156	39	9.46277673062
1480000	1480	0.245781590634	0.133007334385	157	39	9.44316424594
1490000	1490	0.245584194264	0.13246344921	158	39	9.43375621992
1500000	1500	0.249393535316	0.135243261594	159	40	9.42890618498
1510000	1510	0.246268312927	0.134270149947	160	40	9.44955713765
1520000	1520	0.246171285844	0.13372623693	161	40	9.44063589004
1530000	1530	0.245024089349	0.133041368489	162	40	9.44215051489
1540000	1540	0.245759253832	0.13582332399	163	41	9.43321082763
1550000	1550	0.246310310557	0.135178544168	164	41	9.43172316881
1560000	1560	0.247759508994	0.134447777591	165	41	9.43675016565
1570000	1570	0.246437602026	0.133304754508	166	41	9.47152558937
1580000	1580	0.244688638909	0.132295559979	167	41	9.49777491516
1590000	1590	0.24740318736	0.132295559979	167	41	9.49777491516
1600000	1600	0.245504627884	0.13142760604	168	41	9.51467691561
1610000	1610	0.244827643251	0.133489940631	170	42	9.50516805791
1620000	1620	0.244906597837	0.132990421953	171	42	9.49590740922
1630000	1630	0.245694074256	0.132489668357	172	42	9.48712711957
1640000	1640	0.246180422791	0.131895456181	173	42	9.48545286545
1650000	1650	0.24625719349	0.131242889075	174	42	9.48843186044
1660000	1660	0.249288984191	0.130851954098	175	42	9.47290884791
1670000	1670	0.244836624199	0.132958958348	176	43	9.50100139535
1680000	1680	0.24526797093	0.132449088429	177	43	9.49408348754
1690000	1690	0.248492331819	0.132003704184	178	43	9.482909438
1700000	1700	0.246642118957	0.131098842696	179	43	9.50528441088
1710000	1710	0.246308225782	0.130555086668	180	43	9.50204027909
1720000	1720	0.246031432688	0.132642062849	182	44	9.48501161506
1730000	1730	0.247030741042	0.132642062849	182	44	9.48501161506
1740000	1740	0.248265611087	0.13179652097	183	44	9.50369583702
1750000	1750	0.247604464639	0.130919105613	184	44	9.52534658129
1760000	1760	0.247530227042	0.130392148631	185	44	9.52203146596
1770000	1770	0.246789160588	0.12996544733	186	44	9.5117445695
1780000	1780	0.247278858667	0.132429397408	187	45	9.5056154738
1790000	1790	0.244247625422	0.131499691767	188	45	9.53160911993
1800000	1800	0.245013328981	0.130686165967	190	45	9.50916432834
1810000	1810	0.244766294759	0.130686165967	190	45	9.50916432834
1820000	1820	0.242884706902	0.132664197963	191	46	9.53494199909
1830000	1830	0.245183817012	0.132150215984	192	46	9.53163986024
1840000	1840	0.242838018291	0.131421336058	193	46	9.54426411285
1850000	1850	0.242505732428	0.13101808563	194	46	9.53364387573
1860000	1860	0.245272435094	0.130550288719	195	46	9.52803006076
1870000	1870	0.240743438817	0.129681566677	196	46	9.55217635998
1880000	1880	0.240848787812	0.129175238823	197	46	9.55013895116
1890000	1890	0.239015334452	0.131445374733	198	47	9.54994203374
1900000	1900	0.237833777278	0.130578535571	199	47	9.57414261044
1910000	1910	0.239135652499	0.130161910194	200	47	9.56581367993
1920000	1920	0.239318175215	0.129820445504	201	47	9.55224169213
1930000	1930	0.238798639489	0.131739736767	203	48	9.5364132137
1940000	1940	0.238947839038	0.131270926406	204	48	9.53236474939
1950000	1950	0.237139316092	0.131270926406	204	48	9.53236474939
1960000	1960	0.236787956575	0.130459478006	205	48	9.55364325567
1970000	1970	0.23714385851	0.129806620512	206	48	9.56381784984
1980000	1980	0.237278921184	0.129081871396	208	48	9.54231251477
1990000	1990	0.237267974632	0.13128358754	209	49	9.54048415931
2000000	2000	0.238282788382	0.130790165332	210	49	9.53939021845
2010000	2010	0.237444319627	0.130431342041	211	49	9.5287570597
2020000	2020	0.241219501704	0.129977576157	212	49	9.52532690416
2030000	2030	0.239496301924	0.129259970204	213	49	9.54161524267
2040000	2040	0.239816577459	0.131416959535	214	50	9.54011353045
2050000	2050	0.237307947579	0.130728257329	215	50	9.55405979896
2060000	2060	0.238878060055	0.130334851262	216	50	9.54677430585
2070000	2070	0.238680167977	0.129874381123	217	50	9.54466673434
2080000	2080	0.237532087995	0.131755823739	219	51	9.52511449838
2090000	2090	0.238132107127	0.13136799353	220	51	9.51785056314
2100000	2100	0.237365246223	0.131057094982	221	51	9.50524543799
2110000	2110	0.237231633235	0.130597828129	222	51	9.50364667265
2120000	2120	0.23895873978	0.130123947994	223	51	9.50338333913
2130000	2130	0.236921293713	0.129350823655	224	51	9.52538072312
2140000	2140	0.237487751005	0.131495389037	225	52	9.51912451842
2150000	2150	0.237472470786	0.130757330717	226	52	9.53830073127
2160000	2160	0.237443920758	0.130461635576	227	52	9.52555762702
2170000	2170	0.237413933421	0.130029898911	228	52	9.52297756505
2180000	2180	0.23613851079	0.129335655132	230	52	9.50610872946
2190000	2190	0.236178929107	0.131550391446	231	53	9.49212866051
2200000	2200	0.236681959549	0.131257414868	232	53	9.47982834254
2210000	2210	0.236819602415	0.130796827825	233	53	9.47986129477
2220000	2220	0.236707896381	0.13006745483	235	53	9.46670923281
2230000	2230	0.235892832369	0.129765252116	236	53	9.45589788603
2240000	2240	0.235917575897	0.131555862075	238	54	9.43787386024
2250000	2250	0.236883020397	0.131094467659	239	54	9.43868942608
2260000	2260	0.236086466711	0.131094467659	239	54	9.43868942608
2270000	2270	0.23434442198	0.130376789836	240	54	9.45830741275
2280000	2280	0.235185614525	0.129657692826	242	54	9.44644516887
2290000	2290	0.236838595367	0.131636263444	243	55	9.44485569052
2300000	2300	0.237513910306	0.131349301729	244	55	9.43374477196
2310000	2310	0.236074918344	0.131038778325	245	55	9.42451042941
2320000	2320	0.23711429714	0.130313158643	247	55	9.41414427641
2330000	2330	0.23720418275	0.130313158643	247	55	9.41414427641
2340000	2340	0.235622831241	0.131969311158	248	56	9.43376736958
2350000	2350	0.234666532261	0.131203174363	250	56	9.4266564175
2360000	2360	0.235488597125	0.130929706216	251	56	9.41551319779
2370000	2370	0.235390537038	0.130929706216	251	56	9.41551319779
2380000	2380	0.235663032306	0.130209838964	252	56	9.43678318955
2390000	2390	0.235369479459	0.131727596638	254	57	9.43333183406
2400000	2400	0.235467960127	0.13135477945	255	57	9.42969403833
2410000	2410	0.236638896667	0.13092274401	256	57	9.43051128897
2420000	2420	0.237288354338	0.130415896242	257	57	9.43695494628
2430000	2430	0.23620327807	0.13236210425	258	58	9.43124740061
2440000	2440	0.236772870782	0.132018491871	259	58	9.42584776747
2450000	2450	0.237938932757	0.13174866425	260	58	9.41534971543
2460000	2460	0.235985753616	0.131105702922	261	58	9.43177957145
2470000	2470	0.235403214637	0.130774516324	262	58	9.42604863596
2480000	2480	0.234946587194	0.130410645813	263	58	9.42285075781
2490000	2490	0.234712378835	0.12976455462	264	58	9.44032154797
2500000	2500	0.235173229813	0.131550879291	265	59	9.44333840552
2510000	2510	0.234919003462	0.131550879291	265	59	9.44333840552
2520000	2520	0.234941666605	0.130475928268	267	59	9.46255365051
2530000	2530	0.235683685165	0.130475928268	267	59	9.46255365051
2540000	2540	0.234906349757	0.129731618615	269	59	9.45870284797
2550000	2550	0.23671863434	0.129731618615	269	59	9.45870284797
2560000	2560	0.235592851628	0.131038539399	271	60	9.46531849217
2570000	2570	0.236439900839	0.130778181564	272	60	9.45550680106
2580000	2580	0.236441324063	0.130433071863	273	60	9.45198120679
2590000	2590	0.235629967308	0.129760294769	274	60	9.47248264402
2600000	2600	0.236969020241	0.129760294769	274	60	9.47248264402
2610000	2610	0.237127308808	0.131136499686	276	61	9.47249659235
2620000	2620	0.237445610375	0.130887712796	277	61	9.46232479459
2630000	2630	0.236619044819	0.130257485682	278	61	9.47997514244
2640000	2640	0.236791125306	0.132167288854	279	62	9.46815514495
2650000	2650	0.236413225026	0.131874597783	280	62	9.46128695823
2660000	2660	0.236800297613	0.131541164833	281	62	9.45749405727
2670000	2670	0.235034815739	0.130917842067	282	62	9.47479171301
2680000	2680	0.234656268717	0.130613169471	283	62	9.46927245414
2690000	2690	0.234881390823	0.132078810959	285	63	9.46024270809
2700000	2700	0.23513483618	0.132078810959	285	63	9.46024270809
2710000	2710	0.233268326147	0.131468154747	286	63	9.47682194511
2720000	2720	0.233628689866	0.131096612161	287	63	9.47641090002
2730000	2730	0.233172646403	0.130505781121	288	63	9.49208988591
2740000	2740	0.233463815882	0.130270395923	289	63	9.48213748207
2750000	2750	0.233729005234	0.129859438932	290	63	9.48512300964
2760000	2760	0.233321249417	0.131415759621	292	64	9.46781432487
2770000	2770	0.234508310639	0.131415759621	292	64	9.46781432487
2780000	2780	0.23552747691	0.130826789909	293	64	9.48368677177
2790000	2790	0.234926123795	0.130480440648	294	64	9.48220168456
2800000	2800	0.235262241135	0.129914040839	295	64	9.49692947825
2810000	2810	0.235671497316	0.129429574819	296	64	9.50592622934
2820000	2820	0.23616191528	0.131215808271	297	65	9.49659198658
2830000	2830	0.235858707414	0.130683468118	299	65	9.48265975512
2840000	2840	0.235553778592	0.130375669497	300	65	9.47891229203
2850000	2850	0.234261036477	0.130375669497	300	65	9.47891229203
2860000	2860	0.233453358977	0.131491682664	302	66	9.49089775942
2870000	2870	0.23347504167	0.131282864537	303	66	9.48010592986
2880000	2880	0.233440470762	0.130997947329	304	66	9.4749332253
2890000	2890	0.234110423937	0.130687574664	305	66	9.47173410631
2900000	2900	0.232341477668	0.130124747165	306	66	9.48704050825
2910000	2910	0.232769993374	0.129781550247	307	66	9.48654868319
2920000	2920	0.232526161206	0.131488595229	308	67	9.47977840074
2930000	2930	0.232562424632	0.131153527188	309	67	9.47859882311
2940000	2940	0.232637017329	0.130547794443	311	67	9.47198710918
2950000	2950	0.232967910505	0.130141373048	312	67	9.47641085671
2960000	2960	0.232780913963	0.129821054917	313	67	9.47471838169
2970000	2970	0.233375220772	0.129821054917	313	67	9.47471838169
2980000	2980	0.232587788884	0.131003831843	315	68	9.47930443792
2990000	2990	0.232333719192	0.130730676518	316	68	9.47426779513
3000000	3000	0.231867151221	0.130492265497	317	68	9.46682939312
3010000	3010	0.23174819092	0.129955739989	319	68	9.45663160449
3020000	3020	0.232505427564	0.131648069575	320	69	9.44787279247
3030000	3030	0.232475570277	0.131648069575	320	69	9.44787279247
3040000	3040	0.23219856516	0.130843753396	322	69	9.45711102367
3050000	3050	0.231847359115	0.130527596185	323	69	9.45574240303
3060000	3060	0.233151091604	0.13021696615	324	69	9.45410036532
3070000	3070	0.232430754138	0.129776623244	325	69	9.462032117
3080000	3080	0.230633969763	0.131387269259	326	70	9.45742562654
3090000	3090	0.231032083192	0.131075059222	327	70	9.4559638007
3100000	3100	0.231328592807	0.130609906633	328	70	9.46569760066
3110000	3110	0.231514766949	0.130341749333	329	70	9.46131061667
3120000	3120	0.231644091117	0.129990071146	330	70	9.46311169941
3130000	3130	0.231890779828	0.129722596181	331	70	9.45890795923
3140000	3140	0.232624245027	0.129496240054	332	70	9.45181296322
3150000	3150	0.231989296591	0.130887687273	333	71	9.46133856351
3160000	3160	0.231603770985	0.130364974123	335	71	9.45229781825
3170000	3170	0.231693457311	0.130153974809	336	71	9.44428313435
3180000	3180	0.231645651279	0.129848746755	337	71	9.44321458192
3190000	3190	0.231615024521	0.129591389888	338	71	9.43877674308
3200000	3200	0.232399461554	0.129386137908	339	71	9.43064483168
3210000	3210	0.231419684951	0.130846902393	340	72	9.43365820468
3220000	3220	0.23173835752	0.130407870243	341	72	9.44241488534
3230000	3230	0.23179792374	0.130063979385	342	72	9.44443814198
3240000	3240	0.230835505099	0.129540485341	344	72	9.43689440839
3250000	3250	0.231873880157	0.129257537192	345	72	9.43482553987
3260000	3260	0.231456265379	0.129257537192	345	72	9.43482553987
3270000	3270	0.231360097422	0.130561139446	346	73	9.44765956732
3280000	3280	0.231982363519	0.130158844202	347	73	9.45421420282
3290000	3290	0.231691432508	0.12973864819	348	73	9.46223198694
3300000	3300	0.231669947093	0.129489088656	349	73	9.45793866005
3310000	3310	0.231754619764	0.12905169109	351	73	9.44512966091
3320000	3320	0.231691791738	0.130620561551	352	74	9.4372216417
3330000	3330	0.231882591949	0.130324656152	353	74	9.43641727215
3340000	3340	0.233529480159	0.130115915284	354	74	9.42940124775
3350000	3350	0.233439588681	0.129766830186	355	74	9.43266539499
3360000	3360	0.232342286139	0.129385293975	356	74	9.43842556605
3370000	3370	0.233101196192	0.129136870346	357	74	9.43459596314
3380000	3380	0.233844479383	0.128750890591	358	74	9.44093791671
3390000	3390	0.234181836144	0.128394430445	359	74	9.4452559953
3400000	3400	0.234637411088	0.129725414021	360	75	9.45282528083
3410000	3410	0.233871485357	0.129725414021	360	75	9.45282528083
3420000	3420	0.234729961215	0.129255378439	361	75	9.46537864921
3430000	3430	0.233846336312	0.128752651732	363	75	9.45884848875
3440000	3440	0.233968867523	0.128441466163	364	75	9.46012957178
3450000	3450	0.233801522396	0.128441466163	364	75	9.46012957178
3460000	3460	0.233937435071	0.127988301891	365	75	9.47201937587
3470000	3470	0.234585766562	0.129269831389	366	76	9.48158910128
3480000	3480	0.235356754989	0.129048032372	367	76	9.47638408816
3490000	3490	0.234702039132	0.128562307208	368	76	9.4907099119
3500000	3500	0.234453845547	0.128562307208	368	76	9.4907099119
3510000	3510	0.234162911233	0.127862832325	370	76	9.49975422996
3520000	3520	0.233794216995	0.127631674781	371	76	9.49563938513
3530000	3530	0.2357016359	0.129127401782	372	77	9.48789619331
3540000	3540	0.234330062053	0.12864145517	374	77	9.48138934986
3550000	3550	0.235358446983	0.12864145517	374	77	9.48138934986
3560000	3560	0.234858284919	0.128019291257	376	77	9.48532168679
3570000	3570	0.235369544676	0.128019291257	376	77	9.48532168679
3580000	3580	0.23441593143	0.127574503764	377	77	9.49739673007
3590000	3590	0.234676820098	0.127396486501	378	77	9.48974309999
3600000	3600	0.235758904736	0.126992977824	379	77	9.49900418605
3610000	3610	0.234931591224	0.128255273742	380	78	9.50680836894
3620000	3620	0.235665422244	0.128070483142	381	78	9.49973844636
3630000	3630	0.236407691198	0.127811581555	382	78	9.49825041067
3640000	3640	0.236589327583	0.127415037084	383	78	9.50711305363
3650000	3650	0.236538296334	0.1270405679	384	78	9.51447469477
3660000	3660	0.236710667879	0.126776699676	385	78	9.5136696226
3670000	3670	0.236697376638	0.128086850478	386	79	9.51651792695
3680000	3680	0.236852233955	0.127863802918	387	79	9.51261596188
3690000	3690	0.236695182938	0.127598297351	388	79	9.51195960503
3700000	3700	0.236730602756	0.128845388991	390	80	9.49839945153
3710000	3710	0.236719486521	0.128609244042	391	80	9.4955766765
3720000	3720	0.235775690427	0.128609244042	391	80	9.4955766765
3730000	3730	0.235642543345	0.127953416278	393	80	9.50379211793
3740000	3740	0.234703312433	0.127743105372	394	80	9.49931710452
3750000	3750	0.23469541497	0.127512360389	395	80	9.49644072893
3760000	3760	0.234098265751	0.12866733639	396	81	9.50879316379
3770000	3770	0.234142011205	0.128444648069	397	81	9.5052919235
3780000	3780	0.233870442115	0.128111752468	399	81	9.49018473318
3790000	3790	0.233851632358	0.127956238857	400	81	9.48192586485
3800000	3800	0.234141039327	0.129329722679	401	82	9.47730979847
3810000	3810	0.234451966872	0.129099309138	402	82	9.47454251972
3820000	3820	0.232968992471	0.128666837707	403	82	9.48672798895
3830000	3830	0.232965290929	0.128447991004	404	82	9.48328542051
3840000	3840	0.233239504452	0.129624142709	406	83	9.47277072152
3850000	3850	0.234045254289	0.129624142709	406	83	9.47277072152
3860000	3860	0.234464561645	0.129050912595	408	83	9.47595261019
3870000	3870	0.233959261111	0.128838040103	409	83	9.47225821102
3880000	3880	0.233546146018	0.1286209665	410	83	9.46894599789
3890000	3890	0.234376977363	0.129848628516	412	84	9.45398729929
3900000	3900	0.234337176586	0.129679470218	413	84	9.44720072458
3910000	3910	0.234284630639	0.12943518576	414	84	9.4459591167
3920000	3920	0.233390303484	0.129031559975	416	84	9.43749361737
3930000	3930	0.234178113096	0.128836543907	417	84	9.43286669377
3940000	3940	0.234545275214	0.128466158078	418	84	9.44117801112
3950000	3950	0.234748864688	0.129804700618	419	85	9.436225421
3960000	3960	0.234825772932	0.129596442819	420	85	9.43260844586
3970000	3970	0.234664242881	0.129424782023	421	85	9.42639412142
3980000	3980	0.234456857368	0.128986403645	423	85	9.42109367125
3990000	3990	0.234008368681	0.128743156938	424	85	9.42030914687
4000000	4000	0.234198535907	0.128538463811	425	85	9.41677532079
4010000	4010	0.234068086842	0.129880241016	426	86	9.41065168063
4020000	4020	0.234085006302	0.129439635313	428	86	9.40583128292
4030000	4030	0.234237232655	0.129192896957	429	86	9.40544926574
4040000	4040	0.234249248542	0.129043514603	430	86	9.39804720503
4050000	4050	0.233962520344	0.130166433955	432	87	9.38885278937
4060000	4060	0.233889496779	0.129997993915	433	87	9.38288030969
4070000	4070	0.233781219688	0.129765767516	434	87	9.38157703805
4080000	4080	0.233915650786	0.129559399235	435	87	9.37847206294
4090000	4090	0.234456327275	0.12928559545	436	87	9.38032218641
4100000	4100	0.234831098545	0.130420890983	437	88	9.38756332786
4110000	4110	0.235077413255	0.130203342269	438	88	9.38530684846
4120000	4120	0.235384664204	0.129897542116	439	88	9.38949147351
4130000	4130	0.234637436142	0.129494550357	440	88	9.40081989573
4140000	4140	0.23464326162	0.129292222727	441	88	9.39768439172
4150000	4150	0.234921606474	0.129133609606	442	88	9.39143173095
4160000	4160	0.234393226977	0.128723392191	443	88	9.40358074402
4170000	4170	0.235249641364	0.129901928916	444	89	9.40640981704
4180000	4180	0.234960640596	0.129901928916	444	89	9.40640981704
4190000	4190	0.234608774453	0.129516087604	445	89	9.41670551506
4200000	4200	0.234701300829	0.129256075085	446	89	9.41795749691
4210000	4210	0.235155153081	0.129099241206	447	89	9.41175800125
4220000	4220	0.234695217329	0.128673995944	448	89	9.42523448677
4230000	4230	0.234160827502	0.12833476718	449	89	9.43254500966
4240000	4240	0.234850093854	0.129554609851	450	90	9.43115430596
4250000	4250	0.236424364744	0.129554609851	450	90	9.43115430596
4260000	4260	0.234750006602	0.129015735884	452	90	9.43548544221
4270000	4270	0.234566327439	0.128821069462	453	90	9.4322917113
4280000	4280	0.234729414075	0.128591795518	454	90	9.43169544147
4290000	4290	0.234914870609	0.129785445691	455	91	9.43140794618
4300000	4300	0.234929150492	0.129415944518	457	91	9.42369125778
4310000	4310	0.236259455867	0.129415944518	457	91	9.42369125778
4320000	4320	0.234886473176	0.129028053902	458	91	9.43474952794
4330000	4330	0.234615552832	0.128834912706	459	91	9.4316639491
4340000	4340	0.234799809059	0.129817176227	461	92	9.4287885006
4350000	4350	0.234705047074	0.129612797616	462	92	9.42654447162
4360000	4360	0.234210117862	0.129421701255	463	92	9.42339299391
4370000	4370	0.234458743774	0.129229781675	464	92	9.42035873481
4380000	4380	0.234959047391	0.129079360087	465	92	9.41435406644
4390000	4390	0.234338513188	0.128688847626	466	92	9.42595424503
