idx	time	time_seconds	symbol	interval	interval_seconds
1	2686.17820329	2.68617820329	0	2686.17820329	2.68617820329
2	11048.2366738	11.0482366738	0	8362.05847053	8.36205847053
3	25430.0180145	25.4300180145	12	14381.7813407	14.3817813407
4	33615.7550243	33.6157550243	-1	8185.73700974	8.18573700974
5	39909.0171672	39.9090171672	-1	6293.26214294	6.29326214294
6	47869.5072784	47.8695072784	0	7960.49011117	7.96049011117
7	57246.6689778	57.2466689778	-1	9377.16169937	9.37716169937
8	69622.6011791	69.6226011791	12	12375.9322013	12.3759322013
9	79933.2545478	79.9332545478	-3	10310.6533687	10.3106533687
10	88022.5219634	88.0225219634	-2	8089.26741559	8.08926741559
11	101041.261519	101.041261519	11	13018.7395552	13.0187395552
12	109249.116116	109.249116116	0	8207.85459735	8.20785459735
13	123533.867318	123.533867318	-12	14284.7512018	14.2847512018
14	129895.506144	129.895506144	-1	6361.63882603	6.36163882603
15	136541.995438	136.541995438	0	6646.48929416	6.64648929416
16	151287.381535	151.287381535	11	14745.3860971	14.7453860971
17	165713.380857	165.713380857	-12	14425.9993224	14.4259993224
18	173006.596032	173.006596032	1	7293.21517417	7.29321517417
19	181700.671136	181.700671136	0	8694.07510486	8.69407510486
20	195594.925094	195.594925094	12	13894.2539579	13.8942539579
21	206292.910967	206.292910967	-4	10697.9858722	10.6979858722
22	212905.905361	212.905905361	0	6612.99439469	6.61299439469
23	223489.34348	223.48934348	-4	10583.4381184	10.5834381184
24	231426.271977	231.426271977	0	7936.92849716	7.93692849716
25	240019.833846	240.019833846	0	8593.56186897	8.59356186897
26	254030.589889	254.030589889	12	14010.7560434	14.0107560434
27	264367.346734	264.367346734	2	10336.7568445	10.3367568445
28	278541.05668	278.54105668	-12	14173.7099468	14.1737099468
29	286518.878266	286.518878266	0	7977.82158524	7.97782158524
30	294491.413309	294.491413309	-1	7972.53504365	7.97253504365
31	302447.902586	302.447902586	0	7956.48927688	7.95648927688
32	311402.437707	311.402437707	0	8954.53512068	8.95453512068
33	325076.964603	325.076964603	12	13674.526896	13.674526896
34	340007.337501	340.007337501	-11	14930.3728984	14.9303728984
