time	time_seconds	lambda1_nat_per_timeunit	lambda1_nats_per_second	lambda1_bits_per_second	lz76_nats_per_second	lz76_bits_per_second	lz76_alphabet_units_per_second	lz76_alphabet_size	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
440000	440	0.000246372115238	0.246372115238	0.355439828867	0.225290600918	0.325025632703	0.0906636073982	12	44	434846.114739	434.846114739	26
450000	450	0.000251138156698	0.251138156698	0.362315773246	0.231089489674	0.333391660755	0.0929972519064	12	45	442930.154961	442.930154961	27
460000	460	0.000248140313434	0.248140313434	0.357990799636	0.226193403598	0.326328101653	0.0881863039285	13	46	455129.384873	455.129384873	27
470000	470	0.000248223124624	0.248223124624	0.358110270929	0.231769571434	0.334372811337	0.0903602914265	13	47	463289.967872	463.289967872	28
480000	480	0.000242599480741	0.242599480741	0.349997067787	0.225799673652	0.325760069412	0.0880327999441	13	48	478093.917641	478.093917641	28
490000	490	0.000244662649056	0.244662649056	0.352973590484	0.230715512031	0.332852125064	0.0899493439745	13	49	487254.056321	487.254056321	29
500000	500	0.000249920255576	0.249920255576	0.360558713337	0.227523578672	0.328247138636	0.088704900941	13	50	496702.791567	496.702791567	29
510000	510	0.000249705335432	0.249705335432	0.360248649111	0.233188975443	0.336420578461	0.0909136762347	13	51	503966.569913	503.966569913	30
520000	520	0.000249225173487	0.249225173487	0.359555921855	0.235914036087	0.340352009939	0.0919760990215	13	53	519919.304714	519.919304714	31
530000	530	0.000246951796825	0.246951796825	0.356276132619	0.241006519287	0.347698910198	0.0939615117883	13	54	527886.581792	527.886581792	32
540000	540	0.000247520191407	0.247520191407	0.357096152663	0.238425755946	0.343975655723	0.0929553463706	13	55	536111.561008	536.111561008	32
550000	550	0.000241936193737	0.241936193737	0.349040146915	0.243695613508	0.351578453095	0.0950099123007	13	56	543410.008123	543.410008123	33
560000	560	0.000245083357481	0.245083357481	0.353580544443	0.240688524104	0.347240140124	0.0938375346102	13	57	552655.672605	552.655672605	33
570000	570	0.000246630349176	0.246630349176	0.355812381689	0.236373882938	0.341015428711	0.092155380086	13	58	565153.504221	565.153504221	33
580000	580	0.00025103373433	0.25103373433	0.362165123613	0.240505155221	0.346975594745	0.0937660443553	13	59	574719.196617	574.719196617	34
590000	590	0.000247897182355	0.247897182355	0.357640035635	0.243220234068	0.350892625533	0.0921617849444	14	61	589918.729149	589.918729149	35
600000	600	0.000247268414849	0.247268414849	0.356732915871	0.240745808346	0.347322783815	0.0912241676769	14	62	598383.132787	598.383132787	35
610000	610	0.000248418457621	0.248418457621	0.358392076875	0.238492669737	0.344072191918	0.0903704012266	14	63	606426.161478	606.426161478	35
620000	620	0.00024830041732	0.24830041732	0.358221780718	0.243441970347	0.351212523364	0.0922458059608	14	64	613454.157545	613.454157545	36
630000	630	0.000249069079318	0.249069079318	0.35933072557	0.239621448094	0.345700674856	0.0907981215129	14	66	627955.528899	627.955528899	36
640000	640	0.000250615257625	0.250615257625	0.361561389346	0.24459177724	0.352871344066	0.0926814944469	14	67	634612.338384	634.612338384	37
650000	650	0.000247492558135	0.247492558135	0.357056286278	0.23983192161	0.346004323953	0.0908778748072	14	68	649441.820544	649.441820544	37
660000	660	0.00025104874939	0.25104874939	0.362186785766	0.243776544063	0.351695211205	0.0900192115951	15	69	658500.531297	658.500531297	38
670000	670	0.000253977447062	0.253977447062	0.366412003374	0.248504250008	0.358515849126	0.0917650086053	15	70	665280.87183	665.28087183	39
680000	680	0.000251982590708	0.251982590708	0.363534034005	0.24625997976	0.355278051569	0.0909362683379	15	71	673620.626655	673.620626655	39
690000	690	0.000253056864359	0.253056864359	0.365083883273	0.250041387307	0.360733469485	0.0923326263321	15	72	682702.674358	682.702674358	40
700000	700	0.000251334315774	0.251334315774	0.362598770973	0.246405456968	0.355487930816	0.0909899886154	15	74	697306.034552	697.306034552	40
710000	710	0.00025137368355	0.25137368355	0.362655566667	0.249708741609	0.360253563186	0.0922097904637	15	75	707493.50249	707.49350249	41
720000	720	0.000255544101826	0.255544101826	0.368672208433	0.249708741609	0.360253563186	0.0922097904637	15	75	707493.50249	707.49350249	41
730000	730	0.000258285867437	0.258285867437	0.372627740083	0.245970083942	0.35485982031	0.0887149550776	16	76	720429.785915	720.429785915	41
740000	740	0.000257594783375	0.257594783375	0.371630716534	0.253500739171	0.365724259263	0.0914310648158	16	78	737582.708353	737.582708353	43
750000	750	0.000254111125707	0.254111125707	0.366604860892	0.253500739171	0.365724259263	0.0914310648158	16	78	737582.708353	737.582708353	43
760000	760	0.000254799554442	0.254799554442	0.367598053614	0.249541552611	0.360012360447	0.0900030901118	16	79	751446.518221	751.446518221	43
770000	770	0.000257943542528	0.257943542528	0.372133869634	0.246420719655	0.355509950218	0.0869757020494	17	80	763149.540184	763.149540184	43
780000	780	0.000256577093607	0.256577093607	0.370162500553	0.249409927302	0.359822465267	0.088030761194	17	81	773733.336097	773.733336097	44
790000	790	0.000255326290658	0.255326290658	0.368357973342	0.251672872836	0.363087205566	0.088829481678	17	83	788636.489569	788.636489569	45
800000	800	0.000255129867756	0.255129867756	0.368074594994	0.250262207851	0.361052046189	0.088331578833	17	84	795278.234015	795.278234015	45
810000	810	0.000254910092712	0.254910092712	0.367757526629	0.247798539799	0.357497724507	0.0874620121067	17	85	805341.554003	805.341554003	45
820000	820	0.00025470236461	0.25470236461	0.367457838325	0.250120723574	0.360847927524	0.088281641091	17	87	819941.383607	819.941383607	46
830000	830	0.0002551985051	0.2551985051	0.36817361775	0.250120723574	0.360847927524	0.088281641091	17	87	819941.383607	819.941383607	46
840000	840	0.000253515872866	0.253515872866	0.36574609257	0.250982366636	0.362091015697	0.0868339395963	18	89	839167.666165	839.167666165	47
850000	850	0.000255275749286	0.255275749286	0.368285057555	0.249465702492	0.359902931857	0.0863092098138	18	90	846407.828203	846.407828203	47
860000	860	0.00025476558321	0.25476558321	0.367549043486	0.248122255495	0.357964747536	0.0858444090511	18	91	853121.235002	853.121235002	47
870000	870	0.000257740038137	0.257740038137	0.371840274858	0.251291254315	0.362536646419	0.0869408073991	18	92	862385.466661	862.385466661	48
880000	880	0.000256320304889	0.256320304889	0.369792032742	0.247760197981	0.357442408956	0.0841451290836	19	93	876735.686216	876.735686216	48
890000	890	0.000257029876482	0.257029876482	0.370815728161	0.250888794613	0.361956019803	0.0852076733082	19	94	885942.949346	885.942949346	49
900000	900	0.000260703678916	0.260703678916	0.376115904713	0.253345661258	0.365500529127	0.0860420823968	19	96	899482.362356	899.482362356	50
910000	910	0.000256513025781	0.256513025781	0.370070070217	0.253345661258	0.365500529127	0.0860420823968	19	96	899482.362356	899.482362356	50
920000	920	0.000257768421599	0.257768421599	0.371881223538	0.25005912043	0.360759052974	0.0849258966477	19	97	913347.201827	913.347201827	50
930000	930	0.000257618730709	0.257618730709	0.371665265234	0.247449729639	0.356994497819	0.0840396868096	19	98	925042.202012	925.042202012	50
940000	940	0.000257268052347	0.257268052347	0.3711593433	0.245246279746	0.353815591585	0.0832913439473	19	99	935426.307298	935.426307298	50
950000	950	0.000255823959143	0.255823959143	0.369075957196	0.248585686022	0.35863333646	0.0844254840332	19	100	943403.180451	943.403180451	51
960000	960	0.000254955592526	0.254955592526	0.367823168984	0.245609464729	0.35433955676	0.0834146900198	19	102	958996.626797	958.996626797	51
970000	970	0.000253958361386	0.253958361386	0.366384468564	0.248790076226	0.358928209194	0.084494899703	19	103	967358.415666	967.358415666	52
980000	980	0.000253747230598	0.253747230598	0.366079871223	0.248790076226	0.358928209194	0.084494899703	19	103	967358.415666	967.358415666	52
990000	990	0.00024739392462	0.24739392462	0.356913988196	0.244124767192	0.352197590986	0.0829104521843	19	105	989931.048872	989.931048872	52
1000000	1000	0.000246165393228	0.246165393228	0.355141592048	0.247699660478	0.357355071801	0.0841245691387	19	106	996468.474201	996.468474201	53
1010000	1010	0.000247062760559	0.247062760559	0.356436219447	0.246235857664	0.355243250741	0.0836274276379	19	107	1004435.00111	1004.43500111	53
1020000	1020	0.00024885252038	0.24885252038	0.359018297065	0.244703835017	0.353033009265	0.0831071170936	19	108	1012756.79608	1012.75679608	53
1030000	1030	0.000249993778756	0.249993778756	0.360664784864	0.247877472197	0.357611599887	0.0841849581368	19	109	1020683.36967	1020.68336967	54
1040000	1040	0.000249707195511	0.249707195511	0.360251332638	0.248935602874	0.359138159767	0.0845443239392	19	111	1039204.1498	1039.2041498	55
