time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
10000	10	0.379353323696	NaN	NaN	2	104	0	0	0	NaN
20000	20	0.311270446191	NaN	NaN	3	104	0	0	0	NaN
30000	30	0.307135465732	NaN	NaN	4	104	0	0	0	NaN
40000	40	0.325900005597	NaN	NaN	5	104	0	0	0	NaN
50000	50	0.254878478361	NaN	NaN	6	104	0	0	0	NaN
60000	60	0.235055209342	NaN	NaN	7	104	0	0	0	NaN
70000	70	0.259293107207	NaN	NaN	8	104	0	0	0	NaN
80000	80	0.222292860389	NaN	NaN	9	104	0	0	0	NaN
90000	90	0.223158878931	NaN	NaN	10	104	0	0	0	NaN
100000	100	0.217522580561	NaN	NaN	11	104	0	0	0	NaN
110000	110	0.221027548138	NaN	NaN	12	104	0	0	0	NaN
120000	120	0.190143475844	NaN	NaN	13	104	0	0	0	NaN
130000	130	0.214666710662	NaN	NaN	14	104	0	0	0	NaN
140000	140	0.199621529489	NaN	NaN	14	104	0	0	0	NaN
150000	150	0.198133820036	NaN	NaN	16	104	0	0	0	NaN
160000	160	0.210366793594	NaN	NaN	16	104	0	0	0	NaN
170000	170	0.194572254895	NaN	NaN	17	104	0	0	0	NaN
180000	180	0.187139947478	NaN	NaN	19	104	0	0	0	NaN
190000	190	0.22491742594	NaN	NaN	19	104	0	0	0	NaN
200000	200	0.189650670963	NaN	NaN	20	104	0	0	0	NaN
210000	210	0.186164255018	NaN	NaN	21	104	0	0	0	NaN
220000	220	0.197026514117	NaN	NaN	23	104	0	0	0	NaN
230000	230	0.204303918237	NaN	NaN	23	104	0	0	0	NaN
240000	240	0.18360192727	NaN	NaN	24	104	0	0	0	NaN
250000	250	0.191399896181	NaN	NaN	26	104	0	0	0	NaN
260000	260	0.186909462571	NaN	NaN	27	104	0	0	0	NaN
270000	270	0.193926981933	NaN	NaN	28	104	0	0	0	NaN
280000	280	0.186967665844	NaN	NaN	29	104	0	0	0	NaN
290000	290	0.18554658667	NaN	NaN	30	104	0	0	0	NaN
300000	300	0.194966710824	NaN	NaN	30	104	0	0	0	NaN
310000	310	0.184613516915	NaN	NaN	32	104	0	0	0	NaN
320000	320	0.198835593793	NaN	NaN	33	104	0	0	0	NaN
330000	330	0.194194949051	NaN	NaN	33	104	0	0	0	NaN
340000	340	0.193865324664	NaN	NaN	35	104	0	0	0	NaN
350000	350	0.195310360957	NaN	NaN	36	104	0	0	0	NaN
360000	360	0.200349840487	NaN	NaN	37	104	0	0	0	NaN
370000	370	0.203103119276	NaN	NaN	38	104	0	0	0	NaN
380000	380	0.206301556656	NaN	NaN	39	104	0	0	0	NaN
390000	390	0.211167213767	NaN	NaN	40	104	0	0	0	NaN
400000	400	0.210834283948	NaN	NaN	41	104	0	0	0	NaN
410000	410	0.204225014586	NaN	NaN	42	104	0	0	0	NaN
420000	420	0.205452169934	NaN	NaN	43	104	0	0	0	NaN
430000	430	0.198733393434	NaN	NaN	44	104	0	0	0	NaN
440000	440	0.198617420692	NaN	NaN	45	104	0	0	0	NaN
450000	450	0.196048493922	NaN	NaN	46	104	0	0	0	NaN
460000	460	0.195980327314	NaN	NaN	48	104	0	0	0	NaN
470000	470	0.198630521545	NaN	NaN	48	104	0	0	0	NaN
480000	480	0.19205109514	NaN	NaN	49	104	0	0	0	NaN
490000	490	0.19024130268	NaN	NaN	51	104	0	0	0	NaN
500000	500	0.194096301248	NaN	NaN	52	104	0	0	0	NaN
510000	510	0.200259583846	NaN	NaN	53	104	0	0	0	NaN
520000	520	0.203301225986	NaN	NaN	54	104	0	0	0	NaN
530000	530	0.204273766157	NaN	NaN	55	104	0	0	0	NaN
540000	540	0.20321982039	NaN	NaN	57	104	0	0	0	NaN
550000	550	0.202060993563	NaN	NaN	58	104	0	0	0	NaN
560000	560	0.200351403411	NaN	NaN	59	104	0	0	0	NaN
570000	570	0.196821352752	NaN	NaN	59	104	0	0	0	NaN
580000	580	0.19710004514	NaN	NaN	61	104	0	0	0	NaN
590000	590	0.196732406589	NaN	NaN	62	104	0	0	0	NaN
600000	600	0.199942841133	NaN	NaN	63	104	0	0	0	NaN
610000	610	0.198030333541	NaN	NaN	64	104	0	0	0	NaN
620000	620	0.196006550056	NaN	NaN	65	104	0	0	0	NaN
630000	630	0.197354154493	NaN	NaN	66	104	0	0	0	NaN
640000	640	0.19506733008	NaN	NaN	68	104	0	0	0	NaN
650000	650	0.199091333766	NaN	NaN	69	104	0	0	0	NaN
660000	660	0.195697544506	NaN	NaN	69	104	0	0	0	NaN
670000	670	0.195877181767	NaN	NaN	71	104	0	0	0	NaN
680000	680	0.195267376754	NaN	NaN	72	104	0	0	0	NaN
690000	690	0.19610549807	NaN	NaN	73	104	0	0	0	NaN
700000	700	0.198656835937	NaN	NaN	74	104	0	0	0	NaN
710000	710	0.197671375875	NaN	NaN	75	104	0	0	0	NaN
720000	720	0.198045506965	NaN	NaN	77	104	0	0	0	NaN
730000	730	0.203750874042	NaN	NaN	77	104	0	0	0	NaN
740000	740	0.201991818813	NaN	NaN	78	104	0	0	0	NaN
750000	750	0.197068720625	NaN	NaN	79	104	0	0	0	NaN
760000	760	0.202405619265	NaN	NaN	80	104	0	0	0	NaN
770000	770	0.202365423548	NaN	NaN	80	104	0	0	0	NaN
780000	780	0.202577157721	NaN	NaN	82	104	0	0	0	NaN
790000	790	0.199615496312	NaN	NaN	83	104	0	0	0	NaN
800000	800	0.203487179022	NaN	NaN	84	104	0	0	0	NaN
810000	810	0.200512770765	NaN	NaN	85	104	0	0	0	NaN
820000	820	0.202566318303	NaN	NaN	87	104	0	0	0	NaN
830000	830	0.204830878644	NaN	NaN	87	104	0	0	0	NaN
840000	840	0.204913442737	NaN	NaN	89	104	0	0	0	NaN
850000	850	0.206526816723	NaN	NaN	90	104	0	0	0	NaN
860000	860	0.205931901767	NaN	NaN	90	104	0	0	0	NaN
870000	870	0.207054218589	NaN	NaN	91	104	0	0	0	NaN
880000	880	0.203662453714	NaN	NaN	92	104	0	0	0	NaN
890000	890	0.200107887677	NaN	NaN	94	104	0	0	0	NaN
900000	900	0.203266886203	NaN	NaN	94	104	0	0	0	NaN
910000	910	0.197918140493	NaN	NaN	95	104	0	0	0	NaN
920000	920	0.198567061785	NaN	NaN	97	104	0	0	0	NaN
930000	930	0.196676159614	NaN	NaN	98	104	0	0	0	NaN
940000	940	0.194601809798	NaN	NaN	99	104	0	0	0	NaN
950000	950	0.193953791844	NaN	NaN	100	104	0	0	0	NaN
960000	960	0.19437247077	NaN	NaN	101	104	0	0	0	NaN
970000	970	0.198653656561	NaN	NaN	102	104	0	0	0	NaN
980000	980	0.196484799988	NaN	NaN	103	104	0	0	0	NaN
990000	990	0.196141391157	NaN	NaN	103	104	0	0	0	NaN
1000000	1000	0.194966585587	NaN	NaN	105	104	1	0	0	NaN
1010000	1010	0.196665097725	0.0658115540612	0.0949460026773	106	104	2	2	2	10.532302275
1020000	1020	0.199566211859	0.113719533546	0.164062607098	107	104	3	3	3	9.6607175075
1030000	1030	0.198199971792	0.157105304045	0.226655043043	108	104	4	3	4	8.82398191167
1040000	1040	0.199637543048	0.147630199706	0.212985357002	109	104	5	4	4	8.72145626375
1050000	1050	0.200444996152	0.172545894643	0.248931106527	110	104	6	5	5	8.653540521
1060000	1060	0.202417282157	0.187297806766	0.270213616991	111	104	7	5	6	8.90519229083
1070000	1070	0.202384682145	0.169043549986	0.243878291259	112	104	8	6	6	9.22591341929
1080000	1080	0.200357085679	0.173214062917	0.249895069583	113	104	9	7	7	9.86612992187
1090000	1090	0.201420609864	0.190672149039	0.275081763854	114	104	10	7	8	9.66091840722
1100000	1100	0.201872308272	0.181900420874	0.26242683513	115	104	11	8	8	9.5872446385
1110000	1110	0.200977024754	0.197749929054	0.285292841982	116	104	12	8	9	9.42442809591
1120000	1120	0.204944888175	0.190172503772	0.274360928106	117	104	13	8	9	9.33749167375
1130000	1130	0.198497449971	0.193872480394	0.279698866029	118	104	14	8	10	9.72309708885
1140000	1140	0.198622153725	0.188124772476	0.271406676319	119	104	15	8	10	9.59664576321
1150000	1150	0.198102875853	0.195160496161	0.281557079989	121	104	17	8	11	9.39357979344
1160000	1160	0.199243815908	0.191621068822	0.276450765719	122	104	18	8	11	9.21787101676
1170000	1170	0.19918203731	0.203277108177	0.293266875893	123	104	19	8	12	9.14832805194
1180000	1180	0.20077314296	0.197034367022	0.284260504188	124	104	20	8	12	9.12246625447
1190000	1190	0.200428121497	0.187280868799	0.270189180669	125	104	21	9	12	9.28940109275
1200000	1200	0.20536364803	0.198603893235	0.286524851871	126	104	22	10	13	9.19682417262
1210000	1210	0.202592423862	0.220089097743	0.317521449868	128	104	24	10	15	9.02490702326
1220000	1220	0.202444202269	0.216371473276	0.312158051485	129	104	25	10	15	8.92597099646
1230000	1230	0.20205370627	0.224013236868	0.323182785924	130	104	26	10	16	8.9502857642
1240000	1240	0.202968249255	0.227952906911	0.328866528357	132	104	28	10	17	8.87518476648
1250000	1250	0.201486243159	0.223378041909	0.322266393306	133	104	29	10	17	8.83673265911
1260000	1260	0.199698494583	0.231346442531	0.333762365367	134	104	30	10	18	8.82104953362
1270000	1270	0.199592197298	0.221416740037	0.319436832821	135	104	31	10	18	9.00531754683
1280000	1280	0.199666204074	0.229376944954	0.33092098098	136	104	32	10	19	8.97117490468
1290000	1290	0.199251046217	0.226196164691	0.326332085068	137	104	33	10	19	8.89997723859
1300000	1300	0.200383969503	0.220838342333	0.318602381322	138	104	34	10	19	8.92332922591
1310000	1310	0.198768206773	0.2238786798	0.322988661108	139	104	35	10	20	9.07468038279
1320000	1320	0.198054246875	0.218799731089	0.31566128699	140	104	36	10	20	9.09893190814
1330000	1330	0.200086981924	0.225912684928	0.32592311022	141	104	37	10	21	9.07182302319
1340000	1340	0.198272129106	0.218366405066	0.315036129685	142	104	38	10	21	9.20583448905
1350000	1350	0.202912426961	0.225996357226	0.326043823829	143	104	39	10	22	9.14450367118
1360000	1360	0.203391949204	0.221840833294	0.320048670061	144	104	40	10	22	9.14567291167
1370000	1370	0.203774778372	0.22720219609	0.327783481578	145	104	41	10	23	9.16902825037
1380000	1380	0.203660189411	0.223995830151	0.323157673338	146	104	42	10	23	9.13775526671
1390000	1390	0.202516942418	0.227171725641	0.327739522012	148	104	44	10	24	9.0860930464
1400000	1400	0.204015705071	0.227171725641	0.327739522012	148	104	44	10	24	9.0860930464
1410000	1410	0.200203010142	0.220521109779	0.31814471149	149	104	45	10	24	9.2064655242
1420000	1420	0.198865898332	0.224315085234	0.323618261064	151	104	47	10	25	9.12979548315
1430000	1430	0.197184465151	0.230298863579	0.332251028408	152	104	48	10	26	9.10512763713
1440000	1440	0.19808728824	0.227362328111	0.328014503251	153	104	49	10	26	9.08262825365
1450000	1450	0.202560178194	0.225202148967	0.324898023512	154	104	50	10	26	9.03300422378
1460000	1460	0.199156974147	0.219023619367	0.315984289499	155	104	51	11	26	9.1517989351
1470000	1470	0.197818122923	0.219023619367	0.315984289499	155	104	51	11	26	9.1517989351
1480000	1480	0.197950506419	0.221832051415	0.320036000487	156	104	52	11	27	9.2484710948
1490000	1490	0.197518531157	0.224104046752	0.323313796892	158	104	54	11	28	9.22947232858
1500000	1500	0.195762507719	0.221639863497	0.31975873193	159	104	55	11	28	9.20455761935
1510000	1510	0.197364081878	0.21946537698	0.316621611016	160	104	56	11	28	9.17081260409
1520000	1520	0.198996207057	0.216454993561	0.312278545787	161	104	57	11	28	9.17539595295
1530000	1530	0.197706486679	0.21993862405	0.317304362217	162	104	58	11	29	9.23085480798
1540000	1540	0.198089474735	0.216433551073	0.312247610815	163	104	59	11	29	9.26017851647
1550000	1550	0.198480945728	0.221123960387	0.319014441072	164	104	60	11	30	9.25803010008
1560000	1560	0.19874846567	0.218423568853	0.315118599597	165	104	61	11	30	9.25605810442
1570000	1570	0.199531009585	0.22296792503	0.321674719718	166	104	62	11	31	9.25499572303
1580000	1580	0.199662676319	0.219884044176	0.317225620104	167	104	63	11	31	9.27163837282
1590000	1590	0.19932922872	0.222477411779	0.320967058684	168	104	64	12	32	9.346753565
1600000	1600	0.200079842234	0.227782959261	0.328621345725	169	104	65	12	33	9.30405115961
1610000	1610	0.199063567635	0.22457818197	0.32399782942	170	104	66	12	33	9.32783119285
