time	time_seconds	lambda1_nats_per_second	binary_sign_lz76_nats_per_second	n_symbols	binary_lz76_phrase_count	mean_event_interval_seconds
570000	570	0.231786405653	0.143715395162	60	20	9.4964183844
580000	580	0.229693715875	0.140616257863	61	20	9.58514695909
590000	590	0.22900533669	0.146236420257	62	21	9.55918063207
600000	600	0.235549157543	0.145194900813	63	21	9.51166260704
610000	610	0.232748293505	0.142649618819	64	21	9.56633128799
620000	620	0.239567974451	0.141449894505	65	21	9.53445882452
630000	630	0.236429406918	0.145583866853	66	22	9.59276333885
640000	640	0.236213841038	0.144330313894	67	22	9.56587220286
650000	650	0.237694356968	0.142970808832	68	22	9.54834666563
660000	660	0.230124564565	0.140352234767	69	22	9.61869239007
670000	670	0.230060691085	0.139180090058	70	22	9.59362334963
680000	680	0.229522727313	0.143124349096	72	23	9.54524678078
690000	690	0.23200301959	0.141499770454	73	23	9.55329175947
700000	700	0.232588850425	0.14026973481	74	23	9.53698218087
710000	710	0.236411252282	0.144883594336	75	24	9.5359050323
720000	720	0.236605976479	0.143888111952	76	24	9.50460732053
730000	730	0.23950704405	0.142941715218	77	24	9.47178628839
740000	740	0.237760746858	0.146811992115	79	25	9.41841768001
750000	750	0.238557256489	0.145649851242	80	25	9.40188617877
760000	760	0.234878116615	0.143411139162	81	25	9.45750431534
770000	770	0.239709606117	0.143411139162	81	25	9.45750431534
780000	780	0.239580745102	0.146038473263	83	26	9.47842783636
790000	790	0.24353708707	0.14493052907	84	26	9.46276332308
800000	800	0.245083356096	0.144124651831	85	26	9.42884234145
810000	810	0.243563167783	0.147771503962	86	27	9.46365053195
820000	820	0.2436426661	0.146778234896	87	27	9.44262264825
830000	830	0.244618234464	0.145672836989	88	27	9.43022988499
840000	840	0.237987107802	0.143543718457	89	27	9.48645583733
850000	850	0.234777648209	0.142528382672	90	27	9.47139703539
860000	860	0.235977178368	0.146320580375	92	28	9.40535172782
870000	870	0.240112661146	0.144898774745	93	28	9.41797895287
880000	880	0.238276167403	0.144898774745	93	28	9.41797895287
890000	890	0.238549852679	0.142931237112	94	28	9.46834210197
900000	900	0.235284383756	0.146101166159	96	29	9.43738884787
910000	910	0.236514260154	0.145121511561	97	29	9.42449594108
920000	920	0.235281693211	0.144361829389	98	29	9.39844068453
930000	930	0.234973862771	0.143440321781	99	29	9.38400856826
940000	940	0.235445323447	0.141445556254	101	29	9.36850650416
950000	950	0.235391955434	0.141445556254	101	29	9.36850650416
960000	960	0.23200411124	0.144532532516	102	30	9.41162586633
970000	970	0.231631097636	0.142748614575	104	30	9.38522694577
980000	980	0.232602061695	0.142748614575	104	30	9.38522694577
990000	990	0.232810045798	0.14531204054	106	31	9.38556747544
1000000	1000	0.23035538905	0.144598168158	107	31	9.36256828362
1010000	1010	0.231406101955	0.14309129808	109	31	9.3243724221
1020000	1020	0.232839271182	0.14309129808	109	31	9.3243724221
1030000	1030	0.233910290603	0.145362078149	111	32	9.34014164951
1040000	1040	0.23522362338	0.145362078149	111	32	9.34014164951
1050000	1050	0.229768869182	0.143637242247	112	32	9.38574504474
1060000	1060	0.233975564971	0.142810090352	113	32	9.37419261131
1070000	1070	0.232257174576	0.141490731541	114	32	9.39608693165
1080000	1080	0.232331383412	0.144293022694	116	33	9.37200167875
1090000	1090	0.234752964938	0.144293022694	116	33	9.37200167875
1100000	1100	0.234185478354	0.142844309014	117	33	9.40308558971
1110000	1110	0.233593264769	0.141364183146	118	33	9.43785394527
1120000	1120	0.232978472137	0.140295011487	119	33	9.44654510167
1130000	1130	0.233848124453	0.139551062904	120	33	9.43425440031
1140000	1140	0.232413699224	0.142898178442	121	34	9.43033370597
1150000	1150	0.238540749265	0.142121197562	122	34	9.42030858187
1160000	1160	0.232107186931	0.140634093822	123	34	9.45856915161
1170000	1170	0.232755016408	0.140071421046	124	34	9.43582992753
1180000	1180	0.232581469492	0.138581885954	125	34	9.476717159
1190000	1190	0.233543289117	0.141997247816	126	35	9.46082872365
1200000	1200	0.23343053102	0.14086558991	127	35	9.47720582458
1210000	1210	0.234577879901	0.140146376372	128	35	9.46672371871
1220000	1220	0.233660253998	0.138773350774	129	35	9.50149106989
1230000	1230	0.232245512054	0.138185786061	130	35	9.48353721253
1240000	1240	0.233896477538	0.137455669502	131	35	9.47602700336
1250000	1250	0.23546316491	0.140448089429	132	36	9.48160460585
1260000	1260	0.233886712496	0.139260866372	133	36	9.50520816012
1270000	1270	0.233924065389	0.138489703362	134	36	9.50133855621
1280000	1280	0.233106166104	0.137794678704	135	36	9.49291573923
1290000	1290	0.231249663663	0.136468472573	136	36	9.52900418464
1300000	1300	0.232385686366	0.135830881876	137	36	9.51802480615
1310000	1310	0.232091499926	0.139098470733	138	37	9.49741040611
1320000	1320	0.231184696896	0.13785400112	139	37	9.52814608693
1330000	1330	0.230140439035	0.137310003195	140	37	9.51136455479
1340000	1340	0.23172566075	0.136632629414	141	37	9.50439698733
1350000	1350	0.233119260183	0.135825794296	142	37	9.50708263416
1360000	1360	0.231723876747	0.138197732885	144	38	9.48986992935
1370000	1370	0.230839946902	0.137508909244	145	38	9.48482153414
1380000	1380	0.230706924973	0.136902122204	146	38	9.47467484391
1390000	1390	0.230782979907	0.13619669569	147	38	9.47191700511
1400000	1400	0.234902118573	0.135738291337	148	38	9.45251338882
1410000	1410	0.232688087838	0.138093056436	149	39	9.48460256971
1420000	1420	0.231623454436	0.137581555996	150	39	9.46903941474
1430000	1430	0.236503282725	0.136986898055	151	39	9.45969104411
1440000	1440	0.231838185958	0.139182258857	153	40	9.44910062386
1450000	1450	0.233565572327	0.138326340317	154	40	9.45806398298
1460000	1460	0.235880823249	0.1378543009	155	40	9.44133809342
1470000	1470	0.23646552412	0.137163069614	156	40	9.44011297862
1480000	1480	0.236573653222	0.137163069614	156	40	9.44011297862
1490000	1490	0.236423678282	0.138704581698	158	41	9.47129037303
1500000	1500	0.237523539704	0.138253400009	159	41	9.45420457124
1510000	1510	0.235773674937	0.138253400009	159	41	9.45420457124
1520000	1520	0.239254247121	0.136441630674	161	41	9.48407185698
1530000	1530	0.239174545	0.136441630674	161	41	9.48407185698
1540000	1540	0.234784653617	0.135408637858	162	41	9.50900593936
1550000	1550	0.235274038737	0.134347750429	163	41	9.53681804436
1560000	1560	0.236267809374	0.133940900659	164	41	9.51887437433
1570000	1570	0.23674673128	0.136341550105	165	42	9.53264218089
1580000	1580	0.236824962899	0.136341550105	165	42	9.53264218089
1590000	1590	0.237996104218	0.135200414681	166	42	9.56649802974
1600000	1600	0.237583422686	0.134260091478	167	42	9.58706422974
1610000	1610	0.238919297939	0.133290441016	168	42	9.61052409375
1620000	1620	0.237538451266	0.132425600877	169	42	9.627187362
1630000	1630	0.237947212858	0.131756783815	170	42	9.63020106442
1640000	1640	0.238180749458	0.134238542637	171	43	9.63160740357
1650000	1650	0.235774563289	0.133736935014	172	43	9.62242494244
1660000	1660	0.238700427237	0.132989138507	173	43	9.63143276085
1670000	1670	0.23839850935	0.132989138507	173	43	9.63143276085
1680000	1680	0.236760331555	0.13199392143	174	43	9.65907323189
1690000	1690	0.238988874107	0.131501651606	175	43	9.65053808032
1700000	1700	0.237152774643	0.130505924008	176	43	9.67958549307
1710000	1710	0.236433845197	0.130505924008	176	43	9.67958549307
1720000	1720	0.23629441909	0.132132967685	178	44	9.69394949834
1730000	1730	0.238556679485	0.131524742337	179	44	9.69484198998
1740000	1740	0.23691099388	0.130751456036	180	44	9.70841542361
1750000	1750	0.238717107504	0.130751456036	180	44	9.70841542361
1760000	1760	0.237131962118	0.129794551472	181	44	9.7363334662
1770000	1770	0.236461793255	0.128912819614	182	44	9.75939794451
1780000	1780	0.235591185319	0.131447346559	183	45	9.74550813432
1790000	1790	0.237322975562	0.130950360893	184	45	9.73950654698
1800000	1800	0.236707789126	0.130171442494	185	45	9.75495283335
1810000	1810	0.235977854447	0.129665622893	186	45	9.75041434949
1820000	1820	0.236600313627	0.129263697218	187	45	9.73841036794
1830000	1830	0.237471576788	0.128800231499	188	45	9.73137739528
1840000	1840	0.23470218011	0.12793085217	189	45	9.75554358014
1850000	1850	0.234518919577	0.130269894762	190	46	9.75154041622
1860000	1860	0.23423953937	0.129806256741	191	46	9.74487258698
1870000	1870	0.233060815684	0.128952086341	192	46	9.76803324365
1880000	1880	0.233974532583	0.128410727901	193	46	9.76803077045
1890000	1890	0.232955477606	0.128410727901	193	46	9.76803077045
1900000	1900	0.233191621657	0.127591626873	194	46	9.78966880734
1910000	1910	0.233541702351	0.126989686386	195	46	9.79518188251
1920000	1920	0.235347208285	0.126545727276	196	46	9.78888202865
1930000	1930	0.232933722655	0.128296164931	198	47	9.78435879186
1940000	1940	0.233959733207	0.128009794656	199	47	9.76626456417
1950000	1950	0.234488432259	0.127655576196	200	47	9.75362470048
1960000	1960	0.236186559227	0.127207727185	201	47	9.74843509493
1970000	1970	0.23458619146	0.129204942595	202	48	9.76255642098
1980000	1980	0.234833062505	0.12880504098	203	48	9.75369098068
1990000	1990	0.233905175821	0.128099612516	205	48	9.72964154778
2000000	2000	0.235218372704	0.127526646039	206	48	9.73480376725
2010000	2010	0.235211898261	0.127526646039	206	48	9.73480376725
2020000	2020	0.236013625005	0.129462852286	207	49	9.75055298139
2030000	2030	0.234942782312	0.128636141397	208	49	9.77486407757
2040000	2040	0.235024840524	0.128176173331	209	49	9.77177703743
2050000	2050	0.23868589068	0.127831157761	210	49	9.7602059286
2060000	2060	0.235165990443	0.127095160231	211	49	9.77888197336
2070000	2070	0.23553955485	0.127095160231	211	49	9.77888197336
2080000	2080	0.236004706625	0.128883501544	212	50	9.8022307306
2090000	2090	0.234503982841	0.128145264024	213	50	9.82103628498
2100000	2100	0.233810065569	0.127454393317	215	50	9.79947066111
2110000	2110	0.234668096818	0.12715747787	216	50	9.7853262744
2120000	2120	0.233486095307	0.12715747787	216	50	9.7853262744
2130000	2130	0.233151539726	0.12602652201	218	50	9.79933360169
2140000	2140	0.233851123069	0.12602652201	218	50	9.79933360169
2150000	2150	0.234938115581	0.125272519884	219	50	9.82164064879
2160000	2160	0.233630275064	0.127029920278	221	51	9.80658612926
2170000	2170	0.234171633682	0.127029920278	221	51	9.80658612926
2180000	2180	0.233015955034	0.126281657632	222	51	9.82847103867
2190000	2190	0.232859175255	0.125924646917	223	51	9.82029959715
2200000	2200	0.232537873703	0.127693795162	225	52	9.80252000695
2210000	2210	0.233738036565	0.127213529723	226	52	9.80401020167
2220000	2220	0.233739960422	0.126961634912	227	52	9.788152371
2230000	2230	0.232815768023	0.126311392868	229	52	9.7683846527
2240000	2240	0.23460644179	0.126007558015	230	52	9.75718297889
2250000	2250	0.233750195733	0.127793790959	231	53	9.77115735881
2260000	2260	0.234484648267	0.1274078589	232	53	9.76625596232
2270000	2270	0.234386117419	0.1274078589	232	53	9.76625596232
2280000	2280	0.233970386428	0.12670245905	233	53	9.7862014271
2290000	2290	0.23445525762	0.126042527581	235	53	9.76901050118
2300000	2300	0.233685347686	0.128129275909	236	54	9.75732356228
2310000	2310	0.233288217408	0.127521581192	238	54	9.73645104015
2320000	2320	0.234920204422	0.127250173965	239	54	9.72383712457
2330000	2330	0.234748808192	0.129305646181	240	55	9.71326303496
2340000	2340	0.234443027885	0.128679406273	242	55	9.69452597729
2350000	2350	0.234508807615	0.128413725892	243	55	9.68187398375
2360000	2360	0.234945770429	0.127955165423	244	55	9.68398410797
2370000	2370	0.235334397202	0.127326805841	245	55	9.69926422662
2380000	2380	0.235643388337	0.127027406534	246	55	9.68977357252
2390000	2390	0.23560584217	0.129005029666	247	56	9.68250692047
2400000	2400	0.234992988208	0.128387111797	249	56	9.66508961224
2410000	2410	0.23589534047	0.128111017144	250	56	9.65418332609
2420000	2420	0.234731247255	0.128111017144	250	56	9.65418332609
2430000	2430	0.234774924227	0.127083502469	252	56	9.66893416983
2440000	2440	0.234220725777	0.126784035356	253	56	9.66037923999
2450000	2450	0.234195561874	0.126438716502	254	56	9.65550454758
2460000	2460	0.232639191382	0.128042025866	255	57	9.67366278613
2470000	2470	0.232416851392	0.12766458115	256	57	9.67118995928
2480000	2480	0.233400898679	0.127324677748	257	57	9.6660675596
2490000	2490	0.233330610229	0.127045648871	258	57	9.65650270897
2500000	2500	0.23308689402	0.12869328201	260	58	9.63888502246
2510000	2510	0.232251309303	0.128387039184	261	58	9.63150251287
2520000	2520	0.231699402347	0.128049541234	262	58	9.62664090267
2530000	2530	0.230766453892	0.127409765378	263	58	9.64478703086
2540000	2540	0.23069532141	0.127087185411	264	58	9.63920254577
2550000	2550	0.230473374604	0.129052532188	265	59	9.62615339374
2560000	2560	0.229896745808	0.128424625908	267	59	9.61369723758
2570000	2570	0.23118618374	0.128424625908	267	59	9.61369723758
2580000	2580	0.228253378305	0.12780006908	268	59	9.63107156545
2590000	2590	0.229130455128	0.127435656902	269	59	9.62911684458
2600000	2600	0.228694765306	0.126809284378	271	59	9.61798255525
2610000	2610	0.228720345689	0.126494141078	272	59	9.61281217006
2620000	2620	0.22851091238	0.128368097845	273	60	9.60402907495
2630000	2630	0.228678032003	0.12805451069	274	60	9.59866336189
2640000	2640	0.229178879943	0.127431092979	275	60	9.61678426944
2650000	2650	0.229757496006	0.127148471317	276	60	9.60944526115
2660000	2660	0.228306412055	0.126535817585	277	60	9.62730364452
2670000	2670	0.229375955069	0.126255329674	278	60	9.6201442593
2680000	2680	0.229568475104	0.126255329674	278	60	9.6201442593
2690000	2690	0.228655654012	0.127514166338	280	61	9.62700222884
2700000	2700	0.228675642593	0.127194361228	281	61	9.62294596842
2710000	2710	0.227694145577	0.127194361228	281	61	9.62294596842
2720000	2720	0.228391207412	0.126610832888	282	61	9.63908454433
2730000	2730	0.228913796523	0.126236125784	283	61	9.63957904013
2740000	2740	0.227857235652	0.125720326293	284	61	9.65107275582
2750000	2750	0.228706077635	0.127214178687	286	62	9.63826604472
2760000	2760	0.228194469635	0.1268751833	287	62	9.63628885027
2770000	2770	0.2286000633	0.126585237051	288	62	9.63074033128
2780000	2780	0.229121664827	0.126355807852	289	62	9.62072746707
2790000	2790	0.227795637246	0.125780717688	290	62	9.63725967691
2800000	2800	0.228253563289	0.125494473559	291	62	9.63189256775
2810000	2810	0.228648857475	0.127078618325	292	63	9.63796341129
2820000	2820	0.229408296418	0.126857571463	293	63	9.62760068732
2830000	2830	0.22965484409	0.126379541878	294	63	9.63692328712
2840000	2840	0.229697782353	0.126123780763	295	63	9.62948140451
2850000	2850	0.229268914987	0.125765325847	296	63	9.63002953812
2860000	2860	0.229471834637	0.125487034312	297	63	9.62459085435
2870000	2870	0.229433885818	0.126870088585	299	64	9.61741139076
2880000	2880	0.229945587815	0.126566070934	300	64	9.61400570424
2890000	2890	0.230513741261	0.126139750069	301	64	9.62005988849
2900000	2900	0.2308076324	0.125812522823	302	64	9.61873024846
2910000	2910	0.231656137499	0.127352493507	303	65	9.62461138257
2920000	2920	0.231868592014	0.127138118476	304	65	9.61466793807
2930000	2930	0.231389713909	0.126699469358	305	65	9.62184643565
2940000	2940	0.231883275792	0.126428590553	306	65	9.61645001094
2950000	2950	0.231518633748	0.126162914405	307	65	9.61078596767
2960000	2960	0.231869258728	0.127555002689	309	66	9.60054204164
2970000	2970	0.231591603347	0.127555002689	309	66	9.60054204164
2980000	2980	0.231121780264	0.127030459207	310	66	9.61450312653
2990000	2990	0.230968277095	0.126627554639	311	66	9.6194789815
3000000	3000	0.230317025378	0.126091507461	312	66	9.63479685054
3010000	3010	0.230156970284	0.125824972702	313	66	9.62972161005
3020000	3020	0.229766233784	0.125454894292	314	66	9.63271416379
3030000	3030	0.230452300671	0.125193381351	315	66	9.62751321868
3040000	3040	0.230921191326	0.126770842383	316	67	9.62652800389
3050000	3050	0.230463953659	0.126227500875	317	67	9.64275711375
3060000	3060	0.230536518039	0.126227500875	317	67	9.64275711375
3070000	3070	0.229922332198	0.125519134793	319	67	9.64690252662
3080000	3080	0.230550962835	0.125196541212	320	67	9.64676976541
3090000	3090	0.232590119838	0.125196541212	320	67	9.64676976541
3100000	3100	0.229182990637	0.124691241863	321	67	9.66091118546
3110000	3110	0.229806579902	0.124374055617	322	67	9.66067333631
3120000	3120	0.228864021082	0.125723432243	323	68	9.67479041747
3130000	3130	0.229014913372	0.125419978909	324	68	9.67343860869
3140000	3140	0.22989001459	0.124988464766	325	68	9.68212702073
3150000	3150	0.2298965913	0.124988464766	325	68	9.68212702073
3160000	3160	0.228419921515	0.124494438943	326	68	9.69587798147
3170000	3170	0.228870045977	0.124004241888	328	68	9.6850769606
3180000	3180	0.228531055785	0.12378321771	329	68	9.67796285557
3190000	3190	0.229131641022	0.125294485531	330	69	9.67750136713
3200000	3200	0.228171695082	0.124879765257	331	69	9.68535644253
3210000	3210	0.228880436748	0.124500074678	332	69	9.69066803582
3220000	3220	0.228573044763	0.124257115751	333	69	9.68547336014
3230000	3230	0.229209415019	0.123991921679	334	69	9.68212411693
3240000	3240	0.229209622259	0.123651659731	335	69	9.68476554235
3250000	3250	0.229177255152	0.123370211496	336	69	9.68293166563
3260000	3260	0.23011320223	0.124968270233	337	70	9.67381000621
3270000	3270	0.22982323191	0.124483418506	338	70	9.68768583815
3280000	3280	0.229914727101	0.124201408443	339	70	9.68595192931
3290000	3290	0.230441536162	0.124011793924	340	70	9.67712022338
3300000	3300	0.229449899284	0.123557077003	341	70	9.68913035884
3310000	3310	0.229416950457	0.12335455279	342	70	9.68151949465
3320000	3320	0.229752631161	0.124648544	344	71	9.6710417436
3330000	3330	0.230092171389	0.124648544	344	71	9.6710417436
3340000	3340	0.230006922142	0.124037148062	346	71	9.67212462686
3350000	3350	0.230871836434	0.123845624107	347	71	9.66393374505
3360000	3360	0.230867237358	0.123605385114	348	71	9.65964256466
3370000	3370	0.232693999275	0.125161893072	349	72	9.65088588571
3380000	3380	0.22991269184	0.124765123707	350	72	9.65863294833
3390000	3390	0.230985884853	0.12430162911	352	72	9.64894114971
3400000	3400	0.230864716036	0.124116927465	353	72	9.6405871574
3410000	3410	0.23129366651	0.123838365951	354	72	9.63962416008
3420000	3420	0.230906087533	0.12336184011	355	72	9.65423937993
3430000	3430	0.23075665458	0.123102772917	356	72	9.65200222179
3440000	3440	0.230464611274	0.124580160947	357	73	9.64752285308
3450000	3450	0.230613769579	0.124244031356	358	73	9.65119275274
3460000	3460	0.230481650305	0.12394322345	359	73	9.6522435513
3470000	3470	0.231657788649	0.123701015116	360	73	9.64883832317
3480000	3480	0.231971268288	0.123456389395	361	73	9.64571977655
3490000	3490	0.231308778948	0.123021023109	362	73	9.65765011938
3500000	3500	0.231353263424	0.122845463621	363	73	9.64932478295
3510000	3510	0.2313333863	0.12255246369	364	73	9.65032388864
3520000	3520	0.232016518915	0.123979228416	365	74	9.64793528996
3530000	3530	0.231628386308	0.123576801976	366	74	9.65738373533
3540000	3540	0.2311415307	0.123576801976	366	74	9.65738373533
3550000	3550	0.23100098325	0.12291787175	368	74	9.66530253084
3560000	3560	0.230778529062	0.122726195867	369	74	9.65859818475
3570000	3570	0.231576066205	0.124144117498	370	75	9.65557664622
3580000	3580	0.231699346296	0.123855519021	371	75	9.65639424872
3590000	3590	0.231842482011	0.123440077644	372	75	9.66724419347
3600000	3600	0.23066822318	0.123223222961	373	75	9.662674563
3610000	3610	0.231345822497	0.122998597753	374	75	9.65880288407
3620000	3620	0.231613903056	0.122808041289	375	75	9.65234192119
3630000	3630	0.232303466456	0.122586245872	376	75	9.64842167642
3640000	3640	0.231736798713	0.123768890124	377	76	9.66228488688
3650000	3650	0.23086364116	0.123339254545	378	76	9.67460971646
3660000	3660	0.230759811745	0.123113912621	379	76	9.67104757018
3670000	3670	0.230471244988	0.122901513757	380	76	9.66655506698
3680000	3680	0.231785409764	0.122684361315	381	76	9.66252163349
3690000	3690	0.230626893142	0.123967906906	383	77	9.6461985579
3700000	3700	0.230807494583	0.123967906906	383	77	9.6461985579
3710000	3710	0.230091081039	0.123348241477	385	77	9.65274131679
3720000	3720	0.230309349913	0.123117150605	386	77	9.65000848345
3730000	3730	0.230760234099	0.122805649985	387	77	9.65367929129
3740000	3740	0.230823994374	0.124241712127	388	78	9.64528268115
3750000	3750	0.230319144855	0.124031487457	389	78	9.6409548968
3760000	3760	0.23122492811	0.123798955218	390	78	9.63844440955
3770000	3770	0.23089747469	0.12346059296	391	78	9.6442794912
3780000	3780	0.23083883647	0.123034184712	393	78	9.63668435025
3790000	3790	0.229900677156	0.123034184712	393	78	9.63668435025
3800000	3800	0.229838127081	0.124196880779	394	79	9.64842156269
3810000	3810	0.229621025468	0.123952312759	395	79	9.6470741559
3820000	3820	0.22985158812	0.123716169694	396	79	9.6451573706
3830000	3830	0.23012192661	0.123507130295	397	79	9.64120936461
3840000	3840	0.229868717575	0.123024395064	399	79	9.6386114321
3850000	3850	0.229936237701	0.124373268974	400	80	9.63464994779
3860000	3860	0.230105188665	0.124200696527	401	80	9.62798770014
3870000	3870	0.229455035463	0.123800942562	402	80	9.63905261166
3880000	3880	0.229299750641	0.123533900046	403	80	9.63991173875
3890000	3890	0.229938039142	0.123319482753	404	80	9.63674967823
3900000	3900	0.229249979065	0.123319482753	404	80	9.63674967823
3910000	3910	0.229218972274	0.124245263843	406	81	9.64472850068
3920000	3920	0.229283574997	0.124093099054	407	81	9.63677415341
3930000	3930	0.230459341504	0.123914204768	408	81	9.63096473343
3940000	3940	0.229424901297	0.123583090195	409	81	9.6370811031
3950000	3950	0.229375050639	0.124708973981	411	82	9.62873680014
3960000	3960	0.229332256717	0.124509510049	412	82	9.62463843654
3970000	3970	0.22920857521	0.124349688696	413	82	9.61754516485
3980000	3980	0.229281360997	0.124106928465	414	82	9.61694100462
3990000	3990	0.228997691377	0.123725883766	415	82	9.62716689062
4000000	4000	0.228749309111	0.125071943594	416	83	9.6203644843
4010000	4010	0.22791717654	0.124845213798	417	83	9.61855144276
4020000	4020	0.228774012915	0.124644369393	418	83	9.61481791644
4030000	4030	0.229407944344	0.124346242668	419	83	9.6186744675
4040000	4040	0.228474924621	0.123953755621	420	83	9.62995737758
4050000	4050	0.228424586103	0.123759898266	421	83	9.62592024473
4060000	4060	0.228446794953	0.125092181551	422	84	9.61907598883
4070000	4070	0.22870615802	0.124859668598	423	84	9.61797044964
4080000	4080	0.228797244708	0.124617850821	424	84	9.61765984344
4090000	4090	0.228035090988	0.124227828576	425	84	9.62890229742
4100000	4100	0.228298033729	0.124027098837	426	84	9.62558280997
4110000	4110	0.228118441903	0.123658640753	428	84	9.61658404172
4120000	4120	0.228460213916	0.123658640753	428	84	9.61658404172
4130000	4130	0.228685680711	0.124732002994	429	85	9.62854711534
4140000	4140	0.228530519782	0.124390498828	430	85	9.63622806377
4150000	4150	0.228763526142	0.124161679408	431	85	9.63527738708
4160000	4160	0.228889496694	0.123858931198	432	85	9.6401520025
4170000	4170	0.229993761483	0.123858931198	432	85	9.6401520025
4180000	4180	0.229362104325	0.123471255857	433	85	9.65176267228
4190000	4190	0.229730094209	0.12308394799	435	85	9.64493421096
4200000	4200	0.23057361816	0.12308394799	435	85	9.64493421096
4210000	4210	0.229989437015	0.124075333035	437	86	9.643404236
4220000	4220	0.230028175568	0.123889851162	438	86	9.63941452514
4230000	4230	0.229825194225	0.12368810114	439	86	9.63675598579
4240000	4240	0.229130500336	0.123320573317	440	86	9.64711528282
4250000	4250	0.229415123399	0.124526278941	441	87	9.64647908629
4260000	4260	0.229594362213	0.124526278941	441	87	9.64647908629
4270000	4270	0.228912880664	0.12401697944	443	87	9.64953009667
4280000	4280	0.22889344878	0.123801333927	444	87	9.64813602825
4290000	4290	0.229694412998	0.123600977441	445	87	9.64561774258
4300000	4300	0.229392630201	0.124786821227	446	88	9.64565299725
4310000	4310	0.229195160002	0.124599871035	447	88	9.64205299762
4320000	4320	0.231149827417	0.124334456351	448	88	9.64459771413
4330000	4330	0.229898466262	0.124007151094	449	88	9.65204078868
4340000	4340	0.230227449033	0.123683104756	450	88	9.65934116407
4350000	4350	0.230404167185	0.123474832142	451	88	9.65768822206
4360000	4360	0.229706368151	0.123307323946	452	88	9.65290924013
4370000	4370	0.229820432234	0.124512933455	453	89	9.65021871035
4380000	4380	0.229192501697	0.124152826293	454	89	9.66037344765
4390000	4390	0.229146365049	0.123939932786	455	89	9.65917158938
