idx	time	time_seconds	symbol	interval	interval_seconds
1	2149.16675352	2.14916675352	-1	2149.16675352	2.14916675352
2	11496.6195707	11.4966195707	3	9347.45281721	9.34745281721
3	25161.8450849	25.1618450849	-12	13665.2255141	13.6652255141
4	32944.2968915	32.9442968915	0	7782.45180664	7.78245180664
5	41320.2349143	41.3202349143	0	8375.93802282	8.37593802282
6	55679.6199391	55.6796199391	12	14359.3850248	14.3593850248
7	63680.3811809	63.6803811809	-1	8000.76124174	8.00076124174
8	70293.2543787	70.2932543787	0	6612.87319782	6.61287319782
9	83435.0239119	83.4350239119	6	13141.7695332	13.1417695332
10	97810.964021	97.810964021	12	14375.9401091	14.3759401091
11	105935.965445	105.935965445	-1	8125.00142377	8.12500142377
12	112378.020497	112.378020497	-1	6442.05505212	6.44205505212
13	119123.507649	119.123507649	-1	6745.48715255	6.74548715255
14	126320.451667	126.320451667	-2	7196.94401748	7.19694401748
15	134235.538764	134.235538764	0	7915.08709752	7.91508709752
16	142744.318034	142.744318034	0	8508.77927	8.50877927
17	156874.574425	156.874574425	12	14130.2563903	14.1302563903
18	166067.031523	166.067031523	-2	9192.4570986	9.1924570986
19	172577.008331	172.577008331	-1	6509.97680724	6.50997680724
20	178832.099045	178.832099045	-1	6255.09071444	6.25509071444
21	185594.295318	185.594295318	0	6762.19627295	6.76219627295
22	194696.877607	194.696877607	1	9102.58228901	9.10258228901
23	202600.75106	202.60075106	-1	7903.87345264	7.90387345264
24	210450.004814	210.450004814	0	7849.25375424	7.84925375424
25	218862.661509	218.862661509	0	8412.65669509	8.41265669509
26	233156.483826	233.156483826	12	14293.822317	14.293822317
27	241922.711144	241.922711144	1	8766.22731814	8.76622731814
28	249937.249787	249.937249787	0	8014.53864301	8.01453864301
29	258965.289883	258.965289883	-2	9028.040096	9.028040096
30	265596.610934	265.596610934	0	6631.32105122	6.63132105122
31	275838.401132	275.838401132	2	10241.7901975	10.2417901975
32	290591.178845	290.591178845	11	14752.7777136	14.7527777136
33	301370.770809	301.370770809	3	10779.5919641	10.7795919641
34	309515.940773	309.515940773	0	8145.16996307	8.14516996307
35	323475.495738	323.475495738	-11	13959.5549656	13.9595549656
36	330413.587064	330.413587064	0	6938.09132549	6.93809132549
37	338380.167955	338.380167955	-1	7966.58089145	7.96658089145
38	345020.01948	345.02001948	0	6639.85152537	6.63985152537
39	355113.785476	355.113785476	2	10093.7659959	10.0937659959
40	364043.948162	364.043948162	1	8930.16268568	8.93016268568
41	372177.927899	372.177927899	0	8133.97973737	8.13397973737
42	386847.991834	386.847991834	10	14670.063935	14.670063935
43	401588.567594	401.588567594	11	14740.5757593	14.7405757593
44	413016.915679	413.016915679	-5	11428.3480857	11.4283480857
45	419655.493664	419.655493664	0	6638.5779848	6.6385779848
46	434439.965631	434.439965631	11	14784.4719672	14.7844719672
47	443670.080294	443.670080294	-2	9230.11466299	9.23011466299
48	449949.530678	449.949530678	-1	6279.45038351	6.27945038351
49	456626.452296	456.626452296	0	6676.92161835	6.67692161835
50	465995.830067	465.995830067	-2	9369.37777093	9.36937777093
51	473495.201204	473.495201204	1	7499.37113713	7.49937113713
52	484740.652818	484.740652818	-5	11245.4516141	11.2454516141
53	491847.817529	491.847817529	0	7107.16471095	7.10716471095
54	500156.141032	500.156141032	-1	8308.32350236	8.30832350236
55	507998.107583	507.998107583	1	7841.966551	7.841966551
56	522206.269597	522.206269597	12	14208.1620146	14.2081620146
57	531437.92977	531.43792977	1	9231.66017297	9.23166017297
58	542839.699154	542.839699154	-5	11401.7693833	11.4017693833
59	549452.483182	549.452483182	0	6612.78402794	6.61278402794
60	562437.851433	562.437851433	6	12985.3682511	12.9853682511
61	577257.984299	577.257984299	11	14820.1328659	14.8201328659
62	585259.18531	585.25918531	-1	8001.20101101	8.00120101101
63	591872.24839	591.87224839	0	6613.06308063	6.61306308063
64	604828.037897	604.828037897	-7	12955.7895068	12.9557895068
65	612354.531523	612.354531523	1	7526.49362647	7.52649362647
66	625678.783779	625.678783779	-9	13324.252256	13.324252256
67	633496.732142	633.496732142	0	7817.94836243	7.81794836243
68	641888.393351	641.888393351	0	8391.66120954	8.39166120954
69	656220.249278	656.220249278	12	14331.8559265	14.3318559265
