time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
1020000	1020	0.24885252038	0.166048793803	0.239557771366	108	103	5	3	4	7.754048075
1030000	1030	0.249993778756	0.153366907244	0.221261676518	109	103	6	4	4	7.788553178
1040000	1040	0.249707195511	0.18998249934	0.274086809654	111	103	8	5	6	8.20907800286
1050000	1050	0.250037568309	0.182886415397	0.26384932454	112	103	9	5	6	8.00943242125
1060000	1060	0.25118858525	0.163288584856	0.235575631606	113	103	10	6	6	8.46079385778
1070000	1070	0.251533450428	0.163288584856	0.235575631606	113	103	10	6	6	8.46079385778
1080000	1080	0.249687425333	0.169086876212	0.24394079779	114	103	11	6	7	9.024552287
1090000	1090	0.24858510308	0.17793696987	0.256708784023	116	103	13	6	8	8.87072751083
1100000	1100	0.249714382209	0.191308048592	0.275999172986	117	103	14	6	9	8.86808927923
1110000	1110	0.24611149501	0.178091327616	0.256931475177	118	103	15	7	9	9.12357801143
1120000	1120	0.250291940747	0.193016513265	0.278463966498	119	103	16	7	10	8.97782227067
1130000	1130	0.252386744348	0.184015743229	0.265478600202	120	103	17	8	10	9.05681250687
1140000	1140	0.252767448653	0.19493398864	0.281230298712	121	103	18	9	11	9.06121251
1150000	1150	0.250711319371	0.20447923495	0.295001178227	123	103	20	9	12	8.79032711842
1160000	1160	0.250747089471	0.197315748702	0.284666452141	124	103	21	10	12	8.816970357
1170000	1170	0.25269767153	0.197315748702	0.284666452141	124	103	21	10	12	8.816970357
1180000	1180	0.253044859964	0.200449529711	0.289187542462	125	103	22	11	13	9.1121445319
1190000	1190	0.25017401539	0.204451228049	0.294960772809	126	103	23	11	14	9.33504638182
1200000	1200	0.25026214528	0.197745037119	0.285285784413	127	103	24	12	14	9.37502534261
1210000	1210	0.253070250272	0.197745037119	0.285285784413	127	103	24	12	14	9.37502534261
1220000	1220	0.252634901107	0.201057391181	0.290064501191	128	103	25	12	15	9.6058418125
1230000	1230	0.248581438554	0.192015727715	0.277020138147	129	103	26	12	15	9.7891516596
1240000	1240	0.249363949634	0.199874687371	0.28835822027	130	103	27	12	16	9.77156506846
1250000	1250	0.249400589969	0.199874687371	0.28835822027	130	103	27	12	16	9.77156506846
1260000	1260	0.249674694324	0.211390246223	0.304971659918	132	103	29	13	18	9.88714344643
1270000	1270	0.247928692349	0.219602019226	0.316818744107	133	103	30	13	19	9.80907043862
1280000	1280	0.247058313837	0.215620849308	0.311075130009	134	103	31	13	19	9.761123944
1290000	1290	0.242460299497	0.218581448315	0.315346371515	135	103	32	13	20	9.90973825065
1300000	1300	0.24502779043	0.215094632596	0.310315959767	136	103	33	13	20	9.85192176219
1310000	1310	0.243027421636	0.223012826063	0.321739498216	137	103	34	13	21	9.76646161939
1320000	1320	0.242791440601	0.215684293467	0.311166660582	138	103	35	13	21	9.89042272206
1330000	1330	0.244494057903	0.221319812624	0.319296996124	139	103	36	13	22	9.89485854971
1340000	1340	0.246692941745	0.218829684032	0.315704499952	140	103	37	13	22	9.81143066528
1350000	1350	0.24641401608	0.224320092203	0.323625484593	141	103	38	13	23	9.81497851811
1360000	1360	0.245848490814	0.218853850381	0.315739364624	142	103	39	13	23	9.87216808237
1370000	1370	0.245068584957	0.225724163271	0.325651130959	143	103	40	13	24	9.80545299359
1380000	1380	0.247043249841	0.222267583514	0.320664340486	144	103	41	13	24	9.78009590325
1390000	1390	0.247028479412	0.225335466699	0.325090360344	145	103	42	13	25	9.87329414585
1400000	1400	0.245258279114	0.220037188192	0.317446560216	146	103	43	13	25	9.93806670262
1410000	1410	0.243379544753	0.226027390055	0.326088594737	147	103	44	13	26	9.8931021407
1420000	1420	0.246453250883	0.22214877132	0.320492930723	148	103	45	13	26	9.90059490773
1430000	1430	0.244756504976	0.22214877132	0.320492930723	148	103	45	13	26	9.90059490773
1440000	1440	0.244489789205	0.223029332449	0.321763311897	150	103	47	13	27	9.91702255413
1450000	1450	0.243265487704	0.220996120562	0.318830007191	151	103	48	13	27	9.85334295957
1460000	1460	0.243172652578	0.224687936306	0.324156171457	153	103	50	13	28	9.75011350878
1470000	1470	0.2433817697	0.221586110626	0.319681182929	154	103	51	13	28	9.7418080984
1480000	1480	0.243734055169	0.221586110626	0.319681182929	154	103	51	13	28	9.7418080984
1490000	1490	0.243973760887	0.216276564639	0.312021127265	155	103	52	13	28	9.83737084549
1500000	1500	0.243093174959	0.227789782997	0.328631190294	157	103	54	13	30	9.7287166217
1510000	1510	0.241155286983	0.224937599057	0.32451635867	158	103	55	13	30	9.71744212704
1520000	1520	0.242924880016	0.222643767052	0.32120705861	159	103	56	13	30	9.68559971073
1530000	1530	0.244051107226	0.22744783608	0.328137865174	160	103	57	13	31	9.66750214821
1540000	1540	0.243602700417	0.223177153311	0.321976572322	161	103	58	14	31	9.72427844561
1550000	1550	0.243404084026	0.228163183874	0.329169893889	162	103	59	14	32	9.69282464741
1560000	1560	0.242344268993	0.224128141811	0.323348558715	164	103	61	14	32	9.6218349775
1570000	1570	0.243113056911	0.22949891513	0.331096946748	165	103	62	14	33	9.57172524557
1580000	1580	0.242656467754	0.227696666881	0.328496852136	166	103	63	14	33	9.53116028371
1590000	1590	0.241694906355	0.229827398414	0.331570847952	168	103	65	14	34	9.50071951359
1600000	1600	0.243271982183	0.228211735393	0.329239938925	169	103	66	14	34	9.45747590323
1610000	1610	0.246981859224	0.228211735393	0.329239938925	169	103	66	14	34	9.45747590323
1620000	1620	0.241644566426	0.228967001604	0.330329557742	171	103	68	14	35	9.48523333612
1630000	1630	0.239809083365	0.226932450034	0.327394320281	172	103	69	14	35	9.46420480265
1640000	1640	0.24283842203	0.225335995621	0.325091123416	173	103	70	14	35	9.42702303362
1650000	1650	0.240413624473	0.227633515867	0.328405744482	174	103	71	14	36	9.49490589143
1660000	1660	0.241280154558	0.225228510946	0.324936055809	175	103	72	14	36	9.49406027915
1670000	1670	0.239668646747	0.225228510946	0.324936055809	175	103	72	14	36	9.49406027915
1680000	1680	0.238618296143	0.225548011569	0.325396997773	177	103	74	14	37	9.54135011712
1690000	1690	0.239638699158	0.228826360232	0.330126655131	178	103	75	15	38	9.55976972514
1700000	1700	0.239480141325	0.233002429185	0.336151449101	179	103	76	15	39	9.53788340893
1710000	1710	0.237783197353	0.231532476642	0.334030755856	180	103	77	15	39	9.50237854987
1720000	1720	0.238296770455	0.229628865112	0.331284424942	181	103	78	15	39	9.48641370623
1730000	1730	0.238394011866	0.23181886545	0.334443927569	183	103	80	15	40	9.45140212418
1740000	1740	0.23848636779	0.230237560988	0.332162587464	184	103	81	15	40	9.425474882
1750000	1750	0.238250536073	0.228525150791	0.329692101764	185	103	82	15	40	9.40648824679
1760000	1760	0.238006844793	0.230775282485	0.332938355601	187	103	84	15	41	9.37128342819
1770000	1770	0.240648925433	0.230775282485	0.332938355601	187	103	84	15	41	9.37128342819
1780000	1780	0.239485998028	0.231791487994	0.334404430249	189	103	86	16	42	9.38506815306
1790000	1790	0.239578649531	0.229735415155	0.33143814416	190	103	87	16	42	9.38451584419
1800000	1800	0.23988399573	0.229735415155	0.33143814416	190	103	87	16	42	9.38451584419
1810000	1810	0.239655267773	0.231675426767	0.334236989293	191	103	88	16	43	9.44333894333
1820000	1820	0.240293199895	0.230193862012	0.332099543168	192	103	89	16	43	9.42104620489
1830000	1830	0.242319501864	0.233057333048	0.336230658631	193	103	90	16	44	9.43933804258
1840000	1840	0.24003966286	0.229630891578	0.331287348514	194	103	91	16	44	9.49817731944
1850000	1850	0.24440984714	0.229630891578	0.331287348514	194	103	91	16	44	9.49817731944
1860000	1860	0.241331431808	0.235245292288	0.339387216577	196	103	93	17	46	9.5301840487
1870000	1870	0.240315489247	0.238533956435	0.344131756033	197	103	94	17	47	9.52337111699
1880000	1880	0.241649999716	0.236952621753	0.341850372329	198	103	95	17	47	9.50810611851
1890000	1890	0.242228732944	0.239202907781	0.345096848822	199	103	96	17	48	9.54074562432
1900000	1900	0.242014216069	0.239202907781	0.345096848822	199	103	96	17	48	9.54074562432
1910000	1910	0.241631297272	0.236052530254	0.340551814786	200	103	97	17	48	9.59013022396
1920000	1920	0.241248075992	0.237685214161	0.342907279763	202	103	99	17	49	9.56875780888
1930000	1930	0.241631439932	0.237685214161	0.342907279763	202	103	99	17	49	9.56875780888
1940000	1940	0.240568633909	0.23474138083	0.338660226015	203	103	100	18	49	9.61284875788
1950000	1950	0.240919346149	0.238083453525	0.343481817718	204	103	101	18	50	9.5962701033
1960000	1960	0.240167869807	0.236431522424	0.34109858491	205	103	102	18	50	9.58900705238
1970000	1970	0.240190455579	0.233638024609	0.337068419467	206	103	103	18	50	9.62971864127
1980000	1980	0.240325712834	0.235560437798	0.33984187544	207	103	104	19	51	9.66859234117
1990000	1990	0.240432233911	0.238873349873	0.344621397262	208	103	105	19	52	9.64870489048
2000000	2000	0.239558238733	0.236423946936	0.341087655791	209	103	106	19	52	9.67636683286
2010000	2010	0.239897037177	0.239312102786	0.345254383913	210	103	107	19	53	9.67179988613
2020000	2020	0.240228981888	0.237406087186	0.342504584659	211	103	108	19	53	9.67840620215
2030000	2030	0.240747302398	0.237406087186	0.342504584659	211	103	108	19	53	9.67840620215
2040000	2040	0.239836954852	0.237674438934	0.342891734396	213	103	110	19	54	9.70869460578
2050000	2050	0.240161586773	0.237674438934	0.342891734396	213	103	110	19	54	9.70869460578
2060000	2060	0.238618670419	0.235097369488	0.339173809086	214	103	111	19	54	9.74542082555
2070000	2070	0.237693531682	0.236959031306	0.341859619359	216	103	113	19	55	9.71029026
2080000	2080	0.238067483157	0.235608614193	0.339911379286	217	103	114	19	55	9.69832122301
2090000	2090	0.23877576569	0.238283484245	0.343770401046	218	103	115	19	56	9.69675113
2100000	2100	0.238422479668	0.238283484245	0.343770401046	218	103	115	19	56	9.69675113
2110000	2110	0.237912661489	0.238661379711	0.344315588961	220	103	117	19	57	9.72102590802
2120000	2120	0.237466639313	0.237536413793	0.34269260621	221	103	118	19	57	9.70159991051
2130000	2130	0.237603816546	0.236203391055	0.340769460917	222	103	119	19	57	9.69147810398
2140000	2140	0.235889267477	0.23784583795	0.343139010906	223	103	120	19	58	9.72879896613
2150000	2150	0.236209412639	0.236391306243	0.341040565226	224	103	121	19	58	9.7245906705
2160000	2160	0.236241148216	0.235539591247	0.339811800224	225	103	122	19	58	9.69636928231
2170000	2170	0.236442347298	0.238676790122	0.344337821484	226	103	123	19	59	9.67116891172
2180000	2180	0.236044649359	0.240177822944	0.346503354092	228	103	125	19	60	9.64947789726
2190000	2190	0.235704122645	0.238831460391	0.344560963514	229	103	126	19	60	9.64274715104
2200000	2200	0.236266223309	0.241614670664	0.348576287173	230	103	127	19	61	9.62994309627
2210000	2210	0.236363049588	0.240021152571	0.346277326522	231	103	128	19	61	9.63371622827
2220000	2220	0.236715088723	0.242540283098	0.349911663641	232	103	129	19	62	9.63025094805
2230000	2230	0.237312567117	0.2409405531	0.347603741107	233	103	130	19	62	9.63490569465
2240000	2240	0.236667598551	0.238500678629	0.344083746307	234	103	131	19	62	9.67437623769
2250000	2250	0.235373725313	0.24117741963	0.347945467275	235	103	132	19	63	9.66271300977
2260000	2260	0.236701108955	0.24117741963	0.347945467275	235	103	132	19	63	9.66271300977
2270000	2270	0.235942298053	0.241725645349	0.348736389801	237	103	134	19	64	9.67736280835
2280000	2280	0.235885755164	0.240470142605	0.346925082218	238	103	135	19	64	9.67048787627
2290000	2290	0.235084659406	0.240470142605	0.346925082218	238	103	135	19	64	9.67048787627
2300000	2300	0.234391063799	0.238301344333	0.343796167707	239	103	136	19	64	9.70131998104
2310000	2310	0.234597894159	0.236460704313	0.341140685477	240	103	137	19	64	9.71994588574
2320000	2320	0.236480900429	0.239014202672	0.344824604897	241	103	138	19	65	9.70991626956
2330000	2330	0.234661453751	0.236812964138	0.341648888979	242	103	139	19	65	9.74392520638
2340000	2340	0.236031334163	0.235654223482	0.339977179582	243	103	140	19	65	9.73601893496
2350000	2350	0.235280422983	0.23742933314	0.342538121482	244	103	141	20	66	9.75633789271
2360000	2360	0.235370594941	0.239998086231	0.346244048828	245	103	142	20	67	9.74304755234
2370000	2370	0.235286544077	0.239044656943	0.344868541123	246	103	143	20	67	9.72725729345
2380000	2380	0.236761829529	0.237938483773	0.343272670576	247	103	144	20	67	9.71824167042
2390000	2390	0.233901255876	0.235863094011	0.340278516059	248	103	145	20	67	9.74969917042
2400000	2400	0.233888079742	0.238177998054	0.343618216641	249	103	146	20	68	9.74536636538
2410000	2410	0.233258482496	0.23700768202	0.341929807503	250	103	147	20	68	9.74018820075
2420000	2420	0.235913963726	0.235953324953	0.340408691791	251	103	148	20	68	9.73080777973
2430000	2430	0.232844370554	0.237370051344	0.342452595929	252	103	149	20	69	9.76224132932
2440000	2440	0.232824828486	0.236356666451	0.340990590569	253	103	150	20	69	9.75175470993
2450000	2450	0.232920269479	0.237999341573	0.343360469822	255	103	152	20	70	9.72115793238
2460000	2460	0.232601831858	0.236870946813	0.341732540298	256	103	153	20	70	9.71629309842
2470000	2470	0.232431715327	0.235861897393	0.340276789704	257	103	154	20	70	9.70705287922
2480000	2480	0.233587540245	0.235861897393	0.340276789704	257	103	154	20	70	9.70705287922
2490000	2490	0.231779704086	0.23629806995	0.340906053688	259	103	156	20	71	9.72640995852
2500000	2500	0.233224449414	0.23629806995	0.340906053688	259	103	156	20	71	9.72640995852
2510000	2510	0.232990871861	0.234936184841	0.338941268796	260	103	157	20	71	9.73278126359
2520000	2520	0.232679045489	0.239188876453	0.345076605894	262	103	159	20	73	9.72968635266
2530000	2530	0.233254165384	0.239188876453	0.345076605894	262	103	159	20	73	9.72968635266
2540000	2540	0.233437716891	0.237589798317	0.342769623798	263	103	160	20	73	9.74599107201
2550000	2550	0.233368319614	0.238835305251	0.344566510475	265	103	162	20	74	9.73040294702
2560000	2560	0.23256826998	0.241239709268	0.348035332227	266	103	163	20	75	9.71544071043
2570000	2570	0.232946387515	0.240169457863	0.346491285832	267	103	164	20	75	9.71087668301
2580000	2580	0.231832358316	0.238565812608	0.344177714776	268	103	165	20	75	9.72848657963
2590000	2590	0.232368244061	0.240833103377	0.347448723924	269	103	166	20	76	9.71805001576
2600000	2600	0.233840905758	0.239679369254	0.345784237426	270	103	167	20	76	9.71776124054
2610000	2610	0.233436222311	0.23841915266	0.343966129195	271	103	168	20	76	9.72230493695
2620000	2620	0.232622522806	0.240569681545	0.347068686554	272	103	169	20	77	9.71565126351
2630000	2630	0.232401940889	0.238806938	0.344525585182	273	103	170	20	77	9.74098410071
2640000	2640	0.233156117058	0.237557519109	0.342723054744	274	103	171	20	77	9.74606916047
2650000	2650	0.234373104064	0.239312388073	0.345254795497	275	103	172	21	78	9.75431698058
2660000	2660	0.235822242119	0.24120428937	0.347984232115	276	103	173	21	79	9.75619964413
2670000	2670	0.234837656378	0.24120428937	0.347984232115	276	103	173	21	79	9.75619964413
2680000	2680	0.23471476483	0.23953081922	0.345569925029	277	103	174	21	79	9.77882392104
2690000	2690	0.234635414927	0.237760775141	0.343016291213	278	103	175	21	79	9.80620942443
2700000	2700	0.235047843594	0.239988640928	0.346230422137	279	103	176	21	80	9.7930468236
2710000	2710	0.234821606289	0.238542635276	0.344144276953	280	103	177	21	80	9.80748242881
2720000	2720	0.235805354789	0.240512631003	0.346986380018	281	103	178	21	81	9.80406981949
2730000	2730	0.236722326322	0.239891455036	0.346090212532	282	103	179	21	81	9.78511104663
2740000	2740	0.237000716483	0.24215830544	0.349360586368	283	103	180	21	82	9.76914807397
2750000	2750	0.237465019165	0.241054821621	0.347768595735	284	103	181	21	82	9.77006054544
2760000	2760	0.237018109145	0.242002442533	0.349135723725	286	103	183	21	83	9.76342380429
2770000	2770	0.236622590773	0.244030997146	0.352062309406	287	103	184	21	84	9.75585712208
2780000	2780	0.234868313308	0.244030997146	0.352062309406	287	103	184	21	84	9.75585712208
2790000	2790	0.235246562866	0.241530478282	0.34845482324	289	103	186	21	84	9.77108414486
2800000	2800	0.235348051565	0.240902104742	0.347548271851	290	103	187	21	84	9.75418128317
2810000	2810	0.236465393894	0.242594558324	0.349989966241	291	103	188	21	85	9.75924713856
2820000	2820	0.236564860292	0.241139742641	0.347891110869	292	103	189	21	85	9.77607185527
2830000	2830	0.237258607143	0.241139742641	0.347891110869	292	103	189	21	85	9.77607185527
2840000	2840	0.23812598747	0.242342262726	0.349625980633	293	103	190	21	86	9.80006031074
2850000	2850	0.236004370615	0.243955835869	0.351953874605	295	103	192	21	87	9.76530273178
2860000	2860	0.237020020222	0.242936352715	0.350483071314	296	103	193	21	87	9.76511227
2870000	2870	0.237207254722	0.241707008616	0.348709502679	297	103	194	21	87	9.77377533523
2880000	2880	0.236563879836	0.243701148471	0.351586438358	298	103	195	21	88	9.76445975789
2890000	2890	0.237161826584	0.242877543461	0.350398227494	299	103	196	21	88	9.75703941831
2900000	2900	0.239098656352	0.242080736642	0.349248678249	300	103	197	21	88	9.74885412276
2910000	2910	0.238039592454	0.243374965683	0.351115856067	301	103	198	21	89	9.76702478503
2920000	2920	0.237015002053	0.241862248568	0.348933466587	302	103	199	21	89	9.78804029232
2930000	2930	0.237366205374	0.241862248568	0.348933466587	302	103	199	21	89	9.78804029232
2940000	2940	0.237638805166	0.240735406219	0.347307776718	303	103	200	21	89	9.79395289271
2950000	2950	0.238566710063	0.242369468899	0.349665230844	304	103	201	21	90	9.7974969732
2960000	2960	0.236991581455	0.240855764697	0.347481417297	305	103	202	21	90	9.81944430164
2970000	2970	0.237379681503	0.242629936559	0.350041006245	306	103	203	21	91	9.81652150752
2980000	2980	0.237877979944	0.241352747902	0.348198412503	307	103	204	21	91	9.82917594818
2990000	2990	0.237281912315	0.241352747902	0.348198412503	307	103	204	21	91	9.82917594818
3000000	3000	0.237592258886	0.242563657345	0.349945385552	308	103	205	21	92	9.84839625676
3010000	3010	0.238180199211	0.241116463088	0.347857525573	309	103	206	22	92	9.86842545673
3020000	3020	0.237965732044	0.24240703677	0.349719429824	310	103	207	22	93	9.88362054136
3030000	3030	0.23858704734	0.24240703677	0.349719429824	310	103	207	22	93	9.88362054136
3040000	3040	0.238774154961	0.240884565864	0.347522968599	311	103	208	22	93	9.90721586019
3050000	3050	0.236704813788	0.242086066044	0.349256366951	312	103	209	22	94	9.92528145981
3060000	3060	0.237365531437	0.241394907769	0.348259236334	313	103	210	22	94	9.91515190828
3070000	3070	0.237698596257	0.243200973413	0.350864838283	314	103	211	22	95	9.907873061
3080000	3080	0.235967048415	0.241755004927	0.348778746718	315	103	212	22	95	9.92888258
3090000	3090	0.236013054191	0.241062151061	0.347779169881	316	103	213	22	95	9.9193782025
3100000	3100	0.235702116903	0.239810272765	0.345973091273	318	103	215	22	95	9.89562536131
3110000	3110	0.235424558054	0.241701912982	0.348702151233	319	103	216	22	96	9.88412791674
3120000	3120	0.235545252357	0.240944331398	0.347609192039	320	103	217	22	96	9.87799439676
3130000	3130	0.234420810155	0.239577040232	0.345636607853	321	103	218	22	96	9.89724969816
3140000	3140	0.234697758355	0.238667887451	0.344324977645	322	103	219	22	96	9.89799188445
3150000	3150	0.234699752379	0.240468857451	0.346923228133	323	103	220	22	97	9.88942785927
3160000	3160	0.235026658467	0.239940015624	0.346160270652	324	103	221	22	97	9.87467356941
3170000	3170	0.23427451484	0.23852780295	0.34412287843	325	103	222	22	97	9.89666310299
3180000	3180	0.236978482348	0.23852780295	0.34412287843	325	103	222	22	97	9.89666310299
3190000	3190	0.234973566409	0.239666736961	0.34576601288	326	103	223	22	98	9.91479218486
3200000	3200	0.235434536447	0.240871123706	0.347503575664	328	103	225	22	99	9.89360675661
3210000	3210	0.2363485176	0.24221703596	0.349445316599	329	103	226	23	100	9.90213922951
3220000	3220	0.236352135692	0.24221703596	0.349445316599	329	103	226	23	100	9.90213922951
3230000	3230	0.235380701028	0.243342907538	0.351069605941	330	103	227	23	101	9.91910676717
3240000	3240	0.235754679899	0.242682754382	0.350117206256	331	103	228	23	101	9.91048938797
3250000	3250	0.235351214949	0.241899069854	0.348986588473	332	103	229	23	101	9.90715844215
3260000	3260	0.234681731508	0.243138289054	0.350774403869	333	103	230	23	102	9.91892294616
3270000	3270	0.23488703473	0.242382010043	0.34968332389	334	103	231	23	102	9.91470234174
3280000	3280	0.236538648695	0.241712809693	0.348717871863	335	103	232	23	102	9.90715494671
3290000	3290	0.234979265357	0.242717067628	0.350166709806	336	103	233	23	103	9.9279648944
3300000	3300	0.235078748358	0.241491586522	0.348398714291	337	103	234	23	103	9.94350924961
