time	time_seconds	lambda1_nat_per_timeunit	lambda1_nats_per_second	lambda1_bits_per_second	lz76_nats_per_second	lz76_bits_per_second	lz76_alphabet_units_per_second	lz76_alphabet_size	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
140000	140	0.000199621529489	0.199621529489	0.287992990649	0.194952545	0.281257069881	0.108805087038	6	14	126243.997306	126.243997306	10
150000	150	0.000198133820036	0.198133820036	0.285846679599	0.192854895875	0.278230801891	0.107634366771	6	16	148802.218083	148.802218083	11
160000	160	0.000210366793594	0.210366793594	0.303495129885	0.192854895875	0.278230801891	0.107634366771	6	16	148802.218083	148.802218083	11
170000	170	0.000194572254895	0.194572254895	0.280708427231	0.180902568208	0.260987238038	0.0929655299328	7	17	162687.043463	162.687043463	11
180000	180	0.000187139947478	0.187139947478	0.269985874178	0.18796731644	0.271179515277	0.0965960923381	7	19	178626.151062	178.626151062	12
190000	190	0.00022491742594	0.22491742594	0.324487255013	0.18796731644	0.271179515277	0.0965960923381	7	19	178626.151062	178.626151062	12
200000	200	0.000189650670963	0.189650670963	0.2736080825	0.192363528872	0.277521909151	0.0988552986196	7	20	192874.09398	192.87409398	13
210000	210	0.000186164255018	0.186164255018	0.268578247506	0.18711194882	0.269945480653	0.0961565203361	7	21	201996.069282	201.996069282	13
220000	220	0.000197026514117	0.197026514117	0.284249174841	0.191765114799	0.276658580136	0.0985477746197	7	23	219501.235115	219.501235115	14
230000	230	0.000204303918237	0.204303918237	0.294748249675	0.191765114799	0.276658580136	0.0985477746197	7	23	219501.235115	219.501235115	14
240000	240	0.00018360192727	0.18360192727	0.26488158997	0.195992615935	0.282757575061	0.100720280446	7	24	233637.097099	233.637097099	15
250000	250	0.000191399896181	0.191399896181	0.276131681047	0.201557395021	0.290785854251	0.0969286180838	8	26	249230.307054	249.230307054	16
260000	260	0.000186909462571	0.186909462571	0.269653354746	0.197857474841	0.285447997756	0.0951493325853	8	27	257194.922331	257.194922331	16
270000	270	0.000193926981933	0.193926981933	0.279777495129	0.193519800762	0.279190056874	0.0930633522912	8	28	266207.550279	266.207550279	16
280000	280	0.000186967665844	0.186967665844	0.269737324319	0.198554350636	0.28645337701	0.0954844590032	8	29	278906.569074	278.906569074	17
290000	290	0.00018554658667	0.18554658667	0.267687140443	0.195075958702	0.281435118216	0.0938117060719	8	30	287063.22417	287.06322417	17
300000	300	0.000194966710824	0.194966710824	0.281277506845	0.195075958702	0.281435118216	0.0938117060719	8	30	287063.22417	287.06322417	17
310000	310	0.000184613516915	0.184613516915	0.266341005334	0.206174082927	0.297446326999	0.0938338688971	9	32	309948.570677	309.948570677	19
320000	320	0.000198835593793	0.198835593793	0.286859125117	0.203180892926	0.293128066628	0.0924716094212	9	33	317603.858059	317.603858059	19
330000	330	0.000194194949051	0.194194949051	0.280164089961	0.203180892926	0.293128066628	0.0924716094212	9	33	317603.858059	317.603858059	19
340000	340	0.000193865324664	0.193865324664	0.279688542493	0.203740970692	0.293936088043	0.0927265117974	9	35	339579.078011	339.579078011	20
350000	350	0.000195310360957	0.195310360957	0.281773289187	0.200749087612	0.289619713161	0.091364847127	9	36	347641.652291	347.641652291	20
360000	360	0.000200349840487	0.200349840487	0.289043721314	0.207754695197	0.299726668482	0.094553236542	9	37	355673.583799	355.673583799	21
370000	370	0.000203103119276	0.203103119276	0.293015862969	0.203625257181	0.293769148734	0.092673848309	9	38	365818.266692	365.818266692	21
380000	380	0.000206301556656	0.206301556656	0.297630232716	0.209154966364	0.301746832751	0.0951905274143	9	39	376015.523554	376.015523554	22
390000	390	0.000211167213767	0.211167213767	0.304649892099	0.212434419381	0.306478083355	0.0922590961033	10	40	389949.465541	389.949465541	23
400000	400	0.000210834283948	0.210834283948	0.304169575901	0.218860513998	0.315748978191	0.0950499135359	10	41	397837.838043	397.837838043	24
410000	410	0.000204225014586	0.204225014586	0.294634415769	0.216211272255	0.311926930267	0.0938993624656	10	42	405556.472161	405.556472161	24
420000	420	0.000205452169934	0.205452169934	0.296404826703	0.213291864973	0.307715115859	0.0926314799927	10	43	413919.027364	413.919027364	24
430000	430	0.000198733393434	0.198733393434	0.286711681166	0.216138694247	0.311822222335	0.0938678422373	10	44	428300.055802	428.300055802	25
440000	440	0.000198617420692	0.198617420692	0.286544367866	0.213454123208	0.30794920501	0.0927019478488	10	45	436477.260878	436.477260878	25
450000	450	0.000196048493922	0.196048493922	0.282838189955	0.220254805836	0.317760516112	0.0956554467873	10	46	442671.305852	442.671305852	26
460000	460	0.000195980327314	0.195980327314	0.282739846328	0.215144214729	0.310387491666	0.0934359452704	10	48	458628.955273	458.628955273	26
470000	470	0.000198630521545	0.198630521545	0.286563268402	0.215144214729	0.310387491666	0.0934359452704	10	48	458628.955273	458.628955273	26
480000	480	0.00019205109514	0.19205109514	0.277071162555	0.209819545326	0.302705617523	0.0911234707306	10	49	472960.820281	472.960820281	26
490000	490	0.00019024130268	0.19024130268	0.274460183949	0.213490085504	0.308001087636	0.0927175660754	10	51	488050.196456	488.050196456	27
500000	500	0.000194096301248	0.194096301248	0.280021771265	0.210927461868	0.304304003224	0.0916046327711	10	52	496600.674466	496.600674466	27
510000	510	0.000200259583846	0.200259583846	0.288913508506	0.207687905055	0.299630310676	0.086612583715	11	53	506954.242161	506.954242161	27
520000	520	0.000203301225986	0.203301225986	0.293301670537	0.211646525479	0.305341392729	0.0851728275171	12	54	518498.136818	518.498136818	28
530000	530	0.000204273766157	0.204273766157	0.294704749418	0.21766801373	0.314028563968	0.0875960526518	12	55	524735.428915	524.735428915	29
540000	540	0.00020321982039	0.20321982039	0.293184227087	0.213734828698	0.308354177428	0.0860132225556	12	57	539489.845671	539.489845671	29
550000	550	0.000202060993563	0.202060993563	0.29151239337	0.211657139274	0.3053567052	0.0851770988228	12	58	547289.686947	547.289686947	29
560000	560	0.000200351403411	0.200351403411	0.289045976136	0.216621684845	0.312519030475	0.0871749789328	12	59	555672.179065	555.672179065	30
570000	570	0.000196821352752	0.196821352752	0.283953189557	0.216621684845	0.312519030475	0.0871749789328	12	59	555672.179065	555.672179065	30
580000	580	0.00019710004514	0.19710004514	0.284355257682	0.210080611476	0.303082256364	0.0845426573647	12	61	577962.715706	577.962715706	30
590000	590	0.000196732406589	0.196732406589	0.283824867368	0.215496574693	0.310895839639	0.0867222012995	12	62	584672.082649	584.672082649	31
600000	600	0.000199942841133	0.199942841133	0.288456545364	0.212999950868	0.307293972827	0.0857174859611	12	63	593964.293689	593.964293689	31
610000	610	0.000198030333541	0.198030333541	0.285697380145	0.215533341906	0.310948883514	0.0867369975142	12	64	608360.95406	608.36095406	32
620000	620	0.000196006550056	0.196006550056	0.282777677747	0.220262051931	0.317770970016	0.0886399704188	12	65	616335.402606	616.335402606	33
630000	630	0.000197354154493	0.197354154493	0.284721859986	0.218318334502	0.314966778521	0.0878577609828	12	66	624237.753003	624.237753003	33
640000	640	0.00019506733008	0.19506733008	0.281422669746	0.221302851719	0.319272526709	0.0890588190658	12	68	639277.34363	639.27734363	34
650000	650	0.000199091333766	0.199091333766	0.287228079908	0.219755701382	0.317040460591	0.0884361999679	12	69	646139.318968	646.139318968	34
660000	660	0.000195697544506	0.195697544506	0.282331876973	0.219755701382	0.317040460591	0.0884361999679	12	69	646139.318968	646.139318968	34
670000	670	0.000195877181767	0.195877181767	0.282591038759	0.219879451594	0.317218994408	0.0884860007166	12	71	669512.727451	669.512727451	35
680000	680	0.000195267376754	0.195267376754	0.281711276091	0.217689779315	0.314059965071	0.0876048117679	12	72	678593.203701	678.593203701	35
690000	690	0.00019610549807	0.19610549807	0.282920429557	0.22206088861	0.320366142773	0.0893638755519	12	73	686575.205859	686.575205859	36
700000	700	0.000198656835937	0.198656835937	0.286601232044	0.220678097238	0.318371196518	0.0888073993672	12	74	693193.057913	693.193057913	36
710000	710	0.000197671375875	0.197671375875	0.2851795137	0.217977971003	0.314475737789	0.0849833429922	13	75	704088.396539	704.088396539	36
720000	720	0.000198045506965	0.198045506965	0.285719270769	0.22088528833	0.318670110078	0.0861168224187	13	77	718715.504264	718.715504264	37
730000	730	0.000203750874042	0.203750874042	0.293950375558	0.22088528833	0.318670110078	0.0861168224187	13	77	718715.504264	718.715504264	37
740000	740	0.000201991818813	0.201991818813	0.291412595302	0.217231202605	0.313398378724	0.0823139384533	14	78	733088.78646	733.08878646	37
750000	750	0.000197068720625	0.197068720625	0.28431006596	0.219368496966	0.3164818427	0.0831238088328	14	79	747858.510627	747.858510627	38
760000	760	0.000202405619265	0.202405619265	0.292009583162	0.217658890288	0.314015401624	0.082475999231	14	80	756017.629037	756.017629037	38
770000	770	0.000202365423548	0.202365423548	0.291951592999	0.217658890288	0.314015401624	0.082475999231	14	80	756017.629037	756.017629037	38
780000	780	0.000202577157721	0.202577157721	0.292257060841	0.2178914199	0.314350870942	0.0825641100915	14	82	779675.983852	779.675983852	39
790000	790	0.000199615496312	0.199615496312	0.287984286614	0.221835090877	0.320040385503	0.0840584584456	14	83	787723.630591	787.723630591	40
800000	800	0.000203487179022	0.203487179022	0.29356994406	0.219727779202	0.317000177401	0.0811387392718	15	84	797542.732348	797.542732348	40
810000	810	0.000200512770765	0.200512770765	0.289278780017	0.223901477773	0.32302155163	0.0826799583263	15	85	804494.825799	804.494825799	41
820000	820	0.000202566318303	0.202566318303	0.292241422867	0.221118704661	0.319006858662	0.0816523654439	15	87	819098.052604	819.098052604	41
830000	830	0.000204830878644	0.204830878644	0.29550849284	0.221118704661	0.319006858662	0.0816523654439	15	87	819098.052604	819.098052604	41
840000	840	0.000204913442737	0.204913442737	0.295627607648	0.222384038042	0.320832348856	0.0802080872139	16	89	838753.876022	838.753876022	42
850000	850	0.000206526816723	0.206526816723	0.297955214297	0.221211364116	0.319140537998	0.0797851344996	16	90	845401.577866	845.401577866	42
860000	860	0.000205931901767	0.205931901767	0.29709693344	0.221211364116	0.319140537998	0.0797851344996	16	90	845401.577866	845.401577866	42
870000	870	0.000207054218589	0.207054218589	0.298716094354	0.217972229545	0.314467454615	0.0786168636539	16	91	860168.030013	860.168030013	42
880000	880	0.000203662453714	0.203662453714	0.293822811989	0.220227288848	0.31772081749	0.0794302043725	16	92	873839.346169	873.839346169	43
890000	890	0.000200107887677	0.200107887677	0.288694657194	0.222389189193	0.320839780396	0.080209945099	16	94	889878.256029	889.878256029	44
900000	900	0.000203266886203	0.203266886203	0.293252128703	0.222389189193	0.320839780396	0.080209945099	16	94	889878.256029	889.878256029	44
910000	910	0.000197918140493	0.197918140493	0.285535519792	0.219384749814	0.316505290604	0.0791263226509	16	95	904259.603086	904.259603086	44
920000	920	0.000198567061785	0.198567061785	0.286471715321	0.21698366486	0.313041257248	0.078260314312	16	97	918641.492813	918.641492813	44
930000	930	0.000196676159614	0.196676159614	0.283743720135	0.220570840731	0.318216458087	0.0795541145218	16	98	926406.167257	926.406167257	45
940000	940	0.000194601809798	0.194601809798	0.280751065943	0.219101457237	0.316096585808	0.0790241464519	16	99	934776.511655	934.776511655	45
950000	950	0.000193953791844	0.193953791844	0.279816173655	0.216276691813	0.312021310739	0.0780053276846	16	100	949145.221534	949.145221534	45
960000	960	0.00019437247077	0.19437247077	0.280420199666	0.219714971808	0.316981700237	0.0792454250592	16	101	957208.938493	957.208938493	46
970000	970	0.000198653656561	0.198653656561	0.286596645175	0.218448088077	0.31515397336	0.0787884933401	16	102	964905.746045	964.905746045	46
980000	980	0.000196484799988	0.196484799988	0.283467646553	0.215908742489	0.311490472074	0.0778726180184	16	103	978399.988194	978.399988194	46
990000	990	0.000196141391157	0.196141391157	0.282972212335	0.215908742489	0.311490472074	0.0778726180184	16	103	978399.988194	978.399988194	46
1000000	1000	0.000194966585587	0.194966585587	0.281277326165	0.216987625901	0.313046971822	0.0782617429556	16	105	999001.568825	999.001568825	47
1010000	1010	0.000196665097725	0.196665097725	0.283727761204	0.215179452829	0.310438329498	0.0776095823746	16	106	1009533.8711	1009.5338711	47
1020000	1020	0.000199566211859	0.199566211859	0.287913184178	0.213769792507	0.308404619541	0.0754513573625	17	107	1018323.00384	1018.32300384	47
1030000	1030	0.000198199971792	0.198199971792	0.285942116409	0.217245528395	0.313419046471	0.0766781396292	17	108	1025473.51456	1025.47351456	48
1040000	1040	0.000199637543048	0.199637543048	0.288016093331	0.215919303552	0.311505708467	0.0762100404493	17	109	1033887.39388	1033.88739388	48
1050000	1050	0.000200444996152	0.200444996152	0.28918100192	0.214616988974	0.309626865684	0.0757503805439	17	110	1042269.27143	1042.26927143	48
1060000	1060	0.000202417282157	0.202417282157	0.292026409158	0.217407027402	0.313652040288	0.0767351416929	17	111	1052432.72257	1052.43272257	49
1070000	1070	0.000202384682145	0.202384682145	0.291979377283	0.215553814784	0.310978419633	0.0760810389503	17	112	1063582.96276	1063.58296276	49
1080000	1080	0.000200357085679	0.200357085679	0.289054173916	0.217449917142	0.313713917103	0.0767502798893	17	113	1077930.6082	1077.9306082	50
1090000	1090	0.000201420609864	0.201420609864	0.290588514983	0.21626256023	0.312000923173	0.0763311949958	17	114	1085949.83449	1085.94983449	50
1100000	1100	0.000201872308272	0.201872308272	0.291240178037	0.214911033622	0.310051082439	0.075854165403	17	115	1094874.01521	1094.87401521	50
1110000	1110	0.000200977024754	0.200977024754	0.289948556945	0.218072253908	0.314611759268	0.0769699374618	17	116	1102670.27788	1102.67027788	51
1120000	1120	0.000204944888175	0.204944888175	0.295672973826	0.216833348961	0.312824397245	0.0765326583738	17	117	1111051.46891	1111.05146891	51
1130000	1130	0.000198497449971	0.198497449971	0.286371286703	0.214465335419	0.309408075852	0.0756968534929	17	118	1125401.83098	1125.40183098	51
1140000	1140	0.000198622153725	0.198622153725	0.28655119619	0.21335173114	0.307801484481	0.0753038000431	17	119	1133354.60951	1133.35460951	51
1150000	1150	0.000198102875853	0.198102875853	0.28580203658	0.215294073133	0.310603691642	0.075989361544	17	121	1149298.84552	1149.29884552	52
1160000	1160	0.000199243815908	0.199243815908	0.287448065138	0.21860679393	0.315382937508	0.0771586066362	17	122	1155705.37611	1155.70537611	53
1170000	1170	0.00019918203731	0.19918203731	0.287358937461	0.21749312604	0.313776254366	0.0767655307345	17	123	1163671.47376	1163.67147376	53
1180000	1180	0.00020077314296	0.20077314296	0.289654417691	0.216263877224	0.312002823194	0.0763316598369	17	124	1172328.42766	1172.32842766	53
1190000	1190	0.000200428121497	0.200428121497	0.289156656938	0.214358767547	0.309254330911	0.0741630438925	18	125	1184789.59068	1184.78959068	53
1200000	1200	0.00020536364803	0.20536364803	0.296277116592	0.217429100978	0.313683885726	0.0752253063586	18	126	1192134.87645	1192.13487645	54
1210000	1210	0.000202592423862	0.202592423862	0.292279085228	0.219544054104	0.316735118113	0.0759570299233	18	128	1206574.43036	1206.57443036	55
1220000	1220	0.000202444202269	0.202444202269	0.29206524667	0.218703599145	0.315522597911	0.0756662524631	18	129	1213224.87274	1213.22487274	55
1230000	1230	0.00020205370627	0.20205370627	0.291501880029	0.217355471781	0.313577661248	0.0751998324046	18	130	1222758.71293	1222.75871293	55
1240000	1240	0.000202968249255	0.202968249255	0.292821286658	0.219181120576	0.316211515712	0.07583146354	18	132	1238631.55752	1238.63155752	56
1250000	1250	0.000201486243159	0.201486243159	0.290683203814	0.218158355516	0.314735977631	0.0754776111135	18	133	1246430.08328	1246.43008328	56
1260000	1260	0.000199698494583	0.199698494583	0.288104027808	0.217044659904	0.313129254495	0.075092298875	18	134	1254812.0053	1254.8120053	56
1270000	1270	0.000199592197298	0.199592197298	0.287950673243	0.218765417619	0.315611783116	0.0756876401871	18	135	1269161.09523	1269.16109523	57
1280000	1280	0.000199666204074	0.199666204074	0.28805744245	0.217742590572	0.314136155608	0.0753337663147	18	136	1277107.99087	1277.10799087	57
1290000	1290	0.000199251046217	0.199251046217	0.287458496269	0.216941696235	0.31298070932	0.0750566758902	18	137	1283800.84046	1283.80084046	57
1300000	1300	0.000200383969503	0.200383969503	0.289092959076	0.219432145989	0.31657366883	0.0759183123726	18	138	1293471.43328	1293.47143328	58
1310000	1310	0.000198768206773	0.198768206773	0.286761906198	0.217399554924	0.31364125978	0.0752150841254	18	139	1307540.70184	1307.54070184	58
1320000	1320	0.000198054246875	0.198054246875	0.285731879793	0.216085996718	0.31174619587	0.0747606241749	18	140	1317464.18561	1317.46418561	58
1330000	1330	0.000200086981924	0.200086981924	0.288664496568	0.21878990711	0.315647113984	0.0756961129695	18	141	1325587.19766	1325.58719766	59
1340000	1340	0.000198272129106	0.198272129106	0.286046217407	0.216817597661	0.312801672924	0.0750137407305	18	142	1339617.44492	1339.61744492	59
1350000	1350	0.000202912426961	0.202912426961	0.292740752111	0.219687693778	0.316942346357	0.0760067258399	18	143	1346492.70833	1346.49270833	60
1360000	1360	0.000203391949204	0.203391949204	0.293432556473	0.218514916708	0.315250386695	0.0756009728198	18	144	1355682.81238	1355.68281238	60
1370000	1370	0.000203774778372	0.203774778372	0.293984862216	0.220834288635	0.318596533073	0.0764034204362	18	145	1365762.69884	1365.76269884	61
1380000	1380	0.000203660189411	0.203660189411	0.293819545289	0.21987954077	0.317219123062	0.0760731003441	18	146	1373649.53476	1373.64953476	61
1390000	1390	0.000202516942418	0.202516942418	0.292170188523	0.221525117206	0.319593188025	0.0766424307186	18	148	1389703.56982	1389.70356982	62
1400000	1400	0.000204015705071	0.204015705071	0.29433244597	0.221525117206	0.319593188025	0.0766424307186	18	148	1389703.56982	1389.70356982	62
1410000	1410	0.000200203010142	0.200203010142	0.288831889903	0.219560570947	0.31675894688	0.0759627443587	18	149	1404086.05189	1404.08605189	62
1420000	1420	0.000198865898332	0.198865898332	0.286902845325	0.217854725023	0.314297931425	0.0753725621723	18	151	1418972.16105	1418.97216105	62
1430000	1430	0.000197184465151	0.197184465151	0.284477050014	0.220430822037	0.318014453812	0.0762638305731	18	152	1426942.56777	1426.94256777	63
1440000	1440	0.00019808728824	0.19808728824	0.285779548408	0.219493186748	0.316661732031	0.075939431026	18	153	1434967.725	1434.967725	63
1450000	1450	0.000202560178194	0.202560178194	0.292232564562	0.218772439857	0.315621914064	0.0756900697147	18	154	1441618.77579	1441.61877579	63
1460000	1460	0.000199156974147	0.199156974147	0.28732277896	0.216810147319	0.312790924351	0.0750111630888	18	155	1456591.51558	1456.59151558	63
1470000	1470	0.000197818122923	0.197818122923	0.285391224938	0.216810147319	0.312790924351	0.0750111630888	18	155	1456591.51558	1456.59151558	63
1480000	1480	0.000197950506419	0.197950506419	0.285582213952	0.21842907735	0.315126546678	0.0755712744401	18	156	1470673.59466	1470.67359466	64
1490000	1490	0.000197518531157	0.197518531157	0.284959005385	0.21642321228	0.312232695089	0.0748772927525	18	158	1488163.60224	1488.16360224	64
1500000	1500	0.000195762507719	0.195762507719	0.282425599078	0.218927299349	0.315845329086	0.0757436474221	18	159	1496047.68027	1496.04768027	65
1510000	1510	0.000197364081878	0.197364081878	0.284736182175	0.218134888693	0.314702122162	0.0754694921499	18	160	1503396.26205	1503.39626205	65
1520000	1520	0.000198996207057	0.198996207057	0.287090841077	0.217049649066	0.313136452335	0.0750940250068	18	161	1512823.74219	1512.82374219	65
1530000	1530	0.000197706486679	0.197706486679	0.285230167883	0.215564038019	0.310993168644	0.0745800388583	18	162	1525160.29288	1525.16029288	65
1540000	1540	0.000198089474735	0.198089474735	0.285782702853	0.217593349245	0.313920845886	0.0752821323591	18	163	1536091.92278	1536.09192278	66
1550000	1550	0.000198480945728	0.198480945728	0.286347476113	0.219856070704	0.317185262914	0.0760649802585	18	164	1545225.34473	1545.22534473	67
1560000	1560	0.00019874846567	0.19874846567	0.286733425806	0.218831521563	0.315707150949	0.0757105105822	18	165	1554365.05509	1554.36505509	67
1570000	1570	0.000199531009585	0.199531009585	0.287862398031	0.217810128678	0.314233592498	0.0753571328956	18	166	1563556.30793	1563.55630793	67
1580000	1580	0.000199662676319	0.199662676319	0.288052352976	0.219881647088	0.317222161836	0.0760738290799	18	167	1573843.14794	1573.84314794	68
1590000	1590	0.00019932922872	0.19932922872	0.287571289779	0.218203807328	0.314801550735	0.0754933363613	18	168	1587847.04342	1587.84704342	68
1600000	1600	0.000200079842234	0.200079842234	0.288654196173	0.220757161505	0.318485262145	0.0763767362805	18	169	1594460.84304	1594.46084304	69
1610000	1610	0.000199063567635	0.199063567635	0.287188021849	0.219524487419	0.316706889353	0.075950260315	18	170	1605310.59636	1605.31059636	69
1620000	1620	0.000201302187656	0.201302187656	0.290417667851	0.221336253178	0.319320714829	0.0765770882495	18	172	1619030.35278	1619.03035278	70
1630000	1630	0.000200214756628	0.200214756628	0.2888488365	0.223645659731	0.32265248421	0.0773760880827	18	173	1627084.71302	1627.08471302	71
1640000	1640	0.000199935517041	0.199935517041	0.288445978932	0.222413600632	0.320874998658	0.0769498248881	18	174	1637978.92202	1637.97892202	71
1650000	1650	0.000201484898121	0.201484898121	0.290681263333	0.224703446372	0.324178547752	0.0777420571448	18	175	1646000.07966	1646.00007966	72
1660000	1660	0.000202161791002	0.202161791002	0.291657813335	0.224054533055	0.323242363728	0.0775175485448	18	176	1652640.24164	1652.64024164	72
1670000	1670	0.000201895373485	0.201895373485	0.291273454105	0.222320711525	0.320740988005	0.0769176874629	18	177	1667402.78292	1667.40278292	72
1680000	1680	0.000201789959662	0.201789959662	0.291121374105	0.221201063546	0.319125677417	0.0765303158465	18	178	1677716.83836	1677.71683836	72
1690000	1690	0.000202766193075	0.202766193075	0.292529781209	0.221201063546	0.319125677417	0.0765303158465	18	178	1677716.83836	1677.71683836	72
1700000	1700	0.000201776246562	0.201776246562	0.291101590285	0.221950020386	0.320206193736	0.0767894371303	18	180	1699033.68374	1699.03368374	73
1710000	1710	0.000201595540088	0.201595540088	0.290840885951	0.221104547191	0.31898643375	0.0764969234794	18	181	1707400.14107	1707.40014107	73
1720000	1720	0.000201810066809	0.201810066809	0.291150382587	0.221104547191	0.31898643375	0.0764969234794	18	181	1707400.14107	1707.40014107	73
1730000	1730	0.000199047857974	0.199047857974	0.287165357598	0.221699512929	0.319844787871	0.0767027674982	18	183	1729891.09863	1729.89109863	74
1740000	1740	0.000200342317723	0.200342317723	0.289032868259	0.22110490859	0.318986955139	0.076497048515	18	184	1736407.48534	1736.40748534	74
1750000	1750	0.000199856517171	0.199856517171	0.288332006212	0.222884130302	0.32155382948	0.077112616982	18	186	1749541.77032	1749.54177032	75
1760000	1760	0.000200153528828	0.200153528828	0.288760503457	0.222114390145	0.320443329172	0.076846305164	18	187	1757454.52756	1757.45452756	75
1770000	1770	0.000199058327288	0.199058327288	0.287180461626	0.221479548896	0.319527446851	0.0766266651655	18	188	1764337.29545	1764.33729545	75
1780000	1780	0.000198012452899	0.198012452899	0.285671583831	0.22299089313	0.321707855683	0.0771495543856	18	190	1779428.40471	1779.42840471	76
1790000	1790	0.000199733639213	0.199733639213	0.288154730792	0.222151691877	0.320497144196	0.0768592106776	18	191	1787984.23802	1787.98423802	76
1800000	1800	0.000201253176562	0.201253176562	0.29034695979	0.221180306151	0.319095730826	0.0765231342808	18	192	1797668.55228	1797.66855228	76
1810000	1810	0.000201642734533	0.201642734533	0.290908973141	0.223482175127	0.322416625783	0.0773195262917	18	193	1804390.43267	1804.39043267	77
1820000	1820	0.000200600890823	0.200600890823	0.289405910388	0.221963630125	0.320225828438	0.0767941457766	18	194	1818563.59816	1818.56359816	77
1830000	1830	0.000199826802619	0.199826802619	0.288289137175	0.224088366942	0.323291175708	0.0775292542662	18	195	1826541.36732	1826.54136732	78
1840000	1840	0.00020030563415	0.20030563415	0.28897994505	0.223338049278	0.322208696135	0.0772696621698	18	196	1834501.41511	1834.50141511	78
1850000	1850	0.000199039940287	0.199039940287	0.287153934792	0.222594161348	0.321135492708	0.0770122946088	18	197	1842452.4482	1842.4524482	78
1860000	1860	0.000202405899543	0.202405899543	0.292009987517	0.221760904469	0.31993335714	0.0767240075133	18	198	1851192.90037	1851.19290037	78
1870000	1870	0.00019959912846	0.19959912846	0.287960672796	0.220329185905	0.317867823868	0.0762286668844	18	199	1865040.59062	1865.04059062	78
1880000	1880	0.000200509645086	0.200509645086	0.289274270617	0.221990776373	0.320264992196	0.076803537734	18	200	1876632.03266	1876.63203266	79
1890000	1890	0.000200473028895	0.200473028895	0.289221444619	0.223690781299	0.322717580873	0.077391699074	18	202	1889576.40194	1889.57640194	80
1900000	1900	0.000200937728176	0.200937728176	0.289891863966	0.222852177276	0.321507731007	0.0771015619935	18	203	1898495.42028	1898.49542028	80
1910000	1910	0.000200130113743	0.200130113743	0.28872672263	0.222201632982	0.32056919398	0.0768764891141	18	204	1905858.82102	1905.85882102	80
1920000	1920	0.000200981426823	0.200981426823	0.289954907788	0.224136491944	0.32336060541	0.0775459043743	18	205	1914826.53757	1914.82653757	81
1930000	1930	0.00019978802457	0.19978802457	0.288233192276	0.22275652162	0.321369729067	0.077068467408	18	206	1928492.1798	1928.4921798	81
1940000	1940	0.000203788553213	0.203788553213	0.294004735111	0.22275652162	0.321369729067	0.077068467408	18	206	1928492.1798	1928.4921798	81
1950000	1950	0.000199839270218	0.199839270218	0.288307124118	0.223499020257	0.322440928168	0.0773253543066	18	208	1949429.06726	1949.42906726	82
1960000	1960	0.000201273494556	0.201273494556	0.290376272458	0.222850100279	0.321504734534	0.0771008434019	18	209	1956905.58563	1956.90558563	82
1970000	1970	0.000200855245927	0.200855245927	0.289772867236	0.221819993765	0.320018604975	0.0767444510067	18	210	1967791.83122	1967.79183122	82
1980000	1980	0.000202211543371	0.202211543371	0.291729590831	0.223806268667	0.322884193925	0.077431654961	18	211	1975908.66139	1975.90866139	83
1990000	1990	0.000202985370619	0.202985370619	0.292845987565	0.222770879252	0.321390442751	0.0770734348075	18	213	1988676.88141	1988.67688141	83
