idx	time	time_seconds	symbol	interval	interval_seconds
1	8235.01742773	8.23501742773	11	8235.01742773	8.23501742773
2	16444.3734713	16.4443734713	-1	8209.35604356	8.20935604356
3	23564.1905863	23.5641905863	1	7119.81711505	7.11981711505
4	31601.5465156	31.6015465156	0	8037.35592923	8.03735592923
5	41940.4583272	41.9404583272	2	10338.9118117	10.3389118117
6	56151.3364729	56.1513364729	-12	14210.8781457	14.2108781457
7	64133.2827184	64.1332827184	0	7981.94624553	7.98194624553
8	72950.3134227	72.9503134227	1	8817.03070424	8.81703070424
9	80983.6313216	80.9836313216	0	8033.31789887	8.03331789887
10	91151.8785359	91.1518785359	2	10168.2472143	10.1682472143
11	101718.97934	101.71897934	-4	10567.100804	10.567100804
12	108786.856908	108.786856908	0	7067.87756797	7.06787756797
13	117006.789351	117.006789351	-1	8219.93244277	8.21993244277
14	124262.967117	124.262967117	1	7256.17776656	7.25617776656
15	132491.732213	132.491732213	0	8228.76509549	8.22876509549
16	146403.915912	146.403915912	-12	13912.1836996	13.9121836996
17	153094.548718	153.094548718	0	6690.63280573	6.69063280573
18	164345.143346	164.345143346	-2	11250.5946275	11.2505946275
19	176412.282655	176.412282655	12	12067.1393092	12.0671393092
20	190078.172596	190.078172596	-12	13665.8899413	13.6658899413
21	197840.623335	197.840623335	0	7762.45073918	7.76245073918
22	206210.606061	206.210606061	0	8369.98272623	8.36998272623
23	220579.906742	220.579906742	12	14369.3006802	14.3693006802
24	228648.166771	228.648166771	-1	8068.26002894	8.06826002894
25	236065.475814	236.065475814	-1	7417.30904384	7.41730904384
26	248765.252709	248.765252709	12	12699.7768942	12.6997768942
27	256929.637235	256.929637235	0	8164.384526	8.164384526
28	271703.319513	271.703319513	11	14773.6822782	14.7736822782
29	281472.809572	281.472809572	2	9769.49005906	9.76949005906
30	289485.856403	289.485856403	0	8013.0468309	8.0130468309
31	298582.575155	298.582575155	-2	9096.71875223	9.09671875223
32	305254.699255	305.254699255	0	6672.12410017	6.67212410017
33	319378.582494	319.378582494	-12	14123.8832389	14.1238832389
34	326152.036091	326.152036091	0	6773.4535966	6.7734535966
35	340559.850961	340.559850961	12	14407.8148704	14.4078148704
36	349579.257737	349.579257737	-1	9019.40677609	9.01940677609
37	362281.893377	362.281893377	12	12702.6356396	12.7026356396
38	370491.51277	370.49151277	0	8209.61939389	8.20961939389
39	384734.530102	384.734530102	-12	14243.0173318	14.2430173318
40	391286.435361	391.286435361	-1	6551.90525848	6.55190525848
41	397983.0105	397.9830105	-1	6696.57513895	6.69657513895
42	405953.587084	405.953587084	0	7970.57658395	7.97057658395
43	413971.495086	413.971495086	-1	8017.90800209	8.01790800209
44	420604.397139	420.604397139	0	6632.9020533	6.6329020533
45	435338.885609	435.338885609	11	14734.48847	14.73448847
46	443419.004122	443.419004122	0	8080.11851249	8.08011851249
47	454952.252109	454.952252109	-5	11533.2479872	11.5332479872
48	461607.854438	461.607854438	-1	6655.60232975	6.65560232975
49	469152.285396	469.152285396	1	7544.43095765	7.54443095765
50	484305.737316	484.305737316	10	15153.4519195	15.1534519195
51	498132.165685	498.132165685	12	13826.4283695	13.8264283695
52	510468.419165	510.468419165	5	12336.2534803	12.3362534803
53	519384.016103	519.384016103	-2	8915.59693721	8.91559693721
54	526880.679624	526.880679624	0	7496.66352092	7.49666352092
55	535323.083346	535.323083346	0	8442.40372262	8.44240372262
56	549563.447889	549.563447889	12	14240.3645426	14.2403645426
57	558706.488102	558.706488102	1	9143.04021283	9.14304021283
58	567931.237983	567.931237983	1	9224.7498818	9.2247498818
59	579584.843654	579.584843654	4	11653.6056709	11.6536056709
60	588211.221524	588.211221524	1	8626.37787004	8.62637787004
61	596198.542504	596.198542504	0	7987.32098007	7.98732098007
62	605281.970589	605.281970589	1	9083.42808431	9.08342808431
63	613242.324578	613.242324578	-1	7960.35398889	7.96035398889
64	619895.713196	619.895713196	0	6653.38861825	6.65338861825
65	628883.011637	628.883011637	-2	8987.29844075	8.98729844075
66	636834.860613	636.834860613	0	7951.8489764	7.9518489764
67	645594.714907	645.594714907	0	8759.85429395	8.75985429395
68	659424.055785	659.424055785	12	13829.3408777	13.8293408777
69	671740.420679	671.740420679	5	12316.364894	12.316364894
70	680529.781069	680.529781069	1	8789.3603902	8.7893603902
71	688551.92381	688.55192381	0	8022.1427413	8.0221427413
72	698233.758166	698.233758166	2	9681.83435588	9.68183435588
73	706227.240079	706.227240079	0	7993.4819126	7.9934819126
74	715411.529401	715.411529401	1	9184.28932274	9.18428932274
75	725524.682015	725.524682015	2	10113.1526137	10.1131526137
76	734776.68481	734.77668481	1	9252.00279489	9.25200279489
77	748369.968883	748.369968883	7	13593.2840733	13.5932840733
78	762498.594248	762.498594248	-12	14128.625365	14.128625365
79	770472.680235	770.472680235	0	7974.08598628	7.97408598628
80	778382.200318	778.382200318	-1	7909.52008335	7.90952008335
81	785293.603953	785.293603953	0	6911.40363499	6.91140363499
82	793217.757414	793.217757414	-1	7924.15346071	7.92415346071
83	800018.038393	800.018038393	0	6800.28097907	6.80028097907
84	808919.487099	808.919487099	1	8901.44870629	8.90144870629
85	817013.255652	817.013255652	0	8093.76855302	8.09376855302
86	829884.155378	829.884155378	6	12870.8997258	12.8708997258
87	838404.110734	838.404110734	-1	8519.9553557	8.5199553557
88	847294.812976	847.294812976	-4	8890.70224289	8.89070224289
89	853946.648023	853.946648023	0	6651.83504656	6.65183504656
90	863250.643033	863.250643033	-2	9303.99500953	9.30399500953
91	871217.982989	871.217982989	0	7967.33995629	7.96733995629
92	879436.687485	879.436687485	-1	8218.70449587	8.21870449587
93	886680.786442	886.680786442	1	7244.09895713	7.24409895713
94	894867.912555	894.867912555	0	8187.12611303	8.18712611303
95	910280.584658	910.280584658	-12	15412.6721026	15.4126721026
96	922984.59705	922.98459705	12	12704.0123928	12.7040123928
97	931248.424028	931.248424028	0	8263.82697741	8.26382697741
98	944996.559592	944.996559592	-12	13748.1355645	13.7481355645
