time	time_seconds	lambda1_nats_per_second	binary_sign_lz76_nats_per_second	n_symbols	binary_lz76_phrase_count	mean_event_interval_seconds
8240000	8240	0.226999040155	0.117370118237	866	143	9.51605213201
8250000	8250	0.226639198259	0.117186195285	867	143	9.52161876861
8260000	8260	0.226585108563	0.117912962445	868	144	9.51974938131
8270000	8270	0.22664391397	0.117833189383	869	144	9.51685122013
8280000	8280	0.226744240287	0.117660781148	871	144	9.51214168827
8290000	8290	0.226635265934	0.117567045805	872	144	9.5104202653
8300000	8300	0.226804001507	0.118296455185	873	145	9.5081241573
8310000	8310	0.22704725011	0.118196412578	874	145	9.50689076069
8320000	8320	0.22641561755	0.118013754701	875	145	9.51232909622
8330000	8330	0.226402972051	0.117905036793	876	145	9.51183491518
8340000	8340	0.226428565094	0.117811997679	877	145	9.51009334021
8350000	8350	0.226561514298	0.117738480007	878	145	9.50679176309
8360000	8360	0.226810221943	0.117592647405	879	145	9.50934956652
