time	time_seconds	lambda1_bits_per_second	lz76_measurement_window_bits_per_second	n_symbols	lz76_phrase_count	alphabet_size	lz76_elapsed_seconds	lz76_mean_event_interval_seconds
10000	10	0.549765195449	NaN	1	0	0	NaN	NaN
20000	20	0.504990037411	NaN	2	0	1	11.0482366738	5.5241183369
30000	30	0.286103187566	0.124652880687	3	2	2	25.4300180145	8.4766726715
40000	40	0.298046073998	0.232722152506	5	4	3	39.9090171672	7.98180343344
50000	50	0.293968706107	0.216000761043	6	4	3	47.8695072784	7.97825121307
60000	60	0.334190951099	0.245198102543	7	5	3	57.2466689778	8.17809556826
70000	70	0.290099002112	0.215447279274	8	5	3	69.6226011791	8.70282514739
80000	80	0.306609942562	0.237942895185	9	6	4	79.9332545478	8.88147272753
90000	90	0.351406713566	0.26417666917	10	7	5	88.0225219634	8.80225219634
100000	100	0.349662354894	0.26417666917	10	7	5	88.0225219634	8.80225219634
110000	110	0.354412608758	0.295331107963	12	9	6	109.249116116	9.10409300967
120000	120	0.376415302705	0.295331107963	12	9	6	109.249116116	9.10409300967
130000	130	0.316529575766	0.293109056278	14	10	7	129.895506144	9.27825043886
140000	140	0.342507855319	0.28613106049	15	10	7	136.541995438	9.10279969587
150000	150	0.340264706375	0.28613106049	15	10	7	136.541995438	9.10279969587
160000	160	0.35840039959	0.264397463914	16	10	7	151.287381535	9.45546134594
170000	170	0.336757091221	0.271324445988	17	11	7	165.713380857	9.74784593276
180000	180	0.328060617355	0.289232325038	18	12	8	173.006596032	9.61147755733
190000	190	0.336552733064	0.303923245465	19	13	8	181.700671136	9.56319321768
200000	200	0.327998917835	0.287252162634	20	13	8	195.594925094	9.7797462547
210000	210	0.330986472976	0.276791510811	21	13	9	206.292910967	9.82347195081
220000	220	0.346045970303	0.293237721871	22	14	9	212.905905361	9.67754115277
230000	230	0.337769289575	0.283368622408	23	14	9	223.48934348	9.71692797739
240000	240	0.338081076107	0.297176448133	24	15	9	231.426271977	9.64276133238
250000	250	0.314134614783	0.290217028028	25	15	9	240.019833846	9.60079335384
260000	260	0.324705329011	0.296055036219	26	16	9	254.030589889	9.77040730342
270000	270	0.327263982761	0.305760482659	27	17	10	264.367346734	9.79138321237
280000	280	0.316283640193	0.310662958016	28	18	10	278.54105668	9.94789488143
290000	290	0.308585107693	0.30519335564	29	18	10	286.518878266	9.87996131952
300000	300	0.311968793446	0.31658281737	30	19	10	294.491413309	9.81638044363
310000	310	0.299440223835	0.311226261093	31	19	10	302.447902586	9.75638395439
320000	320	0.330625047156	0.305071471821	32	19	10	311.402437707	9.73132617834
330000	330	0.308153478881	0.310350758044	33	20	10	325.076964603	9.85081710918
340000	340	0.31022005286	0.310350758044	33	20	10	325.076964603	9.85081710918
350000	350	0.321922788847	0.299256061863	34	20	11	340.007337501	10.0002158089
360000	360	0.334827162576	0.306552612031	35	21	12	351.37506297	10.0392875134
370000	370	0.314815411292	0.310965543008	36	22	12	365.758691241	10.1599636456
380000	380	0.314425822142	0.306465970702	37	22	12	373.966394315	10.1071998464
390000	390	0.316386611953	0.312439612631	39	23	12	389.080789117	9.97643049018
400000	400	0.317650538081	0.320104076249	40	24	12	399.01483222	9.9753708055
410000	410	0.312412845006	0.3158023293	41	24	12	407.157377198	9.93066773654
420000	420	0.319834132549	0.3158023293	41	24	12	407.157377198	9.93066773654
430000	430	0.307783965432	0.329688196736	43	26	12	427.928221328	9.95181910065
440000	440	0.343698327341	0.329688196736	43	26	12	427.928221328	9.95181910065
450000	450	0.321796068439	0.330620608506	45	27	13	448.4899906	9.96644423556
460000	460	0.327518501954	0.330620608506	45	27	13	448.4899906	9.96644423556
470000	470	0.319640212665	0.321950800957	46	27	13	463.226593536	10.0701433377
480000	480	0.332012655514	0.329992115519	47	28	13	471.309708725	10.0278661431
490000	490	0.316974071127	0.323691593916	48	28	14	483.110939423	10.064811238
500000	500	0.325050835724	0.328019660655	50	29	14	498.969571448	9.97939142896
510000	510	0.321214641976	0.336005323641	51	30	14	506.458523976	9.93055929365
520000	520	0.320872619976	0.33212325905	52	30	14	514.908808354	9.90209246835
530000	530	0.310624281683	0.324751716932	53	30	14	529.135350723	9.9836858627
540000	540	0.309237198546	0.331408303118	54	31	14	538.31334607	9.96876566796
550000	550	0.313712296313	0.326930443855	55	31	14	548.196579694	9.96721053989
560000	560	0.314226499816	0.334074182062	56	32	14	556.269737335	9.9333881667
570000	570	0.311985541367	0.328654989237	57	32	15	567.928333864	9.96365498007
580000	580	0.316483832761	0.335082000536	58	33	15	576.913628694	9.94678670162
590000	590	0.321165047605	0.33170468344	59	33	15	585.241120552	9.91934102631
600000	600	0.314598796843	0.325065518947	60	33	15	599.655694908	9.9942615818
610000	610	0.310179767696	0.331704873452	61	34	15	607.905055415	9.96565664615
620000	620	0.319524089915	0.331704873452	61	34	15	607.905055415	9.96565664615
630000	630	0.308114324066	0.323088899708	63	34	15	629.014235967	9.98435295186
640000	640	0.303820444484	0.329346274096	64	35	15	637.626767075	9.96291823555
650000	650	0.30493488037	0.329346274096	64	35	15	637.626767075	9.96291823555
660000	660	0.305081615555	0.323478286602	65	35	15	651.613669871	10.0248256903
670000	670	0.308393979008	0.326435335455	67	36	15	668.981532137	9.98479898712
680000	680	0.304891740829	0.323678547122	68	36	15	677.056493962	9.9567131465
690000	690	0.309591158007	0.319283153474	69	36	15	688.751905796	9.9819116782
700000	700	0.313636201056	0.324260242865	70	37	16	699.387225592	9.99124607989
710000	710	0.30322590667	0.330348534519	71	38	16	707.405561466	9.9634586122
720000	720	0.309577604118	0.327306811305	72	38	16	716.322245541	9.94892007696
730000	730	0.311637196171	0.333539031564	73	39	16	723.76284318	9.91455949562
740000	740	0.314970993342	0.330702952877	74	39	16	732.284605121	9.89573790704
750000	750	0.306776318654	0.325462930427	75	39	16	746.395076732	9.95193435643
760000	760	0.305676489442	0.322574108044	76	39	16	755.389744396	9.93933874205
770000	770	0.307319726871	0.328923401001	77	40	16	762.096770449	9.89736065518
780000	780	0.312575055417	0.325917930811	78	40	16	771.409195341	9.88986147873
790000	790	0.308626076729	0.328763580578	79	41	16	786.142462073	9.95117040599
800000	800	0.312225447054	0.328763580578	79	41	16	786.142462073	9.95117040599
810000	810	0.309730588567	0.323574370999	80	41	17	801.04938809	10.0131173511
820000	820	0.311511136353	0.326776026074	81	42	17	814.850781191	10.0598861875
830000	830	0.309110745885	0.322591822474	82	42	17	827.724590618	10.0942023246
840000	840	0.316361524968	0.327834997221	83	43	17	836.172763346	10.0743706427
850000	850	0.316523450623	0.325421504611	84	43	17	844.65729918	10.0554440379
860000	860	0.318747889945	0.330960335698	85	44	17	852.105738275	10.0247733915
870000	870	0.318463658986	0.325924051162	87	44	17	869.802375144	9.99772844993
880000	880	0.31846791779	0.330672830021	88	45	17	879.039329662	9.98908329161
890000	890	0.321141341226	0.330672830021	88	45	17	879.039329662	9.98908329161
900000	900	0.323216353981	0.326913865457	89	45	18	891.390776545	10.0156267028
910000	910	0.327588478034	0.330811805576	90	46	18	902.70430921	10.0300478801
920000	920	0.320905030162	0.326495090665	91	46	18	916.885313158	10.075662782
930000	930	0.322809518357	0.331005618085	92	47	18	926.290658473	10.0683767225
940000	940	0.319032392671	0.331005618085	92	47	18	926.290658473	10.0683767225
950000	950	0.318251668977	0.331767623818	94	48	18	948.315152816	10.0884590725
960000	960	0.31783381824	0.329742259971	95	48	18	956.362309239	10.0669716762
970000	970	0.319483000717	0.328174765482	96	48	18	963.139867168	10.0327069497
980000	980	0.31479167041	0.330825046896	97	49	18	977.543061812	10.0777635238
990000	990	0.320068830211	0.328659523408	98	49	18	986.19014292	10.0631647237
1000000	1000	0.318930999447	0.325237803863	99	49	18	998.772192303	10.0886080031
1010000	1010	0.321242773217	0.329629941022	100	50	18	1007.77498688	10.0777498688
1020000	1020	0.320911770396	0.328166020316	101	50	18	1014.45778517	10.0441364868
1030000	1030	0.323987430807	0.332295824971	102	51	18	1024.06851627	10.0398874144
1040000	1040	0.327997037617	0.329849792877	103	51	18	1033.83883892	10.0372702808
1050000	1050	0.326047855571	0.332814566281	104	52	18	1046.89788442	10.0663258117
1060000	1060	0.325931930558	0.330950742976	105	52	18	1054.9629343	10.047266041
1070000	1070	0.330278844454	0.335542973157	106	53	18	1062.6948338	10.0254229604
1080000	1080	0.327814294048	0.332334043151	107	53	18	1075.11631036	10.0478159847
1090000	1090	0.327980878525	0.32990179978	108	53	18	1085.19880114	10.0481370476
1100000	1100	0.326671601004	0.334326113309	109	54	18	1093.18996928	10.0292657732
1110000	1110	0.329942956567	0.332555045448	110	54	18	1101.15131177	10.0104664706
1120000	1120	0.333508820292	0.330407774138	111	54	18	1110.44135611	10.0039761812
1130000	1130	0.323963319269	0.333427934495	112	55	18	1122.89488066	10.0258471488
1140000	1140	0.324168046129	0.335818315947	114	56	18	1139.43112279	9.99500984904
1150000	1150	0.324080089359	0.333983844388	115	56	18	1147.8023542	9.98089003652
1160000	1160	0.322551936277	0.333983844388	115	56	18	1147.8023542	9.98089003652
1170000	1170	0.328628768087	0.330456873897	116	56	18	1162.16960839	10.0187035206
1180000	1180	0.31964543614	0.333293034511	118	57	18	1177.07426556	9.97520564034
1190000	1190	0.318089109152	0.333293034511	118	57	18	1177.07426556	9.97520564034
1200000	1200	0.318223225576	0.32988451286	119	57	18	1191.33999078	10.0112604267
1210000	1210	0.318085210831	0.332025138478	121	58	18	1208.62555649	9.98864096273
1220000	1220	0.3186981672	0.330586670895	122	58	18	1215.96785645	9.96694964303
1230000	1230	0.326209553274	0.334606487922	123	59	18	1224.14947289	9.95243473894
1240000	1240	0.318791092999	0.337553886403	125	60	18	1238.16396112	9.90531168896
1250000	1250	0.31751222517	0.33583617988	126	60	18	1246.55061155	9.89325882183
1260000	1260	0.314152318994	0.33583617988	126	60	18	1246.55061155	9.89325882183
1270000	1270	0.314437386092	0.331020132729	128	60	18	1268.80500149	9.91253907414
1280000	1280	0.313601927371	0.32976405617	129	60	18	1275.68067973	9.88899751729
1290000	1290	0.313154849438	0.333730329156	130	61	18	1283.56460043	9.87357384946
1300000	1300	0.316037941246	0.332351093839	131	61	18	1290.92038825	9.85435410878
1310000	1310	0.318048099223	0.330345437804	132	61	18	1300.78394343	9.85442381386
1320000	1320	0.311769881241	0.327801438523	133	61	18	1312.90524686	9.8714680215
1330000	1330	0.312741136293	0.32997892032	134	62	18	1327.65307973	9.90785880396
1340000	1340	0.316787552583	0.32997892032	134	62	18	1327.65307973	9.90785880396
1350000	1350	0.313618744607	0.331117829868	136	63	18	1348.49325141	9.91539155449
1360000	1360	0.314251016661	0.329803752366	137	63	18	1355.88518329	9.8969721408
1370000	1370	0.314027567912	0.328189305513	138	63	18	1364.56926918	9.88818311
1380000	1380	0.312342374986	0.331942180553	139	64	18	1372.56502893	9.87456855345
1390000	1390	0.313493079718	0.33020621058	140	64	18	1381.78537673	9.86989554807
1400000	1400	0.313503673139	0.332104648519	142	65	18	1399.35880103	9.85463944387
1410000	1410	0.314933361263	0.330666515379	143	65	18	1407.43502969	9.84220300483
1420000	1420	0.316760989756	0.329468639566	144	65	18	1414.53561622	9.82316400153
1430000	1430	0.316366256298	0.332137497097	145	66	18	1426.74044359	9.83958926614
1440000	1440	0.315431861318	0.330995013768	146	66	18	1433.6422035	9.81946714726
1450000	1450	0.314566186401	0.333481788468	148	67	18	1448.45503473	9.78685834277
1460000	1460	0.314289753201	0.332117187308	149	67	18	1456.366335	9.7742707047
1470000	1470	0.314611659426	0.330994016853	150	67	18	1463.26165309	9.75507768727
1480000	1480	0.313603432479	0.333429405893	152	68	18	1478.15118344	9.72467883842
1490000	1490	0.313718944481	0.332055000751	153	68	18	1486.20671933	9.71376940739
1500000	1500	0.315082827093	0.330947639203	154	68	18	1493.11077111	9.69552448773
1510000	1510	0.312295030326	0.328257782592	155	68	18	1507.28021024	9.72438845316
1520000	1520	0.313219789136	0.331376709005	156	69	18	1516.9827554	9.72424843205
1530000	1530	0.312132188426	0.331376709005	156	69	18	1516.9827554	9.72424843205
1540000	1540	0.312566884429	0.328756550941	157	69	18	1531.00776314	9.75164180344
1550000	1550	0.314920810532	0.331733431663	158	70	18	1541.19122034	9.75437481228
1560000	1560	0.315661649868	0.329494237961	159	70	19	1553.5986609	9.77106076038
1570000	1570	0.323870405401	0.332956465529	160	71	19	1561.33593595	9.75834959969
1580000	1580	0.314341480517	0.330319382426	161	71	19	1575.7328393	9.78716049255
1590000	1590	0.312640303916	0.328960847435	162	71	19	1584.16831142	9.77881673716
1600000	1600	0.317663522081	0.332161497425	163	72	19	1592.92522224	9.77254737571
1610000	1610	0.314641699616	0.329626747591	164	72	19	1607.10181502	9.7994013111
1620000	1620	0.315774905394	0.332642806806	165	73	19	1616.57342542	9.79741469952
1630000	1630	0.314010339292	0.332642806806	165	73	19	1616.57342542	9.79741469952
1640000	1640	0.314705167365	0.328725400675	167	73	19	1639.69809526	9.81855146862
1650000	1650	0.319734822392	0.328725400675	167	73	19	1639.69809526	9.81855146862
1660000	1660	0.314655041407	0.326538741756	168	73	19	1652.60381957	9.83692749744
1670000	1670	0.315281410904	0.329793801628	169	74	19	1660.6287795	9.82620579586
1680000	1680	0.315812203743	0.33136561006	171	75	19	1678.92781184	9.81829129731
1690000	1690	0.316117233295	0.33136561006	171	75	19	1678.92781184	9.81829129731
1700000	1700	0.312663852555	0.328917991765	172	75	19	1693.33958782	9.8449976036
1710000	1710	0.316482428394	0.327710985314	173	75	19	1701.49046587	9.83520500503
1720000	1720	0.313438827512	0.329623542563	174	76	19	1716.09012295	9.86258691351
1730000	1730	0.31364985129	0.328458299598	175	76	19	1724.09114092	9.85194937669
1740000	1740	0.312493003638	0.331344453871	176	77	19	1733.47170271	9.84927103812
1750000	1750	0.312460579155	0.329103196865	177	77	19	1747.18943126	9.87112673028
1760000	1760	0.311283256079	0.328088268048	178	77	19	1754.50185284	9.85675198225
1770000	1770	0.316578189454	0.331008960485	179	78	19	1763.51005656	9.85201148916
1780000	1780	0.311233834685	0.328996034552	180	78	19	1776.20542542	9.867807919
1790000	1790	0.312495324492	0.327846516838	181	78	19	1784.33489193	9.85820382282
1800000	1800	0.311738133289	0.329690821926	182	79	20	1799.00602968	9.88464851473
1810000	1810	0.311172615347	0.332611740286	183	80	20	1807.68119173	9.87803929907
1820000	1820	0.311536275459	0.331493690607	184	80	20	1815.67545187	9.86780136886
1830000	1830	0.312364408156	0.330166038628	185	80	20	1824.87126582	9.86416900443
1840000	1840	0.314368237648	0.332736287593	186	81	20	1835.30287038	9.86721973323
1850000	1850	0.31434518063	0.33153915659	187	81	20	1843.8197694	9.85999876684
1860000	1860	0.313842447895	0.333418234669	188	82	20	1857.95562877	9.88274270622
1870000	1870	0.314391326778	0.332529097558	189	82	20	1864.81087923	9.86672422873
1880000	1880	0.312223431782	0.33033797359	190	82	20	1879.06995111	9.88984184795
1890000	1890	0.311462846379	0.333090790428	191	83	20	1888.153653	9.8856212199
1900000	1900	0.311878489407	0.332022510215	192	83	20	1896.11206527	9.87558367328
1910000	1910	0.316422712332	0.335177822396	193	84	20	1902.77025661	9.85891324668
1920000	1920	0.311850717617	0.333035002404	195	84	20	1918.76451947	9.83981804856
1930000	1930	0.312906765648	0.335891974993	196	85	20	1926.9598113	9.83142760867
1940000	1940	0.312270122501	0.335042570484	197	85	20	1933.70771875	9.81577522208
1950000	1950	0.31174318158	0.336860485027	199	86	20	1949.6193426	9.79708212362
1960000	1960	0.311892079359	0.336020486145	200	86	20	1956.34391183	9.78171955915
1970000	1970	0.312409493176	0.334760542556	201	86	20	1965.55555926	9.7788833794
1980000	1980	0.312934697827	0.33708732042	202	87	20	1976.5335527	9.78481956782
1990000	1990	0.316421826941	0.335317408085	203	87	20	1988.81480268	9.79711725458
2000000	2000	0.314290875714	0.335317408085	203	87	20	1988.81480268	9.79711725458
2010000	2010	0.317014016548	0.337396117397	204	88	20	2001.12981531	9.80945987897
2020000	2020	0.316993547479	0.335825992631	205	88	20	2012.33455297	9.81626611205
2030000	2030	0.317664763821	0.338538545409	206	89	20	2020.74049232	9.80941986563
2040000	2040	0.317146336978	0.339994928013	208	90	20	2038.38209788	9.79991393212
2050000	2050	0.317868343821	0.338930970095	209	90	20	2046.61828836	9.79243200172
2060000	2060	0.317343332236	0.338017824559	210	90	20	2053.98072571	9.78086059862
2070000	2070	0.316651968575	0.339962856665	212	91	20	2068.58116285	9.75745831533
2080000	2080	0.318988520378	0.338452604353	213	91	20	2079.63704929	9.76355422202
2090000	2090	0.319994081067	0.338452604353	213	91	20	2079.63704929	9.76355422202
2100000	2100	0.318672538994	0.340049946496	214	92	20	2094.44221382	9.78711314869
2110000	2110	0.31702659971	0.338019108912	215	92	20	2108.85634382	9.8086341573
2120000	2120	0.316807074717	0.34066379496	216	93	20	2117.05660646	9.80118799287
2130000	2130	0.317087573978	0.34066379496	216	93	20	2117.05660646	9.80118799287
2140000	2140	0.317524493211	0.337739771685	218	93	20	2139.04669444	9.81214080018
2150000	2150	0.317669434893	0.339938888572	219	94	20	2149.88637126	9.81683274548
2160000	2160	0.319717278532	0.342783897845	220	95	20	2156.54579294	9.802480877
2170000	2170	0.320629031614	0.341872313647	221	95	20	2164.11424268	9.79237213882
2180000	2180	0.319070894023	0.339838551817	222	95	20	2178.88613091	9.81480239149
2190000	2190	0.319898858456	0.342135641874	223	96	20	2188.85815664	9.81550742888
2200000	2200	0.319362952937	0.341129802026	224	96	20	2197.12868259	9.80861019013
