time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
820000	820	0.21521188526	NaN	NaN	85	105	0	0	0	NaN
830000	830	0.219034520685	NaN	NaN	86	105	0	0	0	NaN
840000	840	0.219212001477	NaN	NaN	87	105	0	0	0	NaN
850000	850	0.221881247488	NaN	NaN	88	105	0	0	0	NaN
860000	860	0.222068785757	NaN	NaN	89	105	0	0	0	NaN
870000	870	0.220573807869	NaN	NaN	90	105	0	0	0	NaN
880000	880	0.220026324823	NaN	NaN	92	105	0	0	0	NaN
890000	890	0.220821270542	NaN	NaN	93	105	0	0	0	NaN
900000	900	0.222669972457	NaN	NaN	94	105	0	0	0	NaN
910000	910	0.226062074525	NaN	NaN	94	105	0	0	0	NaN
920000	920	0.222452361554	NaN	NaN	95	105	0	0	0	NaN
930000	930	0.220071400659	NaN	NaN	96	105	0	0	0	NaN
940000	940	0.222842693897	NaN	NaN	97	105	0	0	0	NaN
950000	950	0.21881421429	NaN	NaN	98	105	0	0	0	NaN
960000	960	0.217334109509	NaN	NaN	99	105	0	0	0	NaN
970000	970	0.219995168095	NaN	NaN	100	105	0	0	0	NaN
980000	980	0.217036555269	NaN	NaN	101	105	0	0	0	NaN
990000	990	0.217973487262	NaN	NaN	102	105	0	0	0	NaN
1000000	1000	0.215502969727	NaN	NaN	103	105	0	0	0	NaN
1010000	1010	0.215513395546	NaN	NaN	104	105	0	0	0	NaN
1020000	1020	0.216205796994	NaN	NaN	105	105	0	0	0	NaN
1030000	1030	0.217721729499	NaN	NaN	106	105	1	0	0	NaN
1040000	1040	0.216072410962	0.0469603110026	0.0677494078021	107	105	2	2	2	14.76027662
1050000	1050	0.218134692376	0.0863891985662	0.124633268358	108	105	3	3	3	12.717009845
1060000	1060	0.220559196591	0.0863891985662	0.124633268358	108	105	3	3	3	12.717009845
1070000	1070	0.220891554218	0.143175054505	0.206557941113	110	105	5	5	5	11.2410497625
1080000	1080	0.217828147827	0.169057094448	0.243897831788	111	105	6	5	6	10.598546456
1090000	1090	0.219347625468	0.158630597496	0.22885557634	112	105	7	6	6	10.5145098817
1100000	1100	0.220297181332	0.176807822739	0.255079769056	113	105	8	6	7	10.29089845
1110000	1110	0.221751904052	0.170447515586	0.245903785467	114	105	9	6	7	10.02626787
1120000	1120	0.220550662641	0.174614982902	0.251916169898	115	105	10	6	8	10.5493128011
1130000	1130	0.221781559602	0.174614982902	0.251916169898	115	105	10	6	8	10.5493128011
1140000	1140	0.22027939438	0.160213630649	0.231139410419	116	105	11	7	8	10.88499042
1150000	1150	0.220420353969	0.170574991179	0.246087693873	118	105	13	8	9	10.410284405
1160000	1160	0.221666422613	0.170574991179	0.246087693873	118	105	13	8	9	10.410284405
1170000	1170	0.222133335602	0.177548283158	0.25614802763	119	105	14	9	10	10.6170609831
1180000	1180	0.222687153971	0.18804930298	0.271297796851	120	105	15	10	11	10.560546885
1190000	1190	0.224713129006	0.199276878892	0.287495764941	121	105	16	10	12	10.434936322
1200000	1200	0.224643566533	0.204615073679	0.295197152088	122	105	17	11	13	10.5885400875
1210000	1210	0.223559094331	0.214107637633	0.308892027029	123	105	18	12	14	10.4997044835
1220000	1220	0.224120540274	0.218598052884	0.315370326843	125	105	20	12	15	10.2782214916
1230000	1230	0.224699442318	0.218598052884	0.315370326843	125	105	20	12	15	10.2782214916
1240000	1240	0.224454621539	0.220514448668	0.318135101538	127	105	22	12	16	10.194483349
1250000	1250	0.223361348604	0.216929217392	0.312962706155	128	105	23	12	16	10.0549543018
1260000	1260	0.223579290485	0.225544253116	0.325391575472	129	105	24	12	17	9.98084159565
1270000	1270	0.222756237027	0.231600674764	0.334129144949	131	105	26	12	18	9.7392000168
1280000	1280	0.224902058535	0.223713487849	0.3227503395	132	105	27	13	18	9.82160082731
1290000	1290	0.225415153915	0.232728382322	0.33575608305	133	105	28	13	19	9.71578435
1300000	1300	0.224929408917	0.228499755344	0.329655463879	134	105	29	13	19	9.65497461286
1310000	1310	0.226423367654	0.225548157012	0.325397207603	135	105	30	13	19	9.55047340483
1320000	1320	0.226509230326	0.22787598995	0.328755560638	136	105	31	13	20	9.72228630267
1330000	1330	0.224361294594	0.219822061416	0.317136197882	137	105	32	13	20	9.85381051065
1340000	1340	0.224531253609	0.227907969647	0.328801697589	138	105	33	13	21	9.76293312531
1350000	1350	0.224100616966	0.224335142236	0.323647197201	139	105	34	13	21	9.70889440091
1360000	1360	0.224684264531	0.221792247018	0.319978574881	140	105	35	13	21	9.61804961882
1370000	1370	0.224493995867	0.224008675834	0.323176205742	142	105	37	13	22	9.58459427694
1380000	1380	0.224662054279	0.220442263487	0.318030960335	143	105	38	13	22	9.55339008622
1390000	1390	0.225606881781	0.216934124195	0.312969785175	144	105	39	13	22	9.52650730263
1400000	1400	0.226496873137	0.216934124195	0.312969785175	144	105	39	13	22	9.52650730263
1410000	1410	0.22409064194	0.217770794771	0.314176845666	146	105	41	13	23	9.566128262
1420000	1420	0.224097078112	0.223554980924	0.322521662346	147	105	42	13	24	9.55385203951
1430000	1430	0.22482504071	0.220510286858	0.318129097315	148	105	43	13	24	9.52007506357
1440000	1440	0.224123764237	0.225370275972	0.325140579509	150	105	45	13	25	9.38372411886
1450000	1450	0.224497296785	0.225370275972	0.325140579509	150	105	45	13	25	9.38372411886
1460000	1460	0.226545246538	0.225324832426	0.32507501833	152	105	47	13	26	9.45243745717
1470000	1470	0.225259611607	0.225324832426	0.32507501833	152	105	47	13	26	9.45243745717
1480000	1480	0.226470485528	0.220380716039	0.317942166137	153	105	48	14	26	9.51490032915
1490000	1490	0.227220510241	0.224924949643	0.324498109423	154	105	49	14	27	9.53416867521
1500000	1500	0.223982383932	0.227442980266	0.328130859715	155	105	50	14	28	9.63200922041
1510000	1510	0.223902331129	0.23296176911	0.336092789012	156	105	51	14	29	9.5970424494
1520000	1520	0.223827550242	0.230660600774	0.332772904865	157	105	52	14	29	9.55333602824
1530000	1530	0.223064982946	0.227710762378	0.328517187639	158	105	53	14	29	9.54027756327
1540000	1540	0.2233688887	0.230378959989	0.332366583102	159	105	54	14	30	9.61937777736
1550000	1550	0.222957482811	0.225197225885	0.324890921006	160	105	55	15	30	9.70623901981
1560000	1560	0.224402081648	0.22981462966	0.331552426534	161	105	56	15	31	9.69616115927
1570000	1570	0.223392272779	0.22981462966	0.331552426534	161	105	56	15	31	9.69616115927
1580000	1580	0.223273695935	0.2229497183	0.32164845296	163	105	58	15	31	9.73419835667
1590000	1590	0.220414891094	0.227810315357	0.328660812229	164	105	59	15	32	9.70783842172
1600000	1600	0.224569130445	0.227810315357	0.328660812229	164	105	59	15	32	9.70783842172
1610000	1610	0.223076489075	0.228641540506	0.329860016629	166	105	61	15	33	9.72664619133
1620000	1620	0.221261583247	0.22669546145	0.327052418025	167	105	62	15	33	9.69009501
1630000	1630	0.221595856914	0.2244283531	0.323781672053	168	105	63	15	33	9.66996102823
1640000	1640	0.219984159136	0.22010969728	0.317551168717	169	105	64	15	33	9.74252437016
1650000	1650	0.219946791833	0.224339915676	0.323654083819	170	105	65	15	34	9.73311255063
1660000	1660	0.220539337372	0.221937535539	0.320188181909	171	105	66	15	34	9.72483984323
1670000	1670	0.222337741503	0.225582735521	0.325447093846	172	105	67	15	35	9.73692075333
1680000	1680	0.223472683087	0.223227991164	0.322049915841	173	105	68	16	35	9.72909098522
1690000	1690	0.222271768933	0.227908159295	0.328801971193	174	105	69	16	36	9.69293531529
1700000	1700	0.224877638006	0.225884958771	0.325883109831	175	105	70	16	36	9.67280168667
1710000	1710	0.222115675944	0.221904728638	0.320140851556	176	105	71	16	36	9.74003043629
1720000	1720	0.22266272478	0.226193330446	0.326327996117	177	105	72	16	37	9.71616269901
1730000	1730	0.22275258397	0.223736512761	0.322783557426	178	105	73	16	37	9.71954198375
1740000	1740	0.223892305822	0.228392929472	0.329501346723	179	105	74	16	38	9.67716292055
1750000	1750	0.224728242182	0.224434104541	0.323789969627	180	105	75	16	38	9.74685783757
1760000	1760	0.224143501818	0.228196503054	0.329217963304	181	105	76	16	39	9.73875573827
1770000	1770	0.224415477087	0.231389624916	0.33382466438	183	105	78	16	40	9.6556172539
1780000	1780	0.223933750549	0.229514828537	0.33111990494	184	105	79	16	40	9.63937133641
1790000	1790	0.224172501682	0.233492576588	0.336858582327	185	105	80	16	41	9.61824432747
1800000	1800	0.224165058015	0.230426251161	0.332434809841	187	105	82	16	41	9.56210333037
1810000	1810	0.225592090156	0.230426251161	0.332434809841	187	105	82	16	41	9.56210333037
1820000	1820	0.224311643817	0.226834561174	0.327253096509	188	105	83	16	41	9.62287568024
1830000	1830	0.226485416385	0.230770443267	0.332931374085	189	105	84	16	42	9.60005262398
1840000	1840	0.223476195121	0.227309606593	0.327938442179	190	105	85	16	42	9.65727941929
1850000	1850	0.224189567272	0.230827329797	0.333013444	191	105	86	16	43	9.64865663906
1860000	1860	0.222575821346	0.228119136114	0.329106346403	192	105	87	16	43	9.6760313857
1870000	1870	0.223040156624	0.231834131671	0.33446595207	193	105	88	16	44	9.65633658471
1880000	1880	0.223977620067	0.229936281773	0.331727933434	194	105	89	16	44	9.6509394233
1890000	1890	0.22250687511	0.227176142622	0.327745894369	195	105	90	16	44	9.68370588809
1900000	1900	0.22271208637	0.230491990153	0.332529651158	196	105	91	16	45	9.67775413556
1910000	1910	0.223562543245	0.228635744036	0.329851654091	197	105	92	16	45	9.67365982956
1920000	1920	0.222805088183	0.225425935903	0.325220879816	198	105	93	16	45	9.72910811859
1930000	1930	0.223130860181	0.228582652473	0.329775059156	199	105	94	16	46	9.72652318043
1940000	1940	0.221224258563	0.227138646285	0.32769179859	200	105	95	16	46	9.70788178287
1950000	1950	0.222369694343	0.230637546259	0.332739644231	201	105	96	16	47	9.68892029211
1960000	1960	0.220898570232	0.228035138081	0.328985162857	203	105	98	16	47	9.64286904629
1970000	1970	0.22193010261	0.226954507238	0.327426142099	204	105	99	16	47	9.61215342918
1980000	1980	0.222325615665	0.229826666374	0.331569791842	205	105	100	16	48	9.61803834232
1990000	1990	0.223818846642	0.229826666374	0.331569791842	205	105	100	16	48	9.61803834232
2000000	2000	0.222755308492	0.230933854858	0.333167127177	207	105	102	17	49	9.62093958277
2010000	2010	0.223360144919	0.229734096639	0.331436241944	208	105	103	17	49	9.59749164069
2020000	2020	0.224507432081	0.228220442064	0.329252499995	209	105	104	17	49	9.58819733845
2030000	2030	0.224276837669	0.226056586438	0.326130716215	210	105	105	18	49	9.60754206558
2040000	2040	0.224100429917	0.229337134004	0.330863545919	211	105	106	18	50	9.59171061114
2050000	2050	0.22333787186	0.22786037818	0.328733037615	212	105	107	18	50	9.58290727575
2060000	2060	0.223451435018	0.22974931979	0.331458204309	213	105	108	18	51	9.62356021262
2070000	2070	0.223535714056	0.227800074739	0.32864603814	214	105	109	19	51	9.63579284481
2080000	2080	0.223676058947	0.230529867016	0.332584295921	215	105	110	19	52	9.63886065
2090000	2090	0.223961763	0.228334710728	0.32941735483	216	105	111	19	52	9.66242229918
2100000	2100	0.224307542695	0.231742911321	0.334334348925	217	105	112	19	53	9.63507820063
2110000	2110	0.225227859177	0.229891904635	0.331663910757	218	105	113	19	53	9.6448389358
2120000	2120	0.224812732001	0.227779546264	0.328616421811	219	105	114	19	53	9.6668768492
2130000	2130	0.224458370578	0.230969485354	0.333218531116	220	105	115	19	54	9.64653440237
2140000	2140	0.227421304913	0.229446006823	0.331020616195	221	105	116	19	54	9.64443976626
2150000	2150	0.224420368289	0.227345259902	0.32798987903	222	105	117	19	54	9.66779088509
2160000	2160	0.224331836965	0.225760913487	0.325704150314	223	105	118	19	54	9.67038370342
2170000	2170	0.224383318747	0.228754363837	0.330022786289	224	105	119	19	55	9.65594077508
2180000	2180	0.225916168127	0.22743507246	0.328119451162	225	105	120	19	55	9.64788334992
2190000	2190	0.224336399359	0.225373580057	0.325145346296	226	105	121	19	55	9.672406113
2200000	2200	0.223959780408	0.227748262379	0.328571288705	228	105	123	19	56	9.61988987123
2210000	2210	0.226052069035	0.225894417764	0.325896756273	229	105	124	19	56	9.63680897366
2220000	2220	0.226739062116	0.225894417764	0.325896756273	229	105	124	19	56	9.63680897366
2230000	2230	0.227883730344	0.228151940086	0.329153672531	230	105	125	19	57	9.65019654613
2240000	2240	0.228327322604	0.226771975726	0.327162804793	231	105	126	19	57	9.6477609636
2250000	2250	0.226931881536	0.228551398935	0.329729969832	232	105	127	19	58	9.67968659921
2260000	2260	0.225883155723	0.227501549059	0.328215356622	233	105	128	19	58	9.66400546472
2270000	2270	0.228401011704	0.226338292239	0.326537131777	234	105	129	19	58	9.65383237688
2280000	2280	0.224243776005	0.227967089023	0.32888698882	235	105	130	19	59	9.6904855807
2290000	2290	0.223921435048	0.229887024351	0.331656869995	237	105	132	19	60	9.65454847061
2300000	2300	0.223185244785	0.228814367249	0.330109352914	238	105	133	19	60	9.64175705212
2310000	2310	0.224179525818	0.227667140542	0.328454254634	239	105	134	19	60	9.63275856045
2320000	2320	0.224127246942	0.226497330684	0.326766575753	240	105	135	19	60	9.62537667515
2330000	2330	0.225627540239	0.229146433449	0.330588423174	241	105	136	19	61	9.61599171733
2340000	2340	0.226108113615	0.227811189776	0.328662073749	242	105	137	19	61	9.61607041154
2350000	2350	0.224360721303	0.229420635936	0.330984013743	243	105	138	19	62	9.64906088591
2360000	2360	0.224725621902	0.228169297614	0.329178714151	244	105	139	19	62	9.64629508029
2370000	2370	0.224251952524	0.230087532519	0.331946142135	246	105	141	19	63	9.61002976529
2380000	2380	0.225094762542	0.228943059841	0.330295017079	247	105	142	19	63	9.6037504083
2390000	2390	0.223266547549	0.228943059841	0.330295017079	247	105	142	19	63	9.6037504083
2400000	2400	0.227024013397	0.226955128074	0.327427037777	248	105	143	19	63	9.63374598514
2410000	2410	0.224824012519	0.225355965003	0.325119933144	249	105	144	19	63	9.64826166699
2420000	2420	0.223582367566	0.227388684093	0.328052526896	250	105	145	20	64	9.66023140403
2430000	2430	0.224734793758	0.230175940936	0.332073688521	251	105	146	20	65	9.63927405441
2440000	2440	0.224074722402	0.228070348962	0.329035961421	253	105	148	20	65	9.62300280027
2450000	2450	0.225109072164	0.230556804423	0.332623158385	254	105	149	20	66	9.61373980851
2460000	2460	0.225249721347	0.229678146956	0.331355523614	255	105	150	20	66	9.59899563201
2470000	2470	0.22571812759	0.231985427059	0.334684225176	256	105	151	20	67	9.59633666193
2480000	2480	0.225713483988	0.230710946728	0.332845538723	257	105	152	20	67	9.59847671748
2490000	2490	0.225791415403	0.233404408227	0.336731382271	258	105	153	20	68	9.57886872947
2500000	2500	0.224682049676	0.234392131424	0.338156365629	260	105	155	20	69	9.57855376396
2510000	2510	0.225944765858	0.233538848381	0.336925338414	261	105	156	20	69	9.56410538348
2520000	2520	0.225896981373	0.232554606985	0.335505378233	262	105	157	20	69	9.55548355795
2530000	2530	0.226417173354	0.235087725425	0.339159895645	263	105	158	20	70	9.54078672554
2540000	2540	0.227031473251	0.23410863658	0.337747369023	264	105	159	20	70	9.53229696095
2550000	2550	0.226429848832	0.232166990817	0.33494616631	265	105	160	20	70	9.56375639943
2560000	2560	0.226829974732	0.234607664079	0.338467313522	266	105	161	20	71	9.55155396237
2570000	2570	0.226421044988	0.232747060496	0.335783029959	267	105	162	20	71	9.58013822547
2580000	2580	0.226749552563	0.235214787152	0.339343206968	268	105	163	20	72	9.56572550537
2590000	2590	0.22518509031	0.233432696427	0.336772193516	269	105	164	20	72	9.59148304018
2600000	2600	0.22695466603	0.233432696427	0.336772193516	269	105	164	20	72	9.59148304018
2610000	2610	0.227319916245	0.237473259138	0.342601493303	271	105	166	20	74	9.59618753715
2620000	2620	0.227368057737	0.236680347987	0.341457564317	272	105	167	20	74	9.58192585446
2630000	2630	0.227383395424	0.235962741877	0.340422277541	273	105	168	20	74	9.56500215174
2640000	2640	0.227472604256	0.238077283258	0.343472915905	274	105	169	20	75	9.56236663482
2650000	2650	0.228082809773	0.23604538617	0.340541508052	276	105	171	20	75	9.55373723482
2660000	2660	0.227028076236	0.23604538617	0.340541508052	276	105	171	20	75	9.55373723482
2670000	2670	0.227787716345	0.237434298128	0.342545284446	277	105	172	20	76	9.57938394596
2680000	2680	0.22619508094	0.236136995154	0.340673671878	278	105	173	20	76	9.58712023326
2690000	2690	0.226748295481	0.237592558945	0.342773606542	280	105	175	20	77	9.56471801397
2700000	2700	0.226085189445	0.236630192069	0.341385204623	281	105	176	20	77	9.55958632349
2710000	2710	0.226003063438	0.236630192069	0.341385204623	281	105	176	20	77	9.55958632349
2720000	2720	0.226298456551	0.234941721406	0.338949256371	282	105	177	20	77	9.58438262523
2730000	2730	0.228666023559	0.236717235584	0.341510781871	283	105	178	20	78	9.59232727853
2740000	2740	0.226782219077	0.23830548896	0.34380214714	284	105	179	21	79	9.60701710528
2750000	2750	0.226802139215	0.240437960979	0.346878653945	285	105	180	21	80	9.59907001883
2760000	2760	0.226760821742	0.238614532762	0.3442480031	286	105	181	21	80	9.62924688311
2770000	2770	0.227377300081	0.238614532762	0.3442480031	286	105	181	21	80	9.62924688311
2780000	2780	0.22728673888	0.239923499828	0.346136443395	287	105	182	21	81	9.65336414249
2790000	2790	0.228506056297	0.238752366927	0.344446855766	288	105	183	21	81	9.65786502099
2800000	2800	0.22695232213	0.240097576891	0.34638758351	290	105	185	21	82	9.63727946261
2810000	2810	0.226977249559	0.242133235808	0.349324418534	291	105	186	21	83	9.63072750768
2820000	2820	0.225874391715	0.242133235808	0.349324418534	291	105	186	21	83	9.63072750768
2830000	2830	0.225744305783	0.239511366368	0.345541860496	293	105	188	21	83	9.65229105749
2840000	2840	0.225938470622	0.241482229482	0.348385214937	294	105	189	21	84	9.64735726112
2850000	2850	0.226015581601	0.241482229482	0.348385214937	294	105	189	21	84	9.64735726112
2860000	2860	0.226310543999	0.242023768838	0.349166491079	296	105	191	21	85	9.65772568858
2870000	2870	0.226494173874	0.242023768838	0.349166491079	296	105	191	21	85	9.65772568858
2880000	2880	0.225446446623	0.240466205565	0.34691940227	297	105	192	21	85	9.67926868639
2890000	2890	0.225261512666	0.241798066155	0.348840870939	299	105	194	21	86	9.65779473865
2900000	2900	0.225374518755	0.241237412846	0.348032019189	300	105	195	21	86	9.63999730809
2910000	2910	0.225894632649	0.243350294712	0.351080263379	301	105	196	21	87	9.62742458036
2920000	2920	0.225299346383	0.241564466321	0.348503857617	303	105	198	21	87	9.61909886239
2930000	2930	0.225934700194	0.243752281682	0.351660207988	304	105	199	21	88	9.60301949293
2940000	2940	0.226928534951	0.2431154941	0.350741517702	305	105	200	21	88	9.58910352427
2950000	2950	0.227351577677	0.244418202713	0.352620928957	307	105	202	21	89	9.56880947184
2960000	2960	0.22797282959	0.243546159675	0.351362836791	308	105	203	21	89	9.56465557401
2970000	2970	0.227271955596	0.243546159675	0.351362836791	308	105	203	21	89	9.56465557401
2980000	2980	0.22729582686	0.243795417444	0.351722439739	310	105	205	21	90	9.58562402382
2990000	2990	0.227470774532	0.243795417444	0.351722439739	310	105	205	21	90	9.58562402382
3000000	3000	0.227417052998	0.244712468995	0.353045465463	312	105	207	21	91	9.57995857155
3010000	3010	0.227184878544	0.246788220512	0.356040141883	313	105	208	21	92	9.56623515391
3020000	3020	0.227364639849	0.245877494259	0.354726241633	314	105	209	21	92	9.56431386399
3030000	3030	0.227552427873	0.247054671309	0.356424549126	316	105	211	21	93	9.54799133033
3040000	3040	0.229729841398	0.247054671309	0.356424549126	316	105	211	21	93	9.54799133033
3050000	3050	0.227849314581	0.245475164235	0.354145802104	317	105	212	21	93	9.5725497591
3060000	3060	0.227161011734	0.246612265913	0.355786293055	318	105	213	21	94	9.59407372608
3070000	3070	0.226634904838	0.245869164575	0.35471422444	319	105	214	21	94	9.58647053606
3080000	3080	0.226831856499	0.245139763647	0.353661921338	320	105	215	21	94	9.57858843621
3090000	3090	0.225658175055	0.246366241278	0.355431354534	322	105	217	21	95	9.55997294745
3100000	3100	0.226767042848	0.245807801838	0.354625696723	323	105	218	21	95	9.54589013424
3110000	3110	0.226433434392	0.247280556596	0.356750432709	325	105	220	21	96	9.51786489694
3120000	3120	0.227031432696	0.246398703254	0.355478187266	326	105	221	21	96	9.51670290464
3130000	3130	0.227056011604	0.248443053348	0.358427561008	327	105	222	21	97	9.50169173452
3140000	3140	0.226430889078	0.247741645095	0.357415642801	328	105	223	21	97	9.49375500694
3150000	3150	0.226766396541	0.246971402029	0.356304416949	329	105	224	21	97	9.48869380937
3160000	3160	0.225383911314	0.245511475143	0.35419818767	330	105	225	21	97	9.51051701728
3170000	3170	0.225283195024	0.246777871039	0.35602521075	332	105	227	21	98	9.49051426841
3180000	3180	0.225699823623	0.246218821169	0.355218672273	333	105	228	21	98	9.47801671943
3190000	3190	0.225623907398	0.246218821169	0.355218672273	333	105	228	21	98	9.47801671943
3200000	3200	0.226028837911	0.244685495236	0.353006550554	334	105	229	21	98	9.50341694246
3210000	3210	0.225307529892	0.243536649002	0.351349115791	335	105	230	21	98	9.51435716782
3220000	3220	0.224498511187	0.24467138645	0.352986195879	337	105	232	21	99	9.49949376255
3230000	3230	0.225688364427	0.243888199916	0.35185629655	338	105	233	21	99	9.49659093056
3240000	3240	0.226377066024	0.243888199916	0.35185629655	338	105	233	21	99	9.49659093056
3250000	3250	0.225663560611	0.242535770122	0.349905152794	339	105	234	21	99	9.51620649901
3260000	3260	0.225467805633	0.243382587886	0.351126852581	341	105	236	21	100	9.5125250674
3270000	3270	0.225673175965	0.243382587886	0.351126852581	341	105	236	21	100	9.5125250674
3280000	3280	0.225323082596	0.244451546994	0.352669034586	342	105	237	21	101	9.53264720212
3290000	3290	0.225583745493	0.245836851001	0.354667605807	344	105	239	21	102	9.50726256567
3300000	3300	0.225410134038	0.245266034257	0.353844091322	345	105	240	21	102	9.49691851736
3310000	3310	0.22518325388	0.244593519495	0.352873857609	346	105	241	21	102	9.49071071788
