time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
1020	0.315097414847	0.351743954353	113	13	53	9.09424301537
1030	0.315980061581	0.356558601769	114	13	54	9.07741980116
1040	0.318259746929	0.354446847653	115	13	54	9.06878998983
1050	0.317532996991	0.350761005827	116	14	54	9.10166278818
1060	0.319967732594	0.355032804401	117	14	55	9.09678933561
1070	0.316024056852	0.351006798231	118	14	55	9.13945714719
1080	0.317085614625	0.348706136695	119	14	55	9.13858445119
1090	0.312963052324	0.353085372487	120	14	56	9.12871464648
1100	0.314126715011	0.350796368272	121	14	56	9.12814046168
1110	0.311517017851	0.34739697452	122	14	56	9.15759862612
1120	0.316569452449	0.351563602229	123	14	57	9.15129666198
1130	0.316254888902	0.349614017928	124	14	57	9.14347494586
1140	0.31314369183	0.353792142311	125	14	58	9.1356576971
1150	0.315048734644	0.34984834757	126	14	58	9.18044574633
1160	0.317562120178	0.34984834757	126	14	58	9.18044574633
1170	0.315579650627	0.346023764609	127	14	58	9.22388314556
1180	0.31602724489	0.348096630181	129	14	59	9.21205509001
1190	0.314941031665	0.346457941454	130	14	59	9.19902314683
1200	0.315345822776	0.350421302249	131	14	60	9.19297740901
1210	0.310930295904	0.346840205629	132	14	60	9.23190932024
1220	0.310672640062	0.344892205658	133	14	60	9.22848974031
1230	0.310047834063	0.348900557086	134	14	61	9.21939640565
1240	0.310644295139	0.346926076756	135	14	61	9.21715733404
1250	0.310032420503	0.345303873108	136	14	61	9.20619716912
1260	0.313690144091	0.343525396882	137	14	61	9.20001161913
1270	0.304965062206	0.345719126204	138	14	62	9.23780218913
1280	0.313630243919	0.344031620533	139	14	62	9.22983476327
1290	0.305805718198	0.347092805509	141	14	63	9.19066098679
1300	0.307301933022	0.347092805509	141	14	63	9.19066098679
1310	0.309090299286	0.343594302674	142	14	63	9.23202416469
1320	0.306251903311	0.345848139156	143	14	64	9.26539014712
1330	0.304859272799	0.343778035937	144	14	64	9.26945005455
1340	0.31018488075	0.347869148814	145	14	65	9.25227186105
1350	0.306933477956	0.344442466712	147	14	65	9.24255542076
1360	0.308715763852	0.344442466712	147	14	65	9.24255542076
1370	0.306213243468	0.341392083251	148	15	65	9.27471412926
1380	0.307244314579	0.345111391048	149	15	66	9.2658561321
1390	0.30639123305	0.34331289328	150	15	66	9.26466872081
1400	0.304231960665	0.340657275181	151	15	66	9.28735792687
1410	0.301212281109	0.343140861356	153	15	67	9.26171190409
1420	0.306048451122	0.343140861356	153	15	67	9.26171190409
1430	0.307084135488	0.339974286051	154	15	67	9.29930334197
1440	0.303807854877	0.337103857074	155	15	67	9.32995391955
1450	0.304388895383	0.340166090312	156	15	68	9.33569875755
1460	0.305888458496	0.340166090312	156	15	68	9.33569875755
1470	0.306545774984	0.340958190642	158	15	69	9.35488824529
1480	0.305414146811	0.339514686697	159	15	69	9.34721050102
1490	0.30743818364	0.339514686697	159	15	69	9.34721050102
1500	0.307666247362	0.340452289995	161	15	70	9.36211991538
1510	0.307171538671	0.340452289995	161	15	70	9.36211991538
1520	0.30555574203	0.337667636159	162	15	70	9.39249067746
1530	0.306213052335	0.334608101354	164	15	70	9.38536313332
1540	0.305174561799	0.338042768461	165	15	71	9.37677438098
