time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
2880000	2880	0.233440470762	0.246671380912	0.355871577971	304	106	198	21	87	9.41995165629
2890000	2890	0.234110423937	0.245786546804	0.354595032192	305	106	199	21	87	9.41531756232
2900000	2900	0.232341477668	0.24417345607	0.352267834189	306	106	200	21	87	9.43906062332
2910000	2910	0.232769993374	0.243200577668	0.350864267343	307	106	201	21	87	9.4385480304
2920000	2920	0.232526161206	0.245269752952	0.353849456264	308	106	202	21	88	9.42844615945
2930000	2930	0.232562424632	0.244328600711	0.352491660593	309	106	203	21	88	9.42690171554
2940000	2940	0.232637017329	0.245394142284	0.354028912136	311	106	205	21	89	9.4173613376
2950000	2950	0.232967910505	0.246989513086	0.356330545681	312	106	206	21	90	9.42433895346
2960000	2960	0.232780913963	0.248814291677	0.358963144705	313	106	207	21	91	9.42202836947
2970000	2970	0.233375220772	0.248814291677	0.358963144705	313	106	207	21	91	9.42202836947
2980000	2980	0.232587788884	0.249393918609	0.359799369606	315	106	209	21	92	9.42945818524
2990000	2990	0.232333719192	0.248621959174	0.358685667557	316	106	210	21	92	9.42210557172
3000000	3000	0.231867151221	0.247951513982	0.357718419602	317	106	211	21	92	9.41116093929
3010000	3010	0.23174819092	0.249121845418	0.359406850961	319	106	213	21	93	9.39638943042
3020000	3020	0.232505427564	0.248513803887	0.35852963246	320	106	214	21	93	9.38355460009
3030000	3030	0.232475570277	0.248513803887	0.35852963246	320	106	214	21	93	9.38355460009
3040000	3040	0.23219856516	0.248909876513	0.359101044473	322	106	216	21	94	9.39794580288
3050000	3050	0.231847359115	0.248022343405	0.35782060486	323	106	217	21	94	9.39617945741
3060000	3060	0.233151091604	0.247152685679	0.356565953972	324	106	218	21	94	9.39400980194
3070000	3070	0.232430754138	0.24853357512	0.35855815632	325	106	219	21	95	9.4060739217
3080000	3080	0.230633969763	0.247786381727	0.357480184117	326	106	220	21	95	9.3994933226
3090000	3090	0.231032083192	0.246922568245	0.356233964691	327	106	221	21	95	9.39759049114
3100000	3100	0.231328592807	0.248218136316	0.358103074322	328	106	222	21	96	9.41225712416
3110000	3110	0.231514766949	0.247474704775	0.357030529324	329	106	223	21	96	9.40601617698
3120000	3120	0.231644091117	0.24649763733	0.355620918966	330	106	224	21	96	9.40892133691
3130000	3130	0.231890779828	0.248319520394	0.358249340629	331	106	225	21	97	9.40297024808
3140000	3140	0.232624245027	0.247691575799	0.357343408075	332	106	226	21	97	9.39278133267
3150000	3150	0.231989296591	0.246427299103	0.355519442356	333	106	227	21	97	9.40703589429
3160000	3160	0.231603770985	0.24752840755	0.357108006052	335	106	229	21	98	9.39426833474
3170000	3170	0.231693457311	0.24695137414	0.356275522812	336	106	230	21	98	9.382797201
3180000	3180	0.231645651279	0.246112414652	0.35506516012	337	106	231	21	98	9.38150351543
3190000	3190	0.231615024521	0.247912621322	0.357662309356	338	106	232	21	99	9.37529641316
3200000	3200	0.232399461554	0.247348895963	0.356849025575	339	106	233	21	99	9.36372268159
3210000	3210	0.231419684951	0.246362442834	0.355425874538	340	106	234	21	99	9.36839416485
3220000	3220	0.23173835752	0.247642010436	0.357271900372	341	106	235	21	100	9.38139645316
3230000	3230	0.23179792374	0.246700439723	0.355913500973	342	106	236	21	100	9.3845919806
3240000	3240	0.230835505099	0.247730073752	0.357398948882	344	106	238	21	101	9.37417928734
