time	time_seconds	lambda1_bits_per_second	lz76_measurement_window_bits_per_second	n_symbols	lz76_phrase_count	alphabet_size	lz76_elapsed_seconds	lz76_mean_event_interval_seconds
560000	560	0.353580544443	0.348291676009	57	33	13	552.655672605	9.69571355447
570000	570	0.355812381689	0.342054630106	58	33	13	565.153504221	9.74402593484
580000	580	0.362165123613	0.348013194714	59	34	13	574.719196617	9.74100333249
590000	590	0.357640035635	0.351871870748	61	35	14	589.918729149	9.67079883851
600000	600	0.356732915871	0.34826661957	62	35	14	598.383132787	9.6513408514
610000	610	0.358392076875	0.344979835323	63	35	14	606.426161478	9.62581208695
620000	620	0.358221780718	0.352104549857	64	36	14	613.454157545	9.58522121164
630000	630	0.35933072557	0.346518468718	66	36	14	627.955528899	9.51447771059
640000	640	0.361561389346	0.353673079566	67	37	14	634.612338384	9.47182594603
650000	650	0.357056286278	0.346814938615	68	37	14	649.441820544	9.550615008
660000	660	0.362186785766	0.35250378447	69	38	15	658.500531297	9.54348596083
670000	670	0.366412003374	0.359309951304	70	39	15	665.28087183	9.50401245471
680000	680	0.363534034005	0.356046308813	71	39	15	673.620626655	9.48761445993
690000	690	0.365083883273	0.361499975505	72	40	15	682.702674358	9.48198158831
700000	700	0.362598770973	0.356196737613	74	40	15	697.306034552	9.42305452097
710000	710	0.362655566667	0.360966659639	75	41	15	707.49350249	9.43324669987
720000	720	0.368672208433	0.360966659639	75	41	15	707.49350249	9.43324669987
730000	730	0.372627740083	0.355572511103	76	41	16	720.429785915	9.47933928836
740000	740	0.371630716534	0.366429815057	78	43	16	737.582708353	9.45618856863
750000	750	0.366604860892	0.366429815057	78	43	16	737.582708353	9.45618856863
760000	760	0.367598053614	0.360721043479	79	43	16	751.446518221	9.5119812433
770000	770	0.372133869634	0.356211848093	80	43	17	763.149540184	9.5393692523
780000	780	0.370162500553	0.360529121744	81	44	17	773.733336097	9.5522634086
790000	790	0.368357973342	0.363762998802	83	45	17	788.636489569	9.50164445264
800000	800	0.368074594994	0.36170269941	84	45	17	795.278234015	9.46759802399
810000	810	0.367757526629	0.358136980133	85	45	17	805.341554003	9.47460651768
820000	820	0.367457838325	0.361459253959	87	46	17	819.941383607	9.42461360468
830000	830	0.36817361775	0.361459253959	87	46	17	819.941383607	9.42461360468
840000	840	0.36574609257	0.362692085893	89	47	18	839.167666165	9.42885018163
850000	850	0.368285057555	0.360484727764	90	47	18	846.407828203	9.40453142448
860000	860	0.367549043486	0.358526239343	91	47	18	853.121235002	9.3749586264
870000	870	0.371840274858	0.363098621204	92	48	18	862.385466661	9.3737550724
880000	880	0.369792032742	0.358009406789	93	48	19	876.735686216	9.42726544318
890000	890	0.370815728161	0.362523178235	94	49	19	885.942949346	9.42492499304
900000	900	0.376115904713	0.366041780045	96	50	19	899.482362356	9.36960794121
910000	910	0.370070070217	0.366041780045	96	50	19	899.482362356	9.36960794121
920000	920	0.371881223538	0.361303610992	97	50	19	913.347201827	9.4159505343
930000	930	0.371665265234	0.357535571335	98	50	19	925.042202012	9.43920614298
940000	940	0.3711593433	0.35434948581	99	50	19	935.426307298	9.44875057877
950000	950	0.369075957196	0.35916421812	100	51	19	943.403180451	9.43403180451
960000	960	0.367823168984	0.354843471741	102	51	19	958.996626797	9.4019277137
970000	970	0.366384468564	0.3594304053	103	52	19	967.358415666	9.39182927831
980000	980	0.366079871223	0.3594304053	103	52	19	967.358415666	9.39182927831
990000	990	0.356913988196	0.352692005485	105	52	19	989.931048872	9.42791475116
1000000	1000	0.355141592048	0.357843517707	106	53	19	996.468474201	9.40064598303
1010000	1010	0.356436219447	0.355720131103	107	53	19	1004.43500111	9.38724300103
1020000	1020	0.359018297065	0.35349951637	108	53	19	1012.75679608	9.37737774148
1030000	1030	0.360664784864	0.358075740625	109	54	19	1020.68336967	9.36406761165
1040000	1040	0.360251332638	0.359595246729	111	55	19	1039.2041498	9.36219954775
1050000	1050	0.360727959835	0.358002266274	112	55	19	1045.81606315	9.33764342098
1060000	1060	0.362388526269	0.354583785912	113	55	19	1057.8877485	9.3618384823
1070000	1070	0.362886061551	0.354583785912	113	55	19	1057.8877485	9.3618384823
1080000	1080	0.360222810301	0.356946635111	114	56	19	1071.98612665	9.40338707588
1090000	1090	0.358632495453	0.359225094881	116	57	19	1088.18933391	9.38094253371
1100000	1100	0.360261700851	0.356975015283	117	57	19	1097.02576441	9.3762885847
1110000	1110	0.355063833357	0.353601636573	118	57	19	1109.47069594	9.40229403339
1120000	1120	0.36109494169	0.358201887247	119	58	19	1116.40793784	9.38157930958
1130000	1130	0.364117104457	0.35556720844	120	58	20	1126.64960389	9.38874669908
1140000	1140	0.364666344669	0.35941158833	121	59	20	1135.78121645	9.38662162355
1150000	1150	0.361699977151	0.362610139431	123	60	20	1148.75681903	9.33948633358
1160000	1160	0.361751582497	0.360296158028	124	60	20	1158.08001092	9.33935492677
1170000	1170	0.364565677561	0.360296158028	124	60	20	1158.08001092	9.33935492677
1180000	1180	0.365066564592	0.356277052955	125	60	20	1173.09563895	9.3847651116
1190000	1190	0.360924811363	0.358529111049	126	61	20	1187.11162418	9.42152082683
1200000	1200	0.361051955917	0.356039589762	127	61	20	1197.36618666	9.42808020992
1210000	1210	0.365103195064	0.356039589762	127	61	20	1197.36618666	9.42808020992
1220000	1220	0.364475118982	0.358002863193	128	62	20	1212.28080728	9.47094380688
1230000	1230	0.358627208659	0.35442881128	129	62	20	1226.46939527	9.50751469202
1240000	1240	0.359756133514	0.35799377603	130	63	20	1235.80129556	9.506163812
1250000	1250	0.359808994343	0.35799377603	130	63	20	1235.80129556	9.506163812
1260000	1260	0.360204443337	0.358214020123	132	64	20	1258.58062028	9.53470166879
1270000	1270	0.357685494945	0.356607783527	133	64	20	1266.2036465	9.52032816917
1280000	1280	0.356429804183	0.360352306975	134	65	20	1274.5743221	9.51174867239
1290000	1290	0.349796271697	0.356876290089	135	65	20	1288.94248955	9.54772214481
1300000	1300	0.353500378133	0.35519224265	136	65	20	1297.00210017	9.53678014831
1310000	1310	0.350614455994	0.353803768141	137	65	20	1304.03383722	9.51849516219
1320000	1320	0.350274007325	0.355961519841	138	66	20	1318.01497633	9.55083316181
1330000	1330	0.352730364863	0.353786635973	139	66	20	1328.06065302	9.55439318719
1340000	1340	0.355902683678	0.357812058852	140	67	20	1334.95210773	9.53537219807
1350000	1350	0.355500279004	0.355678330697	141	67	20	1344.89480895	9.53826105638
1360000	1360	0.354684398507	0.358308569997	142	68	20	1356.88299091	9.55551402049
1370000	1370	0.353559232195	0.356903627634	143	68	20	1364.15327053	9.53953336035
1380000	1380	0.356408071431	0.360338561939	144	69	20	1372.94443991	9.53433638826
1390000	1390	0.356386762207	0.357300693486	145	69	20	1386.54566376	9.562383888
1400000	1400	0.353832903015	0.359712346903	146	70	20	1399.13940529	9.58314661158
1410000	1410	0.351122462269	0.358155999409	147	70	20	1407.14399583	9.5724081349
1420000	1420	0.35555688286	0.356055851467	148	70	20	1417.36677972	9.57680256568
1430000	1430	0.353108995955	0.356055851467	148	70	20	1417.36677972	9.57680256568
1440000	1440	0.352724206433	0.35693559261	150	71	20	1437.92364127	9.58615760847
1450000	1450	0.350957912731	0.360705929752	151	72	20	1444.84772288	9.56852796609
1460000	1460	0.350823979954	0.358022129109	153	72	20	1459.49616571	9.53919062556
1470000	1470	0.351125672189	0.356207506399	154	72	20	1468.8310087	9.53786369286
1480000	1480	0.351633912688	0.356207506399	154	72	20	1468.8310087	9.53786369286
1490000	1490	0.351979734939	0.358056104844	155	73	20	1483.4465169	9.57062268968
1500000	1500	0.350709317987	0.360501818947	157	74	20	1497.36258473	9.53734130401
1510000	1510	0.347913536614	0.358769373709	158	74	20	1506.48247864	9.5346992319
1520000	1520	0.350466519708	0.357326978958	159	74	20	1514.44858787	9.52483388597
1530000	1530	0.352091322118	0.360539121052	160	75	20	1523.12072408	9.5195045255
1540000	1540	0.351444407839	0.357949221997	161	75	20	1536.02447518	9.54052469056
1550000	1550	0.351157864956	0.361305636582	162	76	20	1543.92443333	9.5303977366
1560000	1560	0.349628875065	0.358663096383	164	76	20	1559.05070243	9.50640672213
1570000	1570	0.35073800158	0.357584838269	165	76	20	1565.61584376	9.48858087127
1580000	1580	0.350079282669	0.361091086209	166	77	20	1572.67254137	9.47393097211
1590000	1590	0.348692042807	0.358040772707	168	77	20	1589.78665265	9.46301578958
1600000	1600	0.350967282283	0.361589151155	169	78	20	1596.47653749	9.44660673071
1610000	1610	0.356319503491	0.361589151155	169	78	20	1596.47653749	9.44660673071
1620000	1620	0.348619417641	0.357762902149	171	78	20	1617.2512373	9.45760957485
1630000	1630	0.345971375331	0.360962627457	172	79	20	1625.30653036	9.44945657186
1640000	1640	0.350341787199	0.359841784885	173	79	20	1632.2051931	9.43471209884
1650000	1650	0.34684354379	0.357141790976	174	79	20	1646.38401618	9.46197710448
1660000	1660	0.348093682445	0.360001262729	175	80	20	1655.8188836	9.461822192
1670000	1670	0.345768768118	0.360001262729	175	80	20	1655.8188836	9.461822192
1680000	1680	0.34425343251	0.360418738139	177	81	20	1678.25916233	9.48169018266
1690000	1690	0.34572556288	0.35848180781	178	81	20	1689.16356344	9.48968294067
1700000	1700	0.345496812281	0.361604768985	179	82	20	1697.08185945	9.48090424274
1710000	1710	0.343048639628	0.360540083262	180	82	20	1703.92137357	9.46622985317
1720000	1720	0.343789568995	0.359180792492	181	82	20	1712.19445916	9.45963789591
1730000	1730	0.343929858697	0.36091332536	183	83	20	1728.40137159	9.4448162382
1740000	1740	0.34406310013	0.359755353816	184	83	20	1735.77859434	9.43357931707
1750000	1750	0.343722866881	0.362819477823	185	84	20	1743.66615177	9.425222442
1760000	1760	0.34337129468	0.36028334882	187	84	20	1759.55712832	9.40939640813
1770000	1770	0.347183011318	0.36028334882	187	84	20	1759.55712832	9.40939640813
1780000	1780	0.345505261718	0.361225590486	189	85	21	1779.47139679	9.41519257561
1790000	1790	0.345638929581	0.359701756197	190	85	21	1788.80896638	9.41478403358
1800000	1800	0.346079451029	0.359701756197	190	85	21	1788.80896638	9.41478403358
1810000	1810	0.345749466339	0.361367975917	191	86	21	1803.31109185	9.44141932906
1820000	1820	0.346669807848	0.360232723457	192	86	21	1810.79266981	9.43121182193
1830000	1830	0.34959314365	0.362569242994	193	87	21	1821.84168957	9.43959424648
1840000	1840	0.346304031225	0.364151619789	194	88	21	1836.57656253	9.46688949758
1850000	1850	0.352608874413	0.364151619789	194	88	21	1836.57656253	9.46688949758
1860000	1860	0.34816765988	0.36465040706	196	89	22	1858.51753626	9.48223232786
1870000	1870	0.346701964585	0.363263084238	197	89	22	1867.41411766	9.47925948051
1880000	1880	0.348627256221	0.36611098461	198	90	22	1875.50257892	9.47223524707
1890000	1890	0.349462191779	0.364012527006	199	90	22	1888.11143809	9.48799717633
1900000	1900	0.349152709348	0.364012527006	199	90	22	1888.11143809	9.48799717633
1910000	1910	0.348600274298	0.361621925127	200	90	22	1902.39310528	9.5119655264
1920000	1920	0.348047402858	0.363065859264	202	91	22	1919.47886905	9.50237063886
1930000	1930	0.348600480113	0.363065859264	202	91	22	1919.47886905	9.50237063886
1940000	1940	0.347067175134	0.360784634045	203	91	22	1933.41263081	9.52420015177
1950000	1950	0.347573145943	0.363590659662	204	92	22	1941.36761411	9.5165079123
1960000	1960	0.346488994751	0.362271144763	205	92	22	1950.23031607	9.51331861498
1970000	1970	0.346521579133	0.360065256856	206	92	22	1963.97190519	9.53384419995
1980000	1980	0.346716714104	0.361798268396	207	93	23	1977.60561492	9.55365031362
1990000	1990	0.346870391533	0.364617760298	208	94	23	1985.20591239	9.54425919418
2000000	2000	0.345609483025	0.362652209026	209	94	23	1997.75912123	9.55865608244
2010000	2010	0.346098265859	0.361313722722	210	94	23	2006.95139171	9.5569113891
2020000	2020	0.346577160848	0.363601591419	211	95	23	2017.33006741	9.56080600668
2030000	2030	0.347324939277	0.363601591419	211	95	23	2017.33006741	9.56080600668
2040000	2040	0.346011585387	0.363988419829	213	96	23	2039.98831581	9.57740993338
2050000	2050	0.346479930249	0.363988419829	213	96	23	2039.98831581	9.57740993338
2060000	2060	0.344253972477	0.361867594945	214	96	23	2053.73689459	9.59690137659
2070000	2070	0.342919279409	0.359769814903	216	96	23	2069.2931129	9.58006070787
2080000	2080	0.343458777347	0.362366203499	217	97	23	2077.65090198	9.57442811972
2090000	2090	0.344480613046	0.361021764173	218	97	23	2087.1702326	9.5741753789
2100000	2100	0.343970929054	0.361021764173	218	97	23	2087.1702326	9.5741753789
2110000	2110	0.343235416895	0.361515418387	220	98	23	2109.37960911	9.58808913232
2120000	2120	0.342591942913	0.36054631049	221	98	23	2116.82779331	9.57840630457
2130000	2130	0.342789847827	0.359403457665	222	98	23	2125.33502005	9.5735811714
2140000	2140	0.340316276388	0.36097254333	223	99	23	2139.46768075	9.59402547422
2150000	2150	0.340778148226	0.359720389341	224	99	23	2148.69148424	9.5923726975
2160000	2160	0.340823932985	0.358962355437	225	99	23	2155.00128694	9.57778349751
2170000	2170	0.341114201903	0.361773454438	226	100	23	2161.62321101	9.5647044735
2180000	2180	0.340540445059	0.363187190775	228	101	23	2178.27586304	9.55384150456
2190000	2190	0.340049168856	0.362016083262	229	101	23	2187.08399766	9.55058514262
2200000	2200	0.340860108697	0.360981115101	230	101	23	2195.11343391	9.54397145178
2210000	2210	0.34099979949	0.363173502312	231	102	23	2205.22256477	9.54641802931
2220000	2220	0.341507684604	0.361953330744	232	102	23	2214.41272513	9.54488243591
2230000	2230	0.342369663721	0.360573282402	233	102	23	2224.64343839	9.54782591584
2240000	2240	0.341439170769	0.36199165932	234	103	23	2239.40951468	9.57012613111
2250000	2250	0.339572506265	0.36096152558	235	103	23	2247.55600806	9.5640681194
2260000	2260	0.341487516062	0.36096152558	235	103	23	2247.55600806	9.5640681194
2270000	2270	0.340392783338	0.361609000891	237	104	23	2268.82985729	9.57312176072
2280000	2280	0.340311209191	0.360496180993	238	104	23	2277.5859792	9.56968898824
2290000	2290	0.339155472314	0.360496180993	238	104	23	2277.5859792	9.56968898824
2300000	2300	0.338154825372	0.358594486347	239	104	23	2291.41880122	9.58752636494
2310000	2310	0.338453218506	0.356961979412	240	104	23	2303.65324424	9.59855518433
2320000	2320	0.341169822314	0.359365783728	241	105	23	2311.99913271	9.59335739714
2330000	2330	0.338544915615	0.357410515909	242	105	23	2326.40228226	9.61323257132
2340000	2340	0.340521235292	0.356354809506	243	105	23	2335.04723574	9.6092478837
2350000	2350	0.339437899455	0.354710138407	244	105	23	2347.62790876	9.62142585557
2360000	2360	0.339567990093	0.357155567709	245	106	23	2355.51030866	9.61432779045
2370000	2370	0.339446730328	0.356285471325	246	106	23	2363.01113945	9.60573633923
2380000	2380	0.341575117334	0.355279353999	247	106	23	2371.44916265	9.60100875567
2390000	2390	0.33744818191	0.353416510319	248	106	23	2385.69728432	9.61974711419
2400000	2400	0.337429172766	0.355651222038	249	107	23	2394.81872676	9.6177458906
2410000	2410	0.336520855942	0.354578605989	250	107	23	2403.80808109	9.61523232436
2420000	2420	0.340351905545	0.353605007539	251	107	23	2412.1693474	9.61023644382
2430000	2430	0.335923418697	0.355049517973	252	108	23	2426.55232052	9.62917587508
2440000	2440	0.335895225452	0.354107229974	253	108	23	2434.75205556	9.6235259113
2450000	2450	0.336032917699	0.355720082374	255	109	23	2449.63545157	9.60641353557
2460000	2460	0.335573509323	0.354670916665	256	109	23	2458.61715474	9.6039732607
2470000	2470	0.335328083047	0.353725773027	257	109	23	2466.9196943	9.59890931634
2480000	2480	0.336995585925	0.353725773027	257	109	23	2466.9196943	9.59890931634
2490000	2490	0.334387429663	0.354250919903	259	110	23	2489.33414735	9.61132875425
2500000	2500	0.336471756583	0.354250919903	259	110	23	2489.33414735	9.61132875425
2510000	2510	0.336134775407	0.352976491582	260	110	23	2500.0544809	9.61559415731
2520000	2520	0.335684905045	0.353989266649	262	111	23	2519.0310475	9.6146223187
2530000	2530	0.336514627666	0.353989266649	262	111	23	2519.0310475	9.6146223187
2540000	2540	0.336779436516	0.352507114918	263	111	23	2531.35318423	9.6249170503
2550000	2550	0.336679317408	0.353792915114	265	112	23	2548.33547825	9.61636029528
2560000	2560	0.335525089768	0.353019567363	266	112	23	2555.64199887	9.60767668748
2570000	2570	0.336070598061	0.352021052394	267	112	23	2564.61350311	9.60529401914
2580000	2580	0.33446339366	0.350534549786	268	112	23	2577.21240284	9.6164641897
2590000	2590	0.335236513367	0.352803881466	269	113	23	2585.21885638	9.61047902
2600000	2600	0.337361115094	0.351722240574	270	113	23	2594.88896971	9.61069988781
2610000	2610	0.336777280292	0.350539235961	271	113	23	2605.36552825	9.61389493819
2620000	2620	0.335603360051	0.352709005169	272	114	23	2613.97001605	9.61018388254
2630000	2630	0.335285127614	0.351060094466	273	114	23	2627.9669168	9.62625244249
2640000	2640	0.336373173832	0.34987695281	274	114	23	2638.57236106	9.62982613526
2650000	2650	0.33812891495	0.351688103078	275	115	23	2649.72880746	9.63537748167
2660000	2660	0.340219579237	0.353630491722	276	116	23	2659.80694257	9.63698167598
2670000	2670	0.338799122271	0.353630491722	276	116	23	2659.80694257	9.63698167598
2680000	2680	0.338621827243	0.352048677145	277	116	23	2673.47714212	9.65154202931
2690000	2690	0.338507349532	0.350368225973	278	116	23	2688.02104363	9.66914044471
2700000	2700	0.339102358325	0.352629865194	279	117	23	2695.52379791	9.66137561975
2710000	2710	0.338775966887	0.351246736223	280	117	23	2707.85751125	9.67091968304
2720000	2720	0.340195215969	0.353272274443	281	118	23	2717.06096183	9.66925609192
2730000	2730	0.341518126252	0.352660347227	282	118	23	2723.49037008	9.65776726979
2740000	2740	0.341919758357	0.351986265209	283	118	23	2730.41810902	9.64812052657
2750000	2750	0.342589605534	0.353903470605	284	119	23	2740.35150196	9.6491250069
2760000	2760	0.341944850665	0.35494629108	286	120	23	2758.68373616	9.64574732923
2770000	2770	0.341374238271	0.354089886435	287	120	23	2767.06245712	9.64133260321
2780000	2780	0.338843350871	0.354089886435	287	120	23	2767.06245712	9.64133260321
2790000	2790	0.339389049633	0.354617171666	289	121	23	2789.39117058	9.65187256256
2800000	2800	0.339535466876	0.35399231541	290	121	23	2796.01832245	9.64144249121
2810000	2810	0.341147451113	0.355772879496	291	122	23	2806.71981869	9.64508528759
2820000	2820	0.341290950792	0.354356530472	292	122	23	2819.64211257	9.65630860469
2830000	2830	0.342291815934	0.354356530472	292	122	23	2819.64211257	9.65630860469
2840000	2840	0.34354318123	0.35567119422	293	123	23	2833.95200251	9.67219113485
2850000	2850	0.340482335114	0.3573578363	295	124	23	2846.91342555	9.65055398492
2860000	2860	0.341947607766	0.356352724793	296	124	23	2856.64215962	9.65081810682
2870000	2870	0.34221773005	0.355142060072	297	124	23	2868.07924348	9.65683246963
2880000	2880	0.341289536293	0.35722521046	298	125	23	2876.04579681	9.65116039198
2890000	2890	0.342152191101	0.35640455303	299	125	23	2884.36329035	9.64669996773
2900000	2900	0.344946445803	0.35560817368	300	125	23	2892.51601184	9.64172003947
2910000	2910	0.343418539569	0.357017068228	301	126	23	2905.84448643	9.65396839346
2920000	2920	0.341940368078	0.355520496245	302	126	23	2919.77258166	9.66812113132
2930000	2930	0.342447047368	0.355520496245	302	126	23	2919.77258166	9.66812113132
2940000	2940	0.342840325736	0.354395444084	303	126	23	2930.73722943	9.67240009713
2950000	2950	0.344179009529	0.356137817645	304	127	23	2941.23999842	9.67513157375
2960000	2960	0.341906579298	0.354629209437	305	127	23	2955.44890841	9.68999642102
2970000	2970	0.342466489313	0.353727546233	306	127	23	2964.6779483	9.68849002712
2980000	2980	0.343185382002	0.355231994111	307	128	23	2977.06332126	9.69727466208
2990000	2990	0.342325438189	0.355231994111	307	128	23	2977.06332126	9.69727466208
3000000	3000	0.342773173649	0.353799626216	308	128	23	2990.81344016	9.71043324727
3010000	3010	0.34362139224	0.355108545373	309	129	23	3004.76782241	9.72416771006
3020000	3020	0.343311981521	0.356520690303	310	130	23	3017.7664353	9.73473043645
3030000	3030	0.344208350018	0.356520690303	310	130	23	3017.7664353	9.73473043645
3040000	3040	0.344478289254	0.354983686347	311	130	23	3032.53428684	9.75091410559
3050000	3050	0.341492861006	0.356308841984	312	131	23	3046.19914742	9.76345880583
3060000	3060	0.342446075082	0.355595892073	313	131	23	3054.00735261	9.75721198917
3070000	3070	0.342926586046	0.354818921751	314	131	23	3062.39394659	9.75284696366
3080000	3080	0.340428490561	0.356057807907	315	132	23	3076.73482816	9.76741215289
3090000	3090	0.340494862866	0.355339987133	316	132	23	3084.64878271	9.76154678073
3100000	3100	0.340046275183	0.354035936416	318	132	23	3099.4044311	9.74655481478
3110000	3110	0.339645842408	0.356059569417	319	133	23	3106.82810588	9.73927305918
3120000	3120	0.33981996748	0.355274094944	320	133	23	3115.38739348	9.73558560463
3130000	3130	0.338197740292	0.35386963202	321	133	23	3129.44378828	9.74904606941
3140000	3140	0.338597292086	0.352925925908	322	133	23	3139.50283459	9.75000880307
3150000	3150	0.338600168855	0.354863646614	323	134	23	3147.52530496	9.74466038687
3160000	3160	0.339071794647	0.35430567453	324	134	23	3154.16878905	9.73508885509
3170000	3170	0.337986680767	0.352846268534	325	134	23	3168.90314954	9.75047122935
3180000	3180	0.341887681281	0.352846268534	325	134	23	3168.90314954	9.75047122935
3190000	3190	0.338995198998	0.354112616596	326	135	23	3182.82446882	9.76326524178
3200000	3200	0.339660238187	0.355428263971	328	136	23	3197.90851726	9.74972108921
3210000	3210	0.340978834263	0.354306191589	329	136	24	3209.72193042	9.75599370948
3220000	3220	0.340984054066	0.354306191589	329	136	24	3209.72193042	9.75599370948
3230000	3230	0.339582570095	0.35557649042	330	137	24	3223.45873316	9.76805676715
3240000	3240	0.340122107557	0.354885336247	331	137	24	3231.42169485	9.7626033077
3250000	3250	0.339540030674	0.354067165959	332	137	24	3240.57272859	9.76076123069
3260000	3260	0.338574170234	0.355454159361	333	138	24	3253.17395845	9.76929116652
3270000	3270	0.338870360174	0.35466213154	334	138	24	3262.12214238	9.76683276162
3280000	3280	0.341253135451	0.356522874651	335	139	24	3270.29339647	9.76206984021
3290000	3290	0.339003420842	0.355105636443	336	139	24	3285.02845928	9.77687041452
3300000	3300	0.339146944475	0.353827610857	337	139	24	3298.57825894	9.78806605027
3310000	3310	0.339898003521	0.353827610857	337	139	24	3298.57825894	9.78806605027
3320000	3320	0.339233467974	0.35450535269	339	140	24	3319.32873766	9.79153019959
3330000	3330	0.339464774246	0.35450535269	339	140	24	3319.32873766	9.79153019959
3340000	3340	0.338846723895	0.353143838361	340	140	24	3333.81076822	9.80532578888
3350000	3350	0.342188727492	0.355052960103	341	141	24	3341.2523519	9.79839399384
3360000	3360	0.338934390109	0.353747423892	343	141	24	3356.94637424	9.78701566834
3370000	3370	0.339483413177	0.355426673033	344	142	24	3366.4597678	9.78622025523
3380000	3380	0.33852487308	0.355426673033	344	142	24	3366.4597678	9.78622025523
3390000	3390	0.338365177582	0.353444263817	346	142	24	3388.70178678	9.79393579994
3400000	3400	0.337893664133	0.355378501516	347	143	24	3395.66752004	9.78578536035
3410000	3410	0.338042990569	0.354716046535	348	143	24	3403.68283786	9.78069780994
3420000	3420	0.338660122002	0.354200233354	349	143	24	3410.31085697	9.77166434662
3430000	3430	0.338017582127	0.352909705601	350	143	24	3424.45438539	9.78415538683
3440000	3440	0.340299573332	0.354865132159	351	144	24	3431.07003023	9.77512829125
