time	time_seconds	lambda1_bits_per_second	lz76_measurement_window_bits_per_second	n_symbols	lz76_phrase_count	alphabet_size	lz76_elapsed_seconds	lz76_mean_event_interval_seconds
290000	290	0.267687140443	0.290588041594	30	17	8	287.06322417	9.568774139
300000	300	0.281277506845	0.290588041594	30	17	8	287.06322417	9.568774139
310000	310	0.266341005334	0.306502461981	32	19	9	309.948570677	9.68589283366
320000	320	0.286859125117	0.301770541622	33	19	9	317.603858059	9.62435933512
330000	330	0.280164089961	0.301770541622	33	19	9	317.603858059	9.62435933512
340000	340	0.279688542493	0.302096527677	35	20	9	339.579078011	9.70225937174
350000	350	0.281773289187	0.297428398891	36	20	9	347.641652291	9.65671256364
360000	360	0.289043721314	0.307581236452	37	21	9	355.673583799	9.61279956214
370000	370	0.293015862969	0.301260182491	38	21	9	365.818266692	9.62679649189
380000	380	0.297630232716	0.30923949021	39	22	9	376.015523554	9.64142368087
390000	390	0.304649892099	0.313897971401	40	23	10	389.949465541	9.74873663852
400000	400	0.304169575901	0.323200147938	41	24	10	397.837838043	9.70336190349
410000	410	0.294634415769	0.31910628243	42	24	10	405.556472161	9.65610648002
420000	420	0.296404826703	0.314627609516	43	24	10	413.919027364	9.62602389219
430000	430	0.286711681166	0.318668626392	44	25	10	428.300055802	9.73409217732
440000	440	0.286544367866	0.314555510021	45	25	10	436.477260878	9.69949468618
450000	450	0.282838189955	0.324422678766	46	26	10	442.671305852	9.62328925765
460000	460	0.282739846328	0.316615476082	48	26	10	458.628955273	9.55476990152
470000	470	0.286563268402	0.316615476082	48	26	10	458.628955273	9.55476990152
480000	480	0.277071162555	0.308656551848	49	26	10	472.960820281	9.65226163839
490000	490	0.274460183949	0.313810926305	51	27	10	488.050196456	9.56961169522
500000	500	0.280021771265	0.309930856528	52	27	10	496.600674466	9.5500129705
510000	510	0.288913508506	0.305064716717	53	27	11	506.954242161	9.5651743804
520000	520	0.293301670537	0.31077614097	54	28	12	518.498136818	9.60181734848
530000	530	0.294704749418	0.319512315071	55	29	12	524.735428915	9.54064416209
540000	540	0.293184227087	0.313544011566	57	29	12	539.489845671	9.46473413458
550000	550	0.29151239337	0.310404988273	58	29	12	547.289686947	9.43602908529
560000	560	0.289045976136	0.317596054166	59	30	12	555.672179065	9.41817252653
570000	570	0.283953189557	0.317596054166	59	30	12	555.672179065	9.41817252653
580000	580	0.284355257682	0.30784359491	61	30	12	577.962715706	9.47479861813
590000	590	0.283824867368	0.315698476291	62	31	12	584.672082649	9.43019488144
600000	600	0.288456545364	0.311964337919	63	31	12	593.964293689	9.42800466173
610000	610	0.285697380145	0.315602108779	64	32	12	608.36095406	9.50563990719
620000	620	0.282777677747	0.322451277323	65	33	12	616.335402606	9.48208311702
630000	630	0.284721859986	0.319533711281	66	33	12	624.237753003	9.45814777277
640000	640	0.281422669746	0.323762039536	68	34	12	639.27734363	9.40113740632
650000	650	0.287228079908	0.321431965883	69	34	12	646.139318968	9.36433795606
660000	660	0.282331876973	0.321431965883	69	34	12	646.139318968	9.36433795606
670000	670	0.282591038759	0.321489256824	71	35	12	669.512727451	9.42975672466
680000	680	0.281711276091	0.318228025086	72	35	12	678.593203701	9.42490560696
690000	690	0.282920429557	0.324558303618	73	36	12	686.575205859	9.40513980629
700000	700	0.286601232044	0.322479168842	74	36	12	693.193057913	9.36747375558
710000	710	0.2851795137	0.3184791483	75	36	13	704.088396539	9.38784528719
720000	720	0.285719270769	0.322618756142	77	37	13	718.715504264	9.33396758784
730000	730	0.293950375558	0.322618756142	77	37	13	718.715504264	9.33396758784
740000	740	0.291412595302	0.317232900562	78	37	14	733.08878646	9.39857418538
750000	750	0.28431006596	0.320306134151	79	38	14	747.858510627	9.46656342566
760000	760	0.292009583162	0.317761462668	80	38	14	756.017629037	9.45022036296
770000	770	0.291951592999	0.317761462668	80	38	14	756.017629037	9.45022036296
780000	780	0.292257060841	0.318009703153	82	39	14	779.675983852	9.50824370551
790000	790	0.287984286614	0.323719598284	83	40	14	787.723630591	9.4906461517
800000	800	0.29356994406	0.320600623064	84	40	15	797.542732348	9.49455633748
810000	810	0.289278780017	0.326646014312	85	41	15	804.494825799	9.4646450094
820000	820	0.292241422867	0.3225019062	87	41	15	819.098052604	9.41492014487
830000	830	0.29550849284	0.3225019062	87	41	15	819.098052604	9.41492014487
840000	840	0.295627607648	0.324267716521	89	42	16	838.753876022	9.42420085418
850000	850	0.297955214297	0.322518714401	90	42	16	845.401577866	9.39335086518
860000	860	0.29709693344	0.322518714401	90	42	16	845.401577866	9.39335086518
870000	870	0.298716094354	0.317760443717	91	42	16	860.168030013	9.45239593421
880000	880	0.293822811989	0.321012283711	92	43	16	873.839346169	9.49825376271
890000	890	0.288694657194	0.324091422079	94	44	16	889.878256029	9.46678995776
900000	900	0.293252128703	0.324091422079	94	44	16	889.878256029	9.46678995776
910000	910	0.285535519792	0.319679930166	95	44	16	904.259603086	9.51852213775
920000	920	0.286471715321	0.316114792689	97	44	16	918.641492813	9.47053085374
930000	930	0.283743720135	0.321308248483	98	45	16	926.406167257	9.45312415568
940000	940	0.280751065943	0.319136225808	99	45	16	934.776511655	9.44218698641
950000	950	0.279816173655	0.314992397114	100	45	16	949.145221534	9.49145221534
960000	960	0.280420199666	0.319969565567	101	46	16	957.208938493	9.4773162227
970000	970	0.286596645175	0.318094867803	102	46	16	964.905746045	9.45986025534
980000	980	0.283467646553	0.314369407156	103	46	16	978.399988194	9.49902901159
990000	990	0.282972212335	0.314369407156	103	46	16	978.399988194	9.49902901159
1000000	1000	0.281277326165	0.315884928691	105	47	16	999.001568825	9.51430065548
1010000	1010	0.283727761204	0.313226005008	106	47	16	1009.5338711	9.52390444434
1020000	1020	0.287913184178	0.311147786278	107	47	17	1018.32300384	9.51703741907
1030000	1030	0.285942116409	0.316180374725	108	48	17	1025.47351456	9.49512513481
1040000	1040	0.288016093331	0.314224594973	109	48	17	1033.88739388	9.48520544844
1050000	1050	0.28918100192	0.312304387332	110	48	17	1042.26927143	9.47517519482
1060000	1060	0.292026409158	0.31633981946	111	49	17	1052.43272257	9.48137587901
1070000	1070	0.291979377283	0.313619532147	112	49	17	1063.58296276	9.49627645321
1080000	1080	0.289054173916	0.316355195341	113	50	17	1077.9306082	9.53920892212
1090000	1090	0.290588514983	0.314604312149	114	50	17	1085.94983449	9.52587574114
1100000	1100	0.291240178037	0.312615422224	115	50	17	1094.87401521	9.52064361052
1110000	1110	0.289948556945	0.317190947981	116	51	17	1102.67027788	9.50577825759
1120000	1120	0.295672973826	0.315366668875	117	51	17	1111.05146891	9.49616640094
1130000	1130	0.286371286703	0.311901745541	118	51	17	1125.40183098	9.53730365237
1140000	1140	0.28655119619	0.310260974789	119	51	17	1133.35460951	9.52398831521
1150000	1150	0.28580203658	0.31304380905	121	52	17	1149.29884552	9.49833756628
1160000	1160	0.287448065138	0.317839724971	122	53	17	1155.70537611	9.47299488615
1170000	1170	0.287358937461	0.316200299724	123	53	17	1163.67147376	9.46074368911
1180000	1180	0.289654417691	0.31439347179	124	53	17	1172.32842766	9.45426151339
1190000	1190	0.289156656938	0.311605174447	125	53	18	1184.78959068	9.47831672544
1200000	1200	0.296277116592	0.31604906736	126	54	18	1192.13487645	9.46138790833
1210000	1210	0.292279085228	0.319085164009	128	55	18	1206.57443036	9.42636273719
1220000	1220	0.29206524667	0.317845032453	129	55	18	1213.22487274	9.40484397473
1230000	1230	0.291501880029	0.315867902336	130	55	18	1222.75871293	9.40583625331
1240000	1240	0.292821286658	0.318485402934	132	56	18	1238.63155752	9.38357240545
1250000	1250	0.290683203814	0.316981932391	133	56	18	1246.43008328	9.3716547615
1260000	1260	0.288104027808	0.315346835219	134	56	18	1254.8120053	9.36426869627
1270000	1270	0.287950673243	0.317830802211	135	57	18	1269.16109523	9.401193298
1280000	1280	0.28805744245	0.316328286127	136	57	18	1277.10799087	9.39049993287
1290000	1290	0.287458496269	0.315148437342	137	57	18	1283.80084046	9.37080905445
1300000	1300	0.289092959076	0.318750308577	138	58	18	1293.47143328	9.37298140058
1310000	1310	0.286761906198	0.31578258454	139	58	18	1307.54070184	9.40676763914
1320000	1320	0.285731879793	0.313859321186	140	58	18	1317.46418561	9.41045846864
1330000	1330	0.288664496568	0.317771271882	141	59	18	1325.58719766	9.40132764298
1340000	1340	0.286046217407	0.314892196761	142	59	18	1339.61744492	9.43392566845
1350000	1350	0.292740752111	0.31904538179	143	60	18	1346.49270833	9.41603292538
1360000	1360	0.293432556473	0.317327546059	144	60	18	1355.68281238	9.41446397486
1370000	1370	0.293984862216	0.320681224391	145	61	18	1365.76269884	9.41905309545
1380000	1380	0.293819545289	0.319280345527	146	61	18	1373.64953476	9.40855845726
1390000	1390	0.292170188523	0.321641332998	148	62	18	1389.70356982	9.38988898527
1400000	1400	0.29433244597	0.321641332998	148	62	18	1389.70356982	9.38988898527
1410000	1410	0.288831889903	0.318775653149	149	62	18	1404.08605189	9.42339632141
1420000	1420	0.286902845325	0.316271951034	151	62	18	1418.97216105	9.39716662947
1430000	1430	0.284477050014	0.319998466414	152	63	18	1426.94256777	9.38778005112
1440000	1440	0.285779548408	0.318624193509	153	63	18	1434.967725	9.37887401961
1450000	1450	0.292232564562	0.317564920596	154	63	18	1441.61877579	9.36116088175
1460000	1460	0.28732277896	0.314704453946	155	63	18	1456.59151558	9.39736461665
1470000	1470	0.285391224938	0.314704453946	155	63	18	1456.59151558	9.39736461665
1480000	1480	0.285582213952	0.317042302045	156	64	18	1470.67359466	9.42739483756
1490000	1490	0.284959005385	0.31410657214	158	64	18	1488.16360224	9.4187569762
1500000	1500	0.282425599078	0.317728771858	159	65	18	1496.04768027	9.40910490736
1510000	1510	0.284736182175	0.316566788266	160	65	18	1503.39626205	9.39622663781
1520000	1520	0.287090841077	0.314980247724	161	65	18	1512.82374219	9.39642075894
1530000	1530	0.285230167883	0.312813185876	162	65	18	1525.16029288	9.41456970914
1540000	1540	0.285782702853	0.315746766835	163	66	18	1536.09192278	9.42387682687
1550000	1550	0.286347476113	0.319018831778	164	67	18	1545.22534473	9.42210576055
1560000	1560	0.286733425806	0.317521026826	165	67	18	1554.36505509	9.42039427327
1570000	1570	0.287862398031	0.316028044142	166	67	18	1563.55630793	9.41901390319
1580000	1580	0.288052352976	0.319022828003	167	68	18	1573.84314794	9.42421046671
1590000	1590	0.287571289779	0.316578090334	168	68	18	1587.84704342	9.45147049655
1600000	1600	0.288654196173	0.320271697692	169	69	18	1594.46084304	9.43467954462
1610000	1610	0.287188021849	0.31847293337	170	69	18	1605.31059636	9.443003508
1620000	1620	0.290417667851	0.321080165011	172	70	18	1619.03035278	9.41296716733
1630000	1630	0.2888488365	0.32441986575	173	71	18	1627.08471302	9.40511394809
1640000	1640	0.288445978932	0.322622581464	174	71	18	1637.97892202	9.41367196563
1650000	1650	0.290681263333	0.325933884622	175	72	18	1646.00007966	9.40571474091
1660000	1660	0.291657813335	0.324982451116	176	72	18	1652.64024164	9.39000137295
1670000	1670	0.291273454105	0.322458139757	177	72	18	1667.40278292	9.42035470576
1680000	1680	0.291121374105	0.320824584175	178	72	18	1677.71683836	9.4253754964
1690000	1690	0.292529781209	0.320824584175	178	72	18	1677.71683836	9.4253754964
1700000	1700	0.291101590285	0.321891956155	180	73	18	1699.03368374	9.43907602078
1710000	1710	0.290840885951	0.320656380767	181	73	18	1707.40014107	9.43314995066
1720000	1720	0.291150382587	0.320656380767	181	73	18	1707.40014107	9.43314995066
1730000	1730	0.287165357598	0.321501040426	183	74	18	1729.89109863	9.45295682311
1740000	1740	0.289032868259	0.320629569642	184	74	18	1736.40748534	9.43699720293
1750000	1750	0.288332006212	0.323191432423	186	75	18	1749.54177032	9.40613855011
1760000	1760	0.288760503457	0.322066418001	187	75	18	1757.45452756	9.3981525538
1770000	1770	0.287180461626	0.32113710079	188	75	18	1764.33729545	9.38477284814
1780000	1780	0.285671583831	0.323311140089	190	76	18	1779.42840471	9.36541265637
1790000	1790	0.288154730792	0.322085943872	191	76	18	1787.98423802	9.36117402105
1800000	1800	0.29034695979	0.320669318782	192	76	18	1797.66855228	9.36285704313
1810000	1810	0.290908973141	0.323998166519	193	77	18	1804.39043267	9.34917322627
1820000	1820	0.289405910388	0.321788739993	194	77	18	1818.56359816	9.37403916577
1830000	1830	0.288289137175	0.324860840871	195	78	18	1826.54136732	9.36687880677
1840000	1840	0.28897994505	0.323765009364	196	78	18	1834.50141511	9.3597010975
1850000	1850	0.287153934792	0.322678635478	197	78	18	1842.4524482	9.35255049848
1860000	1860	0.292009987517	0.321462888199	198	78	18	1851.19290037	9.34945909278
1870000	1870	0.287960672796	0.319380030332	199	78	18	1865.04059062	9.37206326945
1880000	1880	0.289274270617	0.321781056959	200	79	18	1876.63203266	9.3831601633
1890000	1890	0.289221444619	0.324229768106	202	80	18	1889.57640194	9.35433862347
1900000	1900	0.289891863966	0.3230067699	203	80	18	1898.49542028	9.35219418857
1910000	1910	0.28872672263	0.322056398191	204	80	18	1905.85882102	9.34244520108
1920000	1920	0.289954907788	0.324853387947	205	81	18	1914.82653757	9.34061725644
1930000	1930	0.288233192276	0.322846288527	206	81	18	1928.4921798	9.3616125233
1940000	1940	0.294004735111	0.322846288527	206	81	18	1928.4921798	9.3616125233
1950000	1950	0.288307124118	0.323908198299	208	82	18	1949.42906726	9.37225513106
1960000	1960	0.290376272458	0.322960623891	209	82	18	1956.90558563	9.36318462024
1970000	1970	0.289772867236	0.321460899681	210	82	18	1967.79183122	9.37043729152
1980000	1980	0.291729590831	0.324332417376	211	83	18	1975.90866139	9.36449602555
1990000	1990	0.292845987565	0.322818103071	213	83	18	1988.67688141	9.33651118033
2000000	2000	0.292644863138	0.32588769713	214	84	18	1995.42122205	9.32439823388
2010000	2010	0.293061077102	0.324681528428	215	84	18	2004.57415153	9.32360070479
2020000	2020	0.291125801546	0.323426240534	216	84	18	2014.09307144	9.32450496037
2030000	2030	0.289540126416	0.32524410384	217	85	18	2028.42064458	9.3475605741
2040000	2040	0.290971232457	0.32426188915	218	85	18	2036.30364745	9.3408424195
2050000	2050	0.291832828659	0.323361120643	219	85	18	2043.71168294	9.33201681708
2060000	2060	0.295360503857	0.322277480031	220	85	18	2052.31707653	9.32871398423
2070000	2070	0.290493536574	0.324132728732	221	86	18	2066.31284267	9.34983186729
2080000	2080	0.292565416461	0.322757616027	222	86	18	2076.85188891	9.35518868878
2090000	2090	0.292705438935	0.325276742169	223	87	18	2086.46424201	9.35634189242
2100000	2100	0.293332950905	0.328027246143	224	88	18	2094.48221518	9.35036703205
2110000	2110	0.29304638243	0.326904806295	225	88	18	2103.40359513	9.3484604228
2120000	2120	0.293697466004	0.328618146016	227	89	18	2119.67240341	9.33776389167
2130000	2130	0.293014562479	0.328618146016	227	89	18	2119.67240341	9.33776389167
2140000	2140	0.292261912561	0.326948393434	228	89	18	2132.22400006	9.35185964939
2150000	2150	0.292499688238	0.328508591953	230	90	18	2149.39311142	9.34518744096
2160000	2160	0.292992808596	0.327301002801	231	90	18	2159.04445046	9.34651277255
2170000	2170	0.291020581676	0.329979353571	232	91	18	2167.03336987	9.34066107703
2180000	2180	0.292565933961	0.328856531932	233	91	18	2176.14938332	9.33969692412
2190000	2190	0.292684227461	0.327783726849	234	91	18	2184.9870229	9.33755137991
2200000	2200	0.293403415303	0.326836769387	235	91	18	2193.03061734	9.33204518017
2210000	2210	0.293553184333	0.332056890561	237	93	18	2209.41996086	9.32244709224
2220000	2220	0.293687177174	0.331303894547	238	93	18	2216.14675853	9.31154100223
2230000	2230	0.294260471215	0.330186468217	239	93	18	2225.35047275	9.31108984414
2240000	2240	0.294419453204	0.3325075412	240	94	18	2235.28077981	9.31366991588
2250000	2250	0.293946828403	0.331578169182	241	94	18	2243.24659081	9.30807714029
2260000	2260	0.295619677665	0.334039675114	242	95	18	2252.10375769	9.30621387475
2270000	2270	0.294265772859	0.332483490254	243	95	18	2264.34457623	9.31829043716
2280000	2280	0.295264211757	0.335254182126	244	96	18	2270.96580743	9.3072369157
2290000	2290	0.294585556318	0.333255632507	246	96	18	2287.97751077	9.3007215885
2300000	2300	0.295759730014	0.335712428994	247	97	18	2296.58348895	9.29790886215
2310000	2310	0.29594243598	0.3343227487	248	97	19	2307.8209458	9.30572962016
2320000	2320	0.295860525819	0.336851194927	249	98	19	2315.80057037	9.30040389707
2330000	2330	0.295839924261	0.335867378805	250	98	19	2324.27115332	9.29708461328
2340000	2340	0.296417440833	0.334961021169	251	98	19	2332.24530293	9.2918139559
2350000	2350	0.295254820154	0.336723606393	253	99	19	2347.07739193	9.27698573885
2360000	2360	0.294878854903	0.335827105231	254	99	19	2355.02069866	9.27173503409
2370000	2370	0.295344337859	0.335111165756	255	99	19	2361.7267078	9.26167336392
2380000	2380	0.299104470493	0.33402937686	256	99	19	2371.0489402	9.26190992266
2390000	2390	0.296284662167	0.335529519729	257	100	19	2385.96727813	9.28391937016
2400000	2400	0.294662947372	0.335529519729	257	100	19	2385.96727813	9.28391937016
2410000	2410	0.295357253028	0.336036476518	259	101	19	2409.55281238	9.30329271189
2420000	2420	0.296441094585	0.336036476518	259	101	19	2409.55281238	9.30329271189
2430000	2430	0.293604573073	0.334322565512	260	101	19	2423.58498259	9.32148070227
2440000	2440	0.293122036194	0.335871774331	262	102	19	2439.64872544	9.31163635664
2450000	2450	0.295032869847	0.335174223019	263	102	19	2446.39856109	9.30189566954
2460000	2460	0.294792030741	0.337645913675	264	103	19	2453.96896789	9.29533699958
2470000	2470	0.295791731083	0.340051071252	265	104	19	2461.93680867	9.29032757989
2480000	2480	0.293811941142	0.338533304616	267	104	19	2476.30695552	9.27455788584
2490000	2490	0.294506189147	0.337749242534	268	104	19	2483.71623135	9.26759787817
2500000	2500	0.296633610462	0.340046389971	269	105	19	2492.31743981	9.26512059409
2510000	2510	0.293366433662	0.338371060755	270	105	19	2506.31846529	9.28266098256
2520000	2520	0.295273721407	0.337116100036	271	105	19	2517.30976139	9.28896590919
2530000	2530	0.294186617848	0.338859824451	272	106	19	2529.86928315	9.30099001158
2540000	2540	0.29316475278	0.338013484271	273	106	19	2537.86401092	9.29620516821
2550000	2550	0.293618401228	0.337011697732	274	106	19	2547.06707978	9.29586525467
2560000	2560	0.294294673663	0.339109798678	275	107	19	2556.84677612	9.29762464044
2570000	2570	0.294177280039	0.338312213846	276	107	19	2564.53087227	9.29177852272
2580000	2580	0.294475023115	0.337429681038	277	107	19	2572.89284421	9.28842182025
2590000	2590	0.291852187929	0.33890704253	278	108	19	2587.27475625	9.30674372752
2600000	2600	0.29156928606	0.338053534295	279	108	19	2595.46199837	9.30273117695
2610000	2610	0.291070991932	0.336622824684	281	108	19	2609.79939019	9.28754231384
2620000	2620	0.291190049121	0.338813986664	282	109	19	2618.57872559	9.28574016167
2630000	2630	0.291650019323	0.338813986664	282	109	19	2618.57872559	9.28574016167
2640000	2640	0.29381661058	0.337343062013	283	109	19	2631.64667793	9.29910486901
2650000	2650	0.290807926793	0.33879723482	284	110	19	2646.04338823	9.31705418391
2660000	2660	0.292846271811	0.337931339709	285	110	19	2654.47410935	9.31394424333
2670000	2670	0.292336895603	0.337055444764	286	110	19	2663.02135447	9.31126347717
2680000	2680	0.291111836909	0.338588314128	287	111	19	2676.71573721	9.32653566972
2690000	2690	0.291051670585	0.337853841012	288	111	19	2684.18341033	9.32008128587
2700000	2700	0.293273814583	0.336996369687	289	111	19	2692.66031441	9.31716371768
2710000	2710	0.289850371611	0.335435183576	290	111	19	2706.84159995	9.33393655155
2720000	2720	0.290555974742	0.337490376043	291	112	19	2716.24349457	9.33417008443
2730000	2730	0.289345968138	0.337490376043	291	112	19	2716.24349457	9.33417008443
2740000	2740	0.289183560704	0.335191894167	293	112	19	2738.17113023	9.34529395983
2750000	2750	0.289684338421	0.337369946388	294	113	19	2746.43009814	9.34159897327
2760000	2760	0.289958069393	0.336660064268	295	113	19	2753.86550916	9.33513731919
2770000	2770	0.290695062593	0.335722991388	296	113	19	2763.19541441	9.33511964328
2780000	2780	0.290808171126	0.33716603061	298	114	19	2779.0024091	9.32551143993
2790000	2790	0.289089747422	0.336399334911	299	114	19	2786.97397278	9.32098318656
2800000	2800	0.290261727117	0.338579517678	300	115	19	2794.95391776	9.3165130592
2810000	2810	0.290661717813	0.337976557485	301	115	19	2801.57378332	9.30755409741
2820000	2820	0.290702949745	0.339097374727	303	116	19	2819.86312295	9.30647895363
2830000	2830	0.290725006699	0.338339978582	304	116	19	2827.80532046	9.30199118572
2840000	2840	0.290542062296	0.337732900288	305	116	19	2834.51564638	9.29349392256
2850000	2850	0.291558105876	0.336822846636	306	116	19	2843.80052992	9.29346578405
2860000	2860	0.291365652122	0.335332355775	307	116	19	2858.06897413	9.3096709255
2870000	2870	0.293252722399	0.337597634941	308	117	19	2864.99052468	9.30191728792
2880000	2880	0.293019190685	0.336627021144	309	117	19	2874.87668392	9.30380803858
2890000	2890	0.292364705249	0.338651909651	310	118	19	2883.73593059	9.30237396965
2900000	2900	0.292654919847	0.337897990057	311	118	19	2891.79272925	9.29836890434
2910000	2910	0.295224639834	0.336811743831	312	118	19	2902.74160487	9.30365898997
2920000	2920	0.294328104542	0.33821490082	314	119	19	2918.43992303	9.29439465933
2930000	2930	0.294519616888	0.3405135043	315	120	19	2924.7150249	9.28480960286
2940000	2940	0.294964319426	0.339923688011	316	120	19	2931.40409135	9.27659522579
2950000	2950	0.295809662897	0.338937663564	317	120	19	2941.54586756	9.27932450334
2960000	2960	0.294524691727	0.337664678694	318	120	19	2954.25022982	9.29009506233
2970000	2970	0.29572048045	0.339708726303	319	121	19	2962.55835762	9.28701679505
2980000	2980	0.293902833691	0.338249848843	320	121	19	2976.95121794	9.30297255606
2990000	2990	0.29452530729	0.337518153682	321	121	19	2985.01860404	9.29912337707
3000000	3000	0.293865422856	0.339282455838	322	122	19	2995.65109142	9.30326425907
3010000	3010	0.294609759255	0.341481472953	323	123	19	3002.36790231	9.2952566635
3020000	3020	0.296976442591	0.340615315779	324	123	19	3011.61310967	9.29510219034
3030000	3030	0.296803573836	0.339334224328	325	123	20	3024.59440602	9.30644432622
3040000	3040	0.296314906955	0.340645878042	326	124	20	3039.05714954	9.32226119491
3050000	3050	0.294743560267	0.339933605096	327	124	20	3047.03680611	9.31815537037
3060000	3060	0.295862107145	0.341904479794	328	125	20	3055.514222	9.31559214024
3070000	3070	0.295559361674	0.341193669396	329	125	20	3063.48876158	9.31151599264
3080000	3080	0.295195647791	0.339896482784	331	125	20	3078.39586124	9.300289611
3090000	3090	0.295482647142	0.339181537741	332	125	20	3086.48853912	9.29665222627
3100000	3100	0.296829012487	0.338613570353	333	125	20	3093.26733359	9.28909109186
3110000	3110	0.296449371756	0.340581244361	334	126	20	3101.599863	9.28622713473
3120000	3120	0.296238482008	0.341766593075	336	127	20	3118.57371168	9.28146938
3130000	3130	0.296973891609	0.341766593075	336	127	20	3118.57371168	9.28146938
3140000	3140	0.29682292653	0.34266856747	338	128	20	3138.05428897	9.28418428689
3150000	3150	0.297444748039	0.341928614142	339	128	20	3146.44069781	9.28153598174
3160000	3160	0.297308949593	0.341219154176	340	128	20	3154.57683618	9.27816716524
3170000	3170	0.298569127931	0.340518480682	341	128	20	3162.66057795	9.27466445147
3180000	3180	0.298047527759	0.34203997763	342	129	21	3174.78378389	9.28299352015
3190000	3190	0.298880297709	0.343991313949	343	130	21	3182.83740084	9.2794093319
3200000	3200	0.297733938242	0.342992566266	344	130	21	3193.69725716	9.28400365453
3210000	3210	0.300441025544	0.3422466079	345	130	21	3202.24892349	9.28188093765
3220000	3220	0.300816910714	0.34396245552	346	131	21	3212.37472314	9.28432000908
3230000	3230	0.300159325921	0.345057239677	348	132	21	3229.8077342	9.28105670747
3240000	3240	0.301174980573	0.344520860926	349	132	21	3236.42226733	9.27341623877
3250000	3250	0.301829700118	0.345871141619	350	133	21	3249.79722972	9.28513494206
3260000	3260	0.301992034067	0.34528378626	351	133	21	3256.91088041	9.27894837724
3270000	3270	0.302608085323	0.347192298946	352	134	21	3264.94522009	9.27541255707
3280000	3280	0.303180819311	0.346279393786	353	134	21	3275.13645446	9.27800695314
3290000	3290	0.303473726845	0.345061914778	354	134	22	3288.27695876	9.2889179626
3300000	3300	0.303201597828	0.346960187499	355	135	22	3296.27489017	9.28528138076
3310000	3310	0.303910802434	0.346153337433	356	135	22	3305.54089603	9.28522723604
3320000	3320	0.304647789443	0.344814944282	357	135	22	3319.9556882	9.29959576527
3330000	3330	0.305055280949	0.344814944282	357	135	22	3319.9556882	9.29959576527
3340000	3340	0.304002629067	0.34608516431	358	136	22	3333.85843917	9.3124537407
3350000	3350	0.304348566853	0.344754032313	360	136	22	3349.90141624	9.30528171178
3360000	3360	0.304707869454	0.344754032313	360	136	22	3349.90141624	9.30528171178
3370000	3370	0.306463648419	0.3459583528	361	137	22	3364.37068006	9.31958637136
3380000	3380	0.304447158942	0.345359316561	362	137	22	3371.78941088	9.31433538917
3390000	3390	0.305187862939	0.347093752855	363	138	22	3381.01144774	9.31408112325
3400000	3400	0.304843050096	0.346119540097	364	138	22	3392.11030969	9.31898436728
3410000	3410	0.304867245865	0.347325926579	366	139	22	3407.9871007	9.31144016585
3420000	3420	0.304152036762	0.346775600435	367	139	22	3414.97336508	9.305104537
3430000	3430	0.305195287109	0.345584992328	369	139	22	3429.89229902	9.29510108136
3440000	3440	0.305974530254	0.345584992328	369	139	22	3429.89229902	9.29510108136
