time	time_seconds	lambda1_bits_per_second	lz76_measurement_window_bits_per_second	n_symbols	lz76_phrase_count	alphabet_size	lz76_elapsed_seconds	lz76_mean_event_interval_seconds
1090000	1090	0.325832083018	0.341291342798	117	54	19	1087.04689611	9.29099911205
1100000	1100	0.32785193827	0.344619374839	118	55	19	1098.4448216	9.30885442034
1110000	1110	0.32679541185	0.348956797018	119	56	19	1106.46876073	9.29805681286
1120000	1120	0.327566059947	0.346465221709	120	56	19	1116.37719782	9.30314331517
1130000	1130	0.329396569496	0.344565531094	121	56	19	1124.4779478	9.29320618017
1140000	1140	0.327560277254	0.347234255156	122	57	20	1137.71041415	9.32549519795
1150000	1150	0.329245162909	0.351447188907	123	58	20	1145.73641224	9.31493018081
1160000	1160	0.329624689948	0.348984107996	124	58	20	1155.76433643	9.3206801325
1170000	1170	0.328448430094	0.347037245589	125	58	20	1164.18480623	9.31347844984
1180000	1180	0.33508994762	0.35106500572	126	59	20	1172.60196482	9.30636480016
1190000	1190	0.333513815933	0.347999304232	127	59	20	1184.86557733	9.3296502152
1200000	1200	0.343266976763	0.351906415885	128	60	20	1193.49912659	9.32421192648
1210000	1210	0.340611152578	0.348813702642	129	60	21	1206.01235599	9.34893299217
1220000	1220	0.340345032862	0.35192888188	130	61	21	1217.19034342	9.36300264169
1230000	1230	0.342847804972	0.354911544964	131	62	21	1228.67861664	9.37922608122
1240000	1240	0.345049954155	0.3532983604	132	62	21	1236.21415878	9.36525877864
1250000	1250	0.342054281372	0.355916834562	133	63	21	1248.83891481	9.38976627677
1260000	1260	0.341183365615	0.354111225648	134	63	21	1257.1293615	9.38156239925
1270000	1270	0.341454285167	0.358009113312	135	64	21	1265.09684075	9.37108770926
1280000	1280	0.341664386339	0.356237209413	136	64	21	1273.30219824	9.36251616353
1290000	1290	0.340442128019	0.353121536708	138	64	21	1288.35405927	9.33589898022
1300000	1300	0.34207945233	0.356573503218	139	65	21	1297.71608252	9.3360869246
1310000	1310	0.342994272504	0.355046527749	140	65	21	1305.19061555	9.32279011107
1320000	1320	0.342950128205	0.352676098735	141	65	21	1315.85565217	9.33230958986
1330000	1330	0.34357011095	0.356438032965	142	66	21	1323.88596683	9.32314061148
1340000	1340	0.34339286861	0.354234446684	143	66	21	1334.00778115	9.32872574231
1350000	1350	0.346742989263	0.352151881563	144	66	21	1343.78112079	9.33181333882
1360000	1360	0.345065472225	0.354715451023	145	67	21	1356.16846586	9.35288597145
1370000	1370	0.344886960734	0.353129583469	146	67	21	1364.14015703	9.34342573308
1380000	1380	0.342836844607	0.355572866809	148	68	21	1378.74082818	9.31581640662
1390000	1390	0.344667682716	0.353429602488	149	68	21	1388.97097452	9.32195284913
1400000	1400	0.345607353471	0.357203595272	150	69	21	1396.37029483	9.30913529887
1410000	1410	0.345592905121	0.35539232057	151	69	21	1405.34811279	9.3069411443
1420000	1420	0.343261988758	0.353775654742	152	69	21	1413.62751146	9.30018099645
1430000	1430	0.342835831603	0.355807352406	153	70	21	1427.7871032	9.33194185098
1440000	1440	0.342512253888	0.359350128512	154	71	21	1435.76362843	9.32314044435
1450000	1450	0.342140716582	0.357847091505	155	71	21	1443.64686772	9.31385075948
1460000	1460	0.338053564357	0.354831658025	157	71	21	1459.61630384	9.29691913274
1470000	1470	0.340871873409	0.354831658025	157	71	21	1459.61630384	9.29691913274
1480000	1480	0.335689658858	0.356773821085	158	72	21	1473.96524854	9.3288939781
1490000	1490	0.334340173385	0.354142458966	160	72	21	1488.60665951	9.30379162194
1500000	1500	0.337221115893	0.357213857122	161	73	21	1498.14157943	9.30522720143
1510000	1510	0.336713848871	0.357213857122	161	73	21	1498.14157943	9.30522720143
1520000	1520	0.338371111639	0.354268205367	162	73	21	1512.43899987	9.33604320907
1530000	1530	0.334891889266	0.356058800119	164	74	21	1529.12622342	9.32394038671
1540000	1540	0.333956309863	0.35434168947	165	74	21	1538.36779598	9.32344118776
1550000	1550	0.339363790203	0.35434168947	165	74	21	1538.36779598	9.32344118776
1560000	1560	0.335712393583	0.355503417082	167	75	21	1557.72854866	9.32771586024
1570000	1570	0.335728125642	0.358725659811	168	76	21	1566.1442352	9.32228711429
1580000	1580	0.332771022875	0.358725659811	168	76	21	1566.1442352	9.32228711429
1590000	1590	0.332361874712	0.354317821831	170	76	21	1589.28983091	9.34876371124
1600000	1600	0.329767766648	0.357577439546	171	77	21	1597.34530336	9.34120060444
1610000	1610	0.33109971818	0.355551061409	172	77	21	1608.27078914	9.35041156477
1620000	1620	0.331390913639	0.353969350036	173	77	21	1617.27667514	9.34842008751
1630000	1630	0.33380632513	0.357047197592	174	78	21	1625.97437143	9.34468029557
1640000	1640	0.331492982367	0.354416078223	175	78	21	1639.86484371	9.37065624977
1650000	1650	0.333780407091	0.354416078223	175	78	21	1639.86484371	9.37065624977
1660000	1660	0.331705431448	0.355958791595	177	79	21	1657.32902905	9.36344084209
1670000	1670	0.331144439065	0.354659419459	178	79	21	1665.21149205	9.35512074185
1680000	1680	0.330678858417	0.353446433393	179	79	21	1672.73281195	9.34487604441
1690000	1690	0.334616366757	0.352053876395	180	79	21	1681.15289816	9.33973832311
1700000	1700	0.327904682939	0.34946101887	181	79	21	1695.43323314	9.36703443724
1710000	1710	0.327381192076	0.352399183713	182	80	21	1704.38411601	9.36474789016
1720000	1720	0.327902192554	0.351085634803	183	80	21	1712.56219982	9.35826338699
1730000	1730	0.32706851701	0.348449778969	184	80	21	1727.32196377	9.38761936832
1740000	1740	0.327067956956	0.348449778969	184	80	21	1727.32196377	9.38761936832
1750000	1750	0.325339905999	0.349330854775	186	81	21	1748.11888315	9.39848861909
1760000	1760	0.325701297795	0.352370709737	187	82	21	1756.23378621	9.39162452519
1770000	1770	0.326383215922	0.350546616495	189	82	21	1768.96267032	9.35959084825
1780000	1780	0.325446417708	0.353733041086	190	83	21	1776.19261566	9.34838218768
1790000	1790	0.327766806224	0.352372381322	191	83	21	1784.8350951	9.34468636178
1800000	1800	0.326184911462	0.350278585005	192	83	21	1797.28911361	9.36088080005
1810000	1810	0.327473167515	0.353260888966	193	84	21	1805.36937728	9.35424547813
1820000	1820	0.328650193649	0.351369292355	194	84	21	1816.87100334	9.36531445021
1830000	1830	0.330296152174	0.354518565942	195	85	21	1823.94700529	9.3535743861
1840000	1840	0.330378298555	0.352368994221	196	85	22	1836.8538304	9.37170321633
1850000	1850	0.330223132543	0.352368994221	196	85	22	1836.8538304	9.37170321633
1860000	1860	0.332079152579	0.354018508865	197	86	22	1851.58809514	9.39892434081
1870000	1870	0.329832846275	0.351562332864	198	86	22	1866.31105779	9.42581342318
1880000	1880	0.330707956537	0.354457173777	199	87	22	1874.37690965	9.41897944548
1890000	1890	0.329635846687	0.352757370557	200	87	22	1885.19232769	9.42596163845
1900000	1900	0.333014768566	0.355834002959	201	88	22	1892.15348512	9.41369893095
1910000	1910	0.334393639031	0.354180409236	202	88	22	1902.76647976	9.41963603842
1920000	1920	0.333184032038	0.355801309687	203	89	22	1917.40411869	9.44534048616
1930000	1930	0.333504159569	0.358454493211	204	90	22	1926.37641278	9.44302163127
1940000	1940	0.333892515571	0.358454493211	204	90	22	1926.37641278	9.44302163127
1950000	1950	0.335389692715	0.356257376991	205	90	22	1940.03900998	9.46360492673
1960000	1960	0.334047599211	0.3539966356	206	90	23	1954.21362204	9.4864738934
1970000	1970	0.335414415988	0.357040584733	207	91	23	1960.8619946	9.47276325894
1980000	1980	0.334617855643	0.354688940646	208	91	23	1975.64664146	9.49830116087
1990000	1990	0.33260497626	0.356330898564	209	92	23	1989.93980878	9.52124310421
2000000	2000	0.331093556239	0.355221675247	210	92	23	1997.93716735	9.51398651119
2010000	2010	0.331535072244	0.353898388764	211	92	23	2007.18948691	9.51274638346
2020000	2020	0.333950673871	0.353898388764	211	92	23	2007.18948691	9.51274638346
2030000	2030	0.336224965916	0.355605623806	212	93	23	2021.04959585	9.53325281061
2040000	2040	0.332841363068	0.353464999328	213	93	23	2035.07559744	9.55434552789
2050000	2050	0.333518052067	0.355798330465	214	94	23	2045.25382615	9.55726086986
2060000	2060	0.332939549343	0.354164960541	215	94	23	2056.47144412	9.56498346102
2070000	2070	0.333344065582	0.356900588313	216	95	23	2064.20033149	9.55648301616
2080000	2080	0.333821785879	0.355765768581	217	95	23	2072.56411999	9.55098672806
2090000	2090	0.328438961018	0.353616470965	218	95	23	2086.94326042	9.57313422211
2100000	2100	0.329220246898	0.352539141144	219	95	23	2095.10004553	9.56666687457
2110000	2110	0.329314114017	0.35464559256	221	96	23	2108.1289642	9.53904508688
2120000	2120	0.329147761466	0.353425483259	222	96	23	2117.17592141	9.53682847482
2130000	2130	0.330417395761	0.352336581312	223	96	23	2125.4857716	9.53132633004
2140000	2140	0.330844638537	0.354978324894	224	97	23	2133.40751908	9.52414071018
2150000	2150	0.329186879593	0.352941307261	225	97	23	2147.48673492	9.54438548853
2160000	2160	0.327772923422	0.351650100495	226	97	23	2157.13676261	9.5448529319
2170000	2170	0.329417649556	0.354252790598	227	98	23	2165.12550391	9.53799781458
2180000	2180	0.329230700449	0.353053859515	228	98	23	2174.23829453	9.53613287075
2190000	2190	0.328094995386	0.355522526037	229	99	23	2182.93108927	9.53245017148
2200000	2200	0.329137288784	0.354508854426	230	99	23	2190.92839388	9.52577562557
2210000	2210	0.331962280845	0.353299881436	231	99	23	2200.17949607	9.52458656307
2220000	2220	0.331148407766	0.351428377403	232	99	23	2213.65196592	9.54160330138
2230000	2230	0.331383674265	0.353507864624	233	100	23	2224.6141972	9.54770041717
2240000	2240	0.332136488055	0.352173258248	234	100	23	2234.79907553	9.5504233997
2250000	2250	0.332097414685	0.354093506142	235	101	23	2246.6613982	9.56026126894
2260000	2260	0.331784596332	0.353250601451	236	101	23	2253.77379321	9.54988895428
2270000	2270	0.334703967162	0.352223621316	237	101	23	2262.09436256	9.54470195173
2280000	2280	0.334594718273	0.354733425539	238	102	23	2270.07480514	9.53812943336
2290000	2290	0.334474448989	0.355917133104	240	103	24	2288.20041408	9.534168392
2300000	2300	0.336731594081	0.355917133104	240	103	24	2288.20041408	9.534168392
2310000	2310	0.333361460569	0.353964844956	241	103	24	2302.56652107	9.55421792975
2320000	2320	0.333872104785	0.353000643493	242	103	24	2310.59894217	9.5479295131
2330000	2330	0.334754442042	0.355135216301	243	104	24	2320.75125908	9.55041670403
2340000	2340	0.333900971167	0.356533399482	245	105	24	2337.36021592	9.54024577927
2350000	2350	0.335172835108	0.356533399482	245	105	24	2337.36021592	9.54024577927
2360000	2360	0.334601486018	0.35455877562	246	105	24	2352.1178445	9.56145465244
2370000	2370	0.333195392012	0.355893214755	248	106	24	2369.09492495	9.55280211673
2380000	2380	0.33772584697	0.354621364124	249	106	24	2379.32705178	9.55553032843
2390000	2390	0.338200138671	0.354621364124	249	106	24	2379.32705178	9.55553032843
2400000	2400	0.334317304785	0.356099157722	250	107	24	2393.54376436	9.57417505744
2410000	2410	0.3382474023	0.354991490328	251	107	24	2402.74818837	9.5727019457
2420000	2420	0.334447781555	0.353728518202	252	107	24	2413.0623003	9.57564404881
2430000	2430	0.335637610131	0.35520164375	254	108	24	2428.98072504	9.56291624031
2440000	2440	0.335420623138	0.354476393102	255	108	24	2435.67748934	9.55167642878
2450000	2450	0.336298083206	0.353351553415	256	108	24	2445.15693125	9.5513942627
2460000	2460	0.33453672142	0.354785396361	257	109	24	2459.55184405	9.57024063833
2470000	2470	0.334851856201	0.353826793485	258	109	24	2467.94134	9.56566410853
2480000	2480	0.3350819226	0.352900287206	259	109	24	2476.14449474	9.56040345459
2490000	2490	0.335609353973	0.355205665316	260	110	24	2484.36482185	9.55524931481
2500000	2500	0.334494616014	0.353453931447	261	110	24	2498.40101087	9.57241766617
2510000	2510	0.335042913326	0.355969917749	262	111	24	2505.01491477	9.56112562889
2520000	2520	0.334601161137	0.354308836518	263	111	24	2518.48081629	9.57597268551
2530000	2530	0.335619717036	0.356473493996	264	112	24	2527.45900198	9.57370834083
2540000	2540	0.334839630419	0.355597208781	265	112	24	2535.40527112	9.56756706083
2550000	2550	0.334606382969	0.357790894633	266	113	24	2544.07512563	9.56419220162
2560000	2560	0.332576222912	0.356082992065	267	113	24	2557.99535664	9.58050695371
2570000	2570	0.334401870423	0.35479206772	268	113	24	2569.02045296	9.58589721254
2580000	2580	0.336385045455	0.35479206772	268	113	24	2569.02045296	9.58589721254
2590000	2590	0.336880368259	0.356105413606	269	114	24	2583.9166555	9.60563812454
2600000	2600	0.336235243709	0.35800778971	270	115	24	2594.45135094	9.60907907756
2610000	2610	0.335239220165	0.359542495333	272	116	24	2609.27623789	9.59292734518
2620000	2620	0.33572369813	0.358687646126	273	116	24	2617.20702814	9.58683893092
2630000	2630	0.334841430723	0.357996441823	274	116	24	2623.96943623	9.57653078916
2640000	2640	0.334964128688	0.356990473378	275	116	24	2633.07134468	9.57480488975
2650000	2650	0.334911848007	0.358398709509	277	117	24	2648.74791187	9.56226682986
2660000	2660	0.33437152912	0.357497882394	278	117	24	2657.12372657	9.55799901644
2670000	2670	0.332020650189	0.357497882394	278	117	24	2657.12372657	9.55799901644
2680000	2680	0.332176429544	0.354965971128	280	117	24	2679.48533196	9.56959047129
2690000	2690	0.332611816289	0.35431603813	281	117	24	2686.09878483	9.55907040865
2700000	2700	0.333526361466	0.355890598664	282	118	24	2698.77053001	9.57010826245
2710000	2710	0.331697954622	0.358074847996	283	119	24	2706.73669575	9.56444062102
2720000	2720	0.333528702556	0.357189024792	284	119	24	2715.14475504	9.56036885577
2730000	2730	0.333280550257	0.356314440913	285	119	24	2723.50273677	9.55614995358
2740000	2740	0.334244830544	0.358275478981	286	120	24	2733.04933734	9.55611656413
2750000	2750	0.33254198028	0.356633783283	287	120	24	2747.32478281	9.57256021885
2760000	2760	0.332541659573	0.355688699655	288	120	24	2756.31753588	9.57054699958
2770000	2770	0.332836877294	0.357782470177	289	121	24	2764.71345031	9.56648252702
2780000	2780	0.331373036767	0.356155303047	290	121	24	2779.03765976	9.58288848193
2790000	2790	0.33129672545	0.355363481739	291	121	24	2786.92090601	9.57704778698
2800000	2800	0.330945338604	0.354612877881	292	121	24	2794.5086979	9.57023526678
2810000	2810	0.331308995596	0.356689037647	293	122	24	2802.89055934	9.56617938341
2820000	2820	0.329072463836	0.355085158922	294	122	24	2817.23975484	9.58244814571
2830000	2830	0.328648961874	0.354297833483	295	122	24	2825.18713072	9.57690552786
2840000	2840	0.329026767285	0.353671027149	296	122	24	2831.87830985	9.5671564522
2850000	2850	0.329894275172	0.352643743064	297	122	24	2841.81118324	9.56838782236
2860000	2860	0.328900181098	0.354027433378	298	123	24	2855.59149575	9.58252179782
2870000	2870	0.329504923777	0.352630722964	299	123	24	2868.58784573	9.59393928338
2880000	2880	0.328534349588	0.354719245709	300	124	24	2876.56655218	9.58855517393
2890000	2890	0.328909737665	0.353912129826	301	124	24	2884.80883778	9.58408251754
2900000	2900	0.327574448089	0.353142577309	302	124	24	2892.77547743	9.57872674646
2910000	2910	0.329196289301	0.354440941939	304	125	24	2908.78060966	9.56835726862
2920000	2920	0.328954347406	0.354440941939	304	125	24	2908.78060966	9.56835726862
2930000	2930	0.327588654695	0.352897033155	305	125	24	2923.184618	9.5842118623
2940000	2940	0.329378906007	0.352123377533	306	125	24	2931.28359602	9.57935815693
2950000	2950	0.329018578803	0.353625611551	307	126	24	2943.85903202	9.58911736814
2960000	2960	0.329739436186	0.353033445921	308	126	24	2950.47145295	9.57945276932
2970000	2970	0.328936970171	0.354637035467	309	127	24	2962.11534467	9.58613380152
2980000	2980	0.329115410577	0.356030017356	311	128	24	2977.10475776	9.57268410855
2990000	2990	0.329314327293	0.355241100526	312	128	24	2985.3850876	9.56854194744
3000000	3000	0.330643073925	0.354548058146	313	128	24	2992.88739009	9.56194054342
3010000	3010	0.330253026383	0.353290349736	314	128	24	3005.20933179	9.57073035602
3020000	3020	0.330082357621	0.355172828875	315	129	24	3014.30105947	9.5692097126
3030000	3030	0.328814407886	0.356564973956	317	130	24	3029.13677116	9.55563650208
3040000	3040	0.329689014565	0.355826138515	318	130	24	3037.08656339	9.55058667733
3050000	3050	0.3294261364	0.35523832765	319	130	24	3043.76964879	9.54159764511
3060000	3060	0.329995069994	0.354310660327	320	130	24	3053.39571589	9.54186161216
3070000	3070	0.328806640888	0.358276914369	322	132	24	3069.36055271	9.53217562953
3080000	3080	0.330644978271	0.357480856161	323	132	24	3077.84740877	9.52893934604
3090000	3090	0.330953125275	0.356611263154	324	132	24	3087.00345201	9.52778843213
3100000	3100	0.331097195732	0.358463212113	325	133	24	3095.9700138	9.52606158092
3110000	3110	0.331369605597	0.357703012065	326	133	24	3104.1976362	9.52207863865
3120000	3120	0.330616705966	0.356293765317	327	133	24	3118.12508648	9.53555072318
3130000	3130	0.330583806663	0.35839526462	328	134	24	3124.79566326	9.52681604652
3140000	3140	0.331323292169	0.357532910021	329	134	24	3133.97853533	9.5257706241
3150000	3150	0.330086980326	0.358982467094	331	135	24	3147.90526977	9.51028782408
3160000	3160	0.331637800641	0.35822752102	332	135	24	3156.17940244	9.50656446518
3170000	3170	0.332299277866	0.357565800012	333	135	24	3163.65849171	9.50047595108
3180000	3180	0.332375565672	0.35915661826	334	136	24	3174.61443228	9.50483362958
3190000	3190	0.332094962253	0.358234768321	335	136	24	3184.42108831	9.50573459197
3200000	3200	0.331276836342	0.357517320552	336	136	24	3192.44720154	9.50133095696
3210000	3210	0.332366665476	0.359201321314	337	137	24	3202.4794642	9.50290642196
3220000	3220	0.332921851519	0.360429198049	339	138	24	3218.13418056	9.49302118159
3230000	3230	0.333288723879	0.359872056435	340	138	24	3224.74592966	9.48454685194
3240000	3240	0.33248469291	0.35880491028	341	138	24	3235.96645681	9.48963770326
3250000	3250	0.333055245699	0.360755548841	342	139	24	3243.41927194	9.4836820817
3260000	3260	0.334166648482	0.359992685232	343	139	24	3251.91885981	9.48081300236
3270000	3270	0.331780246109	0.358612381959	344	139	24	3266.06347083	9.49437055474
3280000	3280	0.332471690572	0.357759163745	345	139	24	3275.47977364	9.49414427142
3290000	3290	0.333130207234	0.359648837124	346	140	24	3283.33593767	9.48941022448
3300000	3300	0.33318598244	0.358814249748	347	140	24	3292.59738205	9.48875326239
3310000	3310	0.333352106943	0.360029905038	348	141	24	3306.54486268	9.50156569736
3320000	3320	0.333188499451	0.359445875886	349	141	24	3313.54124445	9.49438751991
3330000	3330	0.332309420319	0.360685725073	351	142	24	3328.81614608	9.48380668399
3340000	3340	0.333840111689	0.360685725073	351	142	24	3328.81614608	9.48380668399
3350000	3350	0.333918557727	0.361282674851	353	143	24	3349.96408526	9.48998324436
3360000	3360	0.334450500377	0.360743229235	354	143	24	3356.59132461	9.4818963972
3370000	3370	0.335719536006	0.359766218193	355	143	24	3367.32437454	9.48542077335
3380000	3380	0.335506598901	0.361130666983	356	144	24	3379.67867491	9.4934794239
3390000	3390	0.334968727963	0.360453488966	357	144	24	3387.64471811	9.48920089106
3400000	3400	0.335797676879	0.359725088007	358	144	24	3396.11973881	9.4863679855
3410000	3410	0.335598439732	0.361456720271	359	145	24	3404.93546221	9.48449989474
3420000	3420	0.335095943306	0.360779599669	360	145	24	3412.93881388	9.48038559411
3430000	3430	0.336612715819	0.362416632723	361	146	24	3422.56596946	9.48079215917
3440000	3440	0.334780729434	0.361095568056	362	146	24	3436.70099912	9.49364916884
