delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.361723	-33.000000	129422015682764	31145756	-1,0,0,0,1,-1	11,3,1,-2,0	ok
-1.361723	-32.973948	186256526974985826616964	973688	-1,0,0,0,1,-2	11,3,0,1,0	ok
-1.361723	-32.947896	247327601109925982081219311430954867990999357315005007806364	11913	-1,0,0,0,1,8	11,-3,0,0,0	ok
-1.361723	-32.921844	14134177230126989	58974	-1,0,0,0,-2,-1	11,-3,1,0,0	ok
-1.361723	-32.895792	41925896814452	903358743	-1,0,0,0,-2,0	11,2,7,-1,-1	ok
-1.361723	-32.869739	6127218708778202	16832417190848	-1,0,0,0,2,0	11,2,1,6	ok
-1.361723	-32.843687	798775196365499088400548085563281590944671814452	38615455538	-1,0,0,0,2,5	11,2,-1,0,-2	ok
-1.361723	-32.817635	29319328041790359452	26313	-1,0,0,0,3,0	11,2,0,1	ok
-1.361723	-32.791583	40006782616992189374264	274875760665632643	-1,0,0,0,-4,-1	11,2,0,0,3	ok
-1.361723	-32.765531	577878185750746167078827	7853	-1,0,0,0,-5,0	11,-2,0,0,0	ok
-1.361723	-32.739479	89505112543483148711626218827	150404	-1,0,0,0,7,0	11,-2,0,0,-1	ok
-1.361723	-32.713427	117950763938011764824521988212577	2677180529	-1,0,0,0,9,0	11,-2,0,1,1	ok
-1.361723	-32.687375	569017662591425920660454914501952	510533	-1,0,0,0,-10,0	11,-2,-3,0,0	ok
-1.361723	-32.661323	629352388281964156411803840744517158089	86809186713506	-1,0,0,0,10,2	11,1,-11,6	ok
-1.361723	-32.635271	18901176813532590777652778356111903550792714	183007124	-1,0,0,0,-11,3	11,1,9,0	ok
-1.361723	-32.609218	10717492777964661460631486700740702	1949303	-1,0,0,0,-11,0	11,1,-4,0,0	ok
-1.361723	-32.583166	42342974827715901504632664833473964	1387143434	-1,0,0,0,11,0	11,1,2,-1,1	ok
-1.361723	-32.557114	5032227993532576280339	7033350333374981	-1,0,0,-1,2,1	11,1,1,9	ok
-1.361723	-32.531062	3447031964	2812548712710903	-1,0,0,-1,-1,0	11,1,1,0,-3	ok
-1.361723	-32.505010	266103351650811917107183929027084302222714	15203	-1,0,0,-1,0,4	11,1,-1,0,0	ok
-1.361723	-32.478958	24815575589	1953281231	-1,0,0,-1,0,-1	11,1,-1,2,-1	ok
-1.361723	-32.452906	27258035	6420598617073499	-1,0,0,-1,0,0	11,1,0,9	ok
-1.361723	-32.426854	27258035	789402391066554	-1,0,0,-1,0,0	11,1,0,2,2	ok
-1.361723	-32.400802	27258035	17449256	-1,0,0,-1,0,0	11,1,0,1,-1	ok
-1.361723	-32.374749	27258035	51659	-1,0,0,-1,0,0	11,1,0,-1,0	ok
-1.361723	-32.348697	27258035	527842820513461021488672217571931	-1,0,0,-1,0,0	11,1,0,0,10	ok
-1.361723	-32.322645	120805048490	12503627763153	-1,0,0,1,0,-1	11,-1,0,0,2	ok
-1.361723	-32.296593	5581480901620820	46209669	-1,0,0,1,0,1	11,-1,0,0,1	ok
-1.361723	-32.270541	6388254042096000527635775663969451427193471536617390747536345	46209669	-1,0,0,1,0,-9	11,-1,0,0,1	ok
-1.361723	-32.244489	19879880900	46209669	-1,0,0,1,-1,0	11,-1,0,0,1	ok
-1.361723	-32.218437	2653594019510	12503627763153	-1,0,0,1,1,0	11,-1,0,0,2	ok
-1.361723	-32.192385	28998203885297960	2384050607413183506530412152275056	-1,0,0,1,2,0	11,-1,0,0,-11	ok
-1.361723	-32.166333	1102116903072722472593403261950	16822878	-1,0,0,1,6,1	11,-1,0,1,-1	ok
-1.361723	-32.140281	612762848410945990086851089753220	49793219234628	-1,0,0,1,10	11,-1,0,6,0	ok
-1.361723	-32.114228	9181171701014	12539	-1,0,0,-2,1,0	11,-1,-1,0,0	ok
-1.361723	-32.088176	1930099514	95933889359947000127106231	-1,0,0,-2,0,0	11,-1,-2,0,6	ok
-1.361723	-32.062124	2070928954589	1547543139	-1,0,0,2,0,-1	11,-1,10,-1,0	ok
-1.361723	-32.036072	452688018827	1089907994	-1,0,0,2,-1,0	11,0,-11,0,0	ok
-1.361723	-32.010020	4082361565239476111012753018380739	110900954339	-1,0,0,2,-9,1	11,0,-11,3	ok
-1.361723	-31.983968	69175446989	66523677131947574	-1,0,0,-3,0,0	11,0,10,10	ok
-1.361723	-31.957916	6667659115889	8426421449	-1,0,0,3,-1,0	11,0,10,2	ok
-1.361723	-31.931864	1406497404200	1529127929	-1,0,0,-4,0,0	11,0,10,-1,0	ok
-1.361723	-31.905812	17486496648049972811227004850658889	558932873	-1,0,0,4,-11,0	11,0,-10,0,0	ok
-1.361723	-31.879760	173811924960800	30026372155100783	-1,0,0,-6,0,0	11,0,9,-10	ok
-1.361723	-31.853707	619777036128861137714	819861749	-1,0,0,7,-3,0	11,0,-9,0,-1	ok
-1.361723	-31.827655	1677963140709285457036586339568239	54010789576823408	-1,0,0,8,10	11,0,7,10	ok
-1.361723	-31.801603	160679278086773360	18779234	-1,0,0,9,1	11,0,-6,0,0	ok
-1.361723	-31.775551	624599331504845702	43609927928738138	-1,0,0,-10,-1,0	11,0,4,10	ok
-1.361723	-31.749499	2179807551224370410	219105689	-1,0,0,10,0,-1	11,0,-4,-2,0	ok
-1.361723	-31.723447	1167256871410595702	134918	-1,0,0,10,-1,0	11,0,3,0	ok
-1.361723	-31.697395	58614383682774658202	8044529119775204	-1,0,0,10,-2,0	11,0,-3,9	ok
-1.361723	-31.671343	3762026721890596562225720702	12424746105179	-1,0,0,10,-6,0	11,0,2,2,-2	ok
-1.361723	-31.645291	2212699275748991946107614190106110	18893	-1,0,0,10,10	11,0,2,0	ok
-1.361723	-31.619238	2212699275748991946107614190106110	70103	-1,0,0,10,10	11,0,-2,0,0	ok
-1.361723	-31.593186	57755588090260934489	469943	-1,0,0,-11,2	11,0,-2,-1,0	ok
-1.361723	-31.567134	3890612670320566589	35007514970342789	-1,0,0,-11,0,-1	11,0,1,10	ok
-1.361723	-31.541082	70171862858075860237246330902545435	7356617382310604	-1,0,-1,-6,0,3	11,0,1,-9,0	ok
-1.361723	-31.515030	703887522121195959797586588527	1887959054	-1,0,-1,1,8	11,0,1,-3,0	ok
-1.361723	-31.488978	721712217955484271560	80579	-1,0,-1,-1,0,-2	11,0,1,1	ok
-1.361723	-31.462926	569217405515104087215837987521210	213509	-1,0,-1,0,-10,0	11,0,1,-1,0	ok
-1.361723	-31.436874	3531012513001936041002	528216936647526853410710302301257	-1,0,-1,0,2,1	-11,0,1,0,10	ok
-1.361723	-31.410822	202730693660	95697599081769156244234507	-1,0,-1,0,1,0	-11,0,1,0,6	ok
-1.361723	-31.384770	730709105	46157094007	-1,0,-1,0,-1,0	-11,0,1,0,-2	ok
-1.361723	-31.358717	740045228538798544794612215	69661285	-1,0,-1,0,-1,2	-11,0,-1,0,1	ok
-1.361723	-31.332665	730709105	236995	-1,0,-1,0,-1,0	-11,0,-1,0,-1	ok
-1.361723	-31.306613	730709105	236995	-1,0,-1,0,-1,0	-11,0,-1,0,-1	ok
-1.361723	-31.280561	8189699668230689188485956625399034222724066258982626485193631527	731473855	-1,0,1,0,1,-10	-11,0,-1,0,-1,0	ok
-1.361723	-31.254509	10666543671105509963133663506327	731473855	-1,0,1,0,3,2	-11,0,-1,0,-1,0	ok
