delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.111222	-33.000000	3143624811299724231474614939874645	137520069382767449	-1,2,-11,2,-11	11,-11,-11,-11	ok
-1.111222	-32.973948	12961145205363228576890838289250625	3796060849868	-1,2,-11,2,11	11,-11,-11,-5	ok
-1.111222	-32.947896	3592703776852035558556529772795345	12514490093	-1,2,-11,3,-11	11,-11,-11,2	ok
-1.111222	-32.921844	142984474587798623415	120805048469	-1,2,-11,-6,3	11,-11,-11,3	ok
-1.111222	-32.895792	34910216773316829	720234059	-1,2,11,-10	11,10,11	ok
-1.111222	-32.869739	209345599643085597931772544547277	720234059	-1,-3,-11,4,-10	11,10,11	ok
-1.111222	-32.843687	7237317378021513285645	516313023	-1,-3,10,-11,3	11,10,-11	ok
-1.111222	-32.817635	6177437058808128827	1228274986769	-1,-3,-4,-3,3	11,10,-11,4	ok
-1.111222	-32.791583	26879733046569524938804506781080	387027979088	-1,-3,3,-11,-9	11,10,-11,-4	ok
-1.111222	-32.765531	3499526049738361358627	120318915404	-1,3,-10,-10,3	11,10,-11,3	ok
-1.111222	-32.739479	63680978863047848725460900	120318915404	-1,3,-11,-11,5	11,10,-11,3	ok
-1.111222	-32.713427	15954936419527877	387027979088	-1,3,-11,9	11,10,-11,-4	ok
-1.111222	-32.687375	3592703846656556389659877464927674	88032908485688	-1,3,-11,3,-11	11,10,-11,6	ok
-1.111222	-32.661323	11067451547924	516313023	-1,3,-11,5	11,10,-11	ok
-1.111222	-32.635271	63516001956212019365131869	516313023	-1,-4,10,-11,5	11,10,-11	ok
-1.111222	-32.609218	4085722916680470172230735995595525	137503085830532564	-1,-4,-4,4,-11	11,10,-11,-11	ok
-1.111222	-32.583166	133057448671665884	365350974	-1,4,10,-11	11,10,10	ok
-1.111222	-32.557114	68919822644598389	365350974	-1,4,-11,10	11,10,10	ok
-1.111222	-32.531062	4101440763725853053724762290106404	171726756	-1,4,-11,4,-11	11,-10,9	ok
-1.111222	-32.505010	66612377542556279	96691790477876978	-1,-5,10,10	11,-10,5,-11	ok
-1.111222	-32.478958	133090590306451259	106597513694075663	-1,5,10,-11	11,-10,-7,-11	ok
-1.111222	-32.452906	33669700329589065	359106579	-1,5,-11,-10	-11,-10,10	ok
-1.111222	-32.426854	133107163445373152	137486103327085905	-1,-6,10,-11	-11,-10,-11,-11	ok
-1.111222	-32.400802	133123738132109669	87896291041839	-1,6,10,-11	-11,9,-11,6	ok
-1.111222	-32.374749	15975203624596295	500244244	-1,6,-11,9	-11,9,-11	ok
-1.111222	-32.348697	129011675974380044	33717022459177449	-1,-7,-10,-11	-11,9,-11,-10	ok
