delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.359719	-33.000000	187739154196347965892935922539804315425556254423314057143276988464	1493834	-1,0,0,0,1,10	11,3,2,-1,0	ok
-1.359719	-32.973948	41925896814452	8035760129	-1,0,0,0,-2,0	11,3,0,3,0	ok
-1.359719	-32.947896	41925896814452	11913	-1,0,0,0,-2,0	11,-3,0,0,0	ok
-1.359719	-32.921844	1009021289999711639	424559	-1,0,0,0,2,-1	11,-3,0,-2	ok
-1.359719	-32.895792	252315905767496499858619027258158045971186089141463481611382781952	405000008	-1,0,0,0,2,10	11,2,10,0	ok
-1.359719	-32.869739	29319328041790359452	260981	-1,0,0,0,3,0	11,2,2,0,0	ok
-1.359719	-32.843687	1087000418376733258139	21923	-1,0,0,0,-4,0	11,2,-1,0,0	ok
-1.359719	-32.817635	17446829039700099163998142577	1617077219478	-1,0,0,0,5,1	11,2,0,3,1	ok
-1.359719	-32.791583	9725508503656263371753835170	3633	-1,0,0,0,7	11,2,0,-1	ok
-1.359719	-32.765531	12908915112156657751564800586666214	150404	-1,0,0,0,9,1	11,-2,0,0,-1	ok
-1.359719	-32.739479	2552756369100702364217593771537964	7853	-1,0,0,0,10,0	11,-2,0,0,0	ok
-1.359719	-32.713427	527842803948288417587274500644070	59663	-1,0,0,0,10	11,-2,0,-1,0	ok
-1.359719	-32.687375	10717492777964661460631486700740702	15250916731259	-1,0,0,0,-11,0	11,-2,1,0,2	ok
-1.359719	-32.661323	10717492777964661460631486700740702	1118621328	-1,0,0,0,-11,0	11,1,-11,0,0	ok
-1.359719	-32.635271	11403156957513489915812899859113214	391650056	-1,0,0,-1,-11,0	11,1,10,0	ok
-1.359719	-32.609218	120015959006165	282765067334981	-1,0,0,-1,-2,0	11,1,5,7	ok
-1.359719	-32.583166	3447031964	81770732049983879	-1,0,0,-1,-1,0	11,1,-3,-11	ok
-1.359719	-32.557114	3567337129908441539891310673310	16773212082606	-1,0,0,-1,0,-3	11,1,-2,0,2	ok
-1.359719	-32.531062	24815575589	262428	-1,0,0,-1,0,-1	11,1,1,-1,0	ok
-1.359719	-32.505010	27258035	15203	-1,0,0,-1,0,0	11,1,-1,0,0	ok
-1.359719	-32.478958	27258035	13817627599328	-1,0,0,-1,0,0	11,1,-1,0,2	ok
-1.359719	-32.452906	27258035	32502834305989256	-1,0,0,-1,0,0	11,1,0,10	ok
-1.359719	-32.426854	27258035	47111453381	-1,0,0,-1,0,0	11,1,0,-4,0	ok
-1.359719	-32.400802	27258035	18506	-1,0,0,-1,0,0	11,1,0,1	ok
-1.359719	-32.374749	120805048490	51659	-1,0,0,1,0,-1	11,1,0,-1,0	ok
-1.359719	-32.348697	5581480901620820	10068178472793828898534631706537354	-1,0,0,1,0,1	11,1,0,0,11	ok
-1.359719	-32.322645	157364792312018299828132827557373266937460415176890393008900	438659174256439632029403	-1,0,0,1,0,8	11,-1,0,0,5	ok
-1.359719	-32.296593	19879880900	30972493806	-1,0,0,1,-1,0	11,-1,0,0,-2	ok
-1.359719	-32.270541	2653594019510	46209669	-1,0,0,1,1,0	11,-1,0,0,1	ok
-1.359719	-32.244489	325138094381840	46209669	-1,0,0,1,-2,0	11,-1,0,0,1	ok
-1.359719	-32.218437	205896751965874827940870940	12503627763153	-1,0,0,1,5,-1	11,-1,0,0,2	ok
-1.359719	-32.192385	612762848410945990086851089753220	527842812230875011959816190794403	-1,0,0,1,10	11,-1,0,0,10	ok
-1.359719	-32.166333	837206156906735	661803	-1,0,0,-2,-2,0	11,-1,0,1,0	ok
-1.359719	-32.140281	1930099514	752855784	-1,0,0,-2,0,0	11,-1,0,3	ok
-1.359719	-32.114228	2070928954589	44892528	-1,0,0,2,0,-1	11,-1,-1,-1,0,0	ok
-1.359719	-32.088176	95287459443827	387044695554	-1,0,0,2,-1,-1	11,-1,1,-4,-1	ok
-1.359719	-32.062124	4906034895266612438639	275150589	-1,0,0,2,-4,0	11,-1,-9,0,0	ok
-1.359719	-32.036072	27018222037490529189557242706327	1089907994	-1,0,0,-3,-1,-3	11,0,-11,0,0	ok
-1.359719	-32.010020	3127887342063587476839002160228785367754896130338890068730	2066248448	-1,0,0,3,0,-8	11,0,-11,-1,0	ok
-1.359719	-31.983968	15493607966057341620820253904959639	66523677131947574	-1,0,0,3,-11,0	11,0,10,10	ok
-1.359719	-31.957916	22983740139239339	9917470212524	-1,0,0,4,2	11,0,10,5	ok
-1.359719	-31.931864	1888541926281770142052337075114	1104241493	-1,0,0,5,-8,0	11,0,10,1	ok
-1.359719	-31.905812	1256261847565739	378633899	-1,0,0,-7,0,0	11,0,10,0	ok
-1.359719	-31.879760	13254761940539090405	797062679	-1,0,0,8,1,-1	11,0,-10,1	ok
-1.359719	-31.853707	15359086341963014	175678118	-1,0,0,9,0	11,0,9,0	ok
-1.359719	-31.827655	1928012936704814788839746820874139	405113858	-1,0,0,9,10	11,0,8,-1,0	ok
-1.359719	-31.801603	155792269438026989	52139636646883583	-1,0,0,-10,0,0	11,0,-7,10	ok
-1.359719	-31.775551	71452871126525660	2973119	-1,0,0,10,0	11,0,5,0	ok
-1.359719	-31.749499	608533813798651139	3790925891897513	-1,0,0,10,1	11,0,4,0,-3	ok
-1.359719	-31.723447	48539243079765979260764	96389648	-1,0,0,10,-4	11,0,3,2	ok
-1.359719	-31.697395	116946533027628973040323174059452	391148	-1,0,0,10,9	11,0,-3,0,0	ok
-1.359719	-31.671343	2212699275748991946107614190106110	39108521012295329	-1,0,0,10,10	11,0,2,-10,0	ok
-1.359719	-31.645291	8834520303599089437922095871953827	7759808	-1,0,0,10,-11	11,0,2,1,0	ok
-1.359719	-31.619238	146406918259956389	232233554	-1,0,0,-11,0	11,0,2,0,1	ok
-1.359719	-31.593186	1195551949331061245	158233133	-1,0,-1,10,-1,0	11,0,-2,0,1	ok
-1.359719	-31.567134	3343225615560954350967645003653777	155754982954508009	-1,0,-1,2,10,0	11,0,1,-11,0	ok
-1.359719	-31.541082	139506570457976061452169115112991971652267064090370515658205500225	35007514970342789	-1,0,-1,1,0,10	11,0,1,10	ok
-1.359719	-31.515030	10720099251337207156318279347094355	1484667426000584	-1,0,-1,0,-11,0	11,0,1,6,1	ok
-1.359719	-31.488978	11293472613712846585541985890	2540169704	-1,0,-1,0,-7,0	11,0,1,2,-1	ok
-1.359719	-31.462926	217719157166281167902011272261768446718435045300343074396075003755	4457426549	-1,0,-1,0,-2,10	11,0,1,1,1	ok
-1.359719	-31.436874	202730693660	212857	-1,0,-1,0,1,0	-11,0,1,-1,0	ok
-1.359719	-31.410822	730709105	528216936647526853410710302301257	-1,0,-1,0,-1,0	-11,0,1,0,10	ok
-1.359719	-31.384770	69041308118679470	95697599081769156244234507	-1,0,-1,0,-1,1	-11,0,1,0,6	ok
-1.359719	-31.358717	730709105	15195936729382	-1,0,-1,0,-1,0	-11,0,1,0,2	ok
-1.359719	-31.332665	202730693660	69661285	-1,0,-1,0,1,0	-11,0,-1,0,1	ok
-1.359719	-31.306613	49659407001902	69661285	-1,0,1,0,-2,0	-11,0,-1,0,1	ok
-1.359719	-31.280561	442915379543415960825077	236995	-1,0,1,0,5	-11,0,-1,0,-1	ok
-1.359719	-31.254509	185219777623622117806366574034966002	236995	-1,0,1,0,10,1	-11,0,-1,0,-1	ok
-1.359719	-31.228457	5819316902	236995	-1,0,1,-1,-1,0	-11,0,-1,0,-1	ok
-1.359719	-31.202405	3955210489942425125082912215639	236995	-1,0,1,1,0,-3	-11,0,-1,0,-1	ok
-1.359719	-31.176353	24733990104097410871367186717627	236995	-1,0,1,1,9	-11,0,-1,0,-1	ok
-1.359719	-31.150301	259259243184793502	69661285	-1,0,1,2,-2,-1	-11,0,-1,0,1	ok
-1.359719	-31.124248	951538803335183809423442505838652	69661285	-1,0,1,4,10	-11,0,-1,0,1	ok
-1.359719	-31.098196	344835757069003202	15195936729382	-1,0,1,9,-1,0	-11,0,1,0,2	ok
-1.359719	-31.072144	76454028220993502	20612027294119169707831218043882	-1,0,1,10,0	-11,0,1,0,9	ok
-1.359719	-31.046092	24503677508005735973114812122527	5821474732	-1,0,1,10,-9	-11,0,1,-1,-1,0	ok
-1.359719	-31.020040	104978492294553393752	101830061290946130105540002107	-1,0,-2,8,2,0	-11,0,1,1,-8	ok
-1.359719	-30.993988	561475547397077016377992583540	1400397352882	-1,0,-2,0,8	-11,0,1,-5,0	ok
-1.359719	-30.967936	161299182583775	640927015966227607	-1,0,-2,0,1,-1	-11,0,1,10,1	ok
-1.359719	-30.941884	630457801237508159661154270139	21139334646262442119105	-1,0,2,0,-8,0	-11,0,-2,0,-5	ok
-1.359719	-30.915832	40007846953282137125991439360134389	101082850	-1,0,2,-1,0,3	-11,0,2,1,-1	ok
-1.359719	-30.889780	35436146185092381369685531357964	20224695060115	-1,0,2,3,9	-11,0,-3,0,2	ok
-1.359719	-30.863727	81759223965679295	4216236685	-1,0,2,10,0	-11,0,4,-1,1	ok
-1.359719	-30.837675	450124013542910	41418956025790	-1,0,-3,1,-2,0	-11,0,-7,0,2	ok
-1.359719	-30.811623	41032584573080390036764074447258982158752	808361715	-1,0,-3,0,3,-4	-11,0,9,-1,0	ok
-1.359719	-30.785571	711830754041240410738563037387127	465898100309899720	-1,0,3,2,10	-11,0,-10,0,3	ok
-1.359719	-30.759519	2216634492704878443669907756694252	1529072629	-1,0,3,10,10	-11,0,10,-1,0	ok
-1.359719	-30.733467	139407791650344335907863962419903443091492467278963978096554851402	9917465758882	-1,0,4,-1,0,10	-11,0,10,5	ok
-1.359719	-30.707415	98947607452172091286025	15296837569638982	-1,0,-5,-8,0,-2	-11,-1,10,9	ok
-1.359719	-30.681363	50341497573094040	32497077261929295	-1,0,5,9,-1	-11,-1,0,10	ok
-1.359719	-30.655311	277870308876712282409159701107985363410377	9647007	-1,0,6,-2,0,4	-11,-1,0,-2,0	ok
-1.359719	-30.629259	530466609540547140868204683686465	608637481141852914	-1,0,7,0,10	-11,1,0,10,1	ok
-1.359719	-30.603206	20754841588022970926837053239527	1328013069306255	-1,0,-8,0,9	-11,1,2,8	ok
-1.359719	-30.577154	2797878939312800	8559094845	-1,0,8,7,-1	-11,1,10,2	ok
-1.359719	-30.551102	3607659008044670643845238875114	151108726729071639	-1,0,-9,-1,0,-3	-11,2,0,10,-1	ok
-1.359719	-30.525050	531218361257765530372339428135245	6435057	-1,0,9,0,10	-11,-3,0,2	ok
-1.359719	-30.498998	5406518279412420143358373693070	32548915903779507	-1,0,9,2,-9	-11,5,0,10	ok
-1.359719	-30.472946	1938495001045521832168114820050277	99058117732	-1,0,9,9,10	-11,8,10,3	ok
-1.359719	-30.446894	959310099123937115	9752387949	-1,0,9,10,1	-11,-10,10,2	ok
-1.359719	-30.420842	527468737580166978152222721005120	427327512755865	-1,0,9,10,-10	-11,10,-1,-8	ok
-1.359719	-30.394790	159905586920	411342882	-1,0,-10,1,1	-11,10,-7,-2	ok
-1.359719	-30.368737	20798958282265996067520353132645	371621933	-1,0,-10,0,9	10,10,-10,0	ok
-1.359719	-30.342685	1316998125398509063589	1046737115	-1,0,-10,0,-4,0	10,10,-10,1	ok
-1.359719	-30.316633	631174685748266437191185	30135017593845683	-1,0,-10,0,-5,0	10,10,9,-10	ok
-1.359719	-30.290581	5208311973204015324448068238	378028736	1,-1,0,6,-1,2	10,10,9,-1	ok
-1.359719	-30.264529	1329582514451776	58108183659361133	1,-1,0,6,1	10,10,8,10	ok
-1.359719	-30.238477	717640376053645720681513	25867310211394633	1,-1,0,6,-5	10,10,7,-10	ok
-1.359719	-30.212425	1266328612083215580992664271780588	13274108	1,-1,0,6,10	10,10,-6,0	ok
-1.359719	-30.186373	187203251476643338	43753649807793608	1,-1,0,-7,-1,-1	10,10,4,10	ok
-1.359719	-30.160321	18094157799095776	40693035999382883	1,-1,0,7,-1,0	10,10,3,10	ok
-1.359719	-30.134269	332057336105296219786740983395819	491516	1,-1,0,7,-10	10,10,-3,0	ok
-1.359719	-30.108216	1121521764784588	17428226094937358	1,-1,0,-8,0	10,10,2,-10	ok
-1.359719	-30.082164	4428558786186516524479	3457115	1,-1,0,8,1,1	10,10,2,-1,0	ok
-1.359719	-30.056112	387176106865293206684811329983639	158183	1,-1,0,8,-10	10,10,-2,0	ok
-1.359719	-30.030060	3529745016139028203428384713638	35129409432815681	1,-1,0,-9,8	10,10,1,10	ok
-1.359719	-30.004008	6720854036481388	7066285629640766	1,-1,0,-9,0	10,10,1,9	ok
