delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.305611	-33.000000	291008505201227420	9594368	-1,0,0,11,0	11,7,0,2	ok
-1.305611	-32.973948	291008505201227420	113504	-1,0,0,11,0	11,6,2,0	ok
-1.305611	-32.947896	235489457119868879270	890736506	-1,0,0,11,1,-1	11,-6,11,0	ok
-1.305611	-32.921844	4315655864626932525350	13971635406708	-1,0,-1,10,3	11,5,0,6	ok
-1.305611	-32.895792	81329420259752	612342488	-1,0,-1,-4,0,-1	11,4,-11,0	ok
-1.305611	-32.869739	5908730650226245981934534000264883815094227465282976890840786660	85236074	-1,0,-1,-2,0,-10	11,4,-1,0,1	ok
-1.305611	-32.843687	50733817453803568505271459233632577907682165814935959552406471297700	2790605256	-1,0,-1,1,0,11	11,-4,0,1,1	ok
-1.305611	-32.817635	3569698041182201041708585067420	68899599696002063	-1,0,-1,-1,0,-3	11,3,-11,10	ok
-1.305611	-32.791583	10720099251337207156318279347094355	151108726179328559	-1,0,-1,0,-11,0	11,3,1,11	ok
-1.305611	-32.765531	20601077283229284163938509343725	13903031732063	-1,0,-1,0,9	11,3,0,6	ok
-1.305611	-32.739479	547781426146572035	78584	-1,0,-1,0,-3,0	11,-3,0,-1,0	ok
-1.305611	-32.713427	3729260372193325332546209097667845241629370428082452509513523435860	18832469263305143	-1,0,-1,0,1,-11	11,-3,3,-10	ok
-1.305611	-32.687375	139370419424810	33634250770998318	-1,0,-1,0,1,-1	11,2,-11,-10	ok
-1.305611	-32.661323	730709105	2408006481	-1,0,-1,0,-1,0	11,2,-6,0,1	ok
-1.305611	-32.635271	730709105	73948400180617193	-1,0,-1,0,-1,0	11,2,1,-11	ok
-1.305611	-32.609218	730709105	2753	-1,0,-1,0,-1,0	11,2,-1,0	ok
-1.305611	-32.583166	139370419424810	15306051342588	-1,0,-1,0,1,-1	11,2,0,-6,0	ok
-1.305611	-32.557114	187739159872437596173627156808651708964486893708078710051595110235	775613	-1,0,-1,0,1,10	11,-2,0,1,0	ok
-1.305611	-32.531062	2052958938526069613285585977331801673863349259105938902	1589294305906715350658	-1,0,1,0,2,-7	11,-2,0,1,4	ok
-1.305611	-32.505010	95697599081492464937422577	146460340065091163	-1,0,1,0,6	11,-2,0,-11,0	ok
-1.305611	-32.478958	528216936647526203354136365831327	109861542897501464	-1,0,1,0,10	11,-2,7,-11	ok
-1.305611	-32.452906	10722706279350802943064367187967752	558866006	-1,0,1,0,-11,0	11,1,-11,0	ok
-1.305611	-32.426854	2843516951565969077239440778453393179488094337025993998314872615702	68859151567934006	-1,0,1,-1,0,-11	11,1,-11,10	ok
-1.305611	-32.400802	95461818206274239706991139	2878621604	-1,0,1,-1,0,2	11,1,10,-2	ok
-1.305611	-32.374749	31276955185150502	121640981	-1,0,1,1,2,0	11,1,-9,0	ok
-1.305611	-32.348697	68856823379555377684616703827	1803151356	-1,0,1,-2,-2,2	11,1,4,2,0	ok
-1.305611	-32.322645	710859572356495304424594033735077	1596713985614	-1,0,1,2,10	11,1,2,5	ok
-1.305611	-32.296593	133956308568162737900252	155792280043781178	-1,0,1,4,-1,-2	11,1,1,-11,0	ok
-1.305611	-32.270541	13273465959469509845702	262428	-1,0,1,8,-4	11,1,1,-1,0	ok
-1.305611	-32.244489	76454028220993502	13817627599328	-1,0,1,10,0	11,1,-1,0,2	ok
