delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.413828	-33.000000	2600339	38823050553	-1,0,0,0,0,0	11,2,0,4	ok
-1.413828	-32.973948	2600339	50305443	-1,0,0,0,0,0	11,2,0,0,1	ok
-1.413828	-32.947896	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.413828	-32.921844	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.413828	-32.895792	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.413828	-32.869739	2600339	18314	-1,0,0,0,0,0	11,-2,-1,0,0	ok
-1.413828	-32.843687	2600339	53225381	-1,0,0,0,0,0	11,1,-7,0,0	ok
-1.413828	-32.817635	2600339	212204	-1,0,0,0,0,0	11,1,2,0,0	ok
-1.413828	-32.791583	2600339	20990859808926572199528	-1,0,0,0,0,0	11,1,1,0,-5	ok
-1.413828	-32.765531	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.413828	-32.739479	2600339	2384750281084362384447535738352006	-1,0,0,0,0,0	11,1,-1,0,-11	ok
-1.413828	-32.713427	2600339	5586131	-1,0,0,0,0,0	11,1,0,2	ok
-1.413828	-32.687375	2600339	716981	-1,0,0,0,0,0	11,1,0,1,0	ok
-1.413828	-32.661323	2600339	3516794889	-1,0,0,0,0,0	11,1,0,-1,-1,0	ok
-1.413828	-32.635271	2600339	47545854	-1,0,0,0,0,0	11,1,0,0,1	ok
-1.413828	-32.609218	2600339	133881	-1,0,0,0,0,0	11,1,0,0,-1	ok
-1.413828	-32.583166	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.413828	-32.557114	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.413828	-32.531062	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.413828	-32.505010	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.413828	-32.478958	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.413828	-32.452906	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.413828	-32.426854	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.413828	-32.400802	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.413828	-32.374749	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.413828	-32.348697	2600339	533419431	-1,0,0,0,0,0	11,-1,0,0,-1,0	ok
-1.413828	-32.322645	2600339	108567455204767375945564487420028	-1,0,0,0,0,0	11,-1,0,0,-10	ok
-1.413828	-32.296593	2600339	113605179	-1,0,0,0,0,0	11,-1,0,2,0	ok
-1.413828	-32.270541	2600339	12539	-1,0,0,0,0,0	11,-1,-1,0,0	ok
-1.413828	-32.244489	2600339	194508204	-1,0,0,0,0,0	11,-1,7,-1,0	ok
-1.413828	-32.218437	4538043545	110900954339	-1,0,0,0,0,-1	11,0,-11,3	ok
-1.413828	-32.192385	4538043545	378633899	-1,0,0,0,0,-1	11,0,10,0	ok
-1.413828	-32.166333	4538043545	30026372155100783	-1,0,0,0,0,-1	11,0,9,-10	ok
-1.413828	-32.140281	4538043545	585315983	-1,0,0,0,0,-1	11,0,8,0,-1	ok
-1.413828	-32.114228	998767320547577	18779234	-1,0,0,0,0,1	11,0,-6,0,0	ok
-1.413828	-32.088176	998767320547577	928567943	-1,0,0,0,0,1	11,0,4,0,1	ok
-1.413828	-32.062124	998767320547577	134918	-1,0,0,0,0,1	11,0,3,0	ok
-1.413828	-32.036072	474075634821567328445	1953254	-1,0,0,0,0,-2	11,0,-3,-1,0	ok
-1.413828	-32.010020	77971519449922417203419339	982079	-1,0,0,0,0,2	11,0,2,-1,0	ok
-1.413828	-31.983968	37746956396862436831293451918222220	170798	-1,0,0,0,0,3	11,0,2,0,0	ok
-1.413828	-31.957916	4534061320216858634228489299531121720466252467938202	70103	-1,0,0,0,0,6	11,0,-2,0,0	ok
-1.413828	-31.931864	5893445890180755132129303895580738025395601534030005025588135839	35007514970342789	-1,0,0,0,0,-10	11,0,1,10	ok
-1.413828	-31.905812	139309012839995604191019650650922986816864076246959962020198931839	15034364	-1,0,0,0,0,10	11,0,1,2	ok
-1.413828	-31.879760	814095018014	2351174	-1,0,0,0,-1,-1	11,0,1,1,0	ok
-1.413828	-31.853707	524475077	569217396750221846704812634765889	-1,0,0,0,-1,0	11,0,1,-1,10	ok
-1.413828	-31.827655	524475077	105974939	-1,0,0,0,-1,0	11,0,1,0,1	ok
-1.413828	-31.801603	524475077	27239	-1,0,0,0,-1,0	11,0,1,0,0	ok
-1.413828	-31.775551	171642627464	27239	-1,0,0,0,1,0	11,0,1,0,0	ok
-1.413828	-31.749499	171642627464	10274	-1,0,0,0,1,0	11,0,-1,0,0	ok
-1.413828	-31.723447	129422015682764	10274	-1,0,0,0,1,-1	11,0,-1,0,0	ok
-1.413828	-31.697395	186256526974985826616964	10274	-1,0,0,0,1,-2	11,0,-1,0,0	ok
-1.413828	-31.671343	187739154196347965892935922539804315425556254423314057143276988464	10274	-1,0,0,0,1,10	11,0,-1,0,0	ok
-1.413828	-31.645291	41925896814452	69673088	-1,0,0,0,-2,0	11,0,-1,0,1	ok
-1.413828	-31.619238	3499970946211947819920	26524664	-1,0,0,0,2,1	11,0,-1,1,-1	ok
-1.413828	-31.593186	29319328041790359452	32491321492521689	-1,0,0,0,3,0	11,0,0,10	ok
