delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.123246	-33.000000	4351329992992308406480583449034	69051438904821968	-1,-2,-5,-10,8	11,-11,-11,10	ok
-1.123246	-32.973948	74489983777175623912569614	12514490093	-1,-2,2,11,5	11,-11,-11,2	ok
-1.123246	-32.947896	3127620784338008165886443609001002	12514490093	-1,-2,-2,2,-11	11,-11,-11,2	ok
-1.123246	-32.921844	31288143507319127	730709084	-1,-2,-2,-2,-3	11,-11,11	ok
-1.123246	-32.895792	7492955529714798989	720234059	-1,-2,2,-11,-2	11,10,11	ok
-1.123246	-32.869739	1677360708718121561807309	4248345781664	-1,-2,-4,-3,5	11,10,11,-5	ok
-1.123246	-32.843687	4673389586793278553946954970565750	120318915404	-1,2,9,5,-11	11,10,-11,3	ok
-1.123246	-32.817635	132991183971630719	37788991133	-1,2,10,-11	11,10,-11,-3	ok
-1.123246	-32.791583	7180344315648672314979294	12425894168	-1,2,10,-11,-5	11,10,-11,2	ok
-1.123246	-32.765531	68879365610793660	12425894168	-1,2,-11,10	11,10,-11,2	ok
-1.123246	-32.739479	1574861675863364956969491651043905	12425894168	-1,2,-11,-8,10	11,10,-11,2	ok
-1.123246	-32.713427	5555416749409890	1228274986769	-1,2,-11,-3,2	11,10,-11,4	ok
-1.123246	-32.687375	3143624811299724231474614939874645	516313023	-1,2,-11,2,-11	11,10,-11	ok
-1.123246	-32.661323	3143624811299724231474614939874645	516313023	-1,2,-11,2,-11	11,10,-11	ok
-1.123246	-32.635271	3592703776852035558556529772795345	365350974	-1,2,-11,3,-11	11,10,10	ok
-1.123246	-32.609218	223580334823018277	365350974	-1,-3,-11,-3,-3	11,10,10	ok
-1.123246	-32.583166	713827333935374690124	12273513	-1,-3,10,-11,-3	11,-10,6	ok
-1.123246	-32.557114	25794617735985840	3945873008	-1,-3,7,-10	11,-10,-3,3	ok
-1.123246	-32.531062	137520066760554015	96691790477876978	-1,-3,-3,-3,-3	11,-10,5,-11	ok
-1.123246	-32.505010	55983770602818827	133239815126719553	-1,-3,-8,10	11,-10,10,-11	ok
-1.123246	-32.478958	133024313226982652	119351055284	-1,3,10,-11	11,9,-11,3	ok
-1.123246	-32.452906	137265470234392502	1222737565679	-1,3,-11,-11	11,9,-11,4	ok
-1.123246	-32.426854	15954936419527877	500275874	-1,3,-11,9	11,9,-11	ok
-1.123246	-32.400802	39035776111627246385145783167252	352969144	-1,3,-11,-4,9	-11,9,10	ok
-1.123246	-32.374749	68909706715729005	20445677672874084	-1,-4,-11,10	-11,-9,4,-10	ok
-1.123246	-32.348697	12434631674353569	11227101008970	-1,-4,-8,9	-11,-9,-11,5	ok
-1.123246	-32.322645	63339037561679	69000797607074949	-1,-4,-9,6	-11,8,-11,10	ok
-1.123246	-32.296593	754302770225115532868439	340931307	-1,4,10,-11,4	-11,8,10	ok
-1.123246	-32.270541	33657878881457609	335029534	-1,4,-11,-10	-11,-8,10	ok
-1.123246	-32.244489	9455883803942480797316658506044310	15981967224326085	-1,-5,-11,-11,-11	-11,7,-11,9	ok
-1.123246	-32.218437	9432552156677880311858544475031645	137401217025996150	-1,-5,-6,-11,-11	-11,7,-11,-11	ok
-1.123246	-32.192385	137333325810476277	329204949	-1,5,-11,-11	-11,7,10	ok
-1.123246	-32.166333	15968445745368402	38508776452609	-1,5,-11,9	-11,-7,-6,6	ok
-1.123246	-32.140281	10493038777723502	54120412979534959	-1,-6,-6,9	-11,-7,7,10	ok
-1.123246	-32.114228	137367263031298145	888310428075169	-1,6,-11,-11	-11,-7,-7,-8	ok
