delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.339679	-33.000000	27258035	127145409	-1,0,0,-1,0,0	11,4,1,0,1	ok
-1.339679	-32.973948	27258035	232881	-1,0,0,-1,0,0	11,-4,0,0,-1	ok
-1.339679	-32.947896	250174895	258931488335503913	-1,0,0,1,0,0	11,3,10,11	ok
-1.339679	-32.921844	120805048490	385859	-1,0,0,1,0,-1	11,3,1,-1,0	ok
-1.339679	-32.895792	115456487310412649100170870	20132663	-1,0,0,1,0,2	11,3,0,1,-1	ok
-1.339679	-32.869739	139506566080648338156535319485303698304154975170179012201832260245	51729684	-1,0,0,1,0,10	11,-3,0,0,1	ok
-1.339679	-32.843687	19879880900	151090498897768059	-1,0,0,1,-1,0	11,-3,1,11	ok
-1.339679	-32.817635	2653594019510	405000008	-1,0,0,1,1,0	11,2,10,0	ok
-1.339679	-32.791583	325138094381840	605528	-1,0,0,1,-2,0	11,2,2,1	ok
-1.339679	-32.765531	299383350511032795752478860	714588	-1,0,0,1,4,1	11,2,1,0,-1	ok
-1.339679	-32.739479	12902782337909922866638901848889990	32514350178821118	-1,0,0,1,10,-1	11,2,0,10	ok
-1.339679	-32.713427	47440542720954666395575235072675345	837843	-1,0,0,1,11,0	11,2,0,1,0	ok
-1.339679	-32.687375	4371030151493851297586583870764	274847210303099279	-1,0,0,-2,0,-3	11,-2,0,0,3	ok
-1.339679	-32.661323	1930099514	274847210303099279	-1,0,0,-2,0,0	11,-2,0,0,3	ok
-1.339679	-32.635271	26856276375048827	2360074740323	-1,0,0,2,0,1	11,-2,0,-2,-2	ok
-1.339679	-32.609218	452688018827	73937735572001279	-1,0,0,2,-1,0	11,-2,1,-11	ok
-1.339679	-32.583166	429846156208019324122251089	1118621328	-1,0,0,2,4,1	11,1,-11,0,0	ok
-1.339679	-32.557114	4842602340283202	1319661276781931	-1,0,0,-3,-2,0	11,1,10,-8	ok
-1.339679	-32.531062	24522093478589	183007124	-1,0,0,3,0,-1	11,1,9,0	ok
-1.339679	-32.505010	9217243353116796440	7078181	-1,0,0,3,3	11,1,4,1	ok
-1.339679	-32.478958	1406497404200	19632999224	-1,0,0,-4,0,0	11,1,2,3,0	ok
-1.339679	-32.452906	42089477519503591520	73927072116967256	-1,0,0,-5,3	11,1,1,-11	ok
-1.339679	-32.426854	30258319139138037810700546025	262428	-1,0,0,-6,1,2	11,1,1,-1,0	ok
-1.339679	-32.400802	40597718537722514	15203	-1,0,0,7,0,-1	11,1,-1,0,0	ok
-1.339679	-32.374749	81805232847888464	44231	-1,0,0,8,-1,0	11,1,-1,1	ok
-1.339679	-32.348697	98001158930426305589	32502834305989256	-1,0,0,9,0,1	11,1,0,10	ok
-1.339679	-32.322645	1928012936704814788839746820874139	241951591874	-1,0,0,9,10	11,1,0,4,0	ok
-1.339679	-32.296593	155792269438026989	27045996235498421448182418719481	-1,0,0,-10,0,0	11,1,0,-2,9	ok
-1.339679	-32.270541	71452871126525660	716981	-1,0,0,10,0	11,1,0,1,0	ok
-1.339679	-32.244489	608533813798651139	3482660589	-1,0,0,10,1	11,-1,0,-1,-1,0	ok
