delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.275551	-33.000000	59481110313980315702	757043	-1,0,1,-11,2	11,9,3,0	ok
-1.275551	-32.973948	380929917270403944452	10869431	-1,0,1,-11,0,1	11,-9,0,2	ok
-1.275551	-32.947896	308027735643150077	689522658	-1,0,1,11,0	11,8,-11,0	ok
-1.275551	-32.921844	8841124934861428425429575381085575	214478768804	-1,0,-2,10,-11	11,-8,0,-5	ok
-1.275551	-32.895792	37382666027	10440143	-1,0,-2,1,-1,0	11,7,-6,0	ok
-1.275551	-32.869739	629468767097066823988713744484519514480	2330840204	-1,0,-2,0,10,2	11,6,11,1	ok
-1.275551	-32.843687	53975670765665	8435756	-1,0,-2,0,-2,0	11,-6,0,2	ok
-1.275551	-32.817635	18019231070963474731191230	12516230414	-1,0,-2,0,-4,1	11,5,5,3	ok
-1.275551	-32.791583	10727921999705805463589681900816855	32543153249176268	-1,0,2,0,-11,0	11,-5,0,10	ok
-1.275551	-32.765531	45679193639	217289604897357288	-1,0,2,1,-1,0	11,4,7,11	ok
-1.275551	-32.739479	1898587555553181748306252870449634889	208549809006	-1,0,2,-3,-2,3	11,-4,0,-5	ok
-1.275551	-32.713427	39108515139160502	842859131	-1,0,2,-10,0	11,-4,11,0	ok
-1.275551	-32.687375	165621782060777264	14097218612660006	-1,0,2,-11,0	11,3,9,9	ok
-1.275551	-32.661323	8412299699738300	282928819450947038	-1,0,-3,-9,0	11,3,-1,0,3	ok
-1.275551	-32.635271	117417655918832635333130627	1104006533	-1,0,-3,0,-6,0	11,-3,0,-3,0	ok
-1.275551	-32.609218	10733139939839144135102021021307980	57772293299	-1,0,3,0,-11,0	11,-3,1,4	ok
-1.275551	-32.583166	3130283061135088087183594264284665	576284253	-1,0,3,2,-11	11,2,-11,0	ok
-1.275551	-32.557114	2433600816720896627	315575004003	-1,0,3,-11,-1,0	11,2,10,-4	ok
-1.275551	-32.531062	24100363162818214038057047735147947127	523453260498	-1,0,-4,0,-11,-2	11,2,3,-5	ok
-1.275551	-32.505010	8446141587696672015264504002	132848	-1,0,4,1,1,2	11,2,1,1	ok
-1.275551	-32.478958	187010677569066230	146478146792675613	-1,0,4,-11,0	11,2,0,-11,0	ok
-1.275551	-32.452906	10092879812768389575515003110316339	13851745045733	-1,0,5,0,11	11,-2,0,6	ok
-1.275551	-32.426854	385142097122457260	32508591859950779	-1,0,5,11,0	11,-2,0,10	ok
-1.275551	-32.400802	4665830739278564594752169088476777	14137263628773494	-1,0,6,5,-11	11,-2,1,1,-3	ok
-1.275551	-32.374749	530278817124140812927074781148465	1566068573	-1,0,-7,0,10	11,-2,-11,1	ok
-1.275551	-32.348697	9441878115318841146069745154182880	558866006	-1,0,-8,-11,-11	11,1,-11,0	ok
-1.275551	-32.322645	18517726618340598240545660	10910229881	-1,0,8,2,-6	11,1,-11,2	ok
-1.275551	-32.296593	2223864964590498659607230795524277	66543382376047556	-1,0,-9,10,10	11,1,10,10	ok
-1.275551	-32.270541	2396671765303013340784460486326580	270083639	-1,0,9,0,-11	11,1,-10,0	ok
-1.275551	-32.244489	4098067906971275301656008368115745	290682194	-1,0,9,4,-11	11,1,-8,-1,0	ok
-1.275551	-32.218437	8874212939890457501170444874500130	3612607313296931	-1,0,9,10,-11	11,1,3,-9	ok
-1.275551	-32.192385	251398154577442640	9989	-1,0,9,-11,0	11,1,-2,0	ok
-1.275551	-32.166333	1117722839	2959561084298174	-1,0,-10,-1,0	11,1,1,-9	ok
-1.275551	-32.140281	531406444777266330121364752088315	1631	-1,0,-10,0,10	11,1,-1,0	ok
-1.275551	-32.114228	531406444777266330121364752088315	18512623700681	-1,0,-10,0,10	11,1,-1,5,-1	ok
-1.275551	-32.088176	572823275774522153782581248486264	6940744479692068803	-1,0,10,-1,10	11,-1,0,-11,-2	ok
-1.275551	-32.062124	3761783690	32497077516868806	-1,0,10,1,0	11,-1,0,10	ok
-1.275551	-32.036072	2746826600053786800602826239515175	32497077516868806	-1,0,10,1,-11	11,-1,0,10	ok
-1.275551	-32.010020	151871467331551038049203769810964	32497077516868806	-1,0,10,2,-10	11,-1,0,10	ok
-1.275551	-31.983968	1176391626380	32497077516868806	-1,0,10,-4,0	11,-1,0,10	ok
-1.275551	-31.957916	3420397073795870	299473123350273378	-1,0,10,7,-1	11,-1,0,-11,-1	ok
-1.275551	-31.931864	2436819854532544966070	2384750255417683738732181579280878	-1,0,10,9,3	11,-1,-1,0,-11	ok
-1.275551	-31.905812	68849034897727964	84577906960470681	-1,0,10,-10,0	11,-1,1,-9,1	ok
-1.275551	-31.879760	1007507734684198214	79067661765709304	-1,0,10,10,1	11,-1,2,-11	ok
-1.275551	-31.853707	3312457791637773612785035964	819821256	-1,0,10,10,6	11,-1,9,-1,0	ok
-1.275551	-31.827655	66523669472059877	66533529206849231	-1,0,10,10	11,-1,10,10	ok
-1.275551	-31.801603	66523669472059877	541846718	-1,0,10,10	11,0,-11,0	ok
-1.275551	-31.775551	66523669472059877	634093439958822033023065	-1,0,10,10	-11,0,-11,-1,5	ok
-1.275551	-31.749499	2225840489560965117306264882654065	1510767975	-1,0,10,10,10	-11,0,-11,1	ok
-1.275551	-31.723447	2225840489560965117306264882654065	33878956035	-1,0,10,10,10	-11,0,-11,-3	ok
-1.275551	-31.697395	66523669472059877	15934692075900132	-1,0,10,10	-11,0,-11,9	ok
-1.275551	-31.671343	8878632850203804151009586385179252	68838933812725065	-1,0,10,10,-11	-11,0,-11,10	ok
-1.275551	-31.645291	8878632850203804151009586385179252	132924954337964404	-1,0,10,10,-11	-11,0,10,-11	ok
-1.275551	-31.619238	8878632850203804151009586385179252	132924954337964404	-1,0,10,10,-11	-11,0,10,-11	ok
-1.275551	-31.593186	8878632850203804151009586385179252	132924954337964404	-1,0,10,10,-11	-11,0,10,-11	ok
-1.275551	-31.567134	8878632850203804151009586385179252	132924954337964404	-1,0,10,10,-11	-11,0,10,-11	ok
-1.275551	-31.541082	8878632850203804151009586385179252	132924954337964404	-1,0,10,10,-11	-11,0,10,-11	ok
-1.275551	-31.515030	8878632850203804151009586385179252	66523676767191007	-1,0,10,10,-11	-11,0,10,10	ok
-1.275551	-31.488978	8878632850203804151009586385179252	66523676767191007	-1,0,10,10,-11	-11,0,10,10	ok
-1.275551	-31.462926	8878632850203804151009586385179252	66523676767191007	-1,0,10,10,-11	-11,0,10,10	ok
-1.275551	-31.436874	8878632850203804151009586385179252	66523676767191007	-1,0,10,10,-11	-11,0,10,10	ok
-1.275551	-31.410822	8878632850203804151009586385179252	66523676767191007	-1,0,10,10,-11	-11,0,10,10	ok
