delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.333667	-33.000000	19879880900	854642474	-1,0,0,1,-1,0	11,4,11,0	ok
-1.333667	-32.973948	8351433304635673457222291195	1850419535624	-1,0,0,1,1,2	11,4,-1,3,1	ok
-1.333667	-32.947896	5911532782448439948017434192010929784906327	3381	-1,0,0,1,2,4	11,-4,0,0	ok
-1.333667	-32.921844	13026084153639390923962471340	290585756	-1,0,0,1,7	11,3,-10,0	ok
-1.333667	-32.895792	50210076549853168865904587581603202	835256	-1,0,0,1,-11,-1	11,3,1,0,-1	ok
-1.333667	-32.869739	60137068511583770	89654	-1,0,0,-2,2,0	11,3,0,-1,0	ok
-1.333667	-32.843687	526369293464	9725520150064672055816654688	-1,0,0,-2,0,-1	11,-3,0,0,7	ok
-1.333667	-32.817635	1930099514	612447479	-1,0,0,-2,0,0	11,-3,9,1	ok
-1.333667	-32.791583	175963143201307541432130119490663283202	280193606	-1,0,0,2,0,-4	11,2,-10,0	ok
-1.333667	-32.765531	27485706344715122639	110967731	-1,0,0,2,1,1	11,2,2,1,-1	ok
-1.333667	-32.739479	3342285318673738037105915295439589	714588	-1,0,0,2,10,0	11,2,1,0,-1	ok
-1.333667	-32.713427	56070385842459452	32514350178821118	-1,0,0,-3,0,1	11,2,0,10	ok
-1.333667	-32.687375	7657711889	837843	-1,0,0,3,0	11,2,0,1,0	ok
-1.333667	-32.661323	62827898739102904812961707255976214	1154	-1,0,0,3,-11,-1	11,-2,0,0	ok
-1.333667	-32.635271	8880198195122534714	527842828796047128491476917065378	-1,0,0,4,-1,1	11,-2,0,0,10	ok
-1.333667	-32.609218	1485804338419415	242772436433	-1,0,0,5,0,-1	11,-2,0,4,0	ok
-1.333667	-32.583166	49748452179890	7698717518609579	-1,0,0,6,0	11,-2,2,9	ok
-1.333667	-32.557114	70806671172355820486434734301385	1118621328	-1,0,0,7,9	11,1,-11,0,0	ok
-1.333667	-32.531062	6855607789519815437821589840212175	15300109270129949	-1,0,0,8,-11	11,1,10,9	ok
