delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.285571	-33.000000	528216936647526203354136365831327	32589277961666306	-1,0,1,0,10	11,-9,0,10	ok
-1.285571	-32.973948	42360321618491615030347473077278127	377124	-1,0,1,0,11,0	11,8,2,-1	ok
-1.285571	-32.947896	2843516951565969077239440778453393179488094337025993998314872615702	110033866243704629	-1,0,1,-1,0,-11	11,-8,7,-11	ok
-1.285571	-32.921844	95461818206274239706991139	9195594	-1,0,1,-1,0,2	11,-7,0,2	ok
-1.285571	-32.895792	394547333891026907243189158202	1119734	-1,0,1,1,2,2	11,6,2,1	ok
-1.285571	-32.869739	11256290695652	1223566224	-1,0,1,-2,1,0	11,5,11,-1	ok
-1.285571	-32.843687	710859572356495304424594033735077	32548916158922274	-1,0,1,2,10	11,5,0,10	ok
-1.285571	-32.817635	24469716863627	612342488	-1,0,1,4,1	11,4,-11,0	ok
-1.285571	-32.791583	26526323879250841929726735116737577	13920153630614	-1,0,1,8,11	11,4,-1,0,2	ok
-1.285571	-32.765531	640926993322429277	13920158907006	-1,0,1,10,1	11,-4,0,6	ok
-1.285571	-32.739479	33494488709413699828580547811633652	842900189	-1,0,1,10,11	11,3,-11,-1	ok
-1.285571	-32.713427	3214106130000235976782913639	50381	-1,0,1,-11,0,2	11,3,2,0	ok
-1.285571	-32.687375	155754971233761902	32525869111559231	-1,0,1,-11,0	11,3,0,10	ok
-1.285571	-32.661323	1253949563755545935	1104006533	-1,0,-2,10,-1,0	11,-3,0,-3,0	ok
-1.285571	-32.635271	266126458672616874188515225148743863020555	133007758656793559	-1,0,-2,-1,0,4	11,-3,10,-11	ok
-1.285571	-32.609218	81827701388064692566215289375735472720	11071389588	-1,0,-2,0,9,2	11,2,-11,2	ok
-1.285571	-32.583166	53975670765665	11482867718	-1,0,-2,0,-2,0	11,2,8,-3	ok
-1.285571	-32.557114	2301262558480056529701324679981087097480	14856	-1,0,-2,0,5,3	11,2,-2,0	ok
-1.285571	-32.531062	42377674627198447002375193046755214	2753	-1,0,2,0,11,0	11,2,-1,0	ok
-1.285571	-32.505010	422209209838880	14748229274277093	-1,0,2,1,-2,0	11,2,0,-10	ok
-1.285571	-32.478958	2633869384589	3088711664848520318	-1,0,2,3,1	11,-2,0,2,3	ok
-1.285571	-32.452906	1284073946060282720	32508591859950779	-1,0,2,10,-1,0	11,-2,0,10	ok
-1.285571	-32.426854	165621782060777264	35025778964742404	-1,0,2,-11,0	11,-2,1,10	ok
-1.285571	-32.400802	294964097904815686997687953013745858338502750389	785763881	-1,0,-3,-3,1,5	11,1,11,0	ok
-1.285571	-32.374749	41032584573080390036764074447258982158752	558866006	-1,0,-3,0,3,-4	11,1,-11,0	ok
-1.285571	-32.348697	10082992860316121832359150803998380	258822305090464506	-1,0,3,0,11	11,1,10,11	ok
-1.285571	-32.322645	140963243027	9944071825056	-1,0,3,-4,0	11,1,10,5	ok
-1.285571	-32.296593	354479615881008695	30037223507047364	-1,0,3,-11,-1	11,1,9,-10	ok
-1.285571	-32.270541	563350548944571646340307342152	1714004	-1,0,-4,0,8	11,1,-5,0	ok
-1.285571	-32.244489	1312918941669596620528535	79078876638542528	-1,0,4,-2,-5,0	11,1,2,-11	ok
-1.285571	-32.218437	187010677569066230	155792280043781178	-1,0,4,-11,0	11,1,1,-11,0	ok
-1.285571	-32.192385	33052514	44883053	-1,0,5,-1,0	11,1,1,1,-1	ok
-1.285571	-32.166333	11479565176433274800	528029857872928936420005295680578	-1,0,-6,-3,-3,0	11,1,-1,0,10	ok
-1.285571	-32.140281	488249762480222995319172551644277	146442534961105284	-1,0,6,-10,-10	11,1,0,-11,0	ok
-1.285571	-32.114228	2393862016782278745882552669433445	32497077516868806	-1,0,7,0,-11	11,-1,0,10	ok
-1.285571	-32.088176	57939239125263839	33740705337694224	-1,0,-8,-10,0	11,-1,0,-10,0	ok
-1.285571	-32.062124	1035444683210	2672850468802128	-1,0,8,2,1	11,-1,0,-9	ok
-1.285571	-32.036072	237157938306112595	6720856355249178	-1,0,8,-11,0	11,-1,0,-9,0	ok
-1.285571	-32.010020	531030335989806219203362718508752	608585657950750479	-1,0,-9,0,10	11,-1,0,10,1	ok
-1.285571	-31.983968	151745768675806892158114167589277	32497077516868806	-1,0,9,2,-10	11,-1,0,10	ok
-1.285571	-31.957916	62096907468705305	3448692753	-1,0,9,10	11,-1,-1,1,1	ok
-1.285571	-31.931864	1737378880428967790	26517381	-1,0,9,-11,1	11,-1,1,-2,0	ok
-1.285571	-31.905812	9930675204527	37699262218493381	-1,0,-10,-5,0	11,-1,2,10	ok
-1.285571	-31.879760	2397374653155637165464543976021760	14081840391223131	-1,0,-10,0,-11	11,-1,9,9	ok
-1.285571	-31.853707	109461200626696453135112257793390	132941512520320394	-1,0,-10,0,-10	11,-1,10,-11	ok
-1.285571	-31.827655	531406444777266330121364752088315	541846718	-1,0,-10,0,10	11,0,-11,0	ok
-1.285571	-31.801603	2398077721376554173434018689251752	6446744453	-1,0,10,0,-11	11,0,-11,-1,-1	ok
-1.285571	-31.775551	1527966839	1510822943	-1,0,10,-1,0	11,0,-11,1	ok
-1.285571	-31.749499	103736962311023225393652157610	7320786712307243	-1,0,10,1,-8	11,0,-11,-9	ok
-1.285571	-31.723447	10827370589	137163744497769132	-1,0,10,-2,0	-11,0,-11,-11	ok
-1.285571	-31.697395	3142733698014988454441404137390815	132924954337964404	-1,0,10,2,-11	-11,0,10,-11	ok
-1.285571	-31.671343	1176391626380	132924954337964404	-1,0,10,-4,0	-11,0,10,-11	ok
-1.285571	-31.645291	1274394196262788081592076346716830	66523676767191007	-1,0,10,6,10	-11,0,10,10	ok
-1.285571	-31.619238	6890944190156317655743929838018535	66523676767191007	-1,0,10,8,-11	-11,0,10,10	ok
-1.285571	-31.593186	15293563070935889	66523676767191007	-1,0,10,9	-11,0,10,10	ok
-1.285571	-31.567134	68849034897727964	66523676767191007	-1,0,10,-10,0	-11,0,10,10	ok
-1.285571	-31.541082	274191135238749377	66523676767191007	-1,0,10,10,-1	-11,0,10,10	ok
-1.285571	-31.515030	1007507734684198214	66523676767191007	-1,0,10,10,1	-11,0,10,10	ok
-1.285571	-31.488978	5074014435340003381877	66523676767191007	-1,0,10,10,3	-11,0,10,10	ok
-1.285571	-31.462926	66523669472059877	66523676767191007	-1,0,10,10	-11,0,10,10	ok
-1.285571	-31.436874	66523669472059877	66523676767191007	-1,0,10,10	-11,0,10,10	ok
-1.285571	-31.410822	527842638296589996190886425848965	66523676767191007	-1,0,10,10,-10	-11,0,10,10	ok
-1.285571	-31.384770	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.358717	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.332665	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.306613	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.280561	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.254509	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.228457	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.202405	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.285571	-31.176353	2225840489560965117306264882654065	68838933812725065	-1,0,10,10,10	-11,0,-11,10	ok
-1.285571	-31.150301	2225840489560965117306264882654065	1547487507	-1,0,10,10,10	-11,-1,10,-1,0	ok
