delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.281563	-33.000000	3361005285080491127	216734416514	-1,0,1,1,2,-1	11,9,0,-5	ok
-1.281563	-32.973948	9987216020160378877414765382353394362680919771890527	953425256	-1,0,1,-2,1,6	11,8,11,0	ok
-1.281563	-32.947896	710859572356495304424594033735077	32583509692815381	-1,0,1,2,10	11,8,0,10	ok
-1.281563	-32.921844	81265026434627	154660056	-1,0,1,4,-1,0	11,7,9	ok
-1.281563	-32.895792	26526323879250841929726735116737577	206278494	-1,0,1,8,11	11,-7,-2,0,1	ok
-1.281563	-32.869739	640926993322429277	399000104982731	-1,0,1,10,1	11,6,0,-8	ok
-1.281563	-32.843687	2370790815141707235016181721847577	317860269	-1,0,1,-11,10	11,5,9,-1	ok
-1.281563	-32.817635	528531506172647272033202	87051076118	-1,0,1,-11,0,-2	11,-5,0,2,1	ok
-1.281563	-32.791583	308027735643150077	124916598166374674	-1,0,1,11,0	11,4,9,-11	ok
-1.281563	-32.765531	6353877430663043226080	6430839823369163	-1,0,-2,10,-3,0	11,4,0,9	ok
-1.281563	-32.739479	139506579212631868582882333860729642979572335422960857000993986627	8086209	-1,0,-2,1,0,10	11,-4,5,-1	ok
-1.281563	-32.713427	50260430634942521744016501640505105	290585756	-1,0,-2,0,-10,1	11,3,-10,0	ok
-1.281563	-32.687375	53975670765665	25856	-1,0,-2,0,-2,0	11,3,1,-1	ok
-1.281563	-32.661323	745351370106265392365	81134669	-1,0,-2,0,4	11,-3,0,-3	ok
-1.281563	-32.635271	10727921999705805463589681900816855	1708454	-1,0,2,0,-11,0	11,-3,-1,1,0	ok
-1.281563	-32.609218	7414392650	576284253	-1,0,2,1,1	11,2,-11,0	ok
-1.281563	-32.583166	19380965639	66563091997658333	-1,0,2,3,0	11,2,10,10	ok
-1.281563	-32.557114	170777323869676295	24443678905253	-1,0,2,10,-1	11,2,-4,0,2	ok
-1.281563	-32.531062	165621782060777264	1456677278	-1,0,2,-11,0	11,2,1,3	ok
-1.281563	-32.505010	118386617120	69091979518295943	-1,0,-3,-4,0	11,2,0,-11	ok
-1.281563	-32.478958	41329205368954207143089	943489442279	-1,0,-3,0,-4,-1	11,-2,0,5	ok
-1.281563	-32.452906	10733139939839144135102021021307980	1082642145773	-1,0,3,0,-11,0	11,-2,0,-5,0	ok
-1.281563	-32.426854	7296514217311227619625	29234459	-1,0,3,3,4	11,-2,-1,1,-1	ok
-1.281563	-32.400802	354479615881008695	1622989829	-1,0,3,-11,-1	11,-2,9,-2	ok
-1.281563	-32.374749	570417151963476446531971480592402	558866006	-1,0,-4,0,-10,0	11,1,-11,0	ok
-1.281563	-32.348697	614469596215990480172578679907335	2112597479	-1,0,4,1,10	11,1,-11,-1,0	ok
