delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.405812	-33.000000	2600339	51018	-1,0,0,0,0,0	11,2,1,0,0	ok
-1.405812	-32.973948	2600339	616954426683	-1,0,0,0,0,0	11,2,0,1,-2	ok
-1.405812	-32.947896	2600339	168468	-1,0,0,0,0,0	11,2,0,0,-1	ok
-1.405812	-32.921844	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.405812	-32.895792	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.405812	-32.869739	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.405812	-32.843687	2600339	121302012404	-1,0,0,0,0,0	11,-2,1,2,1	ok
-1.405812	-32.817635	2600339	127241106	-1,0,0,0,0,0	11,1,-8,0,0	ok
-1.405812	-32.791583	2600339	1134749	-1,0,0,0,0,0	11,1,2,-1,0	ok
-1.405812	-32.765531	2600339	4539853806	-1,0,0,0,0,0	11,1,1,1,1	ok
-1.405812	-32.739479	2600339	37653	-1,0,0,0,0,0	11,1,1,0,0	ok
-1.405812	-32.713427	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.405812	-32.687375	2600339	6420598617073499	-1,0,0,0,0,0	11,1,0,9	ok
-1.405812	-32.661323	2600339	175640631	-1,0,0,0,0,0	11,1,0,-2,-1	ok
-1.405812	-32.635271	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.405812	-32.609218	2600339	881	-1,0,0,0,0,0	11,1,0,0	ok
-1.405812	-32.583166	2600339	47545854	-1,0,0,0,0,0	11,1,0,0,1	ok
-1.405812	-32.557114	2600339	133881	-1,0,0,0,0,0	11,1,0,0,-1	ok
-1.405812	-32.531062	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.405812	-32.505010	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.405812	-32.478958	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.405812	-32.452906	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.405812	-32.426854	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.405812	-32.400802	4538043545	5028	-1,0,0,0,0,-1	11,-1,0,0,0	ok
-1.405812	-32.374749	4538043545	5028	-1,0,0,0,0,-1	11,-1,0,0,0	ok
-1.405812	-32.348697	4538043545	5028	-1,0,0,0,0,-1	11,-1,0,0,0	ok
-1.405812	-32.322645	4538043545	533419431	-1,0,0,0,0,-1	11,-1,0,0,-1,0	ok
-1.405812	-32.296593	998767320547577	2384050607413183506530412152275056	-1,0,0,0,0,1	11,-1,0,0,-11	ok
-1.405812	-32.270541	998767320547577	113605179	-1,0,0,0,0,1	11,-1,0,2,0	ok
-1.405812	-32.244489	998767320547577	5064131	-1,0,0,0,0,1	11,-1,-1,0,0,0	ok
-1.405812	-32.218437	474075634821567328445	2324056967304	-1,0,0,0,0,-2	11,-1,3,-5,0	ok
-1.405812	-32.192385	77971519449922417203419339	1089907994	-1,0,0,0,0,2	11,0,-11,0,0	ok
-1.405812	-32.166333	37746956396862436831293451918222220	8426421449	-1,0,0,0,0,3	11,0,10,2	ok
-1.405812	-32.140281	96210373218046352217225694943690748162871626464	785843168	-1,0,0,0,0,5	11,0,10,0,0	ok
-1.405812	-32.114228	211976775357957162590146212526801330649880764700631146296862095	808401923	-1,0,0,0,0,9	11,0,9,-1,0	ok
-1.405812	-32.088176	139309012839995604191019650650922986816864076246959962020198931839	121672178	-1,0,0,0,0,10	11,0,-8,0,0	ok
-1.405812	-32.062124	165418387267217120271998614832219485507076580077	10022788207253579	-1,0,0,0,-1,5	11,0,5,9	ok
-1.405812	-32.036072	524475077	20894858	-1,0,0,0,-1,0	11,0,4,0,-1	ok
-1.405812	-32.010020	524475077	3711428	-1,0,0,0,-1,0	11,0,3,-1,0	ok
-1.405812	-31.983968	524475077	335443829	-1,0,0,0,-1,0	11,0,-3,0,1	ok
-1.405812	-31.957916	524475077	7759808	-1,0,0,0,-1,0	11,0,2,1,0	ok
-1.405812	-31.931864	171642627464	170798	-1,0,0,0,1,0	11,0,2,0,0	ok
-1.405812	-31.905812	171642627464	70103	-1,0,0,0,1,0	11,0,-2,0,0	ok
-1.405812	-31.879760	129422015682764	7694809044977528	-1,0,0,0,1,-1	11,0,-2,-9,0	ok
-1.405812	-31.853707	186256526974985826616964	56385353369	-1,0,0,0,1,-2	11,0,1,4	ok
-1.405812	-31.827655	187739154196347965892935922539804315425556254423314057143276988464	1008869887607945279	-1,0,0,0,1,10	11,0,1,1,3	ok
-1.405812	-31.801603	41925896814452	213509	-1,0,0,0,-2,0	11,0,1,-1,0	ok
-1.405812	-31.775551	1009021289999711639	18132467274686697914	-1,0,0,0,2,-1	11,0,1,0,-4	ok
-1.405812	-31.749499	533508222173189639	513569	-1,0,0,0,-3,0	11,0,1,0,-1	ok
-1.405812	-31.723447	28872261483672049143827	27239	-1,0,0,0,4,0	11,0,1,0,0	ok
-1.405812	-31.697395	4946450374204902732162248579721145686112670	10274	-1,0,0,0,6,-4	11,0,-1,0,0	ok
-1.405812	-31.671343	117950763938011764824521988212577	10274	-1,0,0,0,9,0	11,0,-1,0,0	ok
-1.405812	-31.645291	2552756369100702364217593771537964	10274	-1,0,0,0,10,0	11,0,-1,0,0	ok
-1.405812	-31.619238	629352388281964156411803840744517158089	10274	-1,0,0,0,10,2	11,0,-1,0,0	ok
-1.405812	-31.593186	11403156957513489915812899859113214	69673088	-1,0,0,-1,-11,0	11,0,-1,0,1	ok
-1.405812	-31.567134	3447031964	1222244	-1,0,0,-1,-1,0	11,0,-1,1,0	ok
-1.405812	-31.541082	2409127784936339	299442677487870173	-1,0,0,-1,0,1	11,0,0,-11,-1	ok
-1.405812	-31.515030	27258035	608533836966016829	-1,0,0,-1,0,0	11,0,0,10,1	ok
-1.405812	-31.488978	27258035	33734784877574804	-1,0,0,-1,0,0	11,0,0,-10,0	ok
