delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.173347	-33.000000	11405908767564351161328885465389195	450069448124	-1,-1,1,1,11	11,10,11,-4	ok
-1.173347	-32.973948	120015943513202	15614714099	-1,-1,-1,1,2	11,10,11,2	ok
-1.173347	-32.947896	3374961778890	2538744374	-1,-1,-1,-1,-1,-1	11,10,11,1	ok
-1.173347	-32.921844	3374961778890	1908353288	-1,-1,-1,-1,-1,-1	11,10,-11,1	ok
-1.173347	-32.895792	3374961778890	1019419259	-1,-1,-1,-1,-1,-1	11,10,-11,-1	ok
-1.173347	-32.869739	3374961778890	1019419259	-1,-1,-1,-1,-1,-1	11,10,-11,-1	ok
-1.173347	-32.843687	3374961778890	387027979088	-1,-1,-1,-1,-1,-1	11,10,-11,-4	ok
-1.173347	-32.817635	187869772378322743426607391273631741876169955644364217804093703159	365350974	-1,-1,-1,-1,1,10	11,10,10	ok
-1.173347	-32.791583	612975974045186771750349988600077	1046828624	-1,-1,-1,1,10	11,10,-10,1	ok
-1.173347	-32.765531	121901370547923756405	2129015093228	-1,-1,1,2,-4	11,10,3,5	ok
-1.173347	-32.739479	7310795635846507496236687209533202	74108507796263243	-1,-1,1,-9,-11	11,-10,1,-11	ok
-1.173347	-32.713427	33494488895629921006867980065746277	589133	-1,-1,1,10,11	11,-10,1,1	ok
-1.173347	-32.687375	1195551947784741777	76973006	-1,-1,1,-11,1	11,-10,8	ok
-1.173347	-32.661323	95320967921022001752	1865413718	-1,-1,1,11,2	11,9,-11,1	ok
-1.173347	-32.635271	2354350665515817246993313090205	11241695856923	-1,1,-2,1,-3,2	11,9,-11,5	ok
-1.173347	-32.609218	8843327575676243735966079975635264	9576854	-1,1,2,10,-11	11,9,2,-2	ok
-1.173347	-32.583166	45914044995	1844218256	-1,1,-3,-2,1	11,-9,-11,1	ok
-1.173347	-32.557114	2217291005828799306843569279881655	46065579	-1,1,-4,10,10	11,8,-8	ok
-1.173347	-32.531062	1444502555668938479	1781716643	-1,1,5,-11,1	11,7,-11,1	ok
