delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.431864	-33.000000	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.431864	-32.973948	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.431864	-32.947896	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.431864	-32.921844	2600339	527842828796047128491476917065378	-1,0,0,0,0,0	11,-2,0,0,10	ok
-1.431864	-32.895792	2600339	46877582609797856	-1,0,0,0,0,0	11,1,5,10	ok
-1.431864	-32.869739	2600339	35019690172729631	-1,0,0,0,0,0	11,1,1,10	ok
-1.431864	-32.843687	2600339	37653	-1,0,0,0,0,0	11,1,1,0,0	ok
-1.431864	-32.817635	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.431864	-32.791583	2600339	10064319	-1,0,0,0,0,0	11,1,0,-2,0	ok
-1.431864	-32.765531	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.431864	-32.739479	2600339	31148208006	-1,0,0,0,0,0	11,1,0,0,-2	ok
-1.431864	-32.713427	2600339	133881	-1,0,0,0,0,0	11,1,0,0,-1	ok
-1.431864	-32.687375	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.431864	-32.661323	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.431864	-32.635271	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.431864	-32.609218	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.431864	-32.583166	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.431864	-32.557114	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.431864	-32.531062	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.431864	-32.505010	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.431864	-32.478958	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.431864	-32.452906	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.431864	-32.426854	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.431864	-32.400802	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.431864	-32.374749	2600339	28316553	-1,0,0,0,0,0	11,-1,0,-1,0,0	ok
-1.431864	-32.348697	2600339	24820031378	-1,0,0,0,0,0	11,-1,-1,1,-1,0	ok
-1.431864	-32.322645	2600339	190631	-1,0,0,0,0,0	11,-1,2,0,0	ok
-1.431864	-32.296593	2600339	66523677131947574	-1,0,0,0,0,0	11,0,10,10	ok
-1.431864	-32.270541	2600339	558932873	-1,0,0,0,0,0	11,0,-10,0,0	ok
-1.431864	-32.244489	2600339	183045389	-1,0,0,0,0,0	11,0,8,0,0	ok
-1.431864	-32.218437	2600339	1721465804	-1,0,0,0,0,0	11,0,5,0,1	ok
-1.431864	-32.192385	2600339	9319742579	-1,0,0,0,0,0	11,0,-4,2,-1	ok
-1.431864	-32.166333	2600339	391148	-1,0,0,0,0,0	11,0,-3,0,0	ok
-1.431864	-32.140281	2600339	982079	-1,0,0,0,0,0	11,0,2,-1,0	ok
-1.431864	-32.114228	2600339	170798	-1,0,0,0,0,0	11,0,2,0,0	ok
-1.431864	-32.088176	2600339	70103	-1,0,0,0,0,0	11,0,-2,0,0	ok
-1.431864	-32.062124	2600339	36334696974610169	-1,0,0,0,0,0	11,0,1,-10,0	ok
-1.431864	-32.036072	2600339	1008869887607945279	-1,0,0,0,0,0	11,0,1,1,3	ok
-1.431864	-32.010020	2600339	213509	-1,0,0,0,0,0	11,0,1,-1,0	ok
-1.431864	-31.983968	2600339	105974939	-1,0,0,0,0,0	11,0,1,0,1	ok
-1.431864	-31.957916	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.431864	-31.931864	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.431864	-31.905812	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.431864	-31.879760	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.431864	-31.853707	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.431864	-31.827655	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.431864	-31.801603	4538043545	10274	-1,0,0,0,0,-1	11,0,-1,0,0	ok
-1.431864	-31.775551	4538043545	69673088	-1,0,0,0,0,-1	11,0,-1,0,1	ok
-1.431864	-31.749499	998767320547577	3415056668	-1,0,0,0,0,1	11,0,-1,1,1	ok
-1.431864	-31.723447	998767320547577	32491321492521689	-1,0,0,0,0,1	11,0,0,10	ok
-1.431864	-31.697395	998767320547577	6417187601538329	-1,0,0,0,0,1	11,0,0,9	ok
-1.431864	-31.671343	474075634821567328445	150187872408254	-1,0,0,0,0,-2	11,0,0,-7,0	ok
-1.431864	-31.645291	77971519449922417203419339	240316152704	-1,0,0,0,0,2	11,0,0,4,0	ok
-1.431864	-31.619238	153539576523197596871901701163918500702	1033965053	-1,0,0,0,0,-4	11,0,0,-3,0	ok
-1.431864	-31.593186	156840816596253747698714090039286753208512033494438460552545	111027329	-1,0,0,0,0,8	11,0,0,2,0	ok
-1.431864	-31.567134	139309012839995604191019650650922986816864076246959962020198931839	9251429	-1,0,0,0,0,10	11,0,0,-2,0	ok
-1.431864	-31.541082	814095018014	1589237511589677205898	-1,0,0,0,-1,-1	11,0,0,1,4	ok
-1.431864	-31.515030	524475077	16213643	-1,0,0,0,-1,0	11,0,0,1,-1	ok
-1.431864	-31.488978	524475077	609938	-1,0,0,0,-1,0	11,0,0,1,0	ok
-1.431864	-31.462926	524475077	609938	-1,0,0,0,-1,0	11,0,0,1,0	ok
-1.431864	-31.436874	171642627464	609938	-1,0,0,0,1,0	11,0,0,1,0	ok
-1.431864	-31.410822	171642627464	38204	-1,0,0,0,1,0	11,0,0,-1,0	ok
-1.431864	-31.384770	3361378696400720345	27413288	-1,0,0,0,1,1	11,0,0,-1,0,0	ok
