delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.277555	-33.000000	6859134279965045742107954028532139	16059865398893414	-1,0,1,8,-11	11,9,1,-10	ok
-1.277555	-32.973948	902108212368779989127	161307719	-1,0,1,10,-2,-1	11,-9,0,2,0	ok
-1.277555	-32.947896	695110000040726523946889	164756606	-1,0,1,-11,4	11,8,-9,0	ok
-1.277555	-32.921844	380929917270403944452	14783272029857354	-1,0,1,-11,0,1	11,-8,0,-10	ok
-1.277555	-32.895792	308027735643150077	14023249277543	-1,0,1,11,0	11,7,-1,0,2	ok
-1.277555	-32.869739	2214666119420210541058281261716180	3184937744	-1,0,-2,10,10	11,6,10,-2	ok
-1.277555	-32.843687	50733818977344373869873156089810238652505791390001431862458325341502	29624	-1,0,-2,1,0,11	11,-6,-1,-1	ok
-1.277555	-32.817635	11414167767469394112052894577005730	20684	-1,0,-2,0,10,-1	11,5,1,0	ok
-1.277555	-32.791583	53975670765665	621616148	-1,0,-2,0,-2,0	11,-5,-11,0	ok
-1.277555	-32.765531	1120790497341602313875	30359	-1,0,-2,0,-4,0	11,4,-2,0	ok
-1.277555	-32.739479	10727921999705805463589681900816855	7059381	-1,0,2,0,-11,0	11,-4,0,2	ok
-1.277555	-32.713427	4234284258239	594107663	-1,0,2,1,1,0	11,3,-11,0	ok
-1.277555	-32.687375	3313671935	84589701396417419	-1,0,2,-3,0	11,3,3,-11	ok
-1.277555	-32.661323	81759223965679295	142007003526377813	-1,0,2,10,0	11,3,0,11	ok
-1.277555	-32.635271	165621782060777264	796863059	-1,0,2,-11,0	11,-3,0,3	ok
-1.277555	-32.609218	579765282793139	3090905978	-1,0,-3,7,0	11,-3,8,2	ok
-1.277555	-32.583166	591506779455258152170127	576284253	-1,0,-3,0,-5,0	11,2,-11,0	ok
-1.277555	-32.557114	10733139939839144135102021021307980	128866038745283378	-1,0,3,0,-11,0	11,2,-10,-11	ok
-1.277555	-32.531062	5621445527	44864106	-1,0,3,-3,0	11,2,2,2	ok
-1.277555	-32.505010	3061521688053091114502	729567216939558675068	-1,0,3,-11,-1,1	11,2,-1,0,4	ok
-1.277555	-32.478958	529153283744450122537621073724527	32514350178821118	-1,0,-4,0,10	11,2,0,10	ok
-1.277555	-32.452906	85224127096757155652	20406756802763	-1,0,4,1,3,0	11,-2,0,4,1	ok
-1.277555	-32.426854	187010677569066230	32508591859950779	-1,0,4,-11,0	11,-2,0,10	ok
-1.277555	-32.400802	1253325808011908510	1406527593914	-1,0,5,-1,-3,0	11,-2,-2,5	ok
-1.277555	-32.374749	204603438226380800	785763881	-1,0,-6,-11,0	11,1,11,0	ok
-1.277555	-32.348697	2610240613956957660655917600464	558866006	-1,0,6,7,8	11,1,-11,0	ok
-1.277555	-32.322645	2393862016782278745882552669433445	137197650807587453	-1,0,7,0,-11	11,1,-11,-11	ok
-1.277555	-32.296593	2222548800437782164951556521237320	66543382376047556	-1,0,-8,10,10	11,1,10,10	ok
-1.277555	-32.270541	891581931500338852778249587685	77558714303	-1,0,8,2,8	11,1,-10,3	ok
-1.277555	-32.244489	8872003706801708788375334199095777	10939481	-1,0,-9,10,-11	11,1,6,0	ok
-1.277555	-32.218437	2395969057779018691540555550800652	24798381	-1,0,-9,0,-11	11,1,-3,-1,-1	ok
-1.277555	-32.192385	896552223845	371098493120256	-1,0,9,-4,0	11,1,-2,-2,2	ok
-1.277555	-32.166333	8874212939890457501170444874500130	27398481	-1,0,9,10,-11	11,1,1,-2,0	ok
-1.277555	-32.140281	251398154577442640	528029857872928936420005295680578	-1,0,9,-11,0	11,1,-1,0,10	ok
-1.277555	-32.114228	2847747245	146442534961105284	-1,0,-10,1,0	11,1,0,-11,0	ok
-1.277555	-32.088176	531406444777266330121364752088315	32497077516868806	-1,0,-10,0,10	11,-1,0,10	ok
-1.277555	-32.062124	531406444777266330121364752088315	32497077516868806	-1,0,-10,0,10	11,-1,0,10	ok
-1.277555	-32.036072	2398077721376554173434018689251752	151054050381025056	-1,0,10,0,-11	11,-1,0,10,-1	ok
-1.277555	-32.010020	1527966839	32497077516868806	-1,0,10,-1,0	11,-1,0,10	ok
-1.277555	-31.983968	617037517318525366941763160198000	32497077516868806	-1,0,10,1,10	11,-1,0,10	ok
-1.277555	-31.957916	133457669840	146424731480619279	-1,0,10,2,-1	11,-1,0,-11,0	ok
-1.277555	-31.931864	343735377026615	528029849588141867661928988929064	-1,0,10,3,-2	11,-1,-1,0,10	ok
-1.277555	-31.905812	4675911355793003675896731241983002	35013602174619431	-1,0,10,5,-11	11,-1,1,10	ok
-1.277555	-31.879760	3093474055675589	12078543003	-1,0,10,8	11,-1,3,1,1	ok
-1.277555	-31.853707	15293563070935889	808361714	-1,0,10,9	11,-1,-10,1	ok
-1.277555	-31.827655	68849034897727964	132941512520320394	-1,0,10,-10,0	11,-1,10,-11	ok
-1.277555	-31.801603	5935006587767329877	541846718	-1,0,10,10,-2	11,0,-11,0	ok
-1.277555	-31.775551	66523669472059877	6446630905	-1,0,10,10	-11,0,-11,-1,-1	ok
-1.277555	-31.749499	66523669472059877	1510767975	-1,0,10,10	-11,0,-11,1	ok
-1.277555	-31.723447	66523669472059877	1173737980857	-1,0,10,10	-11,0,-11,4	ok
-1.277555	-31.697395	66523669472059877	68838933812725065	-1,0,10,10	-11,0,-11,10	ok
-1.277555	-31.671343	2225840489560965117306264882654065	137163744497769132	-1,0,10,10,10	-11,0,-11,-11	ok
-1.277555	-31.645291	2225840489560965117306264882654065	132924954337964404	-1,0,10,10,10	-11,0,10,-11	ok
-1.277555	-31.619238	2225840489560965117306264882654065	132924954337964404	-1,0,10,10,10	-11,0,10,-11	ok
-1.277555	-31.593186	2225840489560965117306264882654065	132924954337964404	-1,0,10,10,10	-11,0,10,-11	ok
-1.277555	-31.567134	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.541082	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.515030	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.488978	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.462926	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.436874	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.410822	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.384770	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.358717	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.332665	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.306613	2225840489560965117306264882654065	66523676767191007	-1,0,10,10,10	-11,0,10,10	ok
-1.277555	-31.280561	2225840489560965117306264882654065	132924954337964404	-1,0,10,10,10	-11,0,10,-11	ok
-1.277555	-31.254509	2225840489560965117306264882654065	68838933812725065	-1,0,10,10,10	-11,0,-11,10	ok
-1.277555	-31.228457	2225840489560965117306264882654065	66533528842065655	-1,0,10,10,10	-11,-1,10,10	ok
