delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.349699	-33.000000	527842803948288417587274500644070	54669174	-1,0,0,0,10	11,-4,0,0,1	ok
-1.349699	-32.973948	10717492777964661460631486700740702	23946638	-1,0,0,0,-11,0	11,3,5,1	ok
-1.349699	-32.947896	42342974827715901504632664833473964	187556	-1,0,0,0,11,0	11,3,-1,-1,0	ok
-1.349699	-32.921844	11403156957513489915812899859113214	12582864376763	-1,0,0,-1,-11,0	11,3,0,0,2	ok
-1.349699	-32.895792	120015959006165	1994	-1,0,0,-1,-2,0	11,-3,0,0	ok
-1.349699	-32.869739	3447031964	576284253	-1,0,0,-1,-1,0	11,2,-11,0	ok
-1.349699	-32.843687	39974851217885558823532498028799389	976481	-1,0,0,-1,0,3	11,2,4,0	ok
-1.349699	-32.817635	24815575589	132848	-1,0,0,-1,0,-1	11,2,1,1	ok
-1.349699	-32.791583	27258035	2668499313893	-1,0,0,-1,0,0	11,2,-1,-2,-2	ok
-1.349699	-32.765531	27258035	26313	-1,0,0,-1,0,0	11,2,0,1	ok
-1.349699	-32.739479	27258035	95226980811441306794101743	-1,0,0,-1,0,0	11,2,0,0,6	ok
-1.349699	-32.713427	27258035	150404	-1,0,0,-1,0,0	11,-2,0,0,-1	ok
-1.349699	-32.687375	27258035	1043829029337078655105641779	-1,0,0,-1,0,0	11,-2,0,0,-7	ok
-1.349699	-32.661323	250174895	32508591859950779	-1,0,0,1,0,0	11,-2,0,10	ok
-1.349699	-32.635271	5581480901620820	567524873	-1,0,0,1,0,1	11,-2,-11,0	ok
-1.349699	-32.609218	3950046819896547004954475761220	258822305090464506	-1,0,0,1,0,-3	11,1,10,11	ok
-1.349699	-32.583166	2845185988187494763462354412180272309758226675494384007292913715645	124821807300581306	-1,0,0,1,0,-11	11,1,9,-11	ok
-1.349699	-32.557114	19879880900	6758304	-1,0,0,1,-1,0	11,1,-5,0,0	ok
-1.349699	-32.531062	9925070066980551635	17363382354978869	-1,0,0,1,1,1	11,1,2,-10	ok
-1.349699	-32.505010	7179947982524269436225	5871649139	-1,0,0,1,2,1	11,1,-2,1,1	ok
-1.349699	-32.478958	140338074655566596409946952	262428	-1,0,0,1,6	11,1,1,-1,0	ok
-1.349699	-32.452906	612762848410945990086851089753220	15203	-1,0,0,1,10	11,1,-1,0,0	ok
-1.349699	-32.426854	266798972875951413725927230829928630062316042470164932464	10070646239173777258666036087895444	-1,0,0,-2,3,7	11,1,-1,0,11	ok
-1.349699	-32.400802	526369293464	32502834305989256	-1,0,0,-2,0,-1	11,1,0,10	ok
-1.349699	-32.374749	1930099514	241951591874	-1,0,0,-2,0,0	11,1,0,4,0	ok
-1.349699	-32.348697	26672670235398597491367261174367905921605924275514	321179	-1,0,0,2,0,-6	11,1,0,-2	ok
-1.349699	-32.322645	83666064452	716981	-1,0,0,2,1	11,1,0,1,0	ok
-1.349699	-32.296593	710374416441775479899958413414489	38508881764254	-1,0,0,2,10	11,1,0,-1,2	ok
-1.349699	-32.270541	69175446989	108567455204767375945564487420028	-1,0,0,-3,0,0	11,-1,0,0,-10	ok
-1.349699	-32.244489	247630461564110	721733164433718728181	-1,0,0,3,1,0	11,-1,0,0,4	ok
-1.349699	-32.218437	6894784918747771875410	17524318385764155219	-1,0,0,-4,0,-2	11,-1,0,0,-4	ok
-1.349699	-32.192385	42186978288590309056628499649775	20590133089754340266882807756931	-1,0,0,4,9	11,-1,0,0,9	ok
-1.349699	-32.166333	1098043383706290131410102110496340	3482660589	-1,0,0,5,10	11,-1,0,-1,-1,0	ok
-1.349699	-32.140281	1256261847565739	2621785056	-1,0,0,-7,0,0	11,-1,0,1,1	ok
-1.349699	-32.114228	81805232847888464	15250927776954	-1,0,0,8,-1,0	11,-1,0,-6,0	ok
-1.349699	-32.088176	226741887222949031598014	569017662591426595356038176420881	-1,0,0,9,0,-2	11,-1,-1,-1,10	ok
-1.349699	-32.062124	1928012936704814788839746820874139	58769261692899	-1,0,0,9,10	11,-1,1,6,0	ok
