delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.459920	-33.000000	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.459920	-32.973948	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.459920	-32.947896	2600339	979278	-1,0,0,0,0,0	11,1,3,0,0	ok
-1.459920	-32.921844	2600339	37653	-1,0,0,0,0,0	11,1,1,0,0	ok
-1.459920	-32.895792	2600339	33746626577083544	-1,0,0,0,0,0	11,1,0,-10,0	ok
-1.459920	-32.869739	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.459920	-32.843687	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.817635	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.791583	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.765531	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.739479	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.713427	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.687375	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.459920	-32.661323	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.459920	-32.635271	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.459920	-32.609218	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.459920	-32.583166	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.459920	-32.557114	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.459920	-32.531062	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.459920	-32.505010	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.459920	-32.478958	2600339	46209669	-1,0,0,0,0,0	11,-1,0,0,1	ok
-1.459920	-32.452906	2600339	5064131	-1,0,0,0,0,0	11,-1,-1,0,0,0	ok
-1.459920	-32.426854	2600339	1089907994	-1,0,0,0,0,0	11,0,-11,0,0	ok
-1.459920	-32.400802	2600339	270130124	-1,0,0,0,0,0	11,0,-9,0,0	ok
-1.459920	-32.374749	2600339	57829613	-1,0,0,0,0,0	11,0,4,1,0	ok
-1.459920	-32.348697	2600339	391148	-1,0,0,0,0,0	11,0,-3,0,0	ok
-1.459920	-32.322645	2600339	170798	-1,0,0,0,0,0	11,0,2,0,0	ok
-1.459920	-32.296593	2600339	70103	-1,0,0,0,0,0	11,0,-2,0,0	ok
-1.459920	-32.270541	2600339	58718805258794	-1,0,0,0,0,0	11,0,1,6,0	ok
-1.459920	-32.244489	2600339	213509	-1,0,0,0,0,0	11,0,1,-1,0	ok
-1.459920	-32.218437	2600339	513569	-1,0,0,0,0,0	11,0,1,0,-1	ok
-1.459920	-32.192385	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.459920	-32.166333	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.459920	-32.140281	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.459920	-32.114228	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.459920	-32.088176	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.459920	-32.062124	2600339	4818938	-1,0,0,0,0,0	11,0,-1,0,0,0	ok
