delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.133267	-33.000000	1117409668083279934483493749409	388195478993	-1,1,11,3,8	11,-11,-11,-4	ok
-1.133267	-32.973948	934059987807380	1930099493	-1,1,11,-4,-2	11,-11,-11,1	ok
-1.133267	-32.947896	4678434570682302705257372778526325	37992977318	-1,1,11,5,-11	11,-11,-11,-3	ok
-1.133267	-32.921844	3420396908377685	720234059	-1,1,11,8	11,10,11	ok
-1.133267	-32.895792	12961145114000297348800416322333124	1400365555469	-1,-2,-11,2,11	11,10,11,4	ok
-1.133267	-32.869739	1112789398628819	37788991133	-1,-2,-11,-2,2	11,10,-11,-3	ok
-1.133267	-32.843687	2384050119853634947624413594577619	12425894168	-1,-2,-11,-11,10	11,10,-11,2	ok
-1.133267	-32.817635	10102039202271071159	4496696339	-1,-2,10,-11,-2	11,10,-11,-2	ok
-1.133267	-32.791583	4889541248561270513379993845294	4496696339	-1,-2,-9,-2,-9	11,10,-11,-2	ok
-1.133267	-32.765531	6458952496953621371849	4496696339	-1,-2,3,-11,3	11,10,-11,-2	ok
-1.133267	-32.739479	2372183554603035013974361266176984	120318915404	-1,-2,2,-11,10	11,10,-11,3	ok
-1.133267	-32.713427	5695183504485864105705494	516313023	-1,-2,-2,-2,-2,-2	11,10,-11	ok
-1.133267	-32.687375	885368078984210706031002515371844	516313023	-1,-2,-2,-4,10	11,10,-11	ok
-1.133267	-32.661323	606276682090086782774	365350974	-1,-2,-3,-11,-3	11,10,10	ok
-1.133267	-32.635271	8856552820055115437958603892414374	118633884	-1,2,5,10,-11	11,10,-9	ok
-1.133267	-32.609218	706161768527252868389	81966417677663078	-1,2,-10,-11,-3	11,-10,-3,-11	ok
-1.133267	-32.583166	517655403680148441691483500	79269712077069443	-1,2,10,-11,-6	11,-10,2,-11	ok
-1.133267	-32.557114	77166169500648752874	7657959381	-1,2,10,-11,2	11,-10,-10,2	ok
-1.133267	-32.531062	2384050145514661802117039106591675	12337770048	-1,2,-11,-11,10	11,-10,-11,2	ok
-1.133267	-32.505010	68879365610793660	12250116053	-1,2,-11,10	11,9,-11,2	ok
-1.133267	-32.478958	5328069769357869937996440153344115	500275874	-1,2,-11,6,-11	11,9,-11	ok
-1.133267	-32.452906	3592703776852035558556529772795345	1491754109	-1,2,-11,3,-11	11,-9,-7,2	ok
-1.133267	-32.426854	3361135389913392104612348209320210	133206645625584614	-1,2,-11,-3,-11	11,-9,10,-11	ok
-1.133267	-32.400802	3361135389913392104612348209320210	484616256	-1,2,-11,-3,-11	11,8,-11	ok
-1.133267	-32.374749	8880843871639667864943709387687730	81920342436452669	-1,-3,-11,10,-11	11,-8,-3,-11	ok
-1.133267	-32.348697	66572940787509002	3266684918976195	-1,-3,10,10	-11,7,-11,8	ok
-1.133267	-32.322645	5308307164408915659658886445539027	104195896729	-1,-3,-4,6,-11	-11,-7,-3,4	ok
-1.133267	-32.296593	8847734229210439128385324736938355	68960304925909740	-1,-3,3,10,-11	-11,6,-11,10	ok
-1.133267	-32.270541	747512983852022581317500	8433212021642982	-1,3,9,-11,4	-11,-6,3,9	ok
-1.133267	-32.244489	133024313226982652	11125367616825	-1,3,10,-11	-11,5,-11,5	ok
-1.133267	-32.218437	2384050196836716132565178956396550	133090600625001349	-1,3,-11,-11,10	-11,5,10,-11	ok
-1.133267	-32.192385	68899591900526249	90420856269279739	-1,3,-11,10	-11,-5,4,-11	ok
-1.133267	-32.166333	5684506168363778572108488178870277	914227152685	-1,3,-11,-7,-11	-11,-5,-10,4	ok
-1.133267	-32.140281	133040880175609679	68929947113113695	-1,-4,10,-11	-11,-5,-11,10	ok
-1.133267	-32.114228	8852142735343198422066353805138024	577520852341539	-1,-4,4,10,-11	-11,4,-11,7	ok
-1.133267	-32.088176	14700537289124819	15961693583920014	-1,4,-10,9	-11,4,-11,9	ok
-1.133267	-32.062124	133057448671665884	7335856229263569	-1,4,10,-11	-11,4,-11,-9	ok
-1.133267	-32.036072	68919822644598389	137316370039488570	-1,4,-11,10	-11,-5,-11,-11	ok
-1.133267	-32.010020	133074018715247624	124932401391615699	-1,-5,10,-11	-11,-5,9,-11	ok
-1.133267	-31.983968	124932391394320229	124932401391615699	-1,-5,9,-11	-11,-5,9,-11	ok
-1.133267	-31.957916	137333325810476277	137333336292206307	-1,5,-11,-11	-11,5,-11,-11	ok
-1.133267	-31.931864	68950177114023764	133107173764565682	-1,-6,-11,10	-11,-6,10,-11	ok
-1.133267	-31.905812	58028107743844889	133123748451944659	-1,-6,8,10	-11,6,10,-11	ok
-1.133267	-31.879760	137367263031298145	110005131148438849	-1,6,-11,-11	-11,-7,7,-11	ok
-1.133267	-31.853707	133140314366757179	68980549038014505	-1,-7,10,-11	-11,7,-11,10	ok
-1.133267	-31.827655	64401814762171424	340931307	-1,-7,-10,10	-11,8,10	ok
-1.133267	-31.801603	133156892149412054	69000797607074949	-1,7,10,-11	-11,8,-11,10	ok
-1.133267	-31.775551	68990665336216535	110759265	-1,-8,-11,10	-11,-9,-9	ok
-1.133267	-31.749499	998766650140877	133223229085722919	-1,-8,-8,-8	-11,9,10,-11	ok
-1.133267	-31.723447	66681434022391265	69021050633745204	-1,8,10,10	-11,9,-11,10	ok
-1.133267	-31.697395	133190052359129402	69021050633745204	-1,8,10,-11	-11,9,-11,10	ok
-1.133267	-31.671343	69000790177361979	66711053393069074	-1,8,-11,10	-11,-10,10,10	ok
-1.133267	-31.645291	133206634786384634	62274862644854475	-1,-9,10,-11	-11,-10,9,10	ok
-1.133267	-31.619238	6715557276200954	171708225	-1,-9,-10,-9	-11,-10,9	ok
-1.133267	-31.593186	13554435274332185	14735498480501245	-1,-9,-9,9	-11,-10,-10,9	ok
-1.133267	-31.567134	14729134458465440	66720926273439432	-1,-9,-10,9	-11,10,10,10	ok
-1.133267	-31.541082	66701174303596952	66720926273439432	-1,9,10,10	-11,10,10,10	ok
-1.133267	-31.515030	66701174303596952	66720926273439432	-1,9,10,10	-11,10,10,10	ok
-1.133267	-31.488978	66701174303596952	66720926273439432	-1,9,10,10	-11,10,10,10	ok
-1.133267	-31.462926	66701174303596952	66720926273439432	-1,9,10,10	-11,10,10,10	ok
-1.133267	-31.436874	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.410822	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.384770	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.358717	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.332665	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.306613	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.280561	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.133267	-31.254509	69031171387539990	66720926273439432	-1,-10,-11,10	-11,10,10,10	ok
-1.133267	-31.228457	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.202405	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.176353	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.150301	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.124248	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.098196	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.072144	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.046092	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-31.020040	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-30.993988	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.133267	-30.967936	66711046087671104	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-1.133267	-30.941884	64459523557284590	66720925908142496	-1,-10,-10,10	10,10,10,10	ok
