delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.371743	-33.000000	2841848588176385772795683582354190225456596063751253416409713523445	2606	-1,0,0,0,0,-11	11,3,0,0	ok
-1.371743	-32.973948	50684107357779980209503137579303060761013437630080221942602126485077	11913	-1,0,0,0,0,11	11,-3,0,0,0	ok
-1.371743	-32.947896	66720926273439452	411801929	-1,0,0,0,-1,1	11,-3,10,0	ok
-1.371743	-32.921844	524475077	555963	-1,0,0,0,-1,0	11,2,-3,0,0	ok
-1.371743	-32.895792	524475077	51018	-1,0,0,0,-1,0	11,2,1,0,0	ok
-1.371743	-32.869739	524475077	13868824811163	-1,0,0,0,-1,0	11,2,0,6	ok
-1.371743	-32.843687	524475077	1710303	-1,0,0,0,-1,0	11,2,0,-1,-1	ok
-1.371743	-32.817635	524475077	168468	-1,0,0,0,-1,0	11,2,0,0,-1	ok
-1.371743	-32.791583	171642627464	7853	-1,0,0,0,1,0	11,-2,0,0,0	ok
-1.371743	-32.765531	171642627464	48910973	-1,0,0,0,1,0	11,-2,0,0,1	ok
-1.371743	-32.739479	171642627464	146460340065091163	-1,0,0,0,1,0	11,-2,0,-11,0	ok
-1.371743	-32.713427	129422015682764	1118621328	-1,0,0,0,1,-1	11,1,-11,0,0	ok
-1.371743	-32.687375	3361378696400720345	576352154	-1,0,0,0,1,1	11,1,-10,0,0	ok
-1.371743	-32.661323	281943565805831708418523792016398982976815067614	7297226006	-1,0,0,0,1,5	11,1,4,3	ok
-1.371743	-32.635271	389463534196268427990735312735077	8472764	-1,0,0,0,-2,-3	11,1,2,1,0	ok
-1.371743	-32.609218	41925896814452	36347216735498856	-1,0,0,0,-2,0	11,1,1,-10,0	ok
-1.371743	-32.583166	6127218708778202	15232575353028	-1,0,0,0,2,0	11,1,1,0,2	ok
-1.371743	-32.557114	4768446220345196303131548827536477514	15203	-1,0,0,0,2,3	11,1,-1,0,0	ok
-1.371743	-32.531062	533508222173189639	28309028	-1,0,0,0,-3,0	11,1,-1,1,-1	ok
-1.371743	-32.505010	40006782616992189374264	6722621865204356	-1,0,0,0,-4,-1	11,1,0,-9,0	ok
-1.371743	-32.478958	9084169817825403052840739	116227859	-1,0,0,0,5,0	11,1,0,2,0	ok
-1.371743	-32.452906	29650160317423957175786517392720	716981	-1,0,0,0,7,1	11,1,0,1,0	ok
-1.371743	-32.426854	613189164538110362054620899064514	51659	-1,0,0,0,9,-1	11,1,0,-1,0	ok
-1.371743	-32.400802	2552756369100702364217593771537964	560072979423361495950300043881	-1,0,0,0,10,0	11,1,0,0,8	ok
-1.371743	-32.374749	629352388281964156411803840744517158089	47545854	-1,0,0,0,10,2	11,1,0,0,1	ok
-1.371743	-32.348697	1667853977205210664050906230780426328827	118806	-1,0,0,0,-11,2	11,-1,0,0,-1	ok
-1.371743	-32.322645	10717492777964661460631486700740702	118806	-1,0,0,0,-11,0	11,-1,0,0,-1	ok
-1.371743	-32.296593	39746577281202077384705	5028	-1,0,0,-1,4,0	11,-1,0,0,0	ok
-1.371743	-32.270541	3447031964	533419431	-1,0,0,-1,-1,0	11,-1,0,0,-1,0	ok
-1.371743	-32.244489	39974851217885558823532498028799389	46209669	-1,0,0,-1,0,3	11,-1,0,0,1	ok
-1.371743	-32.218437	24815575589	108567455204767375945564487420028	-1,0,0,-1,0,-1	11,-1,0,0,-10	ok
-1.371743	-32.192385	27258035	661803	-1,0,0,-1,0,0	11,-1,0,1,0	ok
-1.371743	-32.166333	27258035	38203593549	-1,0,0,-1,0,0	11,-1,0,4	ok
-1.371743	-32.140281	27258035	12539	-1,0,0,-1,0,0	11,-1,-1,0,0	ok
-1.371743	-32.114228	27258035	80178	-1,0,0,-1,0,0	11,-1,-2,0,0	ok
-1.371743	-32.088176	250174895	224400087753	-1,0,0,1,0,0	11,-1,-11,1,1	ok
-1.371743	-32.062124	5581480901620820	2791128233	-1,0,0,1,0,1	11,0,-11,0,-1	ok
-1.371743	-32.036072	98087016717627241213791590079606497247087933845	66523677131947574	-1,0,0,1,0,5	11,0,10,10	ok
-1.371743	-32.010020	19879880900	92515156454	-1,0,0,1,-1,0	11,0,10,3	ok
-1.371743	-31.983968	2653594019510	1529127929	-1,0,0,1,1,0	11,0,10,-1,0	ok
-1.371743	-31.957916	3222249771609281327	558932873	-1,0,0,1,2,-1	11,0,-10,0,0	ok
-1.371743	-31.931864	787836754380458588403006253850	8057641456898	-1,0,0,1,-8,0	11,0,9,5	ok
-1.371743	-31.905812	612762848410945990086851089753220	117094910531330984	-1,0,0,1,10	11,0,8,-11	ok
-1.371743	-31.879760	1573789455501129091139	48940649	-1,0,0,-2,0,-2	11,0,7,-1	ok
-1.371743	-31.853707	1930099514	34859283602708	-1,0,0,-2,0,0	11,0,5,6	ok
-1.371743	-31.827655	212879793512509873851563638159786952397036803442497890047307514	11880353	-1,0,0,2,0,9	11,0,4,-1,0	ok
-1.371743	-31.801603	788693454192614	9106224084188	-1,0,0,2,2	11,0,3,-5,-1	ok
-1.371743	-31.775551	1824121625702	391148	-1,0,0,-3,-1,0	11,0,-3,0,0	ok
-1.371743	-31.749499	139902460741711986245027292198086309624500079498241627111693647555	7692855180302504	-1,0,0,3,0,10	11,0,2,9	ok
-1.371743	-31.723447	140001598848767253933421749227466869841581314411607912770246384925	982079	-1,0,0,-4,0,10	11,0,2,-1,0	ok
-1.371743	-31.697395	950912623629783452785267620732839	2079758	-1,0,0,4,10	11,0,2,0,-1	ok
-1.371743	-31.671343	173811924960800	1057763	-1,0,0,-6,0,0	11,0,-2,0,-1	ok
-1.371743	-31.645291	70806671172355820486434734301385	35007514970342789	-1,0,0,7,9	11,0,1,10	ok
