delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.293587	-33.000000	139370419424810	55256	-1,0,-1,0,1,-1	11,8,1,0	ok
-1.293587	-32.973948	730709105	669578693	-1,0,-1,0,-1,0	11,7,-11,0	ok
-1.293587	-32.947896	730709105	25564803	-1,0,-1,0,-1,0	11,-7,0,1,-1	ok
-1.293587	-32.921844	730709105	16631	-1,0,-1,0,-1,0	11,6,-1,0	ok
-1.293587	-32.895792	139370419424810	306689739	-1,0,-1,0,1,-1	11,5,10	ok
-1.293587	-32.869739	3729260372193325332546209097667845241629370428082452509513523435860	2848652918	-1,0,-1,0,1,-11	11,-5,0,1,1	ok
-1.293587	-32.843687	15195826471952	295864953	-1,0,1,0,2	11,4,10	ok
-1.293587	-32.817635	705600779856413874061878303752	69132530169925028	-1,0,1,0,7,-1	11,4,0,-11	ok
-1.293587	-32.791583	528216936647526203354136365831327	33770319068821631	-1,0,1,0,10	11,-4,-1,10	ok
-1.293587	-32.765531	42360321618491615030347473077278127	285330194	-1,0,1,0,11,0	11,3,10	ok
-1.293587	-32.739479	139407765402652388842680287740128726716766535766296228098429991139	1242230803631	-1,0,1,-1,0,10	11,3,1,5	ok
-1.293587	-32.713427	3572060319547439649727880579264	808160684	-1,0,1,-1,0,-3	11,3,0,3	ok
-1.293587	-32.687375	129239586678827	47836183373	-1,0,1,1,2	11,-3,0,-4,0	ok
-1.293587	-32.661323	143164667252	1133141793	-1,0,1,-2,-1,0	11,2,11,-1	ok
-1.293587	-32.635271	710859572356495304424594033735077	132991194802061393	-1,0,1,2,10	11,2,10,-11	ok
-1.293587	-32.609218	54111971833488002	3700538	-1,0,1,4,-2,0	11,2,5,0	ok
-1.293587	-32.583166	6859134279965045742107954028532139	35031868550726768	-1,0,1,8,-11	11,2,1,10	ok
-1.293587	-32.557114	1224445899679099652	179257623	-1,0,1,10,-1,0	11,2,-1,2,0	ok
-1.293587	-32.531062	8838922911224920426375403123671952	943489442279	-1,0,1,10,-11	11,-2,0,5	ok
-1.293587	-32.505010	155754971233761902	22133	-1,0,1,-11,0	11,-2,0,1	ok
-1.293587	-32.478958	528531506172647272033202	6724387722989918	-1,0,1,-11,0,-2	11,-2,0,-9,0	ok
-1.293587	-32.452906	20415690553919033390061668434277	12606576269	-1,0,-2,-10,0,-3	11,-2,1,3,0	ok
-1.293587	-32.426854	737390369320606723370	785763881	-1,0,-2,-1,0,-2	11,1,11,0	ok
-1.293587	-32.400802	712073772261245783335799450036675	558866006	-1,0,-2,0,8,1	11,1,-11,0	ok
-1.293587	-32.374749	53975670765665	132958071733921154	-1,0,-2,0,-2,0	11,1,10,-11	ok
-1.293587	-32.348697	95933816453143084179093995	1133237006	-1,0,-2,0,6	11,1,10,1	ok
-1.293587	-32.322645	42377674627198447002375193046755214	121640981	-1,0,2,0,11,0	11,1,-9,0	ok
-1.293587	-32.296593	1059225691583418485	840434	-1,0,2,1,3	11,1,4,0	ok
-1.293587	-32.270541	823535153540426015981377171738589	170388744419	-1,0,2,3,10	11,1,2,2,1	ok
-1.293587	-32.244489	1284073946060282720	35019690172729631	-1,0,2,10,-1,0	11,1,1,10	ok
-1.293587	-32.218437	22197172877459615114	2385450108749964867006557668676631	-1,0,2,-11,-1,-1	11,1,1,0,-11	ok
-1.293587	-32.192385	3107963680861933372634480148518751914096246212596646526714	2384750281084362384447535738352006	-1,0,-3,-2,0,-8	11,1,-1,0,-11	ok
-1.293587	-32.166333	608274753005176964	146442534961105284	-1,0,-3,0,-3,0	11,1,0,-11,0	ok
-1.293587	-32.140281	186078449301395	32502834305989256	-1,0,3,-1,-2,0	11,1,0,10	ok
-1.293587	-32.114228	2319540295877	1058811756646524	-1,0,3,-5,0	11,-1,0,8	ok
-1.293587	-32.088176	2433600816720896627	827459753945626104	-1,0,3,-11,-1,0	11,-1,0,4,-3	ok
-1.293587	-32.062124	597036471243723241033877	46871718378	-1,0,-4,0,-5,0	11,-1,0,-4,0	ok
-1.293587	-32.036072	1474672912506595912874254370	2960515627178181	-1,0,4,2,-1,2	11,-1,0,-8,-1	ok
-1.293587	-32.010020	187010677569066230	32497077516868806	-1,0,4,-11,0	11,-1,0,10	ok
