delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.271543	-33.000000	3733566288517777898371418080258470249792179144164053196528336833377	352995713	-1,0,-2,1,1,-11	11,9,10	ok
-1.271543	-32.973948	528404089996214432301999662834105	541298	-1,0,-2,0,10	11,9,1,1	ok
-1.271543	-32.947896	7027869683754155	32589277961666306	-1,0,-2,0,2,0	11,-9,0,10	ok
-1.271543	-32.921844	3328245982197262254041726090	35408304641408	-1,0,-2,0,3,-2	11,8,5,6	ok
-1.271543	-32.895792	10727921999705805463589681900816855	14040487412504	-1,0,2,0,-11,0	11,-8,-1,0,2	ok
-1.271543	-32.869739	50733819739114791564568105110949441874358485338297529698781175471764	142146240995265803	-1,0,2,1,0,11	11,7,0,11	ok
-1.271543	-32.843687	3128507926787503851936079091437589	227537756	-1,0,2,2,-11	11,6,-9,-1	ok
-1.271543	-32.817635	39108515139160502	84648700311863009	-1,0,2,-10,0	11,-6,3,-11	ok
-1.271543	-32.791583	165621782060777264	11153	-1,0,2,-11,0	11,5,-1,0	ok
-1.271543	-32.765531	146853383054204615786705350580	854642474	-1,0,-3,10,7	11,4,11,0	ok
-1.271543	-32.739479	22632439838091609113510685164339	16025963277189399	-1,0,-3,0,-9,0	11,4,1,-10	ok
-1.271543	-32.713427	2388251165367970977170984372430440	14757780203934756	-1,0,3,0,-11	11,-4,0,-10	ok
-1.271543	-32.687375	2807039915077865	594107663	-1,0,3,2,-2,0	11,3,-11,0	ok
-1.271543	-32.661323	1314737868079445705	2793044	-1,0,3,-11,1	11,3,-3,-1,0	ok
-1.271543	-32.635271	166945376691976662681839767110311252	69112252613506244	-1,0,-4,0,11,-1	11,3,0,-11	ok
-1.271543	-32.609218	11778230	32520109262668019	-1,0,4,-1,0	11,-3,0,10	ok
-1.271543	-32.583166	187010677569066230	585144923	-1,0,4,-11,0	11,-3,-11,0	ok
-1.271543	-32.557114	2391055150982422612194857111068277	3872836023	-1,0,5,0,-11	11,2,-11,-2	ok
-1.271543	-32.531062	198584688810706889	603277458	-1,0,5,-11,0	11,2,9,1	ok
-1.271543	-32.505010	199109104334714	14856	-1,0,6,3,-2	11,2,-2,0	ok
-1.271543	-32.478958	530278817124140812927074781148465	2753	-1,0,-7,0,10	11,2,-1,0	ok
-1.271543	-32.452906	826481373702726065	32508591859950779	-1,0,7,11,-1	11,-2,0,10	ok
-1.271543	-32.426854	1035444683210	6724387722989918	-1,0,8,2,1	11,-2,0,-9,0	ok
-1.271543	-32.400802	5595081557507481902	33746626317288908	-1,0,-9,10,-2	11,-2,-1,10	ok
