delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.261523	-33.000000	10730530692249580974657778246914377	50555278167603	-1,0,-3,0,-11,0	11,-10,-1,-7	ok
-1.261523	-32.973948	20644907889597573993533797913252	979407389	-1,0,-3,0,9	11,9,11,0	ok
-1.261523	-32.947896	2735760063690711172979665624744502	12278468	-1,0,3,1,-11	11,9,-6,0	ok
-1.261523	-32.921844	8847733886141386470010295835049340	32589277961666306	-1,0,3,10,-11	11,-9,0,10	ok
-1.261523	-32.895792	3263975311838178261532984433734603807878410147982390147689322984452	953425256	-1,0,-4,2,-1,-11	11,8,11,0	ok
-1.261523	-32.869739	2389652798310415737867311242993985	142181066355600858	-1,0,4,0,-11	11,8,0,11	ok
-1.261523	-32.843687	33536894059850337653438624587479080	329230608	-1,0,4,10,11	11,7,10	ok
-1.261523	-32.817635	602611350290243473245530	65319	-1,0,-5,0,-5,0	11,-7,-2,0	ok
-1.261523	-32.791583	395916861406052420	69173098669005869	-1,0,5,-11,-1	11,6,0,-11	ok
-1.261523	-32.765531	31824381615152	640515714	-1,0,6,1,-1,-1	11,5,10,-1	ok
-1.261523	-32.739479	109178271509125448738626349033090	32543153249176268	-1,0,-7,0,-10	11,-5,0,10	ok
-1.261523	-32.713427	223629251619514139	301265309	-1,0,7,-11,0	11,4,-10,0	ok
-1.261523	-32.687375	2743660742743273803709653450590702	32531629725562506	-1,0,8,1,-11	11,-4,0,10	ok
-1.261523	-32.661323	8872003706801708788375334199095777	2207568659	-1,0,-9,10,-11	11,-4,11,1	ok
-1.261523	-32.635271	10112679169662936006772392777001610	290585756	-1,0,9,0,11	11,3,-10,0	ok
-1.261523	-32.609218	66543375444646595	4538	-1,0,9,9,-1	11,3,-1,0	ok
-1.261523	-32.583166	251398154577442640	6425717689940684	-1,0,9,-11,0	11,-3,0,9	ok
-1.261523	-32.557114	37162749107380022777	15587714	-1,0,-10,2,1,1	11,-3,3,-2	ok
-1.261523	-32.531062	531406444777266330121364752088315	576284253	-1,0,-10,0,10	11,2,-11,0	ok
-1.261523	-32.505010	531406444777266330121364752088315	3097423511364903	-1,0,-10,0,10	11,2,10,8	ok
-1.261523	-32.478958	62978956964	40584120242131788	-1,0,10,-1,1	11,2,3,10	ok
-1.261523	-32.452906	1926920572600228574495	132848	-1,0,10,1,4	11,2,1,1	ok
-1.261523	-32.426854	1750596483377	146460340065091163	-1,0,10,2,1	11,-2,0,-11,0	ok
-1.261523	-32.400802	109593472118165	32508591859950779	-1,0,10,4,1	11,-2,0,10	ok
-1.261523	-32.374749	1809881535537183009059868800280995	151072273814947739	-1,0,10,-9,10	11,-2,-1,-11,0	ok
-1.261523	-32.348697	68849034897727964	40577320239241358	-1,0,10,-10,0	11,-2,3,10	ok
-1.261523	-32.322645	66523669472059877	558866006	-1,0,10,10	11,1,-11,0	ok
-1.261523	-32.296593	66523669472059877	558866006	-1,0,10,10	11,1,-11,0	ok
-1.261523	-32.270541	8878632850203804151009586385179252	68859151567934006	-1,0,10,10,-11	11,1,-11,10	ok
-1.261523	-32.244489	9453547720082721261900617785511945	132958071733921154	-1,0,10,-11,-11	11,1,10,-11	ok
-1.261523	-32.218437	168716269064276175911416522514	567558564	-1,0,10,-11,7	11,1,10,-1	ok
-1.261523	-32.192385	10100760732852821045	124417403	-1,0,10,-11,-2	11,1,8,-1	ok
-1.261523	-32.166333	1818313831304149214	40570521090932756	-1,0,10,-11,1	11,1,3,10	ok
-1.261523	-32.140281	518595909974272025	9989	-1,0,10,-11,-1	11,1,-2,0	ok
-1.261523	-32.114228	518595909974272025	16005647786377506	-1,0,10,-11,-1	11,1,1,-10	ok
-1.261523	-32.088176	518595909974272025	2384750281084362384447535738352006	-1,0,10,-11,-1	11,1,-1,0,-11	ok
-1.261523	-32.062124	266381771633273714	187810914986121066269	-1,0,10,-11,0	11,1,-1,-3,-4	ok
