delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.355711	-33.000000	533508222173189639	28420260056	-1,0,0,0,-3,0	11,3,10,-3	ok
-1.355711	-32.973948	3312478561388114521247425889	30854	-1,0,0,0,3,-2	11,3,-1,0,0	ok
-1.355711	-32.947896	264126150466320557168333262939452	2606	-1,0,0,0,4,2	11,3,0,0	ok
-1.355711	-32.921844	13060892873233598627991071714	188169	-1,0,0,0,6,-1	11,-3,0,0,-1	ok
-1.355711	-32.895792	560072882036354872939638845702	1162752954	-1,0,0,0,8	11,-3,-11,0,0	ok
-1.355711	-32.869739	569017662591425920660454914501952	3700538	-1,0,0,0,-10,0	11,2,5,0	ok
-1.355711	-32.843687	185156700596826411800662315678321952	260159433	-1,0,0,0,10,1	11,2,1,2,0	ok
-1.355711	-32.817635	527842803948288417587274500644070	149856	-1,0,0,0,10	11,2,-1,-1,0	ok
-1.355711	-32.791583	10717492777964661460631486700740702	26313	-1,0,0,0,-11,0	11,2,0,1	ok
-1.355711	-32.765531	42342974827715901504632664833473964	721764583752160276593	-1,0,0,0,11,0	11,2,0,0,4	ok
-1.355711	-32.739479	1461806674640358422166132575	150404	-1,0,0,-1,6,0	11,-2,0,0,-1	ok
-1.355711	-32.713427	705806844440	48910973	-1,0,0,-1,1,0	11,-2,0,0,1	ok
-1.355711	-32.687375	2843516829148732659136744304182939989246391886275463558889885036989	7846349063	-1,0,0,-1,0,-11	11,-2,0,3,0	ok
-1.355711	-32.661323	2409127784936339	11317074659	-1,0,0,-1,0,1	11,-2,-9,0,1	ok
-1.355711	-32.635271	24815575589	137197650807587453	-1,0,0,-1,0,-1	11,1,-11,-11	ok
-1.355711	-32.609218	27258035	17944040939	-1,0,0,-1,0,0	11,1,9,-3	ok
-1.355711	-32.583166	27258035	7078181	-1,0,0,-1,0,0	11,1,4,1	ok
-1.355711	-32.557114	27258035	67855403	-1,0,0,-1,0,0	11,1,2,-2,0	ok
-1.355711	-32.531062	27258035	155792280043781178	-1,0,0,-1,0,0	11,1,1,-11,0	ok
-1.355711	-32.505010	250174895	3806	-1,0,0,1,0,0	11,1,1,0	ok
-1.355711	-32.478958	120805048490	15203	-1,0,0,1,0,-1	11,1,-1,0,0	ok
-1.355711	-32.452906	5581480901620820	1401953	-1,0,0,1,0,1	11,1,-1,1,0	ok
-1.355711	-32.426854	212427834586754031316888548025783874187872287623318423069013160	32502834305989256	-1,0,0,1,0,9	11,1,0,10	ok
-1.355711	-32.400802	19879880900	7783963584	-1,0,0,1,-1,0	11,1,0,3,0	ok
-1.355711	-32.374749	2653594019510	1589275374298567731131	-1,0,0,1,1,0	11,1,0,1,4	ok
-1.355711	-32.348697	325138094381840	51659	-1,0,0,1,-2,0	11,1,0,-1,0	ok
-1.355711	-32.322645	1589237510405739925190	2384050633074214296954866083570506	-1,0,0,1,4	11,1,0,0,-11	ok
-1.355711	-32.296593	205393704659013581435415021614836250	438659174256439632029403	-1,0,0,1,10,1	11,-1,0,0,5	ok
-1.355711	-32.270541	710616968522387120033892899263760	12503627763153	-1,0,0,-2,-10,0	11,-1,0,0,2	ok
-1.355711	-32.244489	526369293464	30972493806	-1,0,0,-2,0,-1	11,-1,0,0,-2	ok
-1.355711	-32.218437	1930099514	12503627763153	-1,0,0,-2,0,0	11,-1,0,0,2	ok
-1.355711	-32.192385	212879793512509873851563638159786952397036803442497890047307514	527842812230875011959816190794403	-1,0,0,2,0,9	11,-1,0,0,10	ok
-1.355711	-32.166333	2057277908026805	28316553	-1,0,0,2,-2,0	11,-1,0,-1,0,0	ok
-1.355711	-32.140281	56187671722018746118419081788533202	113605179	-1,0,0,2,-11,-1	11,-1,0,2,0	ok
-1.355711	-32.114228	69175446989	32497077516868806	-1,0,0,-3,0,0	11,-1,0,10	ok
-1.355711	-32.088176	442722001683672144014	108464334	-1,0,0,3,3,0	11,-1,1,0,1	ok
-1.355711	-32.062124	215341543345964	428253	-1,0,0,4,0,-1	11,-1,-3,0,0	ok
-1.355711	-32.036072	18491290325114	33691796714	-1,0,0,-5,0,0	11,0,11,0,1	ok
-1.355711	-32.010020	49748452179890	27286699223	-1,0,0,6,0	11,0,-11,0,1	ok
-1.355711	-31.983968	1458582304822331793448239194561339	137163745021531949	-1,0,0,7,10	11,0,-11,-11	ok
-1.355711	-31.957916	6354038010861313610180	66523677131947574	-1,0,0,-9,1,1	11,0,10,10	ok
-1.355711	-31.931864	12791260952783823389	92515156454	-1,0,0,9,2	11,0,10,3	ok
-1.355711	-31.905812	389993511544912871532375079091154651407264	1529127929	-1,0,0,-10,0,4	11,0,10,-1,0	ok
-1.355711	-31.879760	241390184677902365702	1547598773	-1,0,0,10,0,1	11,0,-10,0,-1	ok
-1.355711	-31.853707	1167256871410595702	124790222337266024	-1,0,0,10,-1,0	11,0,9,-11	ok
-1.355711	-31.827655	580098835297746056327	175678118	-1,0,0,10,2,0	11,0,9,0	ok
-1.355711	-31.801603	146131125123693982023983260535	75270293	-1,0,0,10,7	11,0,8,0	ok
-1.355711	-31.775551	2212699275748991946107614190106110	50325519319131959	-1,0,0,10,10	11,0,6,10	ok
-1.355711	-31.749499	2212699275748991946107614190106110	31888333587413	-1,0,0,10,10	11,0,5,0,2	ok
-1.355711	-31.723447	57755588090260934489	928567943	-1,0,0,-11,2	11,0,4,0,1	ok
-1.355711	-31.697395	3203903639779770792882189515	96389648	-1,0,0,-11,0,2	11,0,3,2	ok
-1.355711	-31.671343	96651777541870484285	391148	-1,0,-1,10,1,-1	11,0,-3,0,0	ok
-1.355711	-31.645291	4896557832636280325768956537677943309377097190846178963552534666485	17356188639971888	-1,0,-1,-3,2,-11	11,0,2,-10	ok
-1.355711	-31.619238	24667203440	101097068	-1,0,-1,1,-1,0	11,0,2,1,-1	ok
-1.355711	-31.593186	5074873611948154365785	232233554	-1,0,-1,-1,2,1	11,0,2,0,1	ok
-1.355711	-31.567134	118001170246236480414003693319655	1057763	-1,0,-1,0,9,0	11,0,-2,0,-1	ok
-1.355711	-31.541082	6415480111523705	18427873944149	-1,0,-1,0,2,0	11,0,-2,6	ok
-1.355711	-31.515030	202730693660	35007514970342789	-1,0,-1,0,1,0	11,0,1,10	ok
-1.355711	-31.488978	730709105	7356617382310604	-1,0,-1,0,-1,0	11,0,1,-9,0	ok
-1.355711	-31.462926	934390295060	2062769927632	-1,0,-1,0,-1,-1	-11,0,1,3,1	ok
-1.355711	-31.436874	730709105	24523926757	-1,0,-1,0,-1,0	-11,0,1,-2,1	ok
-1.355711	-31.410822	202730693660	42342982	-1,0,-1,0,1,0	-11,0,1,1,-1	ok
-1.355711	-31.384770	187739165548527376613427976840130337821913012910592459101936965377	212857	-1,0,1,0,1,10	-11,0,1,-1,0	ok
-1.355711	-31.358717	1109426408483487919652	528216936647526853410710302301257	-1,0,1,0,-4,0	-11,0,1,0,10	ok
-1.355711	-31.332665	569417209788349160194487343633527	108661229721975790851517017192382	-1,0,1,0,-10,0	-11,0,1,0,-10	ok
-1.355711	-31.306613	569217396750221138150126012981327	1047652572691579497604565857	-1,0,1,-1,10	-11,0,1,0,-7	ok
-1.355711	-31.280561	37585279877	290948924967477757	-1,0,1,-1,0,-1	-11,0,1,0,3	ok
-1.355711	-31.254509	370896920135777	2810712096732382	-1,0,1,1,-2,0	-11,0,1,0,-3	ok
-1.355711	-31.228457	702151013027	15195936729382	-1,0,1,-2,0,-1	-11,0,1,0,2	ok
-1.355711	-31.202405	11932692598694639	290948924967477757	-1,0,1,3,-2,0	-11,0,1,0,3	ok
-1.355711	-31.176353	1208931166924707240269761277	442915379562239677345507	-1,0,1,-8,0,2	-11,0,1,0,5	ok
-1.355711	-31.150301	158839816865816700077	20612027294119169707831218043882	-1,0,1,-10,0,1	-11,0,1,0,9	ok
