delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.205411	-33.000000	715956342249461545044475264877	730747313	-1,0,11,1,8	11,10,-11,0	ok
-1.205411	-32.973948	129177694175153706600983752471952	730747313	-1,0,11,1,-10	11,10,-11,0	ok
-1.205411	-32.947896	617466415839213523984158927425027	516313023	-1,0,11,1,10	11,10,-11	ok
-1.205411	-32.921844	2748410727023552264172567487936652	365350974	-1,0,11,1,-11	11,10,10	ok
-1.205411	-32.895792	2748410727023552264172567487936652	290248349	-1,0,11,1,-11	11,10,6,-2	ok
-1.205411	-32.869739	2748410727023552264172567487936652	1286487428	-1,0,11,1,-11	11,10,-2,-1,1	ok
-1.205411	-32.843687	2748410727023552264172567487936652	96558	-1,0,11,1,-11	11,-10,-1,-1	ok
-1.205411	-32.817635	2940212027272951382550052839206327	142233316394122023	-1,0,11,-2,-11	11,-10,0,11	ok
-1.205411	-32.791583	868393478810048777	3631483656924468	-1,0,11,-2,-1,1	11,-10,3,-9	ok
-1.205411	-32.765531	12964222948378701699942207379771502	992640824	-1,0,11,2,11	11,9,-11,-1	ok
-1.205411	-32.739479	26325831014730	352995713	-1,-1,-11,-1,-1,-1	11,9,10	ok
-1.205411	-32.713427	2567647988496652850877349572623559	73898	-1,-1,-11,-1,-11	11,-9,-1,-1	ok
-1.205411	-32.687375	3258283919054648549518178266814811145463419708597064844478923184755	1319310006	-1,-1,-11,-1,-1,-11	11,8,11,-1	ok
-1.205411	-32.661323	4380442112408208634511911011886434	223079981	-1,-1,-11,-5,-11	11,8,1,-3	ok
-1.205411	-32.635271	3218814294124938795	469328181	-1,-1,10,11,1	11,7,-11	ok
-1.205411	-32.609218	518641873583183559	915470633	-1,-1,10,-11,-1	11,6,-11,-1	ok
-1.205411	-32.583166	546919917363442170	35074517889620006	-1,-1,10,-10,1	11,-6,1,10	ok
-1.205411	-32.557114	3834471377	7712409338166449	-1,-1,-10,-1,-1	11,5,2,9	ok
-1.205411	-32.531062	120558133606050403143536502	866590874	-1,-1,-9,-1,6	11,4,-11,-1	ok
-1.205411	-32.505010	418221243677214252	73991070152563724	-1,-1,6,-11,-1	11,4,1,-11	ok
-1.205411	-32.478958	1100886514838084830288657394362509	133040891008063724	-1,-1,4,5,10	11,-4,10,-11	ok
-1.205411	-32.452906	706744842511127547731528407527	137265481237489754	-1,-1,3,1,8	11,3,-11,-11	ok
-1.205411	-32.426854	5302132981179758315182140095702	6075602006	-1,-1,2,-11,8	11,3,-2,1,1	ok
-1.205411	-32.400802	4248339951870	3314003	-1,-1,-2,-1,-1,-1	11,-3,-1,-1,-1	ok
-1.205411	-32.374749	2214666143701329209824027487685384	1603733273	-1,-1,-2,10,10	11,-3,-11,1	ok
-1.205411	-32.348697	32370509942386916025859902	1584816828	-1,-1,1,-11,1,-2	11,2,-11,1	ok
-1.205411	-32.322645	8838922979787477218981561721110985	132991194802061393	-1,-1,1,10,-11	11,2,10,-11	ok
-1.205411	-32.296593	7790240479197346383426448833298827	194449038	-1,-1,1,9,-11	11,2,-9,-1	ok
-1.205411	-32.270541	56209890716480681946747937923211530	36353477559482106	-1,-1,1,2,-11,-1	11,2,-2,10	ok
-1.205411	-32.244489	2732605398941496369500483344263402	2965808	-1,-1,1,1,-11	11,-2,-1,-1,-1	ok
-1.205411	-32.218437	9893796398507197530492031580748326310499195431077390	51338	-1,-1,-1,-1,1,6	11,-2,-1,1	ok
-1.205411	-32.192385	3374961778890	8416481151127349	-1,-1,-1,-1,-1,-1	11,-2,3,9	ok
-1.205411	-32.166333	3374961778890	132974632494469373	-1,-1,-1,-1,-1,-1	11,-2,10,-11	ok
-1.205411	-32.140281	3374961778890	6555411231	-1,-1,-1,-1,-1,-1	11,1,-11,-1,-1	ok
-1.205411	-32.114228	3374961778890	1547487506	-1,-1,-1,-1,-1,-1	11,1,-11,1	ok
-1.205411	-32.088176	3374961778890	11009954094431	-1,-1,-1,-1,-1,-1	11,1,-11,5	ok
-1.205411	-32.062124	64459530020238509	68859151196829840	-1,-1,-1,1,-2,-1	-11,1,-11,10	ok
-1.205411	-32.036072	2731817223178439097460696461816327	132958071218250579	-1,-1,-1,1,-11	-11,1,10,-11	ok
-1.205411	-32.010020	46129817321166174752	132958071218250579	-1,-1,1,-3,1,1	-11,1,10,-11	ok
-1.205411	-31.983968	403869433814867878282152	132958071218250579	-1,-1,1,-10,4	-11,1,10,-11	ok
-1.205411	-31.957916	8838922979787477218981561721110985	66543382011236970	-1,-1,1,10,-11	-11,1,10,10	ok
-1.205411	-31.931864	565234007627905876397323981451502	28903340513964	-1,-1,1,-11,-10	-11,1,10,-6	ok
-1.205411	-31.905812	2214666167982448078249459918082195	819740274	-1,1,-2,10,10	-11,1,-10,1	ok
-1.205411	-31.879760	613402410636273902679218543256995	124821806800937820	-1,1,-2,1,10	-11,1,9,-11	ok
-1.205411	-31.853707	8843327575676243735966079975635264	62115627917260764	-1,1,2,10,-11	-11,1,9,10	ok
-1.205411	-31.827655	790990052328887145803438197905	411859329	-1,1,3,-2,8	-11,1,-9,1	ok
-1.205411	-31.801603	13698584463564	60000187056861030	-1,1,4,-4,1	-11,1,-9,10	ok
-1.205411	-31.775551	6048983316526331051044112240006369	678754054860	-1,1,6,7,-11	-11,1,-9,4	ok
-1.205411	-31.749499	57948121084171505	17943851499	-1,1,8,10	-11,1,9,-3	ok
-1.205411	-31.723447	62115620867970074	62115627917260764	-1,1,9,10	-11,1,9,10	ok
-1.205411	-31.697395	1028348544136111941173320885803080	898769751705	-1,1,-10,-5,10	-11,1,-10,4	ok
-1.205411	-31.671343	2746034893274310399475062980450939	2159789205	-1,1,-10,1,-11	-11,1,-10,-2	ok
-1.205411	-31.645291	15300105596617379	66543382011236970	-1,1,10,9	-11,1,10,10	ok
-1.205411	-31.619238	66543374715025460	66543382011236970	-1,1,10,10	-11,1,10,10	ok
-1.205411	-31.593186	66543374715025460	66543382011236970	-1,1,10,10	-11,1,10,10	ok
-1.205411	-31.567134	66543374715025460	132958071218250579	-1,1,10,10	-11,1,10,-11	ok
-1.205411	-31.541082	66543374715025460	132958071218250579	-1,1,10,10	-11,1,10,-11	ok
-1.205411	-31.515030	8878632987790697619959835386194710	137197650283759905	-1,1,10,10,-11	-11,1,-11,-11	ok
-1.205411	-31.488978	8878632987790697619959835386194710	33622438400708685	-1,1,10,10,-11	-11,1,-11,-10	ok
-1.205411	-31.462926	8878632987790697619959835386194710	228300448482	-1,1,10,10,-11	-11,-2,9,-4	ok
-1.205411	-31.436874	8878632987790697619959835386194710	35025778700069857	-1,1,10,10,-11	-11,-2,1,10	ok
-1.205411	-31.410822	8878632987790697619959835386194710	57965895556396810	-1,1,10,10,-11	-11,2,8,10	ok
-1.205411	-31.384770	8878632987790697619959835386194710	66563091632793724	-1,1,10,10,-11	-11,2,10,10	ok
-1.205411	-31.358717	9453547864298774981689493682169035	66572948085341232	-1,1,10,-11,-11	-11,-3,10,10	ok
-1.205411	-31.332665	2383350625916964483222765459803049	2256408232	-1,1,10,-11,10	-11,3,-10,-2	ok
