delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.353707	-33.000000	577878185750746167078827	603173256	-1,0,0,0,-5,0	11,-4,-11,0	ok
-1.353707	-32.973948	11278141244277937094217735077	31145756	-1,0,0,0,-7,0	11,3,1,-2,0	ok
-1.353707	-32.947896	22573076094694558089061561863014	20132663	-1,0,0,0,-9,0	11,3,0,1,-1	ok
-1.353707	-32.921844	569017662591425920660454914501952	11913	-1,0,0,0,-10,0	11,-3,0,0,0	ok
-1.353707	-32.895792	629352388281964156411803840744517158089	26084	-1,0,0,0,10,2	11,-3,-1,0,0	ok
-1.353707	-32.869739	44832953452454009874924295437693239	603277458	-1,0,0,0,-11,-1	11,2,9,1	ok
-1.353707	-32.843687	10717492777964661460631486700740702	117348	-1,0,0,0,-11,0	11,2,-2,0,0	ok
-1.353707	-32.817635	42342974827715901504632664833473964	21923	-1,0,0,0,11,0	11,2,-1,0,0	ok
-1.353707	-32.791583	2370493241212208595089	7909109313	-1,0,0,-1,3,-1	11,2,0,3,0	ok
-1.353707	-32.765531	705806844440	3633	-1,0,0,-1,1,0	11,2,0,-1	ok
-1.353707	-32.739479	139407756653422700748749779983868965760364030512797664784915470985	150404	-1,0,0,-1,0,10	11,-2,0,0,-1	ok
-1.353707	-32.713427	2409127784936339	48910973	-1,0,0,-1,0,1	11,-2,0,0,1	ok
-1.353707	-32.687375	27258035	775613	-1,0,0,-1,0,0	11,-2,0,1,0	ok
-1.353707	-32.661323	27258035	1195723972735198094	-1,0,0,-1,0,0	11,-2,1,-11,1	ok
-1.353707	-32.635271	27258035	1118621328	-1,0,0,-1,0,0	11,1,-11,0,0	ok
-1.353707	-32.609218	27258035	391650056	-1,0,0,-1,0,0	11,1,10,0	ok
-1.353707	-32.583166	27258035	10939481	-1,0,0,-1,0,0	11,1,6,0	ok
-1.353707	-32.557114	250174895	468006	-1,0,0,1,0,0	11,1,-3,0,0	ok
-1.353707	-32.531062	120805048490	91356	-1,0,0,1,0,-1	11,1,-2,0,0	ok
-1.353707	-32.505010	1064944190671007735795	48276389963341972556	-1,0,0,1,0,-2	11,1,1,1,-4	ok
-1.353707	-32.478958	139506566080648338156535319485303698304154975170179012201832260245	37653	-1,0,0,1,0,10	11,1,1,0,0	ok
-1.353707	-32.452906	19879880900	73344194	-1,0,0,1,-1,0	11,1,-1,0,1	ok
-1.353707	-32.426854	2653594019510	299503571534346381	-1,0,0,1,1,0	11,1,0,-11,-1	ok
-1.353707	-32.400802	325138094381840	15269285723684	-1,0,0,1,-2,0	11,1,0,-6,0	ok
-1.353707	-32.374749	980507157383369216135570	10064319	-1,0,0,1,-5,0	11,1,0,-2,0	ok
-1.353707	-32.348697	205393704659013581435415021614836250	716981	-1,0,0,1,10,1	11,1,0,1,0	ok
-1.353707	-32.322645	13718521607299068219540615881388464	1500756	-1,0,0,-2,10,-1	11,1,0,-1,-1	ok
-1.353707	-32.296593	526369293464	108567455204767375945564487420028	-1,0,0,-2,0,-1	11,-1,0,0,-10	ok
-1.353707	-32.270541	1930099514	2538422006326278	-1,0,0,-2,0,0	11,-1,0,0,-3	ok
-1.353707	-32.244489	4624386757104259949542757920959407337508510293376952	12503627763153	-1,0,0,2,0,6	11,-1,0,0,2	ok
-1.353707	-32.218437	83666064452	2538422006326278	-1,0,0,2,1	11,-1,0,0,-3	ok
-1.353707	-32.192385	710374416441775479899958413414489	108567455204767375945564487420028	-1,0,0,2,10	11,-1,0,0,-10	ok
-1.353707	-32.166333	69175446989	24969085224	-1,0,0,-3,0,0	11,-1,0,-1,0,-1	ok
-1.353707	-32.140281	1984858006847386104734114323059924200	976230148755559274688264	-1,0,0,3,-2,3	11,-1,0,-2,5	ok
-1.353707	-32.114228	1406497404200	71463273722465928	-1,0,0,-4,0,0	11,-1,0,10,0	ok
-1.353707	-32.088176	3991267237522964	12539	-1,0,0,-5,1,0	11,-1,-1,0,0	ok
-1.353707	-32.062124	173811924960800	2386850277522074164750076096381006	-1,0,0,-6,0,0	11,-1,2,0,-11	ok
-1.353707	-32.036072	7700670266034452	32382097157025231	-1,0,0,7,1	11,-1,10,-10	ok
-1.353707	-32.010020	387176100300532453163436127061339	2791128233	-1,0,0,8,-10	11,0,-11,0,-1	ok
-1.353707	-31.983968	2278730682985177589	13715571854	-1,0,0,9,1,0	11,0,-11,-2,0	ok
-1.353707	-31.957916	1185826006901063921006264	66523677131947574	-1,0,0,-10,2,1	11,0,10,10	ok
-1.353707	-31.931864	1195637944795690739	80112728831168	-1,0,0,-10,0,-1	11,0,10,6	ok
-1.353707	-31.905812	12342004459645732214	1104241493	-1,0,0,10,-1,-1	11,0,10,1	ok
-1.353707	-31.879760	58614383682774658202	378633899	-1,0,0,10,-2,0	11,0,10,0	ok
-1.353707	-31.853707	49177136000304986221172660	776076717563	-1,0,0,10,5	11,0,-10,0,-2	ok
-1.353707	-31.827655	2212699275748991946107614190106110	5060129678	-1,0,0,10,10	11,0,9,2	ok
-1.353707	-31.801603	2212699275748991946107614190106110	57930364654760423	-1,0,0,10,10	11,0,8,10	ok
-1.353707	-31.775551	126957146039008183138731309906395	124448954	-1,0,0,-11,9	11,0,7,1	ok
-1.353707	-31.749499	146406918259956389	784807799011103	-1,0,0,-11,0	11,0,-6,-8	ok
-1.353707	-31.723447	592831039668499940	3981723127663274	-1,0,0,-11,0,0	11,0,4,-9	ok
-1.353707	-31.697395	747770628523356902	176031873613405178	-1,0,-1,-7,2	11,0,3,-11,0	ok
-1.353707	-31.671343	124669829625100537612028587675515356327642941423012325	134918	-1,0,-1,1,-11,-6	11,0,3,0	ok
-1.353707	-31.645291	43417220	1402793997871679	-1,0,-1,-1,0,0	11,0,-3,8	ok
-1.353707	-31.619238	528029841303354213956558589520502	2486782004	-1,0,-1,0,10	11,0,2,3	ok
-1.353707	-31.593186	1098163305648875703935	18893	-1,0,-1,0,-4,0	11,0,2,0	ok
-1.353707	-31.567134	8189699301963337267538622907855098734824006771843332085021262060	1057763	-1,0,-1,0,1,-10	11,0,-2,0,-1	ok
-1.353707	-31.541082	730709105	3576789175884053044989230111558	-1,0,-1,0,-1,0	11,0,-2,0,-9	ok
-1.353707	-31.515030	730709105	73905748667312114	-1,0,-1,0,-1,0	11,0,1,-11	ok
-1.353707	-31.488978	730709105	160641117657358319	-1,0,-1,0,-1,0	11,0,1,10,-1	ok
-1.353707	-31.462926	730709105	1255259395640482	-1,0,-1,0,-1,0	-11,0,1,-8,0	ok
-1.353707	-31.436874	3432703706929550627	1887897607	-1,0,-1,0,1,1	-11,0,1,-3,0	ok
-1.353707	-31.410822	1059382757885015027	984798204353834810561107	-1,0,1,0,2,-1	-11,0,1,-2,5	ok
-1.353707	-31.384770	9752460617624991763042818827	42342982	-1,0,1,0,7	-11,0,1,1,-1	ok
-1.353707	-31.358717	528216936647526203354136365831327	212857	-1,0,1,0,10	-11,0,1,-1,0	ok
-1.353707	-31.332665	880533580146965818914511277	45607529341132	-1,0,1,-1,-1,2	-11,0,1,-1,2	ok
-1.353707	-31.306613	164417150828841584851805973671451637514	528216936647526853410710302301257	-1,0,1,1,0,-4	-11,0,1,0,10	ok
-1.353707	-31.280561	24733990104097410871367186717627	528216936647526853410710302301257	-1,0,1,1,9	-11,0,1,0,10	ok
-1.353707	-31.254509	1365090099919702068469963440934996851471752	108661229721975790851517017192382	-1,0,1,2,1,4	-11,0,1,0,-10	ok
-1.353707	-31.228457	54111971833488002	108661229721975790851517017192382	-1,0,1,4,-2,0	-11,0,1,0,-10	ok
-1.353707	-31.202405	63074784369302103764	528216936647526853410710302301257	-1,0,1,-9,0,1	-11,0,1,0,10	ok
-1.353707	-31.176353	76454028220993502	528216936647526853410710302301257	-1,0,1,10,0	-11,0,1,0,10	ok
-1.353707	-31.150301	4790897322794206258924190210402	5821474732	-1,0,1,10,8	-11,0,1,-1,-1,0	ok
-1.353707	-31.124248	892699064557295875889	2349007	-1,0,1,-11,2,0	-11,0,1,1,0	ok
-1.353707	-31.098196	649489291068941669171728050596944853252	613189146002225509519620667300132	-1,0,-2,-1,10,2	-11,0,1,1,10	ok
-1.353707	-31.072144	9847428427812946707046245629436096459446245547117480	9681430804	-1,0,-2,0,1,6	-11,0,1,-4	ok
-1.353707	-31.046092	16733711252855	79078877036233054	-1,0,-2,0,2	-11,0,1,-10,-1	ok
-1.353707	-31.020040	1992666895154568239	35007514705739257	-1,0,2,-1,2,-1	-11,0,1,10	ok
-1.353707	-30.993988	14722778503270502	158215345	-1,0,2,-2,0,1	-11,0,-2,0,1	ok
-1.353707	-30.967936	32830376194124877273955877	428254	-1,0,2,9,5	-11,0,2,1	ok
-1.353707	-30.941884	2215322073841047380818741936848695	528778570768797508201157312311990	-1,0,2,10,10	-11,0,-3,0,10	ok
-1.353707	-30.915832	7690899083253752	21743548437523549477732	-1,0,-3,0,2,0	-11,0,-4,0,-5	ok
-1.353707	-30.889780	139407782901113206422214763525898482752523113024715308640848697630	10068807	-1,0,3,-1,0,10	-11,0,6,0	ok
-1.353707	-30.863727	1931501433846618572190066068026652	57930364314377215	-1,0,3,9,10	-11,0,8,10	ok
-1.353707	-30.837675	640657656662360027	62096914516934055	-1,0,-4,0,-3,0	-11,0,9,10	ok
-1.353707	-30.811623	208265677457225813984730434341652	378606382	-1,0,4,4,-10	-11,0,10,0	ok
-1.353707	-30.785571	29170961780765	10830313879	-1,0,-5,0,2	-11,0,10,-2,0	ok
-1.353707	-30.759519	50333504639009627	15293566568771179	-1,0,-6,-10,0	-11,0,10,9	ok
-1.353707	-30.733467	826611770818710527	58015649113632	-1,0,6,10,1	-11,-1,-9,0,2	ok
