delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.101202	-33.000000	25794617735985840	137520069382767449	-1,-3,7,-10	11,-11,-11,-11	ok
-1.101202	-32.973948	133024313226982652	16005644386954544	-1,3,10,-11	11,-11,-11,9	ok
-1.101202	-32.947896	1684446349389027843827	388195478993	-1,3,-11,-9,3	11,-11,-11,-4	ok
-1.101202	-32.921844	3592703846656556389659877464927674	120805048469	-1,3,-11,3,-11	11,-11,-11,3	ok
-1.101202	-32.895792	576960051195299	581171625973568	-1,3,-11,7	11,-11,-11,7	ok
-1.101202	-32.869739	4101440725178920436581946279899575	720234059	-1,-4,-11,4,-11	11,10,11	ok
-1.101202	-32.843687	117200320033955900	516313023	-1,-4,8,-11	11,10,-11	ok
-1.101202	-32.817635	62162422870984254	516313023	-1,-4,9,10	11,10,-11	ok
-1.101202	-32.791583	68919822644598389	88032908485688	-1,4,-11,10	11,10,-11,6	ok
-1.101202	-32.765531	4380442395889239416699980464647664	11270918741378	-1,4,-11,-5,-11	11,10,-11,5	ok
-1.101202	-32.739479	68929939687216145	3789599479073	-1,-5,-11,10	11,10,-11,-5	ok
-1.101202	-32.713427	54086658265492880	11270918741378	-1,-5,7,10	11,10,-11,5	ok
-1.101202	-32.687375	68940057843664020	88032908485688	-1,5,-11,10	11,10,-11,6	ok
-1.101202	-32.661323	15968445745368402	516313023	-1,5,-11,9	11,10,-11	ok
-1.101202	-32.635271	12445837515233402	516313023	-1,-6,-8,9	11,10,-11	ok
-1.101202	-32.609218	15975203624596295	516313023	-1,6,-11,9	11,10,-11	ok
-1.101202	-32.583166	137384234000244009	516313023	-1,-7,-11,-11	11,10,-11	ok
-1.101202	-32.557114	133156892149412054	137503085830532564	-1,7,10,-11	11,10,-11,-11	ok
-1.101202	-32.531062	3266683302391145	365350974	-1,7,-11,8	11,10,10	ok
-1.101202	-32.505010	133173471480170669	365323944	-1,-8,10,-11	-11,10,10	ok
-1.101202	-32.478958	133190052359129402	250197244	-1,8,10,-11	-11,-10,-10	ok
-1.101202	-32.452906	69000790177361979	171708225	-1,8,-11,10	-11,-10,9	ok
-1.101202	-32.426854	7350946696555929	117381214740191695	-1,8,-11,-9	-11,-10,8,-11	ok
-1.101202	-32.400802	133206634786384634	171708225	-1,-9,10,-11	-11,-10,9	ok
-1.101202	-32.374749	28998199791282735	359106579	-1,-9,-9,-10	-11,-10,10	ok
-1.101202	-32.348697	66691303615197365	133239814610502904	-1,-9,10,10	-11,-10,10,-11	ok
-1.101202	-32.322645	133223218762032749	133239814610502904	-1,9,10,-11	-11,-10,10,-11	ok
-1.101202	-32.296593	137469112434207959	137486103327085905	-1,9,-11,-11	-11,-10,-11,-11	ok
-1.101202	-32.270541	69021043202941934	69031178818888440	-1,9,-11,10	-11,-10,-11,10	ok
-1.101202	-32.244489	69021043202941934	69031178818888440	-1,9,-11,10	-11,-10,-11,10	ok
-1.101202	-32.218437	69021043202941934	33722940581396055	-1,9,-11,10	-11,-10,-11,-10	ok
-1.101202	-32.192385	69021043202941934	69031178818888440	-1,9,-11,10	-11,-10,-11,10	ok
-1.101202	-32.166333	33717017265564479	69031178818888440	-1,9,-11,-10	-11,-10,-11,10	ok
-1.101202	-32.140281	69031171387539990	69031178818888440	-1,-10,-11,10	-11,-10,-11,10	ok
-1.101202	-32.114228	137486092839527655	137486103327085905	-1,-10,-11,-11	-11,-10,-11,-11	ok
-1.101202	-32.088176	133239804286170134	133239814610502904	-1,-10,10,-11	-11,-10,10,-11	ok
-1.101202	-32.062124	133239804286170134	133239814610502904	-1,-10,10,-11	-11,-10,10,-11	ok
-1.101202	-32.036072	133239804286170134	66711053393069074	-1,-10,10,-11	-11,-10,10,10	ok
-1.101202	-32.010020	66711046087671104	31288144507929225	-1,-10,10,10	-11,-10,-10,-10	ok
-1.101202	-31.983968	66711046087671104	64459530738344500	-1,-10,10,10	-11,-10,-10,10	ok
-1.101202	-31.957916	64459523557284590	31288144507929225	-1,-10,-10,10	-11,-10,-10,-10	ok
-1.101202	-31.931864	31288139504878815	359106579	-1,-10,-10,-10	-11,-10,10	ok
-1.101202	-31.905812	31288139504878815	365323944	-1,-10,-10,-10	-11,10,10	ok
-1.101202	-31.879760	31288139504878815	133256401683868569	-1,-10,-10,-10	-11,10,10,-11	ok
-1.101202	-31.853707	64459523557284590	133256401683868569	-1,-10,-10,10	-11,10,10,-11	ok
-1.101202	-31.827655	64459523557284590	133256401683868569	-1,-10,-10,10	-11,10,10,-11	ok
-1.101202	-31.801603	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.775551	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.749499	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.723447	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.697395	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.671343	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.645291	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.619238	66711046087671104	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.101202	-31.593186	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-1.101202	-31.567134	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-1.101202	-31.541082	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-1.101202	-31.515030	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-1.101202	-31.488978	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
