delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.229459	-33.000000	617251933982436413587596182584652	178954799	-1,0,-11,1,10	11,10,-9,0	ok
-1.229459	-32.973948	68114272937450	8085008472494249	-1,0,-11,1,-1,-1	11,10,-3,9	ok
-1.229459	-32.947896	2064898715	30058359	-1,0,-11,-1,0	11,10,1,2	ok
-1.229459	-32.921844	263986495652	142233316394122023	-1,0,-11,-1,-1,0	11,-10,0,11	ok
-1.229459	-32.895792	638793832009523381691835506050	69244136503577853	-1,0,-11,-1,8	11,-10,0,-11	ok
-1.229459	-32.869739	10769727663099995084843096181311615	75137623800518	-1,0,-11,-1,11	11,-10,-10,6	ok
-1.229459	-32.843687	10120112685661138170022855667962415	709910018	-1,0,-11,0,11	11,9,-11,0	ok
-1.229459	-32.817635	10120112685661138170022855667962415	13825889	-1,0,-11,0,11	11,9,4,1	ok
-1.229459	-32.791583	2398780970005435642570851271366940	69223834398812939	-1,0,-11,0,-11	11,-9,0,-11	ok
-1.229459	-32.765531	2398780970005435642570851271366940	966394644	-1,0,-11,0,-11	11,8,-11,-1	ok
-1.229459	-32.739479	2398780970005435642570851271366940	69203536758856544	-1,0,-11,0,-11	11,-8,0,-11	ok
-1.229459	-32.713427	2398780970005435642570851271366940	160870245775707293	-1,0,-11,0,-11	11,7,2,11	ok
-1.229459	-32.687375	2398780970005435642570851271366940	1740942506	-1,0,-11,0,-11	11,6,-11,1	ok
-1.229459	-32.661323	2398780970005435642570851271366940	30273622994	-1,0,-11,0,-11	11,-6,7,3	ok
-1.229459	-32.635271	2398780970005435642570851271366940	549654	-1,0,-11,0,-11	11,5,1,-1,0	ok
-1.229459	-32.609218	2398780970005435642570851271366940	612342488	-1,0,-11,0,-11	11,4,-11,0	ok
-1.229459	-32.583166	2398780970005435642570851271366940	58616654399	-1,0,-11,0,-11	11,4,1,4	ok
-1.229459	-32.557114	2398780970005435642570851271366940	23880059754643806	-1,0,-11,0,-11	11,-4,6,-10	ok
-1.229459	-32.531062	2398780970005435642570851271366940	137265481237489754	-1,0,-11,0,-11	11,3,-11,-11	ok
-1.229459	-32.505010	2398780970005435642570851271366940	771881	-1,0,-11,0,-11	11,3,-2,-1,0	ok
-1.229459	-32.478958	2398780970005435642570851271366940	146495955143957334	-1,0,-11,0,-11	11,-3,0,-11,0	ok
-1.229459	-32.452906	2398780970005435642570851271366940	1177798823	-1,0,-11,0,-11	11,-3,10,1	ok
-1.229459	-32.426854	2398780970005435642570851271366940	819699783	-1,0,-11,0,-11	11,2,-11,-1	ok
-1.229459	-32.400802	2398780970005435642570851271366940	132991194802061393	-1,0,-11,0,-11	11,2,10,-11	ok
-1.229459	-32.374749	2398780970005435642570851271366940	214773153	-1,0,-11,0,-11	11,2,6,-2	ok
-1.229459	-32.348697	2398780970005435642570851271366940	35031868550726768	-1,0,-11,0,-11	11,2,1,10	ok
-1.229459	-32.322645	2398780970005435642570851271366940	33746626317288908	-1,0,-11,0,-11	11,-2,-1,10	ok
-1.229459	-32.296593	2398780970005435642570851271366940	71473669135832084	-1,0,-11,0,-11	11,-2,-1,-11	ok
-1.229459	-32.270541	2398780970005435642570851271366940	44873579	-1,0,-11,0,-11	11,-2,-2,-2,0	ok
-1.229459	-32.244489	2398780970005435642570851271366940	132974632494469373	-1,0,-11,0,-11	11,-2,10,-11	ok
-1.229459	-32.218437	2567647961367320582579832139747490	558866006	-1,0,-11,-1,-11	11,1,-11,0	ok
-1.229459	-32.192385	573024187102859427165004082491790	1547487506	-1,0,-11,-1,10	11,1,-11,1	ok
-1.229459	-32.166333	76162556615	68859151567934006	-1,0,-11,-1,1	11,1,-11,10	ok
-1.229459	-32.140281	6498513009	132958071733921154	-1,-1,-11,-1,-1	11,1,10,-11	ok
-1.229459	-32.114228	58254237116018729748027	66543382376047556	-1,-1,-11,6,4	11,1,10,10	ok
-1.229459	-32.088176	518641873583183559	398311178	-1,-1,10,-11,-1	11,1,-10,-1	ok
-1.229459	-32.062124	10101186875841550659	117125023176914303	-1,-1,10,-11,-2	11,1,8,-11	ok
-1.229459	-32.036072	8878632918997250685600124363595970	7078181	-1,-1,10,10,-11	11,1,4,1	ok
-1.229459	-32.010020	692869204316277	37705697186328254	-1,-1,10,5,1	11,1,2,10	ok
-1.229459	-31.983968	591063599029454099303885239426358210523902	1224533478947296749	-1,-1,-10,-1,-1,4	11,1,-2,-11,1	ok
-1.229459	-31.957916	12221278777710	35019689908080090	-1,-1,9,3,1	-11,1,1,10	ok
-1.229459	-31.931864	77554132488664794951670518061500	91357	-1,-1,7,-8,9	-11,-1,1,1	ok
-1.229459	-31.905812	61564315879617747807424905	533508241799522529	-1,-1,4,-11,5	-11,-1,-1,-1,3	ok
-1.229459	-31.879760	1181642722453828805760885807034875	754325871376642331659432	-1,-1,3,-6,10	-11,-1,-1,1,5	ok
-1.229459	-31.853707	8843327507088064063461663981305280	250600057	-1,-1,2,10,-11	-11,-1,-1,-2,-1	ok
-1.229459	-31.827655	139273952635134	19883669632	-1,-1,-2,1,2	-11,-1,-1,-2,1	ok
-1.229459	-31.801603	657737478482736960	2731817223178440575788731284518257	-1,-1,-2,10,1	-11,-1,-1,1,-11	ok
-1.229459	-31.775551	2370790840695620842116497259713277	705829418757	-1,-1,1,-11,10	-11,-1,-1,1,-2	ok
-1.229459	-31.749499	2214010359232145026291181011669452	3375013740300	-1,-1,1,10,10	-11,-1,-1,-1,-1,-1	ok
-1.229459	-31.723447	84577898323474110	525090600	-1,-1,1,-9,1	-11,-1,-1,-1,1	ok
-1.229459	-31.697395	710859582710905298288980420591785	2643829	-1,-1,1,2,10	-11,-1,-1,-1,-1	ok
-1.229459	-31.671343	613189155270167498041065741058902	2643829	-1,-1,1,1,10	-11,-1,-1,-1,-1	ok
-1.229459	-31.645291	137520068858324777	2643829	-1,-1,-1,-1,-1,1	-11,-1,-1,-1,-1	ok
-1.229459	-31.619238	3374961778890	2643829	-1,-1,-1,-1,-1,-1	-11,-1,-1,-1,-1	ok
-1.229459	-31.593186	3374961778890	2643829	-1,-1,-1,-1,-1,-1	-11,-1,-1,-1,-1	ok
-1.229459	-31.567134	3374961778890	2643829	-1,-1,-1,-1,-1,-1	-11,-1,-1,-1,-1	ok
-1.229459	-31.541082	3374961778890	2643829	-1,-1,-1,-1,-1,-1	-11,-1,-1,-1,-1	ok
-1.229459	-31.515030	137520068858324777	128036162445137893668204918864232	-1,-1,-1,-1,-1,1	-11,-1,-1,1,-10	ok
-1.229459	-31.488978	123554232805022470152	7031523845280760	-1,-1,-1,1,-3,-1	-11,-1,1,9	ok
-1.229459	-31.462926	2732605398941496369500483344263402	73927071732449190	-1,-1,1,1,-11	-11,1,1,-11	ok
-1.229459	-31.436874	3573718492221111939274377790205652	79078876240852005	-1,-1,1,3,-11	-11,1,2,-11	ok
-1.229459	-31.410822	335323734645680640	54027643587943599	-1,-1,1,-10,1	-11,1,7,10	ok
-1.229459	-31.384770	2214010359232145026291181011669452	52368350244	-1,-1,1,10,10	-11,1,-10,-1,1	ok
-1.229459	-31.358717	8838922979787477218981561721110985	66543382011236970	-1,-1,1,10,-11	-11,1,10,10	ok
-1.229459	-31.332665	87444641623836629	66543382011236970	-1,1,-2,-9,1	-11,1,10,10	ok
-1.229459	-31.306613	37584731534	132958071218250579	-1,1,2,-2,1	-11,1,10,-11	ok
-1.229459	-31.280561	2215322122414072131546030954512684	32393580678117232	-1,1,2,10,10	-11,-2,10,-10	ok
-1.229459	-31.254509	22078411751348874	1439027107	-1,1,3,-8,1	-11,-2,1,3	ok
-1.229459	-31.228457	525602724621394922901792943584725	62134345546949460	-1,1,4,10,-10	-11,2,9,10	ok
-1.229459	-31.202405	2220575880852671867167211757463505	66563091632793724	-1,1,6,10,10	-11,2,10,10	ok
-1.229459	-31.176353	57948121084171505	349845	-1,1,8,10	-11,3,-2,1	ok
-1.229459	-31.150301	518779784779614539	384105	-1,1,9,-10,1	-11,-4,-2,1	ok
-1.229459	-31.124248	2224523351101539202167921067876835	62190523818559830	-1,1,9,10,10	-11,5,9,10	ok
-1.229459	-31.098196	616823184448707801834465399740789	117305820553402890	-1,1,-10,1,10	-11,7,8,-11	ok
-1.229459	-31.072144	616823184448707801834465399740789	66681441326167675	-1,1,-10,1,10	-11,8,10,10	ok
-1.229459	-31.046092	957190702776748960836956516055459	352969144	-1,1,10,4,10	-11,9,10	ok
-1.229459	-31.020040	15300105596617379	66701181608454382	-1,1,10,9	-11,9,10,10	ok
-1.229459	-30.993988	3429480327909973875	6088284	-1,1,10,-10,-2	-11,-10,-2,-2	ok
-1.229459	-30.967936	66543374715025460	35123307398983789	-1,1,10,10	-11,-10,1,10	ok
-1.229459	-30.941884	66543374715025460	43753650103609935	-1,1,10,10	-11,10,4,10	ok
-1.229459	-30.915832	66543374715025460	62284238917966080	-1,1,10,10	-11,10,9,10	ok
-1.229459	-30.889780	66543374715025460	7719466110	-1,1,10,10	-11,10,-10,2	ok
-1.229459	-30.863727	2225840538306857047055153497572930	32491316139266307	-1,1,10,10,10	-11,10,10,-10	ok
-1.229459	-30.837675	2225840538306857047055153497572930	66720926273439432	-1,1,10,10,10	-11,10,10,10	ok
-1.229459	-30.811623	2225840538306857047055153497572930	66720926273439432	-1,1,10,10,10	-11,10,10,10	ok
-1.229459	-30.785571	2225840538306857047055153497572930	66720926273439432	-1,1,10,10,10	-11,10,10,10	ok
-1.229459	-30.759519	2225840538306857047055153497572930	66720926273439432	-1,1,10,10,10	-11,10,10,10	ok
-1.229459	-30.733467	2225840538306857047055153497572930	66720926273439432	-1,1,10,10,10	-11,10,10,10	ok
-1.229459	-30.707415	2225840538306857047055153497572930	66720925908142496	-1,1,10,10,10	10,10,10,10	ok
-1.229459	-30.681363	2225840538306857047055153497572930	66720925908142496	-1,1,10,10,10	10,10,10,10	ok
-1.229459	-30.655311	2225840562679803312173733158786429	66720925908142496	-1,-2,10,10,10	10,10,10,10	ok
-1.229459	-30.629259	3312460907093853951495844784	66720925908142496	-1,-2,10,10,6	10,10,10,10	ok
-1.229459	-30.603206	664209615613183949908269996456119	66720925908142496	-1,-2,-10,-2,10	10,10,10,10	ok
-1.229459	-30.577154	527281898971936964174687622796544	66720925908142496	-1,-2,-9,10,-10	10,10,10,10	ok
-1.229459	-30.551102	2216634565596786495919483143003584	66720925908142496	-1,-2,3,10,10	10,10,10,10	ok
-1.229459	-30.525050	2068230511933309009532566239959339	66720925908142496	-1,-2,2,-10,10	10,10,10,10	ok
-1.229459	-30.498998	371299030837877	66720925908142496	-1,-2,-2,-2,2	10,10,10,10	ok
-1.229459	-30.472946	1426370070456414418544	66720925908142496	-1,-2,2,-9,3	10,10,10,10	ok
-1.229459	-30.446894	263616362835108416628183361183499	66720925908142496	-1,-2,3,-6,-10	10,10,10,10	ok
-1.229459	-30.420842	115146197592586087004091102374	66720925908142496	-1,2,-7,9,7	10,10,10,10	ok
-1.229459	-30.394790	62134338496596750	66720925908142496	-1,2,9,10	10,10,10,10	ok
-1.229459	-30.368737	890083657806334303688075376222975	66720925908142496	-1,2,-10,-4,10	10,10,10,10	ok
-1.229459	-30.342685	5898010203613268303332770	32491315884349396	-1,2,10,5,5	10,10,10,-10	ok
-1.229459	-30.316633	2078135427568666660808200203270654	32491315884349396	-1,2,10,-10,10	10,10,10,-10	ok
-1.229459	-30.290581	3530495764003857315975	32491315884349396	-1,2,10,-10,3	10,10,10,-10	ok
-1.229459	-30.264529	66563084335501754	32491315884349396	-1,2,10,10	10,10,10,-10	ok
-1.229459	-30.238477	66563084335501754	32491315884349396	-1,2,10,10	10,10,10,-10	ok
-1.229459	-30.212425	527842671426926431338885584822360	32491315884349396	-1,2,10,10,-10	10,10,10,-10	ok
-1.229459	-30.186373	66572940787509002	15359086166696990	-1,-3,10,10	10,10,10,9	ok
-1.229459	-30.160321	2224523424187924007112413138111435	15359086166696990	-1,-3,9,10,10	10,10,10,9	ok
-1.229459	-30.134269	1931501543413369431890945541251502	15359086166696990	-1,-3,3,9,10	10,10,10,9	ok
-1.229459	-30.108216	451932888737556857425611213800402	15359086166696990	-1,-3,-4,9,-10	10,10,10,9	ok
-1.229459	-30.082164	62153060355222545	3113252368706890	-1,3,9,10	10,10,10,8	ok
-1.229459	-30.056112	218455659081134801565513264902	1329058850632496	-1,3,-10,4,-8	10,10,10,-8	ok
