delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.407816	-33.000000	2600339	21923	-1,0,0,0,0,0	11,2,-1,0,0	ok
-1.407816	-32.973948	2600339	837843	-1,0,0,0,0,0	11,2,0,1,0	ok
-1.407816	-32.947896	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.407816	-32.921844	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.407816	-32.895792	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.407816	-32.869739	2600339	48910973	-1,0,0,0,0,0	11,-2,0,0,1	ok
-1.407816	-32.843687	2600339	785763881	-1,0,0,0,0,0	11,1,11,0	ok
-1.407816	-32.817635	2600339	6758304	-1,0,0,0,0,0	11,1,-5,0,0	ok
-1.407816	-32.791583	2600339	212204	-1,0,0,0,0,0	11,1,2,0,0	ok
-1.407816	-32.765531	2600339	442917962172381569965278	-1,0,0,0,0,0	11,1,1,0,5	ok
-1.407816	-32.739479	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.407816	-32.713427	2600339	13817627599328	-1,0,0,0,0,0	11,1,-1,0,2	ok
-1.407816	-32.687375	2600339	1610270352969	-1,0,0,0,0,0	11,1,0,3,1	ok
-1.407816	-32.661323	2600339	716981	-1,0,0,0,0,0	11,1,0,1,0	ok
-1.407816	-32.635271	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.407816	-32.609218	2600339	2539272612403806	-1,0,0,0,0,0	11,1,0,0,-3	ok
-1.407816	-32.583166	2600339	133881	-1,0,0,0,0,0	11,1,0,0,-1	ok
-1.407816	-32.557114	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.407816	-32.531062	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.407816	-32.505010	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.407816	-32.478958	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.407816	-32.452906	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.407816	-32.426854	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.407816	-32.400802	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.407816	-32.374749	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.407816	-32.348697	4538043545	5028	-1,0,0,0,0,-1	11,-1,0,0,0	ok
-1.407816	-32.322645	4538043545	46209669	-1,0,0,0,0,-1	11,-1,0,0,1	ok
-1.407816	-32.296593	4538043545	28316553	-1,0,0,0,0,-1	11,-1,0,-1,0,0	ok
-1.407816	-32.270541	4538043545	1077605219994	-1,0,0,0,0,-1	11,-1,0,-5,0	ok
-1.407816	-32.244489	998767320547577	1020277356	-1,0,0,0,0,1	11,-1,1,0,-1,0	ok
-1.407816	-32.218437	998767320547577	797022753	-1,0,0,0,0,1	11,-1,10,0,0	ok
-1.407816	-32.192385	998767320547577	110900954339	-1,0,0,0,0,1	11,0,-11,3	ok
-1.407816	-32.166333	474075634821567328445	1529127929	-1,0,0,0,0,-2	11,0,10,-1,0	ok
-1.407816	-32.140281	77971519449922417203419339	558932873	-1,0,0,0,0,2	11,0,-10,0,0	ok
-1.407816	-32.114228	37746956396862436831293451918222220	270130124	-1,0,0,0,0,3	11,0,-9,0,0	ok
-1.407816	-32.088176	4534061320216858634228489299531121720466252467938202	41418965127323	-1,0,0,0,0,6	11,0,-7,0,2	ok
-1.407816	-32.062124	5893445890180755132129303895580738025395601534030005025588135839	6158273	-1,0,0,0,0,-10	11,0,-5,0,0	ok
-1.407816	-32.036072	139309012839995604191019650650922986816864076246959962020198931839	84518943415152029	-1,0,0,0,0,10	11,0,3,-11	ok
-1.407816	-32.010020	66720926273439452	391148	-1,0,0,0,-1,1	11,0,-3,0,0	ok
-1.407816	-31.983968	524475077	99065684618	-1,0,0,0,-1,0	11,0,2,-4,0	ok
