delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.189379	-33.000000	1064677814380486899684	2538744374	-1,-1,10,11,-3	11,10,11,1	ok
-1.189379	-32.973948	518641873583183559	1019419259	-1,-1,10,-11,-1	11,10,-11,-1	ok
-1.189379	-32.947896	579727045809	1019419259	-1,-1,10,-2,1	11,10,-11,-1	ok
-1.189379	-32.921844	491739781848030270	1019419259	-1,-1,9,-11,-1	11,10,-11,-1	ok
-1.189379	-32.895792	112368644912476355265	387027979088	-1,-1,7,11,2	11,10,-11,-4	ok
-1.189379	-32.869739	8171903674377	365350974	-1,-1,-5,-1,-1,-1	11,10,10	ok
-1.189379	-32.843687	22946395372319252700	762978494	-1,-1,3,-11,-1,-1	11,10,9,1	ok
-1.189379	-32.817635	99355152591609727059	79280948437122119	-1,-1,-3,11,2	11,10,2,-11	ok
-1.189379	-32.791583	1948349953360127	3659843	-1,-1,2,-5,-2	11,-10,1,-2	ok
-1.189379	-32.765531	3733566288517778100384918713978723973257444483494678276953535796100	339878	-1,-1,-2,1,1,-11	11,-10,-1,1	ok
-1.189379	-32.739479	2179672624571026815	2762403	-1,-1,1,11,1	11,-10,-4,-1	ok
-1.189379	-32.713427	2953250024123834062110	1865413718	-1,-1,1,-11,-1,1	11,9,-11,1	ok
-1.189379	-32.687375	8838922979787477218981561721110985	500275874	-1,-1,1,10,-11	11,9,-11	ok
-1.189379	-32.661323	5301264448318748806070358623136252	74097825873933764	-1,-1,1,6,-11	11,9,1,-11	ok
-1.189379	-32.635271	38398524054527	5621975681	-1,-1,1,-2,-1,-1	11,8,11,-2	ok
-1.189379	-32.609218	703887579919480527473939201027	37795873265659256	-1,-1,-1,1,8	11,8,2,10	ok
-1.189379	-32.583166	3374961778890	4254523868	-1,-1,-1,-1,-1,-1	11,7,-11,-2	ok
-1.189379	-32.557114	3374961778890	1740942506	-1,-1,-1,-1,-1,-1	11,6,-11,1	ok
-1.189379	-32.531062	3374961778890	74023084748210381	-1,-1,-1,-1,-1,-1	11,-6,1,-11	ok
-1.189379	-32.505010	3374961778890	40624938209702958	-1,-1,-1,-1,-1,-1	11,5,3,10	ok
-1.189379	-32.478958	3374961778890	866590874	-1,-1,-1,-1,-1,-1	11,4,-11,-1	ok
-1.189379	-32.452906	249080812253358131706284	11369274	-1,-1,-1,-1,1,-2	11,4,-2,-1,-1	ok
-1.189379	-32.426854	703887579919480527473939201027	68909714511777006	-1,-1,-1,1,8	11,-4,-11,10	ok
-1.189379	-32.400802	4891005786930341317084730315037287747572537962153151045170533949777	68899599696002063	-1,-1,1,-2,2,-11	11,3,-11,10	ok
-1.189379	-32.374749	4653256755922970676412914418205835	39141601865846381	-1,-1,1,5,-11	11,3,-3,10	ok
-1.189379	-32.348697	8838922979787477218981561721110985	285657256709	-1,-1,1,10,-11	11,-3,1,-5	ok
-1.189379	-32.322645	2370790840695620842116497259713277	3693665511608	-1,-1,1,-11,10	11,-3,-11,-5	ok
-1.189379	-32.296593	32370509942386916025859902	1584816828	-1,-1,1,-11,1,-2	11,2,-11,1	ok
-1.189379	-32.270541	3735720916420258681771118401619679156626635089544002642771720200364	137231562879314448	-1,1,-2,-2,1,-11	11,2,-11,-11	ok
-1.189379	-32.244489	20400980013748724	32399323965760983	-1,1,2,-8,1	11,2,10,-10	ok
-1.189379	-32.218437	1254038687553807329	84566110468038738	-1,1,2,-11,1	11,2,3,-11	ok
-1.189379	-32.192385	2373576907605964139205940098564999	73937735572001279	-1,1,3,-11,10	11,-2,1,-11	ok
-1.189379	-32.166333	2738128231372257669957850141632614	1233861048629	-1,1,-5,1,-11	11,-2,1,5	ok
-1.189379	-32.140281	8865379032161488885518445790795034	7360396304018879	-1,1,7,10,-11	11,-2,-2,9	ok
-1.189379	-32.114228	3956972978810061221780	418747309	-1,1,9,2,4	-11,-2,-9,1	ok
-1.189379	-32.088176	8876422791889063689326222724775994	132974631978766684	-1,1,-10,10,-11	-11,-2,10,-11	ok
-1.189379	-32.062124	2937691725565221825167628006561929	1547431875	-1,1,-10,-2,-11	-11,1,-11,1	ok
-1.189379	-32.036072	48251599704746205305	3799609530	-1,1,10,10,2	-11,1,-11,-2	ok
-1.189379	-32.010020	66543374715025460	111816495630	-1,1,10,10	-11,1,-11,3	ok
-1.189379	-31.983968	9453547864298774981689493682169035	7324551822005400	-1,1,10,-11,-11	-11,1,-11,-9	ok
-1.189379	-31.957916	2383350625916964483222765459803049	68859151196829840	-1,1,10,-11,10	-11,1,-11,10	ok
-1.189379	-31.931864	132958060904839289	68859151196829840	-1,1,10,-11	-11,1,-11,10	ok
-1.189379	-31.905812	168716308663369108323601561179	68859151196829840	-1,1,10,-11,7	-11,1,-11,10	ok
-1.189379	-31.879760	754291219872280766284530	137197650283759905	-1,1,10,-11,4	-11,1,-11,-11	ok
-1.189379	-31.853707	7237140331624334991495	137197650283759905	-1,1,10,-11,3	-11,1,-11,-11	ok
-1.189379	-31.827655	77162253194122495749	137197650283759905	-1,1,10,-11,2	-11,1,-11,-11	ok
-1.189379	-31.801603	78266641710215514114	137197650283759905	-1,1,-11,-11,2	-11,1,-11,-11	ok
-1.189379	-31.775551	2384050094192608300286082871334739	137197650283759905	-1,1,-11,-11,10	-11,1,-11,-11	ok
-1.189379	-31.749499	8880843665220786115031506783813205	68859151196829840	-1,1,-11,10,-11	-11,1,-11,10	ok
-1.189379	-31.723447	8880843665220786115031506783813205	68859151196829840	-1,1,-11,10,-11	-11,1,-11,10	ok
-1.189379	-31.697395	2226499387790298868551615804415130	68859151196829840	-1,1,-11,10,10	-11,1,-11,10	ok
-1.189379	-31.671343	2226499387790298868551615804415130	33622438400708685	-1,1,-11,10,10	-11,1,-11,-10	ok
-1.189379	-31.645291	528029692177204752208883289144755	132974631978766684	-1,1,-11,10,-10	-11,-2,10,-11	ok
-1.189379	-31.619238	2078755812815226760761952808262530	62124986203395039	-1,1,-11,-10,10	-11,-2,9,10	ok
-1.189379	-31.593186	9455883371214147643783065378034574	2286411700813164	-1,-2,-11,-11,-11	-11,-2,-2,-3,2	ok
-1.189379	-31.567134	8878633056584144954088721001721752	37712132703315484	-1,-2,10,10,-11	-11,-2,2,10	ok
-1.189379	-31.541082	66553228978034252	541680822088549	-1,-2,10,10	-11,2,10,7	ok
-1.189379	-31.515030	9448878580887082158855505807747502	132991194286326589	-1,-2,9,-11,-11	-11,2,10,-11	ok
-1.189379	-31.488978	712559933131893928690255808013449	133007758141026639	-1,-2,-5,2,10	-11,-3,10,-11	ok
-1.189379	-31.462926	9416249559153112171533180411294389	40590920814751380	-1,-2,2,-11,-11	-11,-3,3,10	ok
-1.189379	-31.436874	711102290089115155766039502086627	137265480713532732	-1,-2,-2,2,10	-11,3,-11,-11	ok
-1.189379	-31.410822	206358662504409886851475094	66602524011032757	-1,-2,-2,2,6	-11,4,10,10	ok
-1.189379	-31.384770	2215322146700584806443554973102579	133090600625001349	-1,-2,2,10,10	-11,5,10,-11	ok
-1.189379	-31.358717	712073761893574017230125460289752	6710268280457259	-1,-2,-4,2,10	-11,7,-10,-9	ok
-1.189379	-31.332665	57965888746645460	66681441326167675	-1,2,8,10	-11,8,10,10	ok
-1.189379	-31.306613	2945270006135730	56096390168944257	-1,2,-10,8	-11,9,-8,10	ok
-1.189379	-31.280561	29778776106691933629	66701181608454382	-1,2,10,-10,2	-11,9,10,10	ok
