delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.241483	-33.000000	11455540726021074605871224118180002	35129409962943284	-1,0,10,1,11	11,10,1,10	ok
-1.241483	-32.973948	1176391626380	142250736273492593	-1,0,10,-4,0	11,10,0,11	ok
-1.241483	-32.947896	8336638298859698353530921343563785	32600816797008543	-1,0,10,-10,-11	11,-10,0,10	ok
-1.241483	-32.921844	66523669472059877	7064453086810328	-1,0,10,10	11,-10,1,9	ok
-1.241483	-32.895792	1818313831304149214	709910018	-1,0,10,-11,1	11,9,-11,0	ok
-1.241483	-32.869739	266381771633273714	171745289	-1,0,10,-11,0	11,9,-9,0	ok
-1.241483	-32.843687	266381771633273714	69223834398812939	-1,0,10,-11,0	11,-9,0,-11	ok
-1.241483	-32.817635	266381771633273714	953425256	-1,0,10,-11,0	11,8,11,0	ok
-1.241483	-32.791583	959164297621823900	16735983	-1,0,10,11,-1	11,8,-1,2	ok
-1.241483	-32.765531	959164297621823900	329230608	-1,0,10,11,-1	11,7,10	ok
-1.241483	-32.739479	3218633558321557502	259122642132697503	-1,0,10,11,1	11,-7,10,11	ok
-1.241483	-32.713427	274162637485371215	69162954870750719	-1,0,-11,-11,0	11,-6,0,-11	ok
-1.241483	-32.687375	33628933508101141188473730548178215	659879934	-1,0,-11,10,11	11,5,9,1	ok
-1.241483	-32.661323	282170960320176095	35756	-1,0,-11,10,-1	11,-5,-2,0	ok
-1.241483	-32.635271	23675081889598118574830746441674350	25809147866574879	-1,0,-11,7,11	11,4,7,-10	ok
-1.241483	-32.609218	52074008031639902	69122390834023674	-1,0,-11,-4,-2,0	11,-4,0,-11	ok
-1.241483	-32.583166	3143624684994734134297999072521470	594107663	-1,0,-11,2,-11	11,3,-11,0	ok
-1.241483	-32.557114	13712094002	109904604744454004	-1,0,-11,-2,0	11,3,7,-11	ok
-1.241483	-32.531062	11458303593928022049456728996729375	33764394711691688	-1,0,-11,1,11	11,3,-1,10	ok
-1.241483	-32.505010	2747618563643138038319683350329777	68243	-1,0,-11,1,-11	11,-3,-1,1	ok
-1.241483	-32.478958	715377557616497742940349772002	576284253	-1,0,-11,1,8	11,2,-11,0	ok
-1.241483	-32.452906	124742844144487175	34635672393	-1,0,-11,1,-2,-1	11,2,-11,-3	ok
-1.241483	-32.426854	2793306869264030	280193606	-1,0,-11,1,1,-1	11,2,-10,0	ok
-1.241483	-32.400802	6444360155	365783606	-1,0,-11,-1,-1	11,2,2,-3	ok
-1.241483	-32.374749	2064898715	2384750332417720297432380194020013	-1,0,-11,-1,0	11,2,-1,0,-11	ok
-1.241483	-32.348697	2064898715	299534022040207208	-1,0,-11,-1,0	11,-2,0,-11,-1	ok
-1.241483	-32.322645	2064898715	35031868815422324	-1,0,-11,-1,0	11,-2,-1,-10,0	ok
-1.241483	-32.296593	2064898715	2344673	-1,0,-11,-1,0	11,-2,-3,-1,0	ok
-1.241483	-32.270541	2064898715	2819967428	-1,0,-11,-1,0	11,1,11,-1,0	ok
-1.241483	-32.244489	765658174180744413189593928565053664003153795190160365	558866006	-1,0,-11,-1,-1,-7	11,1,-11,0	ok
-1.241483	-32.218437	26298206859290	3799696703	-1,0,-11,-1,-1,-1	11,1,-11,-2	ok
-1.241483	-32.192385	263986495652	132958071733921154	-1,0,-11,-1,-1,0	11,1,10,-11	ok
-1.241483	-32.166333	26298206859290	66543382376047556	-1,0,-11,-1,-1,-1	11,1,10,10	ok
