delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.287575	-33.000000	15195826471952	966350681	-1,0,1,0,2	11,-9,11,0	ok
-1.287575	-32.973948	705600779856413874061878303752	15408367670394258	-1,0,1,0,7,-1	11,8,-1,-10	ok
-1.287575	-32.947896	528216936647526203354136365831327	329230608	-1,0,1,0,10	11,7,10	ok
-1.287575	-32.921844	42360321618491615030347473077278127	69183243583054008	-1,0,1,0,11,0	11,-7,0,-11	ok
-1.287575	-32.895792	2843516951565969077239440778453393179488094337025993998314872615702	69173098669005869	-1,0,1,-1,0,-11	11,6,0,-11	ok
-1.287575	-32.869739	95461818206274239706991139	1254979928	-1,0,1,-1,0,2	11,5,10,1	ok
-1.287575	-32.843687	5911765036192809023999215918190204274953627	2848652918	-1,0,1,1,2,4	11,-5,0,1,1	ok
-1.287575	-32.817635	143164667252	1223665163	-1,0,1,-2,-1,0	11,4,10,1	ok
-1.287575	-32.791583	3126733673330734545440346329713139	32537391104745599	-1,0,1,2,-11	11,4,0,10	ok
-1.287575	-32.765531	698345805106952	275009856	-1,0,1,4,-2	11,-4,1,2,0	ok
-1.287575	-32.739479	26526323879250841929726735116737577	1192941413	-1,0,1,8,11	11,3,10,1	ok
-1.287575	-32.713427	640926993322429277	167309	-1,0,1,10,1	11,3,1,1	ok
-1.287575	-32.687375	33494488709413699828580547811633652	1104006533	-1,0,1,10,11	11,-3,0,-3,0	ok
-1.287575	-32.661323	120860575925697400970522144077341527	32520109262668019	-1,0,1,-11,0,3	11,-3,0,10	ok
-1.287575	-32.635271	155754971233761902	808241093	-1,0,1,-11,0	11,2,11,0	ok
-1.287575	-32.609218	79067653812463055	66563091997658333	-1,0,-2,10,0	11,2,10,10	ok
-1.287575	-32.583166	3574423965682646725324110973277	90358865161777718	-1,0,-2,-1,0,-3	11,2,4,-11	ok
-1.287575	-32.557114	22608677968523753925162716428565	16012417469190198	-1,0,-2,0,-9,0	11,2,1,-10	ok
-1.287575	-32.531062	53975670765665	308183267495515418	-1,0,-2,0,-2,0	11,2,-1,-11,-1	ok
-1.287575	-32.505010	445057651532273463263855	187159598738093	-1,0,-2,0,5	11,-2,0,5,1	ok
-1.287575	-32.478958	42377674627198447002375193046755214	84789002279	-1,0,2,0,11,0	11,-2,0,2,1	ok
-1.287575	-32.452906	1939663098881338376807529431253125	1139715930181776863	-1,0,2,1,2,-3	11,-2,0,-11,1	ok
-1.287575	-32.426854	16929085829256401264	37712132977950269	-1,0,2,3,-3,0	11,-2,2,10	ok
-1.287575	-32.400802	1284073946060282720	558866006	-1,0,2,10,-1,0	11,1,-11,0	ok
-1.287575	-32.374749	165621782060777264	558866006	-1,0,2,-11,0	11,1,-11,0	ok
-1.287575	-32.348697	711587849841741104879811132368864	132958071733921154	-1,0,-3,2,10	11,1,10,-11	ok
-1.287575	-32.322645	1312927693285934844710627	1133237006	-1,0,-3,0,3,1	11,1,10,1	ok
-1.287575	-32.296593	570016982092895060628877346594255	117125023176914303	-1,0,3,-1,10	11,1,8,-11	ok
-1.287575	-32.270541	2813714334610838450806100702	389381	-1,0,3,4,-1,2	11,1,-4,0	ok
-1.287575	-32.244489	4248325386834757035542630	149983865069654	-1,0,3,-11,-1,-2	11,1,2,1,2	ok
-1.287575	-32.218437	708464125160945400553194791252	35019690172729631	-1,0,-4,0,7,-1	11,1,1,10	ok
-1.287575	-32.192385	317583002	3806	-1,0,4,-2,0	11,1,1,0	ok
-1.287575	-32.166333	187010677569066230	118319	-1,0,4,-11,0	11,1,-1,-1,0	ok
-1.287575	-32.140281	135688100	299503571534346381	-1,0,5,1,0	11,1,0,-11,-1	ok
-1.287575	-32.114228	4097614127	32497077516868806	-1,0,-6,2,0	11,-1,0,10	ok
-1.287575	-32.088176	52147836953393027	6418892939365059	-1,0,6,-10,0	11,-1,0,9	ok
-1.287575	-32.062124	2393862016782278745882552669433445	139563804043806	-1,0,7,0,-11	11,-1,0,7	ok
-1.287575	-32.036072	57939239125263839	1058811756646524	-1,0,-8,-10,0	11,-1,0,8	ok
-1.287575	-32.010020	14194861277	608585657950750479	-1,0,8,2,0	11,-1,0,10,1	ok
-1.287575	-31.983968	237157938306112595	69061578238814919	-1,0,8,-11,0	11,-1,0,-11	ok
