delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.375752	-33.000000	77971519449922417203419339	14513	-1,0,0,0,0,2	11,3,0,0,0	ok
-1.375752	-32.973948	37746956396862436831293451918222220	2541825713386563	-1,0,0,0,0,3	11,-3,0,0,-3	ok
-1.375752	-32.947896	96210373218046352217225694943690748162871626464	2799710610073818	-1,0,0,0,0,5	11,2,9,8	ok
-1.375752	-32.921844	6371372749866568909895913813169992860790205169428920406391327	161838409315688	-1,0,0,0,0,-9	11,2,1,7	ok
-1.375752	-32.895792	139309012839995604191019650650922986816864076246959962020198931839	282870470830984028	-1,0,0,0,0,10	11,2,-1,0,3	ok
-1.375752	-32.869739	2841848588176385772795683582354190225456596063751253416409713523445	837843	-1,0,0,0,0,-11	11,2,0,1,0	ok
-1.375752	-32.843687	134948323969956725103250564423318889	50305443	-1,0,0,0,-1,3	11,2,0,0,1	ok
-1.375752	-32.817635	814095018014	7853	-1,0,0,0,-1,-1	11,-2,0,0,0	ok
-1.375752	-32.791583	524475077	7853	-1,0,0,0,-1,0	11,-2,0,0,0	ok
-1.375752	-32.765531	524475077	59663	-1,0,0,0,-1,0	11,-2,0,-1,0	ok
-1.375752	-32.739479	524475077	510533	-1,0,0,0,-1,0	11,-2,-3,0,0	ok
-1.375752	-32.713427	524475077	2878621604	-1,0,0,0,-1,0	11,1,10,-2	ok
-1.375752	-32.687375	524475077	136001256	-1,0,0,0,-1,0	11,1,6,0,-1	ok
-1.375752	-32.661323	171642627464	79078876638542528	-1,0,0,0,1,0	11,1,2,-11	ok
-1.375752	-32.635271	171642627464	4812731	-1,0,0,0,1,0	11,1,-2,1,0	ok
-1.375752	-32.609218	171642627464	3806	-1,0,0,0,1,0	11,1,1,0	ok
-1.375752	-32.583166	3361378696400720345	15203	-1,0,0,0,1,1	11,1,-1,0,0	ok
-1.375752	-32.557114	6184230871619059994889922964	282812131236600881	-1,0,0,0,1,2	11,1,-1,0,3	ok
